civ_emp_16_plus,civ_unemp_16_plus,med_h_Y,perc_below_pov_line,mean_com_time_min,priv_HI,pub_HI,uninsured,hh_w_child_pov_perc,zip
5636,1901,20829,45.1,31.8,6082,11690,1371,55.1,773
584,5,23281,42.4,11.7,431,821,138,41.0,775
11456,4223,19139,50.2,30.1,13134,25902,2529,55.6,777
18000,3458,33763,29.0,36.8,23996,21574,3180,28.8,778
3956,356,24287,39.0,27.2,5336,5888,765,38.3,780
4320,1588,12492,60.1,37.0,5049,14210,734,64.6,782
7673,3380,14748,57.2,38.9,9005,24379,1505,64.7,783
9470,785,16680,51.4,24.4,11544,26857,2236,62.5,784
147,0,-,13.2,N,39,309,0,-,786
13414,1820,19793,44.4,26.8,16248,33973,1593,53.3,791
6545,1001,15970,59.0,32.6,6923,22010,1215,72.4,794
13895,4003,20700,46.6,26.4,15493,28752,2328,51.8,795
2253,331,20943,43.5,19.0,2780,3160,488,52.4,901
149,0,102917,7.1,20.6,171,6,7,0.0,906
7773,731,33167,26.5,21.3,9593,6704,1991,41.6,907
1803,431,16875,48.7,26.4,1815,3010,478,74.6,909
3479,333,32833,28.6,22.4,4177,2815,896,25.0,911
2400,519,22268,44.3,23.1,2326,2605,1006,65.1,912
1589,1426,6878,81.2,30.3,1320,7013,425,93.6,913
8932,3523,13839,60.0,25.2,6327,16414,4789,74.0,915
6342,1259,14307,52.8,24.8,6297,10788,2399,74.7,917
6069,744,23434,41.2,22.1,7891,8261,1325,63.2,918
6738,400,25841,32.2,21.1,8609,8601,1917,45.3,920
11583,1295,19358,44.9,23.1,15499,18254,3087,62.4,921
7273,2127,14241,56.3,28.0,8415,14805,2421,67.6,923
15644,4810,18832,47.7,29.5,20158,29374,4057,63.3,924
2647,853,9468,67.5,32.3,2554,3392,1312,64.8,925
38179,3959,34781,29.6,28.7,56814,43633,5885,37.6,926
5255,519,33502,25.8,23.2,9609,5396,353,33.7,927
34,26,-,0.0,N,53,15,26,0.0,934
0,0,-,-,-,0,0,0,-,936
26724,5296,26392,33.9,33.7,35153,38657,4946,38.8,949
0,0,-,-,-,0,0,0,-,950
0,0,-,-,-,0,0,0,-,951
2483,739,14911,50.7,29.3,2141,5653,586,59.2,952
26455,3672,29146,28.9,41.3,39090,31511,5005,31.9,953
22832,4484,23149,38.4,35.8,29225,36449,4894,47.9,956
13319,2183,24612,36.8,38.4,18219,22147,2647,52.1,957
19604,2394,30049,29.9,32.5,25230,23480,3158,41.2,959
0,6,-,79.3,-,0,29,0,-,960
10814,1527,29197,32.6,30.0,15571,15168,2115,40.7,961
5724,2251,16062,52.8,30.8,6310,12745,1375,59.9,962
2145,491,14821,49.8,29.3,1937,5253,421,64.3,965
6269,615,47315,22.1,27.1,10136,6135,1064,34.4,966
1463,109,48175,15.1,20.7,2680,1390,172,9.6,968
18440,1625,51910,17.7,26.8,29937,14092,2797,22.0,969
9908,1462,20608,37.7,27.1,12113,14092,2244,40.7,971
23370,1698,31304,30.9,34.7,31775,26158,4719,36.8,976
8017,568,36270,16.4,26.8,10153,5841,1729,22.2,979
4936,1047,24970,36.3,28.5,7124,7700,1262,51.8,982
13286,2283,26259,33.2,28.1,16273,18830,3391,49.2,983
10832,2518,25338,32.7,30.7,14991,18073,2326,39.3,985
22035,3803,33042,26.4,34.4,32583,25523,3798,32.6,987
8867,314,62144,9.0,19.4,12758,7635,481,12.0,1001
15647,989,55858,28.7,18.2,23828,8475,854,12.3,1002
4101,925,"2,500-",79.3,13.2,9869,1172,389,-,1003
2650,167,68278,6.9,37.3,4135,1312,59,6.1,1005
8642,359,93300,5.3,28.0,13174,3560,67,4.7,1007
655,31,75250,5.0,37.8,1043,367,43,12.0,1008
155,22,81250,24.9,31.2,176,142,40,-,1009
1890,174,84471,2.9,35.9,2817,1549,67,5.3,1010
762,35,64904,10.1,32.7,883,632,106,13.0,1011
299,24,64091,9.3,27.9,412,224,37,9.3,1012
10433,825,40594,20.5,18.7,12745,12480,713,28.9,1013
15224,1003,58226,10.7,18.8,20083,13734,932,15.6,1020
854,83,41863,23.9,19.0,1522,1250,9,0.0,1022
448,19,55268,9.0,34.3,703,439,12,9.2,1026
10086,590,62772,9.0,23.5,13384,6684,648,8.4,1027
7768,319,88442,4.1,25.1,12596,5535,210,4.6,1028
365,29,72813,14.3,45.6,386,323,48,38.6,1029
5905,233,74139,6.7,22.0,9175,3468,271,7.9,1030
555,37,42188,22.6,32.3,848,539,31,22.7,1031
309,19,80500,3.8,28.5,419,184,14,0.0,1032
3747,124,95987,3.8,24.7,5173,1900,203,0.0,1033
1184,74,84926,7.8,35.1,1681,794,27,8.9,1034
2704,52,64276,5.8,21.2,4174,1893,236,3.2,1035
2601,209,85943,4.6,27.9,4317,1730,23,4.7,1036
311,7,96302,10.3,25.9,611,205,2,0.0,1037
1670,19,66818,4.9,22.3,2471,909,12,2.6,1038
648,57,77679,8.3,23.9,792,410,15,17.4,1039
16814,1549,40656,29.7,19.8,18511,23391,1094,38.8,1040
1335,33,63427,8.6,32.2,1919,1038,22,7.1,1050
722,23,59074,23.9,24.7,1003,618,58,20.0,1053
1048,37,91500,6.0,28.4,1612,825,21,5.0,1054
10430,552,72040,6.8,24.7,15764,7515,575,5.2,1056
4806,260,82444,5.8,29.3,7426,2724,133,6.3,1057
8599,498,60020,17.0,21.1,11715,5330,291,9.8,1060
4997,379,73954,14.1,21.6,7643,3785,187,19.2,1062
350,12,-,-,12.1,536,44,12,-,1063
0,0,-,0.0,-,0,9,0,-,1066
1025,61,84375,3.4,35.6,1566,478,25,0.0,1068
4828,225,63398,7.5,27.6,6177,3464,286,6.9,1069
332,13,53750,8.9,36.0,445,293,6,15.5,1070
676,24,75491,4.1,27.8,1007,409,69,0.0,1071
811,53,78696,9.8,31.1,1187,587,21,10.5,1072
3421,174,93854,3.5,26.9,5088,1910,76,3.3,1073
346,0,64840,0.0,17.2,251,279,39,0.0,1074
9305,617,65898,9.5,22.9,13734,6334,351,9.1,1075
4637,167,77734,7.6,29.0,7274,3874,224,10.2,1077
334,0,31875,6.7,24.0,481,240,0,10.0,1079
1103,157,58139,27.5,28.6,1813,1360,147,36.6,1080
983,41,54647,4.8,31.7,1374,771,67,6.6,1081
4817,353,54107,14.7,31.4,7045,4771,194,22.8,1082
1618,59,70288,4.4,31.3,2390,957,109,0.0,1083
91,6,83750,0.0,32.4,108,102,5,0.0,1084
21572,1223,64026,7.2,22.8,31263,15312,1037,5.9,1085
73,0,-,-,N,365,7,0,-,1086
224,19,47232,15.9,31.6,328,133,17,0.0,1088
14450,984,51472,11.7,21.6,19121,12226,991,12.1,1089
698,33,79907,5.3,32.9,1246,336,0,0.0,1092
183,4,89643,6.7,20.4,267,96,0,0.0,1093
93,0,25104,10.3,37.2,176,198,0,0.0,1094
7903,117,107361,2.7,27.6,12541,4111,124,0.0,1095
1522,80,83080,8.2,29.1,1908,1158,78,10.8,1096
14,0,-,71.2,N,14,45,0,76.9,1097
709,14,78393,7.0,40.0,856,536,25,7.6,1098
971,85,18338,51.0,16.3,853,1662,52,78.1,1103
9355,1055,31113,26.4,20.0,9325,15758,1291,30.5,1104
3720,645,19921,51.6,21.1,2693,9656,445,58.6,1105
7483,260,111545,2.8,23.4,13988,4277,196,1.6,1106
3732,1046,27131,46.4,23.0,2778,8714,748,53.3,1107
11646,1219,40915,30.7,22.0,12230,17299,1279,38.2,1108
11141,1318,34329,29.2,20.6,12995,18558,1270,38.0,1109
7511,293,61786,15.6,22.4,10195,6744,237,25.8,1118
5591,455,44091,21.4,20.4,8106,6997,343,29.2,1119
1370,119,61875,3.7,23.7,2065,1001,105,0.0,1128
3500,162,61645,11.1,23.9,4512,2951,105,14.8,1129
3707,429,41002,20.3,20.2,4024,5785,217,25.5,1151
0,0,-,-,-,0,0,0,-,1199
22586,1705,49385,14.1,17.0,28841,21159,1258,19.9,1201
4111,261,49301,12.6,25.1,5823,3890,124,22.8,1220
435,14,69432,10.2,18.2,429,511,41,15.5,1222
1328,78,75852,6.4,32.5,1722,1036,66,10.4,1223
94,45,37576,11.9,N,92,118,0,0.0,1224
1583,179,68264,4.4,24.5,2359,1445,42,0.0,1225
3608,118,59875,9.4,20.0,5220,2558,275,7.4,1226
29,0,-,8.6,N,55,44,0,-,1229
4365,180,67674,8.4,17.0,5649,3593,494,10.1,1230
1535,77,66581,6.9,26.4,2084,992,56,12.2,1235
681,33,65833,2.9,22.3,722,586,85,0.0,1236
1307,100,78194,7.4,21.3,2090,924,72,0.0,1237
2961,159,72744,5.7,20.2,3979,2502,271,2.4,1238
1897,119,72766,4.2,20.2,3027,2343,42,5.1,1240
273,0,85789,1.1,18.7,323,196,0,0.0,1242
169,3,69167,8.6,33.7,199,102,0,0.0,1243
35,0,55417,0.0,N,45,38,0,0.0,1244
455,8,75167,9.6,24.2,645,399,0,28.3,1245
7185,534,41807,16.3,18.8,10394,7150,466,17.0,1247
318,29,77375,6.3,33.7,463,366,17,0.0,1253
516,17,85313,7.8,19.3,816,433,21,6.6,1254
480,24,69135,5.4,40.0,701,368,32,0.0,1255
393,20,60197,6.1,34.5,512,311,22,13.0,1256
1104,29,94625,8.0,16.5,1356,1115,9,13.3,1257
252,0,67500,5.7,22.9,389,237,2,0.0,1258
270,8,60625,8.3,25.6,387,285,14,0.0,1259
264,28,115208,6.9,19.4,262,210,76,0.0,1260
553,23,31144,18.1,25.5,650,655,12,10.0,1262
96,19,66875,21.9,22.0,116,128,1,22.2,1264
747,25,71989,6.1,29.1,970,702,29,5.1,1266
3931,205,82863,11.2,16.5,6586,2245,103,11.6,1267
459,15,83333,4.9,29.2,645,232,18,4.1,1270
9031,556,49312,13.1,19.0,11455,8291,322,14.6,1301
816,28,71346,9.6,35.1,1049,585,30,11.7,1330
6262,614,57164,13.0,31.5,8757,5935,432,10.8,1331
1300,67,67470,8.2,29.6,1834,1101,54,11.2,1337
73,5,60625,10.2,29.7,110,57,0,60.0,1338
623,38,61500,10.7,35.5,997,750,40,12.0,1339
942,51,55980,14.3,29.7,1208,929,38,19.1,1340
1054,40,100417,2.2,29.8,1552,612,74,2.3,1341
708,16,77202,14.7,18.8,1139,591,56,0.0,1342
17,0,76250,8.9,50.9,45,13,0,0.0,1343
699,60,61359,11.5,26.1,1066,623,50,18.7,1344
217,4,63036,6.4,35.2,360,171,2,11.9,1346
137,0,54250,15.4,19.7,109,88,0,0.0,1347
745,86,64219,4.0,22.9,958,638,41,3.9,1349
40,7,26458,20.9,29.9,43,58,5,0.0,1350
1227,7,78849,6.4,24.6,1784,707,11,3.4,1351
1016,52,67083,6.8,20.7,1246,529,98,3.8,1354
469,25,68250,5.6,35.2,784,344,12,2.2,1355
1633,94,72083,3.5,25.7,2466,1093,59,3.2,1360
3605,283,46405,10.4,28.4,5409,3708,83,10.2,1364
666,35,68405,5.1,33.6,942,543,20,2.9,1366
270,3,54500,16.3,31.9,375,340,15,20.8,1367
621,24,72083,5.0,36.0,875,457,17,2.9,1368
2029,150,57083,11.3,25.5,2690,2021,91,17.6,1370
2471,126,73639,6.6,25.1,3860,1640,37,3.8,1373
2368,59,61102,12.9,18.5,2943,1113,39,3.9,1375
2409,107,41496,14.2,19.7,3048,2654,258,24.5,1376
388,6,56250,6.0,38.9,570,335,19,2.7,1378
408,30,44531,15.7,32.7,467,463,22,18.5,1379
19371,1945,55277,16.4,27.5,23819,19298,1770,17.9,1420
3497,203,97561,3.3,36.6,5329,1715,18,0.0,1430
1722,90,101357,4.6,36.5,2689,899,59,3.9,1431
4676,117,91156,10.0,36.5,6383,1992,149,19.3,1432
299,21,66477,25.6,45.2,432,408,0,11.9,1434
1746,20,58458,4.6,31.1,2460,1324,17,6.1,1436
260,46,117917,4.9,19.4,616,207,1,0.0,1438
9799,596,50239,15.0,28.2,13024,8728,430,20.0,1440
5720,246,126883,4.4,35.2,10078,2394,173,1.2,1450
2338,172,155515,3.8,34.0,4244,954,18,3.7,1451
2690,152,95530,2.9,35.2,3987,1197,67,1.5,1452
21356,1310,58205,13.3,27.6,26232,19188,1488,17.5,1453
5251,252,120638,4.8,32.5,8413,2418,52,4.8,1460
5913,295,101510,6.7,33.9,9735,3093,97,5.6,1462
6460,280,96750,4.2,38.1,10200,2962,244,2.7,1463
3120,177,70542,6.4,30.8,4703,2135,247,11.4,1464
187,0,96806,0.0,37.0,264,134,34,0.0,1467
2409,134,70438,4.2,34.4,3246,1198,177,0.0,1468
4115,184,83602,4.7,36.9,6148,2108,221,0.8,1469
4135,221,98714,2.1,27.9,6470,2310,56,0.0,1473
963,48,96750,4.0,36.3,1284,614,175,5.3,1474
5693,322,71895,11.5,33.0,8195,3843,244,19.7,1475
8655,449,83441,3.5,28.7,13959,5078,209,1.7,1501
1667,50,104063,4.2,30.7,2648,967,40,3.6,1503
5589,347,86513,3.7,31.1,7637,2377,165,1.5,1504
2531,70,98520,3.7,28.5,4100,1036,58,1.3,1505
1804,68,68125,7.5,34.2,2612,1091,225,9.0,1506
7093,572,97805,3.8,32.6,11225,3647,212,2.3,1507
7823,324,66094,7.3,25.9,9924,5459,452,8.7,1510
1267,39,84444,6.7,31.8,1610,783,46,7.7,1515
5048,131,95567,2.9,37.2,7869,1702,39,3.7,1516
1865,10,64732,7.2,36.6,2976,1498,0,8.1,1518
3670,149,106644,3.7,33.4,5471,2065,100,1.0,1519
8536,406,105772,3.6,28.1,13529,3880,259,1.3,1520
1338,130,81680,5.4,33.7,1829,923,83,3.7,1521
1582,46,101089,8.7,27.7,2523,1219,45,8.7,1522
3507,177,103857,3.1,34.5,5340,1684,449,4.0,1523
3953,201,71645,8.4,31.6,5459,2090,286,16.5,1524
179,18,40888,16.8,38.4,174,202,40,38.2,1525
7498,531,81804,5.3,26.9,11193,4030,282,3.5,1527
1768,72,78704,6.2,32.5,2607,1012,31,10.1,1529
641,50,89167,8.9,37.8,1057,387,25,9.6,1531
8440,277,113608,2.1,30.7,13342,3242,198,1.1,1532
3561,151,92181,9.4,30.0,4296,2268,156,9.1,1534
2580,142,73599,6.2,30.7,3682,1642,74,6.8,1535
4158,272,108175,8.1,31.8,6363,2221,139,1.5,1536
1256,54,76389,7.0,29.6,1696,972,17,15.5,1537
6168,272,68750,8.8,25.8,8544,4133,382,10.6,1540
1924,58,134191,5.1,36.1,3003,980,36,0.0,1541
1295,57,107806,1.2,32.7,1993,635,27,3.7,1542
4871,150,104050,2.1,31.2,7742,1827,0,1.2,1543
19208,838,106108,3.7,30.3,31604,9134,641,2.5,1545
8288,735,50787,19.2,26.5,8766,9062,683,22.3,1550
2294,114,79583,4.5,37.3,3628,1113,107,2.7,1560
164,19,-,6.5,N,259,195,0,0.0,1561
6494,335,71830,10.1,32.4,9719,3928,510,6.7,1562
4237,166,107348,3.2,28.7,6959,2060,77,0.0,1564
2869,89,100600,5.1,31.1,4809,1760,103,2.7,1566
4225,271,123942,3.5,36.9,6894,1356,85,0.0,1568
7648,595,101266,8.2,31.6,11797,3548,121,8.3,1569
8535,685,57924,8.8,30.2,11174,7417,404,9.8,1570
5869,424,67117,6.4,27.9,8979,3788,352,5.4,1571
9664,310,108767,4.2,31.2,16017,3834,392,2.9,1581
2853,108,79375,7.3,27.5,4396,1743,114,8.4,1583
2375,114,68578,4.5,31.9,3220,1682,164,0.0,1585
5081,198,75495,5.6,29.2,7604,3050,396,5.1,1588
5280,127,102439,2.4,29.3,8342,2220,59,1.0,1590
12589,503,61710,13.9,25.4,17789,8481,763,12.7,1602
8447,741,38701,22.8,23.6,10545,10077,718,28.6,1603
18155,1300,53270,18.6,25.9,22740,17654,1216,24.9,1604
12172,985,37857,29.3,23.6,13882,16333,599,38.0,1605
10128,564,66130,10.5,24.9,14126,7265,435,13.4,1606
4213,260,46974,14.2,26.3,5026,4101,251,8.2,1607
1378,223,24181,46.9,25.5,1216,2453,104,67.1,1608
8710,673,44943,22.4,22.4,14896,8395,445,19.5,1609
9873,831,34005,28.9,22.0,12085,11283,955,26.4,1610
1262,51,92898,5.4,26.0,1680,876,0,5.5,1611
2546,35,99875,2.8,30.5,4467,1206,33,4.1,1612
18963,731,111169,4.1,30.4,26853,9333,936,3.8,1701
21967,1528,57186,14.6,30.4,21153,16818,3617,15.2,1702
500,65,164402,8.5,45.4,711,157,0,11.7,1718
3222,217,108207,5.4,39.0,5101,1118,249,5.4,1719
11784,428,137147,3.4,35.7,20351,4631,212,1.0,1720
10170,291,121406,3.7,34.7,14870,4029,277,3.5,1721
7041,472,129726,3.3,27.5,12200,3660,125,2.5,1730
359,33,97305,0.0,19.6,1556,119,0,0.0,1731
2772,86,155093,1.4,37.8,4803,869,96,0.0,1740
2438,137,171625,3.0,35.6,4647,1213,26,2.5,1741
8183,276,141068,4.8,33.5,15385,4160,463,5.6,1742
300,28,125139,0.0,27.2,580,64,0,0.0,1745
7974,285,125625,1.5,37.7,13242,2745,308,0.6,1746
3112,180,107550,4.1,34.2,5105,1366,174,2.5,1747
9066,416,166156,2.3,37.6,15517,2936,182,1.6,1748
11237,451,87806,5.8,29.2,15834,5840,833,7.2,1749
23210,1140,79228,6.3,30.6,28189,13233,2134,7.4,1752
6199,73,101324,5.2,30.2,9230,2490,224,4.5,1754
3501,124,132063,1.0,33.5,5549,1040,124,0.0,1756
15811,949,82260,8.9,30.5,20852,10743,1005,10.6,1757
19729,657,109490,2.9,33.0,31369,8175,563,1.6,1760
2259,43,180769,3.3,40.3,3971,768,23,5.1,1770
4985,187,147444,3.9,32.5,8495,1915,91,3.4,1772
2352,87,137222,4.9,35.2,4217,1415,75,9.0,1773
3808,110,145967,3.8,32.2,6333,1739,26,2.7,1775
9077,355,176570,2.9,34.9,17385,3600,40,3.1,1776
7173,86,174107,3.0,35.2,12973,2999,13,0.7,1778
22883,878,88671,5.8,26.9,31900,12955,740,5.4,1801
13936,692,105443,3.9,29.5,23199,8329,411,4.3,1803
18240,642,148125,4.1,33.5,32279,6666,412,2.9,1810
18734,747,103728,3.7,29.1,27492,9037,588,3.1,1821
13829,525,119387,3.4,29.3,23098,6179,420,2.6,1824
16795,810,88440,7.5,30.5,24500,10507,455,7.2,1826
1833,73,131250,2.5,31.4,3071,717,21,1.4,1827
13552,1065,62194,14.2,28.5,17094,10998,788,19.8,1830
12238,722,66106,13.9,29.3,15842,9564,753,21.8,1832
4892,144,128885,2.4,36.8,7644,1895,86,1.9,1833
3697,106,97109,2.5,28.6,5670,1915,102,2.2,1834
7364,268,75115,9.8,31.9,10514,4051,396,11.5,1835
2073,293,22092,33.0,27.1,1334,4243,296,26.6,1840
21964,2395,40230,25.2,22.9,16043,32146,3433,29.2,1841
12327,1167,49443,18.7,24.1,11532,14828,1241,21.8,1843
27369,1930,74912,9.3,27.8,35301,18816,2030,10.0,1844
15968,638,109371,4.8,32.4,26594,6918,650,4.4,1845
7979,537,48331,21.1,28.1,8271,8490,986,27.0,1850
15728,1034,57029,17.0,25.6,16370,15162,1499,18.8,1851
17104,1481,54377,19.7,25.6,19365,16920,1668,22.4,1852
13578,1090,42293,26.0,26.6,17681,11880,1612,23.1,1854
3661,260,83508,5.7,34.5,5631,2216,114,4.7,1860
5393,320,97234,4.3,33.2,7146,2800,99,2.2,1862
4786,251,88542,5.0,32.6,7691,2817,101,4.4,1863
8778,283,126818,2.9,34.4,14348,3241,191,2.6,1864
13539,433,112836,3.2,33.6,22135,5537,262,4.0,1867
17096,731,97853,5.9,31.4,25858,8554,419,6.0,1876
7300,351,109485,6.5,30.0,10617,2870,90,9.8,1879
15016,511,95954,4.0,31.0,22887,7016,413,2.7,1880
12676,387,141173,2.5,33.0,21935,4466,246,1.9,1886
13680,541,122813,2.5,31.7,19941,6175,178,2.6,1887
11118,281,159536,2.5,34.4,20648,4427,269,0.8,1890
707,40,22788,30.6,32.0,423,1340,95,27.9,1901
24035,1633,43956,20.3,34.1,21264,28361,2919,24.5,1902
9325,559,85309,6.6,28.2,12793,6496,512,7.2,1904
12751,797,60417,17.9,30.8,12662,13702,1237,23.0,1905
14901,1022,80253,9.5,30.8,21607,10874,936,10.6,1906
7788,287,113078,3.0,34.6,12202,4713,203,2.2,1907
1978,29,90741,3.2,41.2,2815,1139,27,2.4,1908
9909,346,80721,6.2,31.6,13420,5663,583,7.2,1913
22922,969,79483,8.2,28.7,33058,13347,936,6.9,1915
4223,229,174340,2.0,38.6,7504,1905,97,4.3,1921
1625,47,90489,9.8,29.3,2869,853,18,12.4,1922
14526,472,84842,5.6,28.7,22079,8838,498,4.1,1923
1915,95,113469,6.2,32.4,3121,991,99,7.6,1929
15251,961,65377,9.0,24.7,21104,12882,1030,9.1,1930
19,10,-,69.5,N,20,174,0,-,1937
7363,316,90557,6.8,31.6,11564,4588,212,5.5,1938
7077,452,119876,2.0,32.8,12032,3467,73,3.1,1940
2555,160,124025,3.9,38.9,4756,1417,110,0.0,1944
10126,595,115511,4.8,38.6,17219,6471,264,2.2,1945
4325,237,102604,3.8,30.6,7456,2557,212,3.9,1949
9834,457,103220,5.2,32.3,14756,5242,373,7.3,1950
2156,112,97083,4.3,34.1,3401,1009,31,3.7,1951
4687,231,78355,7.5,31.0,6871,3689,272,5.7,1952
27272,1391,68214,10.0,27.4,38095,22600,1149,13.8,1960
3655,193,81681,7.4,30.4,5772,2841,61,11.6,1966
3447,130,114063,4.3,33.8,5531,1590,18,7.8,1969
24106,1106,65495,15.1,29.9,29426,18256,1226,21.9,1970
3865,98,133333,10.3,33.8,6951,1996,124,11.9,1982
2981,169,136812,4.9,36.1,5652,1797,71,6.5,1983
2578,57,109712,1.7,28.1,4584,1149,198,0.0,1984
2410,140,138403,6.8,34.7,4178,1071,43,7.8,1985
10052,636,99569,3.4,34.9,14399,4253,304,3.6,2019
12273,480,105371,5.1,34.1,19382,6633,139,3.6,2021
3922,243,132204,4.3,38.0,7589,1818,104,4.5,2025
13505,617,96868,4.8,30.4,20302,7640,474,3.1,2026
2688,47,224784,0.9,36.0,5569,1359,44,0.0,2030
2519,133,130109,7.7,34.4,3828,1092,36,7.4,2032
9174,554,98374,5.6,36.8,14837,4964,209,2.6,2035
18030,926,115355,4.0,35.5,29764,6419,451,3.7,2038
10643,411,133596,4.6,38.7,20811,6017,168,3.6,2043
5921,429,85573,4.2,38.5,8167,3756,302,3.3,2045
27,14,-,0.0,N,63,69,0,0.0,2047
13797,880,114720,3.0,35.0,21225,4523,398,1.3,2048
13437,676,95168,7.8,35.8,21440,8143,454,7.8,2050
6075,252,155039,3.3,38.2,11807,2118,22,3.5,2052
7610,269,119450,5.7,37.2,11423,2786,137,6.0,2053
4295,126,106336,2.1,35.7,7096,1887,152,2.7,2054
5055,173,146607,1.9,40.6,8862,1712,49,2.9,2056
5575,235,151306,3.3,38.4,10018,1971,87,1.9,2061
16538,766,90511,8.0,31.6,23922,8681,500,10.5,2062
