housing_units_occ,homeowner_units_occ,renters_units_occ,med_rent,med_household_price,zip
14542,10404,4138,1115,204200,30102
5426,4073,1353,921,156700,30103
1728,1196,532,800,122900,30104
787,593,194,483,176300,30105
8267,4396,3871,1135,167400,30106
5005,4393,612,1004,259800,30107
3175,2418,757,649,103700,30108
5454,3859,1595,694,172100,30110
2248,1765,483,823,122100,30113
20236,13544,6692,1250,285200,30114
14534,11918,2616,1281,304600,30115
9064,6916,2148,889,139300,30116
13053,7081,5972,843,162700,30117
0,0,0,-,-,30118
14015,9071,4944,919,189300,30120
9507,5649,3858,965,179700,30121
10564,4900,5664,1165,151600,30122
1283,874,409,802,131200,30124
8749,5489,3260,705,120100,30125
15856,11663,4193,1196,248500,30126
23344,18833,4511,1406,205800,30127
15671,11814,3857,1164,225100,30132
14360,9201,5159,1040,163400,30134
22235,17383,4852,1241,179100,30135
743,528,215,868,155700,30137
1558,1138,420,900,93800,30139
9033,6881,2152,1213,173300,30141
8945,7074,1871,864,236600,30143
21262,12939,8323,1333,215500,30144
3224,2852,372,843,168600,30145
2171,1516,655,835,83900,30147
174,163,11,-,130000,30148
38,0,38,-,-,30149
15475,12261,3214,1294,293900,30152
6683,4107,2576,797,127900,30153
16677,13301,3376,1163,168200,30157
13618,8601,5017,764,139800,30161
0,0,0,-,-,30164
14835,8584,6251,792,154700,30165
8772,4048,4724,1057,157900,30168
1073,911,162,893,123000,30170
1048,837,211,1080,225000,30171
2165,1370,795,775,101800,30173
2025,1561,464,887,168700,30175
2967,1896,1071,716,103400,30176
599,526,73,549,180000,30177
1230,1024,206,724,175500,30178
5879,5022,857,951,142900,30179
12893,9054,3839,1136,166900,30180
1319,988,331,720,151900,30182
2280,1862,418,1283,267800,30183
2252,1926,326,831,175500,30184
1514,1256,258,928,91400,30185
2689,2266,423,885,182200,30187
24135,18956,5179,1377,268900,30188
14639,11220,3419,1444,260700,30189
4957,3541,1416,712,125300,30204
1167,1080,87,875,376300,30205
1211,1126,85,856,185700,30206
11825,6828,4997,1262,185100,30213
11166,9079,2087,1284,242100,30214
12373,10758,1615,1381,274900,30215
811,566,245,836,103700,30216
3821,2542,1279,676,117600,30217
742,712,30,870,142900,30218
2083,1510,573,1063,158400,30220
1693,943,750,500,86200,30222
14614,9089,5525,867,127600,30223
10214,6680,3534,936,155400,30224
13754,10280,3474,1227,173700,30228
3510,2124,1386,798,114300,30230
8167,5865,2302,878,160900,30233
658,566,92,1087,107400,30234
17112,8799,8313,1004,153500,30236
12606,7338,5268,1134,109900,30238
11033,6999,4034,814,163800,30240
8323,4192,4131,920,120200,30241
8821,7265,1556,1213,176600,30248
0,0,0,-,-,30250
716,474,242,738,150300,30251
14771,12628,2143,1345,238700,30252
19586,12215,7371,1185,189600,30253
825,692,133,1214,141300,30256
1508,1139,369,784,152300,30257
1151,941,210,1098,117300,30258
1322,1136,186,1085,261200,30259
7815,3630,4185,1081,108700,30260
22126,14425,7701,1068,193600,30263
13190,9954,3236,1359,233200,30265
3679,2477,1202,973,164100,30268
13883,10286,3597,1509,351200,30269
5263,3850,1413,1176,119400,30273
12260,5326,6934,1006,103700,30274
29,29,0,-,-,30275
6253,5552,701,1098,251100,30276
8226,7493,733,1248,255800,30277
26514,15074,11440,1159,164900,30281
29,17,12,986,94100,30284
219,183,36,-,73800,30285
8914,5548,3366,649,104200,30286
3561,2646,915,890,137100,30288
13,5,8,-,-,30289
3066,2676,390,1099,297300,30290
9722,3651,6071,999,136600,30291
1862,1593,269,804,178100,30292
1123,894,229,748,83900,30293
14660,11595,3065,1251,160900,30294
1557,1219,338,900,176300,30295
9393,6046,3347,1217,123400,30296
9701,3355,6346,907,76200,30297
1379,331,1048,1404,156500,30303
13088,7116,5972,1538,619300,30305
11453,6724,4729,1498,638400,30306
8993,5471,3522,1452,569100,30307
13182,4156,9026,1469,333500,30308
15622,7196,8426,1622,343600,30309
11733,5455,6278,968,203200,30310
14780,6298,8482,881,161000,30311
12704,4531,8173,1251,350900,30312
2640,1084,1556,1206,235300,30313
8136,2935,5201,881,138800,30314
13265,4552,8713,812,167900,30315
13867,8796,5071,1286,286000,30316
5951,4145,1806,1167,386000,30317
22893,8890,14003,1239,281200,30318
20604,11409,9195,1530,567300,30319
0,0,0,-,-,30322
15412,5558,9854,1446,399600,30324
4409,1555,2854,1852,435800,30326
9904,7679,2225,1713,831100,30327
17663,10341,7322,1500,430900,30328
11079,2914,8165,1403,343000,30329
24959,11962,12997,1082,177300,30331
0,0,0,-,-,30332
0,0,0,-,-,30334
346,9,337,-,-,30336
5490,1499,3991,890,210400,30337
14751,9363,5388,1455,466800,30338
13502,4030,9472,1441,361500,30339
10047,4505,5542,1152,224700,30340
12707,6159,6548,1323,344200,30341
13580,6778,6802,1424,637800,30342
13566,5813,7753,1068,155900,30344
10912,5188,5724,1415,407600,30345
3197,169,3028,1511,437500,30346
28684,16341,12343,992,156600,30349
18441,7663,10778,1270,451100,30350
6592,2707,3885,1057,153000,30354
5331,3194,2137,1224,302400,30360
2411,952,1459,1828,256000,30363
5043,2536,2507,642,73600,30401
761,576,185,670,113100,30410
1210,858,352,420,50700,30411
34,33,1,-,113400,30412
646,516,130,638,158800,30413
2677,1980,697,814,149400,30415
4035,2396,1639,637,98500,30417
555,410,145,345,78200,30420
1293,1002,291,545,76300,30421
91,44,47,660,160800,30423
467,419,48,-,87600,30425
314,247,67,686,-,30426
4235,2893,1342,611,114400,30427
589,411,178,-,69800,30428
34,19,15,-,-,30429
1803,1050,753,506,70500,30434
4400,2869,1531,586,71200,30436
25,25,0,-,267100,30438
4026,2301,1725,606,90800,30439
720,532,188,643,91400,30441
3178,2324,854,600,59700,30442
1075,715,360,547,87000,30445
496,406,90,753,112600,30446
23,17,6,-,-,30448
33,12,21,725,72000,30449
772,583,189,875,85000,30450
9,9,0,-,-,30451
584,433,151,841,99800,30452
2697,1581,1116,525,78500,30453
210,180,30,-,67700,30454
299,215,84,654,99700,30455
930,802,128,605,70800,30456
2078,1241,837,589,68300,30457
16023,6699,9324,791,147100,30458
0,0,0,-,-,30460
6111,3938,2173,866,167900,30461
31,10,21,704,90000,30464
4120,2876,1244,564,83200,30467
112,84,28,325,161500,30470
1616,1107,509,562,59800,30471
1002,808,194,1000,75600,30473
6089,3829,2260,613,114800,30474
0,0,0,-,-,30475
1013,627,386,545,71600,30477
10735,4671,6064,904,184900,30501
8440,4459,3981,1003,219500,30504
15768,12853,2915,1148,248800,30506
8361,5700,2661,942,164700,30507
2613,1883,730,571,127600,30510
1171,935,236,688,151400,30511
9533,7410,2123,685,203900,30512
5300,3543,1757,620,220200,30513
943,677,266,707,131300,30516
5483,4860,623,1282,277800,30517
17214,12974,4240,1246,251000,30518
15147,12030,3117,1610,248500,30519
1737,1345,392,740,113800,30520
1551,1166,385,698,117300,30521
660,607,53,566,298900,30522
5069,4248,821,718,193400,30523
3198,2227,971,740,187700,30525
1412,1201,211,1000,215700,30527
9343,6853,2490,842,174300,30528
4606,2721,1885,818,160500,30529
2780,1989,791,844,160500,30530
3746,2728,1018,800,146900,30531
9993,7111,2882,892,202700,30533
11368,9306,2062,998,233400,30534
2736,2131,605,839,157600,30535
3566,2588,978,850,217600,30536
845,505,340,1094,206700,30537
1114,980,134,692,122400,30538
7945,5715,2230,739,200000,30540
658,571,87,-,205800,30541
12254,9918,2336,1233,241000,30542
1589,1322,267,1059,156200,30543
433,297,136,642,227600,30545
3536,2827,709,791,243100,30546
1185,832,353,681,194200,30547
6839,5879,960,893,309700,30548
9056,7374,1682,866,221500,30549
694,632,62,850,189000,30552
3371,2377,994,615,157300,30553
3006,2167,839,838,161400,30554
1201,993,208,691,111300,30555
1976,1599,377,820,99300,30557
1839,1408,431,838,135200,30558
2011,1745,266,950,227700,30559
1980,1767,213,1139,169800,30560
433,306,127,838,114200,30562
1940,1767,173,802,154100,30563
1400,1115,285,796,215500,30564
1767,1438,329,850,137200,30565
2703,1861,842,999,153400,30566
1173,971,202,966,208400,30567
635,526,109,-,167300,30568
2010,1819,191,1104,206900,30571
428,359,69,817,172500,30572
66,47,19,493,-,30573
467,376,91,816,157100,30575
1028,832,196,-,211500,30576
8355,5908,2447,760,125300,30577
38,29,9,-,-,30581
1690,1420,270,707,224100,30582
9764,3598,6166,897,101500,30601
0,0,0,-,-,30602
16639,5512,11127,831,182300,30605
19002,8641,10361,907,251000,30606
3963,2389,1574,820,170500,30607
0,0,0,-,-,30609
686,559,127,959,163200,30619
4517,3910,607,1221,180300,30620
2116,1896,220,918,329700,30621
5193,3613,1580,1176,279300,30622
19,12,7,-,110000,30623
1069,827,242,621,74700,30624
1128,947,181,-,219300,30625
886,682,204,603,132900,30627
2217,1981,236,678,150700,30628
1893,1265,628,666,122500,30629
953,584,369,630,114200,30630
639,497,142,815,63600,30631
2906,2284,622,640,120200,30633
847,674,173,1004,85600,30634
6258,4405,1853,701,90400,30635
882,823,59,1109,220500,30641
5689,4401,1288,739,335300,30642
6229,4481,1748,698,162200,30643
2708,1808,900,802,158100,30646
1086,880,206,581,117700,30648
4521,3247,1274,892,238800,30650
8582,5393,3189,954,181100,30655
5755,4598,1157,1035,228800,30656
428,240,188,506,70000,30660
3288,2114,1174,668,120400,30662
1161,766,395,787,209400,30663
11,11,0,-,-,30664
54,48,6,-,64700,30665
3199,2426,773,1019,171500,30666
380,316,64,-,142400,30667
830,598,232,751,80200,30668
1114,807,307,774,80400,30669
2995,1920,1075,688,79300,30673
6612,5577,1035,995,277700,30677
471,397,74,810,117400,30678
15312,11426,3886,1018,168800,30680
2691,2043,648,813,162400,30683
14547,8877,5670,719,155400,30701
12208,8510,3698,686,129100,30705
6598,5254,1344,750,133100,30707
82,71,11,-,-,30708
2507,2005,502,811,175700,30710
1497,1225,272,701,87800,30711
9749,5672,4077,769,170900,30720
18206,11189,7017,718,123700,30721
1494,1221,273,775,151100,30725
0,0,0,-,-,30726
7702,5083,2619,657,110000,30728
662,573,89,723,95000,30730
970,672,298,709,134600,30731
771,643,128,1010,111400,30733
1273,953,320,819,162600,30734
2180,1754,426,858,135700,30735
15830,12942,2888,788,169200,30736
1448,1247,201,1299,139800,30738
2104,1636,468,960,156900,30739
3361,2899,462,800,156700,30740
11645,8008,3637,825,104500,30741
3210,1495,1715,633,120700,30742
335,270,65,921,114200,30746
5851,4014,1837,538,79100,30747
1159,943,216,852,288900,30750
40,40,0,-,-,30751
3478,2335,1143,664,122700,30752
2444,1771,673,619,78500,30753
3611,2669,942,719,127800,30755
25,17,8,-,-,30756
968,640,328,588,116100,30757
1843,1519,324,832,195200,30802
291,238,53,454,88800,30803
881,699,182,787,73100,30805
80,75,5,-,-,30807
1538,1228,310,818,87300,30808
15279,13063,2216,1496,263300,30809
742,489,253,618,88000,30810
0,0,0,-,-,30812
13707,10271,3436,1233,199600,30813
2960,2272,688,667,135100,30814
13850,9622,4228,1048,115000,30815
860,598,262,657,151600,30816
3196,2284,912,712,135400,30817
170,116,54,-,75000,30818
475,363,112,-,67700,30820
357,281,76,438,62300,30821
201,159,42,-,-,30822
499,333,166,623,76100,30823
6680,4360,2320,714,122300,30824
1652,1098,554,594,70400,30828
4412,3114,1298,721,116300,30830
1409,824,585,651,111200,30833
6744,1795,4949,683,71400,30901
277,277,0,-,210400,30903
10297,4674,5623,848,125900,30904
851,14,837,1390,-,30905
19849,10938,8911,896,87700,30906
18398,12984,5414,1065,166400,30907
16981,8576,8405,901,172500,30909
0,0,0,-,-,30912
819,564,255,458,63100,31001
1089,766,323,512,77500,31002
47,47,0,-,148200,31003
6327,5094,1233,1177,193400,31005
2086,1064,1022,695,88200,31006
399,321,78,228,76000,31007
7776,5581,2195,960,148600,31008
451,343,108,518,68700,31009
316,259,57,600,120800,31011
436,322,114,374,66900,31012
4432,3227,1205,616,97400,31014
7954,4406,3548,642,85300,31015
595,453,142,-,134000,31016
602,487,115,564,78800,31017
589,413,176,758,58100,31018
962,734,228,723,118400,31019
674,560,114,825,61500,31020
10062,5748,4314,603,133300,31021
603,444,159,672,125000,31022
5554,3662,1892,606,93200,31023
8850,6621,2229,808,161900,31024
541,541,0,-,252900,31025
3396,2149,1247,651,67500,31027
2197,1701,496,1052,144700,31028
6014,4583,1431,738,165500,31029
6219,3791,2428,676,106000,31030
2557,2004,553,672,87600,31031
5513,4306,1207,859,158900,31032
890,813,77,582,177200,31033
455,364,91,694,116700,31035
4111,2624,1487,729,117400,31036
902,726,176,764,81200,31037
327,304,23,-,151900,31038
0,0,0,-,-,31039
306,193,113,634,49400,31041
548,469,79,886,66700,31042
997,848,149,575,73200,31044
62,10,52,-,-,31045
1443,1380,63,-,171600,31046
5394,4547,847,1156,195900,31047
628,452,176,667,75000,31049
472,392,80,-,330000,31050
92,73,19,531,63900,31051
3019,2649,370,787,167800,31052
491,384,107,660,82100,31054
2086,1316,770,512,89500,31055
891,549,342,607,92600,31057
770,505,265,289,83200,31058
843,670,173,625,65800,31060
16091,9346,6745,716,130500,31061
0,0,0,-,-,31062
1853,1180,673,599,84300,31063
3648,2843,805,913,144100,31064
495,460,35,579,94800,31065
433,342,91,575,148400,31066
109,88,21,-,152000,31067
1442,847,595,539,45400,31068
7860,5556,2304,770,156400,31069
618,508,110,484,57900,31070
376,315,61,529,58200,31071
421,390,31,625,65900,31072
929,727,202,849,59500,31075
1192,977,215,-,83200,31076
541,420,121,567,76300,31077
1256,839,417,618,93200,31078
1097,818,279,673,68200,31079
11,11,0,-,-,31081
4178,2749,1429,687,97900,31082
117,84,33,500,61700,31083
26,26,0,-,-,31084
352,293,59,942,122200,31085
3140,2357,783,642,80600,31087
20968,13697,7271,990,149100,31088
1704,994,710,724,86900,31089
458,297,161,595,76200,31090
1475,1097,378,609,84100,31091
2417,1555,862,649,90600,31092
11106,5640,5466,801,97400,31093
321,298,23,-,96500,31094
2628,1883,745,493,69000,31096
583,514,69,729,137100,31097
1110,5,1105,1207,-,31098
3542,631,2911,663,115100,31201
12124,5607,6517,717,88400,31204
8730,3662,5068,763,69200,31206
0,0,0,-,-,31207
13459,7140,6319,959,200300,31210
6286,3517,2769,756,112300,31211
0,0,0,-,-,31213
6121,4985,1136,960,137500,31216
6057,4009,2048,749,73500,31217
6015,3906,2109,1064,160100,31220
2014,732,1282,685,112900,31301
3019,2007,1012,774,140000,31302
884,778,106,977,165700,31303
41,41,0,-,-,31304
2979,2342,637,678,138600,31305
404,371,33,-,250400,31307
2919,2367,552,1063,128400,31308
301,222,79,905,91000,31309
6893,5984,909,1156,166200,31312
16329,7623,8706,1025,134400,31313
0,0,0,-,-,31314
2542,0,2542,1287,-,31315
4300,2934,1366,795,144800,31316
110,99,11,-,126100,31318
3244,2357,887,958,149300,31320
2696,2050,646,782,135300,31321
10017,5562,4455,1349,215900,31322
652,547,105,754,84400,31323
9491,6557,2934,1603,276700,31324
8399,6022,2377,1011,187900,31326
54,54,0,-,-,31327
1498,1205,293,1217,548500,31328
3698,2598,1100,1014,150400,31329
3267,2768,499,1104,166400,31331
7751,2612,5139,1057,348700,31401
12328,5629,6699,1002,135800,31404
13815,7472,6343,1152,207900,31405
13361,8007,5354,1101,205000,31406
5401,3345,2056,1315,195600,31407
3238,1283,1955,866,130600,31408
44,0,44,-,-,31409
9744,7376,2368,1341,272800,31410
4332,3981,351,1464,547400,31411
4054,1557,2497,792,85700,31415
22670,11994,10676,1093,172400,31419
6404,3319,3085,661,83500,31501
7525,5448,2077,684,96100,31503
3179,2342,837,527,81500,31510
756,568,188,507,96300,31512
5899,4331,1568,568,85400,31513
5734,4363,1371,738,101500,31516
277,235,42,-,108800,31518
1472,1055,417,504,150900,31519
9107,3901,5206,784,104500,31520
7763,6286,1477,1341,392000,31522
5386,4529,857,956,181600,31523
0,0,0,-,-,31524
11240,6958,4282,979,153300,31525
636,495,141,1142,421400,31527
267,237,30,-,73600,31532
6400,3462,2938,623,113200,31533
4103,3155,948,682,102500,31535
3068,2114,954,520,86400,31537
4924,3162,1762,570,86100,31539
855,668,187,776,95800,31542
1793,1467,326,551,102600,31543
261,238,23,-,70000,31544
5891,3375,2516,658,122900,31545
2569,1804,765,740,114700,31546
54,0,54,1565,-,31547
7766,4911,2855,887,165400,31548
822,596,226,565,57500,31549
306,278,28,-,77700,31550
345,282,63,420,176100,31551
332,299,33,-,90600,31552
1746,1259,487,629,82500,31553
1735,1249,486,673,83100,31554
917,672,245,895,93500,31555
52,40,12,-,-,31556
1088,802,286,650,75600,31557
8507,4449,4058,1059,190100,31558
1075,768,307,621,105000,31560
59,59,0,-,-,31561
784,637,147,619,86800,31562
433,371,62,628,100200,31563
999,851,148,914,186300,31565
1363,1138,225,710,83000,31566
398,202,196,616,83400,31567
249,218,31,-,216700,31568
2145,1772,373,742,149200,31569
11999,5459,6540,703,84100,31601
13648,5743,7905,841,149900,31602
8666,5277,3389,1014,166900,31605
1219,948,271,748,108100,31606
4091,2703,1388,797,106400,31620
812,557,255,667,86000,31622
33,23,10,-,89000,31623
503,388,115,441,57600,31624
477,226,251,558,159000,31625
1428,962,466,823,118800,31626
102,65,37,775,77900,31627
365,274,91,1431,-,31629
235,189,46,686,69800,31630
243,190,53,560,71600,31631
4601,3685,916,1154,174500,31632
1881,1445,436,488,71700,31634
2558,1409,1149,698,113200,31635
4082,2497,1585,741,150300,31636
1093,890,203,659,85700,31637
605,465,140,631,64300,31638
4097,2606,1491,647,100000,31639
577,470,107,956,116300,31641
1501,1136,365,581,61700,31642
3580,2326,1254,584,95600,31643
1881,1220,661,761,123800,31645
1115,638,477,832,62300,31647
382,292,90,814,67800,31648
486,404,82,839,113300,31649
1484,1039,445,460,108800,31650
0,0,0,-,-,31698
0,0,0,-,-,31699
7366,2626,4740,664,86400,31701
10873,4980,5893,703,75400,31705
10432,4563,5869,841,111700,31707
6153,2979,3174,731,135100,31709
293,158,135,524,81900,31711
445,334,111,636,47100,31712
2383,1467,916,542,89900,31714
1105,929,176,707,79200,31716
3127,1927,1200,642,81100,31719
153,123,30,642,66500,31720
8202,5741,2461,964,175100,31721
190,148,42,578,58600,31722
3170,1814,1356,680,89400,31730
507,414,93,902,142100,31733
321,263,58,1346,180200,31735
1010,730,280,684,125300,31738
109,76,33,-,265500,31743
1162,640,522,588,86200,31744
77,56,21,417,40000,31747
1006,694,312,656,77400,31749
7063,4187,2876,680,92100,31750
423,421,2,-,99200,31756
4096,3093,1003,874,160400,31757
8507,6362,2145,924,153800,31763
735,671,64,950,151700,31764
1109,797,312,488,90700,31765
8158,4456,3702,647,104600,31768
2192,1445,747,617,65100,31771
215,202,13,-,154800,31772
1671,1292,379,803,160500,31773
2385,1465,920,558,74000,31774
1015,864,151,588,68400,31775
948,772,176,666,79700,31778
3239,2032,1207,647,99300,31779
737,554,183,834,84800,31780
686,450,236,810,81600,31781
453,402,51,516,101400,31783
319,231,88,629,83900,31784
622,395,227,616,155400,31787
3219,2112,1107,770,107600,31788
511,347,164,928,88400,31789
759,577,182,725,62500,31790
4565,3036,1529,722,96500,31791
9190,4770,4420,897,156700,31792
3075,2405,670,635,162000,31793
10457,5727,4730,664,105300,31794
681,525,156,794,67800,31795
549,407,142,649,127700,31796
295,222,73,-,58100,31798
1288,1188,100,842,117100,31801
2202,1499,703,544,122100,31803
2170,2058,112,-,252900,31804
1198,638,560,634,80200,31805
1813,1384,429,636,136200,31806
918,848,70,-,204300,31807
3115,2812,303,1200,227800,31808
104,84,20,496,-,31810
2030,1716,314,1082,223800,31811
292,245,47,-,87900,31812
44,44,0,-,"10,000-",31814
845,658,187,485,38400,31815
2285,1329,956,764,104900,31816
3978,3555,423,1375,276000,31820
68,68,0,-,-,31821
2354,1817,537,839,154000,31822
346,321,25,-,153500,31823
634,526,108,341,54800,31824
1005,764,241,731,70900,31825
879,537,342,755,119300,31826
1001,715,286,667,99300,31827
470,439,31,-,292200,31829
758,408,350,857,150200,31830
1159,1065,94,519,161300,31831
107,107,0,-,-,31832
2633,1979,654,625,135000,31833
521,436,85,482,84100,31836
3155,815,2340,678,148100,31901
6788,2113,4675,734,62100,31903
12847,6357,6490,874,167700,31904
3563,20,3543,1506,-,31905
8187,3558,4629,775,122700,31906
21633,12361,9272,944,113200,31907
14794,7375,7419,1079,159100,31909
11093,9552,1541,1464,278300,32003
2123,1756,367,689,97300,32008
1384,1211,173,861,141100,32009
5318,4566,752,818,169700,32011
7016,5917,1099,902,144300,32024
7959,4755,3204,851,126900,32025
0,0,0,-,-,32026
1924,1647,277,1446,199300,32033
16291,13404,2887,1059,353600,32034
3973,3318,655,778,115000,32038
2920,2580,340,851,118200,32040
10382,8140,2242,1002,198000,32043
822,475,347,1051,68200,32044
3550,2715,835,861,171200,32046
2147,1476,671,666,94900,32052
1463,1171,292,724,79600,32053
3497,2548,949,625,112100,32054
5914,3965,1949,780,108100,32055
1292,1009,283,841,118600,32058
1028,834,194,750,77800,32059
8456,6631,1825,706,116200,32060
116,103,13,-,190100,32061
582,569,13,-,138800,32062
4417,3115,1302,798,179100,32063
2450,1402,1048,725,96700,32064
12482,9773,2709,1201,202800,32065
1963,1525,438,622,98800,32066
19078,14720,4358,1189,168600,32068
1167,1016,151,631,106400,32071
59,59,0,-,-,32072
15094,9890,5204,1124,183700,32073
196,22,174,1551,-,32079
9976,7901,2075,1310,392100,32080
5476,4883,593,1974,419400,32081
11719,9467,2252,1447,546100,32082
574,388,186,841,115700,32083
13011,8998,4013,1062,214800,32084
11575,8814,2761,1176,246300,32086
1386,965,421,688,110100,32087
5900,3571,2329,756,107600,32091
13656,12015,1641,1775,298600,32092
693,570,123,828,103200,32094
4483,3699,784,1076,372000,32095
1189,897,292,594,94400,32096
6890,5523,1367,1315,208600,32097
980,827,153,1151,162500,32102
3123,2029,1094,843,123500,32110
2809,1936,873,627,107100,32112
2036,1524,512,-,89000,32113
13290,4405,8885,928,122500,32114
11249,5565,5684,1084,120000,32117
9111,5456,3655,1066,250700,32118
10033,5980,4053,1108,149600,32119
1934,1536,398,1627,242400,32124
12582,9372,3210,1124,211300,32127
8695,7279,1416,1609,278200,32128
10088,7019,3069,1185,175200,32129
1793,1462,331,1071,185900,32130
1832,1387,445,840,165800,32131
3887,3194,693,858,174300,32132
0,0,0,-,-,32133
3277,2902,375,659,87000,32134
3981,3218,763,1206,281100,32136
17568,14741,2827,1386,258600,32137
367,324,43,-,74700,32139
599,506,93,-,74800,32140
8633,7340,1293,1126,177400,32141
2016,1678,338,919,121300,32145
150,103,47,-,-,32147
4343,3188,1155,634,65700,32148
148,82,66,844,143000,32157
15819,12892,2927,1078,207600,32159
31260,29944,1316,1372,273400,32162
18365,12766,5599,1385,218300,32164
12310,9594,2716,1213,245300,32168
5840,4796,1044,1370,363100,32169
23090,18340,4750,1091,222000,32174
7165,5447,1718,1229,251500,32176
11092,7263,3829,778,112700,32177
3571,2886,685,824,104700,32179
1364,1103,261,933,136000,32180
1088,729,359,750,86300,32181
659,580,79,-,117100,32187
2674,1894,780,642,90800,32189
443,357,86,625,-,32190
514,400,114,834,204900,32193
1433,1269,164,1580,122100,32195
2265,202,2063,863,102900,32202
4123,993,3130,965,220000,32204
13859,6979,6880,942,178900,32205
6587,2889,3698,758,90300,32206
15566,7550,8016,935,175900,32207
12550,6749,5801,938,90600,32208
13824,6415,7409,783,63800,32209
24886,13127,11759,1000,144900,32210
13606,6552,7054,920,138800,32211
222,3,219,1706,-,32212
16152,7448,8704,1068,178900,32216
8595,4436,4159,928,224100,32217
22441,14266,8175,1118,182100,32218
4367,3754,613,918,123200,32219
4554,3919,635,970,155100,32220
10169,7657,2512,1301,171000,32221
4725,3662,1063,1235,214000,32222
9979,8378,1601,1229,275600,32223
14907,8693,6214,1303,323900,32224
19878,13252,6626,1352,237400,32225
5730,5130,600,1689,243100,32226
481,0,481,1728,-,32227
0,0,0,-,-,32228
10003,5795,4208,1194,313200,32233
2382,1889,493,782,119500,32234
22539,12630,9909,1152,141600,32244
21387,11478,9909,1222,206300,32246
12469,8716,3753,1494,378300,32250
5022,2511,2511,889,59900,32254
21791,8545,13246,1235,282700,32256
16015,10321,5694,1155,219600,32257
13967,9875,4092,1457,241200,32258
17407,15206,2201,1954,358800,32259
3143,2267,876,1262,427800,32266
12259,5783,6476,1041,183200,32277
13163,3813,9350,992,162000,32301
20933,10716,10217,1078,157900,32303
19099,2507,16592,955,104100,32304
7802,4814,2988,857,112200,32305
10547,5456,5091,1099,231600,32308
13089,10365,2724,1091,269200,32309
5797,2763,3034,842,94000,32310
8232,5337,2895,1236,221500,32311
12466,10624,1842,1298,312300,32312
5402,4888,514,1236,274700,32317
1832,1237,595,729,187100,32320
1721,1371,350,717,74100,32321
998,773,225,770,178900,32322
71,42,29,-,-,32323
1918,1232,686,705,62800,32324
10018,8474,1544,916,172300,32327
1553,1275,278,866,219300,32328
272,156,116,816,83800,32330
1757,1454,303,813,59200,32331
505,294,211,-,72600,32332
5116,4203,913,763,125000,32333
792,606,186,736,110300,32334
463,351,112,850,94700,32336
3923,2622,1301,701,108600,32340
1147,909,238,939,162200,32343
4963,3693,1270,767,148500,32344
776,627,149,1636,188100,32346
2583,2134,449,664,117200,32347
3761,2784,977,732,69100,32348
693,590,103,802,70900,32350
5934,3939,1995,600,86300,32351
2415,1910,505,834,89300,32352
167,139,28,925,306800,32355
0,0,0,-,-,32356
658,593,65,857,142400,32358
558,379,179,-,113500,32359
169,149,20,-,-,32361
0,0,0,-,-,32399
9662,4944,4718,869,146700,32401
441,0,441,1707,-,32403
15098,11112,3986,1004,166300,32404
13232,8132,5100,1109,185300,32405
4976,2814,2162,1489,236300,32407
8702,5833,2869,1100,257300,32408
3791,3369,422,921,153700,32409
507,378,129,1396,265300,32410
6558,4913,1645,1184,279500,32413
1162,1068,94,676,93600,32420
1592,1329,263,596,86500,32421
471,446,25,1702,123000,32423
2216,1642,574,521,101900,32424
4958,3615,1343,700,89800,32425
332,305,27,725,72200,32426
403,275,128,591,104200,32427
6066,4796,1270,698,124500,32428
364,264,100,-,152700,32430
1816,1371,445,658,113100,32431
0,0,0,-,-,32432
6875,5088,1787,813,97400,32433
2772,2000,772,813,149200,32435
310,204,106,619,107600,32437
1613,1515,98,481,75000,32438
4024,3163,861,1056,207100,32439
2106,1418,688,681,98100,32440
1513,1032,481,673,121000,32442
1236,939,297,675,92900,32443
7936,5610,2326,1312,225900,32444
472,307,165,690,98100,32445
4063,2741,1322,731,127400,32446
0,0,0,-,-,32447
3473,2334,1139,673,85700,32448
218,195,23,-,65600,32449
1663,1324,339,692,89600,32455
3619,2654,965,1159,233200,32456
7730,6110,1620,1609,408300,32459
1747,1235,512,764,96300,32460
16,16,0,-,-,32461
1462,1190,272,704,119700,32462
82,36,46,648,83000,32463
1609,1430,179,-,83800,32464
2516,1962,554,765,96000,32465
1808,1546,262,1316,118500,32466
4516,2106,2410,730,155800,32501
1555,795,760,1026,168600,32502
12484,8292,4192,952,175500,32503
8985,5437,3548,1070,187900,32504
11025,5111,5914,912,72200,32505
14283,8476,5807,1092,135300,32506
13631,8273,5358,963,172200,32507
543,0,543,1385,-,32508
0,0,0,-,-,32509
0,0,0,-,-,32511
17294,8438,8856,1066,155700,32514
14676,11680,2996,1108,147600,32526
4,4,0,-,-,32530
2404,2192,212,954,195100,32531
10553,8906,1647,994,186700,32533
6321,4114,2207,1074,120500,32534
1700,1137,563,675,72500,32535
8134,5450,2684,1100,203000,32536
10096,7681,2415,1016,180300,32539
8317,5459,2858,1622,381600,32541
842,0,842,1674,-,32542
379,0,379,1446,-,32544
14232,7246,6986,1083,203100,32547
9826,5769,4057,1006,206300,32548
3915,2763,1152,1609,400800,32550
4543,3586,957,1419,416800,32561
10520,8216,2304,1354,261600,32563
1100,1015,85,1103,146200,32564
2010,1623,387,986,117800,32565
14623,11677,2946,1419,256700,32566
