civ_emp_16_plus,civ_unemp_16_plus,med_h_Y,perc_below_pov_line,mean_com_time_min,priv_HI,pub_HI,uninsured,hh_w_child_pov_perc,zip
1185,26,98417,5.8,25.7,1581,623,24,4.7,6782
1196,21,107500,4.3,40.0,1637,767,0,5.3,6783
2067,60,117474,1.7,34.1,3059,1203,108,0.0,6784
317,10,68125,5.6,21.2,507,195,20,0.0,6785
5404,222,76250,5.9,28.4,7116,3617,285,8.8,6786
4198,132,70674,6.4,27.0,5761,2645,220,6.8,6787
17483,1257,60841,11.1,26.2,21965,14976,1370,13.7,6790
2931,109,110652,1.9,27.1,4556,1528,117,2.9,6791
731,13,126125,7.3,45.8,903,440,102,0.0,6793
539,11,58553,10.8,25.9,814,345,38,6.7,6794
6967,602,72917,6.2,23.8,10311,4821,707,5.2,6795
546,25,92212,5.5,27.0,723,506,21,12.7,6796
5009,125,100850,5.0,34.8,7868,3725,175,3.4,6798
10470,456,94647,3.7,32.0,13863,5669,1795,1.3,6801
8974,298,114833,4.7,30.5,13859,5022,758,6.1,6804
3539,227,137132,6.5,31.1,5721,1897,158,7.7,6807
28356,2021,63814,13.6,28.1,27844,18744,9370,16.8,6810
16904,893,94030,6.6,29.5,22340,10266,1889,8.7,6811
6696,458,114583,4.4,39.9,11556,3606,222,4.7,6812
9595,541,243750,3.4,39.9,19773,3807,270,2.5,6820
16864,1214,148231,4.9,36.9,32126,6721,928,1.1,6824
10263,713,114464,6.2,34.2,16761,5731,1139,6.2,6825
11368,918,128377,7.3,31.3,18444,7249,1366,7.3,6830
7611,294,205360,3.3,32.3,13216,3657,378,2.2,6831
8397,545,200203,2.6,40.5,18141,3812,487,1.1,6840
10921,877,101305,6.8,26.9,13904,5350,1594,5.4,6850
15398,734,93516,6.6,26.0,18825,7515,3323,5.6,6851
2089,76,220988,2.3,34.8,3415,741,191,0.0,6853
15676,1263,74597,14.5,28.6,15145,10417,6565,15.4,6854
4589,414,73542,6.3,29.0,5382,2771,998,2.3,6855
0,0,-,-,-,0,0,0,-,6856
3221,118,217778,2.7,37.0,7039,1305,203,2.4,6870
11970,486,152760,2.6,37.5,20597,5948,1006,2.2,6877
3277,211,"250,000+",4.3,39.1,7386,1603,201,4.8,6878
12964,555,217546,3.5,42.1,25119,5789,517,3.2,6880
5213,182,207863,3.0,42.1,9385,1819,282,1.3,6883
2172,71,192443,4.7,42.1,4036,787,48,0.8,6890
4339,126,135829,3.0,36.2,7314,2350,642,1.1,6896
9078,418,204473,2.4,39.4,16619,3101,193,3.0,6897
4039,285,68306,17.3,29.8,5185,1992,435,15.5,6901
41408,2576,83227,11.0,27.2,43724,23219,8805,13.9,6902
7135,378,196964,4.7,38.2,12497,3628,208,5.1,6903
11117,541,122238,3.8,26.7,15737,5564,1052,3.5,6905
4873,422,94271,8.6,27.1,5670,3620,1437,10.2,6906
4698,328,81275,7.5,30.2,5493,2716,680,9.5,6907
6931,318,72203,11.5,35.2,9571,4770,949,14.4,7001
31172,2183,69511,12.4,35.4,39847,24933,5999,14.4,7002
26969,1976,82114,6.7,34.6,35853,13422,4228,6.5,7003
3381,415,95969,4.7,28.2,6013,2528,487,0.0,7004
8022,413,104531,4.7,27.5,11438,3802,685,3.3,7005
13757,534,130723,3.1,29.5,21917,5776,576,2.5,7006
11078,727,76276,12.4,30.6,15466,8140,2241,13.9,7008
6124,445,146432,1.9,32.5,10211,3069,202,0.4,7009
12868,498,83989,11.3,37.2,15356,9420,3381,16.6,7010
21076,1022,62353,10.8,25.9,21762,13999,6174,13.5,7011
6508,388,89153,6.3,31.8,10162,3829,647,7.9,7012
14416,663,99886,6.2,29.5,20241,9189,1843,7.4,7013
2665,220,98526,11.4,28.4,3699,1068,171,21.8,7014
12615,544,132539,2.7,35.6,21463,5164,469,2.1,7016
16651,2497,53367,16.7,34.0,17708,16685,4077,26.6,7017
13511,1555,49464,20.0,32.0,14519,12676,3590,18.8,7018
7799,267,130267,5.0,42.5,10601,1989,949,5.1,7020
927,30,215521,1.8,37.3,1881,324,15,1.1,7021
8089,511,58072,11.5,32.4,8474,3624,2875,14.7,7022
4148,218,171023,2.6,46.0,6876,1142,240,1.5,7023
19453,659,88457,9.4,38.0,27688,12522,3269,10.8,7024
16167,469,64236,14.4,27.0,17648,10946,4984,17.4,7026
2331,210,90732,5.8,31.7,3505,1130,97,9.6,7027
3977,108,210068,5.1,39.6,7092,1126,126,5.9,7028
11571,509,66521,15.5,36.6,12637,5934,3515,15.8,7029
35668,1173,153438,7.0,39.0,47844,6107,1428,2.6,7030
8937,387,87589,9.2,33.0,12123,4136,1143,12.0,7031
20504,1263,73514,9.2,31.9,24151,13655,4731,9.5,7032
4160,276,95590,13.9,26.3,6108,1865,771,22.5,7033
5030,281,80370,2.7,25.5,7118,2433,536,2.2,7034
5524,591,100248,2.8,29.7,8066,2028,517,3.4,7035
23213,1502,73885,8.1,30.8,28546,14651,4867,9.5,7036
14311,569,168120,2.4,37.7,26739,6006,584,2.1,7039
13231,765,149182,4.4,39.6,21195,5099,974,3.8,7040
3378,158,160469,2.9,44.5,5907,1394,198,1.4,7041
14063,755,114074,8.9,37.5,20700,6580,1265,9.4,7042
5779,280,211094,1.7,46.5,11156,2480,191,0.8,7043
7022,252,133496,2.4,31.8,12274,3349,132,0.9,7044
5137,209,155565,3.1,35.7,8300,2721,243,1.3,7045
1869,102,225069,2.3,33.7,3969,537,36,1.0,7046
31997,2036,66669,11.9,34.5,34477,22716,8563,12.8,7047
13672,907,43568,21.7,32.2,13428,12595,6069,28.4,7050
24720,1166,103956,6.9,36.7,34695,13873,3387,8.0,7052
16091,884,98178,4.9,27.5,24225,5969,1222,3.3,7054
28528,3204,44832,27.0,26.8,22040,33217,16758,32.8,7055
5958,405,72389,8.6,28.8,7093,3603,1791,6.6,7057
3137,88,153500,2.8,30.5,4947,1184,163,0.0,7058
7954,207,160921,2.8,35.9,13670,3117,539,2.7,7059
23957,2114,61953,16.9,32.9,22868,15606,11023,20.9,7060
5980,433,80521,9.0,33.6,7425,3900,1894,7.8,7062
6349,668,65320,16.4,32.3,6703,4993,2282,11.7,7063
2100,19,106544,0.8,28.2,3007,1332,153,0.0,7064
15440,1080,77393,7.4,33.2,21308,8990,2551,6.3,7065
8411,280,106764,4.1,32.3,13806,4012,357,3.8,7066
9425,331,108125,5.3,32.3,14972,4769,382,5.1,7067
3047,88,142776,1.8,29.5,4913,1551,104,0.0,7068
2924,90,138808,3.6,37.9,5246,1809,68,0.0,7069
9724,385,106817,5.8,34.7,15393,3479,1059,3.8,7070
12388,688,90181,8.0,32.1,17321,5671,1545,6.4,7071
3535,75,103720,4.7,28.6,4945,1621,427,8.2,7072
5167,205,76777,5.2,31.0,6739,3225,635,0.3,7073
1359,38,72000,6.5,29.4,1696,921,367,6.0,7074
5255,223,119840,3.5,32.7,7530,2044,270,3.2,7075
12438,705,139349,3.2,38.0,21638,4878,428,0.4,7076
1549,106,95505,3.5,31.1,2071,692,142,0.0,7077
5822,310,"250,000+",3.8,45.6,12557,1571,148,4.8,7078
8725,490,150469,8.1,39.1,14753,2879,548,0.9,7079
12888,801,108244,3.1,29.7,20079,6001,1098,3.0,7080
10057,438,123212,4.5,28.6,15002,3719,670,5.6,7081
2345,88,91063,2.6,29.8,4458,1386,317,1.2,7082
30311,1642,97246,4.9,30.3,42344,15103,3380,4.6,7083
9357,314,100328,8.4,38.3,11028,3053,1456,7.0,7086
35027,2302,49439,19.7,34.3,27793,27354,15863,23.9,7087
1546,106,67604,4.7,30.9,1852,1259,499,0.0,7088
13873,576,158491,2.4,38.5,26438,5262,556,1.0,7090
3002,93,124000,1.6,37.0,6062,2051,171,0.0,7092
34419,2336,64130,18.6,37.1,31933,22589,13124,22.5,7093
10465,769,125142,6.4,32.9,16643,4829,1018,4.2,7094
10432,623,94004,3.8,32.6,15252,5482,1248,2.8,7095
5367,366,28990,29.1,32.9,6917,6127,1247,27.4,7102
13015,1813,34117,32.4,33.6,14329,17161,3564,37.0,7103
22923,1886,40957,25.1,33.1,23117,23137,7044,29.5,7104
23887,1946,45222,21.8,32.5,16760,16841,17216,26.8,7105
14967,2830,40989,22.1,39.6,17157,14550,4600,33.1,7106
16135,1753,37418,25.6,32.3,14784,18973,6095,31.4,7107
9297,1447,26758,36.8,37.1,8489,14973,2816,47.6,7108
18925,1720,73384,11.3,30.0,23766,11243,4119,14.5,7109
15680,633,97955,4.5,33.3,22873,6373,2265,4.8,7110
26045,2968,44898,17.9,35.7,26359,23317,7990,22.8,7111
11522,1794,36289,21.8,36.3,13381,9767,3638,26.0,7112
2982,452,24004,35.3,37.3,2968,4424,1073,38.6,7114
13541,895,49203,17.7,27.4,11151,11602,6077,20.5,7201
20561,962,52825,12.4,22.8,17933,16459,8374,13.0,7202
11014,1077,65307,9.9,32.0,12782,8899,1956,10.9,7203
7789,359,80842,5.2,27.9,9935,3431,1277,4.3,7204
11988,922,78779,9.4,28.9,15178,6077,2703,10.2,7205
12370,772,46275,18.7,23.1,10050,12292,5948,20.2,7206
16395,1379,50861,13.6,30.9,15589,12198,6436,16.1,7208
31758,786,144172,6.8,37.0,39781,6889,1690,4.7,7302
20560,2087,52903,19.7,35.7,22212,17353,6458,24.8,7304
31541,2388,61704,18.5,38.8,37179,26949,6929,26.0,7305
25142,1252,62734,19.2,37.3,29416,18143,6219,20.5,7306
21730,1009,66795,14.2,36.9,25529,11412,5317,16.1,7307
8815,248,149927,12.9,37.0,11735,950,610,7.4,7310
474,16,210625,0.0,33.9,675,0,0,0.0,7311
2949,103,157958,2.5,36.3,5891,1003,291,1.5,7401
3941,274,97674,15.2,30.6,6180,2136,283,17.3,7403
9650,680,117077,3.2,33.6,15224,3996,616,2.4,7405
9965,759,75779,9.4,25.2,13401,6538,1797,12.6,7407
17236,706,129965,4.9,34.4,27561,8037,1344,2.6,7410
2578,181,78072,6.8,38.5,4368,2137,220,1.4,7416
5051,295,178794,1.1,34.6,10298,2295,64,0.7,7417
1638,12,170859,2.1,42.1,2514,478,65,2.1,7418
4672,315,83665,5.6,43.5,7374,2549,318,7.7,7419
2944,123,84636,9.0,28.9,4073,1348,313,8.1,7420
4060,671,110560,5.8,51.1,6604,1569,315,6.3,7421
3333,262,96813,1.7,43.4,5090,1676,78,0.0,7422
1960,106,230682,0.1,41.2,3916,566,14,0.0,7423
15834,903,90903,8.1,26.1,20779,7688,1602,12.7,7424
12853,873,101405,4.4,30.6,21966,6638,1011,6.7,7430
3773,250,121607,1.5,26.6,6374,2029,291,0.0,7432
1485,124,121721,2.0,30.2,2505,507,148,3.0,7435
7090,252,140074,3.2,31.3,10759,2585,718,3.3,7436
6194,217,121161,6.8,38.0,10405,2193,462,4.6,7438
1235,147,89536,4.9,36.1,1824,589,75,10.5,7439
2542,79,148185,2.9,27.8,3693,991,245,0.0,7440
6660,256,98348,7.2,28.9,8597,2629,1052,11.5,7442
4592,387,95500,7.3,30.3,8832,4083,234,9.1,7444
7491,180,155846,1.3,36.1,13547,2875,259,0.8,7446
11822,375,179958,3.3,38.4,22538,4017,640,2.4,7450
5429,237,178607,2.7,41.0,10640,1974,297,0.9,7452
6645,443,123206,1.9,35.1,10417,2771,612,0.0,7456
2387,83,112688,3.3,31.2,3487,1010,149,1.7,7457
5544,419,197898,3.1,30.3,10149,2241,354,4.0,7458
1811,222,107115,1.5,47.6,2846,982,138,0.0,7460
9114,547,89356,6.7,38.5,13856,6131,842,9.0,7461
3731,107,81741,8.1,44.9,4881,1807,433,8.3,7462
5291,131,127574,3.4,28.3,8968,2015,255,4.9,7463
3304,124,96757,4.4,34.2,5600,1758,107,2.2,7465
26948,1269,127680,3.4,31.1,44519,12684,1967,2.5,7470
7984,323,95714,3.3,36.2,12472,4118,536,0.0,7480
7538,317,162095,1.9,32.4,14815,3612,264,0.4,7481
0,0,-,-,-,0,0,0,-,7495
13263,861,35396,29.4,23.1,9480,17476,6293,31.6,7501
6819,855,50871,21.0,24.2,6517,7650,2442,31.6,7502
8018,463,52286,22.9,23.9,6909,7568,3587,28.7,7503
5917,339,60636,16.5,27.8,6258,4726,1452,19.1,7504
1043,77,16821,51.3,24.3,653,1470,594,69.8,7505
10827,407,103586,4.6,26.4,14530,5442,809,2.8,7506
11279,688,80364,8.6,26.8,15155,7815,2254,10.8,7508
5388,211,96750,5.1,29.0,8730,2737,482,3.4,7512
5518,347,53043,20.3,19.8,3776,5562,2359,23.7,7513
8483,796,48921,21.8,22.3,7129,8298,3719,28.0,7514
8608,921,39974,29.9,28.1,5574,12455,3501,34.7,7522
5523,417,42601,26.5,26.1,4289,6886,2745,34.9,7524
24610,1279,71079,12.3,31.4,28563,13795,5315,16.3,7601
4517,170,99107,4.1,31.3,6210,2108,899,7.0,7603
6559,299,95784,9.5,30.4,8831,3242,1269,11.1,7604
4722,144,96468,3.3,33.6,7222,2081,599,0.8,7605
1386,59,85703,7.5,25.4,1514,790,280,12.5,7606
4697,367,98511,5.7,27.6,7309,3099,319,2.0,7607
44,0,-,47.3,39.2,38,59,17,61.5,7608
579,27,161346,6.2,35.7,1147,491,45,7.7,7620
14505,836,102724,6.0,35.0,20873,6790,2250,7.8,7621
4367,129,143947,3.8,35.8,7339,1367,516,4.0,7624
4215,203,141706,3.2,35.3,7547,1905,236,1.7,7626
2288,158,153558,2.6,38.5,4223,881,114,2.8,7627
9532,546,107172,5.1,32.3,14155,4383,815,7.0,7628
3965,151,129289,3.3,29.6,6222,1881,321,2.2,7630
14601,916,86485,10.1,31.4,19505,8617,2735,12.1,7631
2468,120,158042,2.7,40.0,4261,1274,252,0.0,7632
2336,75,135750,7.7,33.8,4085,1201,40,11.2,7640
1579,53,181500,2.3,40.5,3135,684,54,0.0,7641
5696,199,155742,3.7,30.3,9012,2043,367,0.0,7642
6069,352,69224,7.4,28.4,7251,3423,1298,9.4,7643
12472,681,64249,11.6,28.1,14935,9310,2312,15.9,7644
4254,266,156042,3.6,36.9,7261,1855,392,2.6,7645
8569,589,94821,4.9,30.8,13530,3811,574,4.6,7646
2623,100,105326,3.9,30.7,4207,1119,415,3.5,7647
2720,60,131563,2.5,34.9,4868,1174,208,2.5,7648
3952,178,144474,4.8,39.3,6946,1689,92,4.5,7649
11344,585,79063,12.8,34.8,11496,6282,3894,16.9,7650
12260,767,130273,3.5,31.1,20646,7055,629,1.9,7652
4556,135,143147,2.3,31.9,7817,1960,95,1.9,7656
5965,396,79696,8.0,28.2,7813,2883,1525,4.9,7657
7211,459,81908,9.3,31.3,9843,3526,626,13.7,7660
6275,99,128231,3.2,34.0,10215,2190,273,1.8,7661
3189,93,87171,6.5,26.9,4393,1659,180,6.4,7662
7526,284,107511,5.2,24.0,10615,3968,724,2.3,7663
19872,1169,113934,5.4,34.7,30978,10758,2935,5.1,7666
6728,371,180601,2.7,43.2,12439,2415,765,3.1,7670
13943,442,146866,3.6,34.3,23915,6104,650,2.8,7675
4524,226,141000,1.7,32.0,8131,2323,262,1.0,7676
2763,221,197632,2.8,31.5,5474,816,31,1.4,7677
12896,658,95419,7.8,35.0,18304,7565,1463,12.0,7701
1785,44,142870,1.3,31.4,3630,875,19,2.5,7702
90,12,-,23.1,N,69,23,25,-,7703
2658,88,184201,3.0,42.0,5430,770,122,4.0,7704
809,37,105455,2.6,25.5,1408,509,87,2.3,7711
20783,1124,75025,12.6,27.8,25097,14613,3729,16.2,7712
4437,240,102446,3.0,34.2,7070,2042,316,1.1,7716
803,39,89615,8.9,33.6,1521,590,41,15.0,7717
4127,220,138750,4.5,36.7,6422,1647,198,3.4,7718
11323,616,95709,5.2,30.7,16809,6364,1456,3.7,7719
2365,28,78452,8.5,32.1,2919,1662,339,10.4,7720
2015,117,103438,3.5,38.4,2581,662,230,1.5,7721
4884,274,175114,3.5,31.5,9001,1860,73,5.5,7722
270,8,66500,17.4,28.8,547,298,26,7.4,7723
11375,593,86953,9.7,28.5,16360,6356,975,7.3,7724
21969,954,127460,3.8,44.1,38303,9235,1056,2.8,7726
2686,171,87253,10.3,34.1,4845,1685,490,11.9,7727
27644,1319,93395,6.1,34.4,41084,15356,5031,6.8,7728
8943,275,104186,3.9,33.5,13005,4843,532,4.2,7730
20875,1298,115403,5.9,35.7,31637,9091,1668,6.4,7731
2705,163,76316,5.2,41.1,4050,1602,133,0.0,7732
8243,285,141115,4.2,35.6,14578,3463,487,3.2,7733
6475,299,76747,16.5,34.6,8377,5496,638,31.7,7734
10012,505,83466,4.8,32.1,14730,5720,720,2.3,7735
2226,175,114597,3.7,40.8,3655,853,90,2.8,7737
2986,315,156164,2.7,43.8,5771,1442,132,0.0,7738
2531,102,202875,1.2,39.6,5472,1069,68,0.0,7739
14909,1276,62224,18.2,31.1,15948,12047,5778,21.5,7740
8782,419,166725,2.6,44.7,16302,4029,286,3.4,7746
16977,932,109489,5.2,39.9,27003,6928,1130,3.7,7747
13978,743,123130,4.0,37.6,23681,6048,825,3.3,7748
1574,72,111415,2.9,34.5,2799,1022,139,0.0,7750
10054,299,149223,1.4,46.0,17770,3621,276,0.3,7751
18981,1402,80078,9.3,24.2,27372,13577,2126,11.6,7753
2762,158,101354,8.6,32.1,5004,1388,550,5.0,7755
2011,73,64290,4.7,30.1,2492,725,293,0.0,7756
2729,55,105038,3.1,29.5,4734,1464,188,2.4,7757
2224,97,83250,3.5,33.3,3626,1304,98,0.0,7758
3607,166,177255,4.5,45.1,7633,1402,136,1.1,7760
3759,179,84800,5.8,38.7,7011,2880,155,3.1,7762
3828,277,102037,6.9,31.5,6836,1937,368,7.1,7764
13811,671,70287,9.5,26.9,15889,6370,4636,9.3,7801
1984,56,95516,6.9,31.8,2677,983,321,8.1,7803
6,1,-,14.3,N,0,7,0,-,7820
4825,304,113352,2.1,36.1,7837,2013,191,0.0,7821
401,8,84677,1.8,48.9,799,248,72,4.2,7822
3903,267,66543,6.3,40.7,6256,3373,356,6.2,7823
4383,417,102823,5.5,39.8,7912,2982,191,4.8,7825
3062,174,93462,7.5,34.9,4494,1860,173,9.9,7826
1893,68,79828,5.0,38.9,3124,1654,95,0.0,7827
8832,250,79943,6.6,32.4,11990,3795,1083,7.6,7828
3749,132,134750,1.6,36.1,6466,1754,23,0.7,7830
1578,78,96932,3.7,39.3,2703,714,159,6.3,7832
79,14,51445,0.0,34.3,111,24,0,-,7833
9558,465,143481,4.7,29.9,15512,3815,656,6.2,7834
6413,506,122861,5.9,32.3,9740,2478,230,7.1,7836
1669,61,98646,7.5,38.7,2554,886,73,9.4,7838
15653,1207,93527,6.2,34.7,24795,8226,1725,6.3,7840
63,0,-,0.0,N,69,0,0,0.0,7842
7050,298,94836,2.1,37.3,9797,2432,385,0.8,7843
18,0,86875,0.0,N,23,33,0,0.0,7846
1106,15,68580,4.8,28.6,1490,879,80,0.0,7847
2186,76,89934,7.5,37.7,3261,1253,215,7.8,7848
4999,158,101538,4.0,35.5,7460,2677,238,4.2,7849
3804,124,89395,11.5,36.1,5237,2195,462,14.7,7850
72,0,89015,0.0,34.1,176,11,0,0.0,7851
1928,396,92750,3.2,33.5,3668,841,50,1.0,7852
6363,214,166276,3.6,40.9,11854,2639,234,3.3,7853
2268,65,96444,5.5,37.9,3483,1385,124,7.1,7856
1972,53,71250,13.8,26.5,2538,788,225,15.0,7857
13200,775,92085,8.2,32.8,20192,7425,1002,11.9,7860
1981,108,83879,7.5,36.0,2422,1394,373,3.2,7863
1023,77,133490,5.5,35.1,1924,415,113,9.5,7865
11705,744,115263,4.0,30.6,19774,5406,736,5.1,7866
13320,408,145532,3.9,34.1,22849,4312,604,4.3,7869
8,0,-,0.0,N,15,8,0,-,7870
10557,542,137658,3.9,39.7,17461,3855,650,4.2,7871
4712,180,100546,2.8,33.6,6903,1714,336,2.4,7874
4905,177,140994,2.5,33.1,8122,2063,181,2.0,7876
261,29,95147,1.3,20.5,496,201,0,0.0,7878
141,0,123462,0.0,N,215,39,0,-,7880
4,0,-,0.0,-,0,8,0,-,7881
7631,381,81566,4.5,37.3,11616,3093,824,4.8,7882
5488,248,82301,10.2,30.9,7674,3106,930,14.8,7885
11472,640,142909,4.8,36.4,20143,4089,1315,2.7,7901
12778,591,151954,4.9,32.7,23502,5772,397,3.1,7920
4646,153,114924,7.0,34.9,6446,2153,256,5.1,7921
5977,232,178563,0.7,34.9,11144,2179,92,0.0,7922
3772,191,161989,3.8,28.0,6100,1472,634,3.4,7924
33,0,-,0.0,N,54,0,0,0.0,7926
2292,92,129000,1.7,23.2,3548,1091,395,1.1,7927
8535,345,201123,1.4,39.9,17543,2678,152,0.2,7928
3781,435,164186,3.6,35.7,7438,1835,207,1.7,7930
1245,81,137472,3.4,34.7,2431,718,248,2.4,7931
5133,151,120550,8.3,28.2,8575,2800,157,3.8,7932
1536,73,150404,11.2,26.9,2012,874,63,21.9,7933
671,21,157750,5.1,31.3,1242,402,10,0.0,7934
156,0,191750,0.0,N,330,67,0,0.0,7935
5987,201,127977,1.0,27.8,9676,2942,284,0.5,7936
3,0,43365,64.4,N,16,124,33,-,7939
9062,645,157577,4.4,29.3,15490,2870,694,3.1,7940
4398,73,191071,2.1,39.5,8235,1802,95,0.5,7945
1544,128,153583,0.9,35.7,2768,719,154,0.0,7946
10006,688,128121,3.2,29.0,16898,4060,596,1.1,7950
24539,1140,136250,6.5,26.9,37182,10137,2450,9.0,7960
0,0,-,-,-,0,0,0,-,7961
79,0,-,0.0,N,79,0,0,-,7970
6241,265,152154,2.0,38.9,11740,2369,232,0.0,7974
214,0,89784,9.7,42.9,366,196,94,0.0,7976
305,6,88421,0.0,18.1,289,174,92,0.0,7977
291,0,134236,0.0,18.9,357,102,0,0.0,7979
1225,95,124590,2.2,26.3,2394,528,0,0.0,7980
4920,110,120870,2.9,26.0,7910,1965,293,0.0,7981
427,0,73398,2.3,36.3,687,166,0,0.0,8001
11724,661,85291,8.8,26.6,17442,6580,1325,5.8,8002
15421,691,132441,3.4,31.9,25352,8023,282,3.0,8003
6375,273,86607,6.8,34.3,8530,4089,353,8.2,8004
10541,956,78389,7.5,32.5,18398,10898,850,13.0,8005
118,20,75972,1.8,29.7,337,200,0,0.0,8006
2657,107,79125,4.4,27.6,3740,1503,250,3.1,8007
2774,224,91483,6.4,29.9,5784,3243,209,3.6,8008
6904,341,87704,5.7,33.1,10504,3591,391,2.9,8009
5826,257,64071,14.6,30.8,7228,4526,1021,23.5,8010
0,0,-,-,-,0,0,0,-,8011
20476,1113,79948,7.8,29.6,28629,11924,2780,10.6,8012
230,0,105208,0.0,26.3,341,114,21,0.0,8014
8829,834,67565,9.1,31.7,14546,6691,711,8.8,8015
17469,1203,77442,9.2,32.4,24696,9571,2017,8.9,8016
607,18,127917,1.4,36.2,1033,197,45,0.0,8019
955,56,-,3.2,29.1,1910,1254,0,0.0,8020
22713,1401,55474,11.4,29.8,29710,15543,3878,10.7,8021
4443,86,97008,3.0,38.8,8413,2895,196,2.5,8022
131,0,32197,8.8,17.2,113,141,33,0.0,8023
977,62,83073,6.2,28.4,1766,647,178,9.6,8026
2305,124,76648,9.1,26.0,3606,1887,222,10.8,8027
10224,870,75189,21.8,28.3,15944,6637,1021,19.4,8028
2525,237,74348,5.4,27.1,3787,1664,141,8.1,8029
6262,322,57866,13.2,21.8,8343,5377,924,14.0,8030
5458,380,60041,16.3,24.9,7547,4236,981,25.2,8031
8105,408,128134,3.4,28.8,14389,3272,265,1.2,8033
9732,400,95248,7.1,25.0,14228,6477,513,9.2,8034
4137,249,96250,5.0,26.2,6510,2221,287,7.3,8035
3248,128,109523,5.3,27.7,4982,1825,95,5.4,8036
10962,830,73031,10.1,30.1,15714,8191,1335,10.0,8037
111,0,-,2.6,27.2,156,29,11,0.0,8038
101,0,-,68.8,25.0,58,95,49,100.0,8039
496,29,122125,4.4,26.9,610,259,51,0.0,8041
141,0,141146,0.0,23.7,204,18,5,0.0,8042
14359,693,100075,6.4,32.4,23711,6724,1092,3.2,8043
1345,131,69333,11.5,25.7,1998,1242,136,6.5,8045
15668,1848,79653,9.2,31.6,22058,12284,1996,15.2,8046
6440,476,106581,5.1,29.6,9956,3225,468,5.9,8048
2916,278,69508,9.1,29.7,3663,1743,398,11.5,8049
12682,754,88826,4.5,27.6,20282,7743,943,4.9,8050
6155,382,87986,7.4,28.9,8624,3116,595,0.7,8051
10210,551,64666,8.2,25.4,13499,6139,1283,11.2,8052
24559,781,99454,3.0,29.3,39448,11068,1093,2.5,8053
21791,892,97536,3.6,28.0,35847,10613,879,2.9,8054
14214,672,132732,2.7,34.2,24521,7271,386,0.4,8055
2517,66,145039,1.9,26.5,4513,1028,36,1.1,8056
10861,250,155780,2.8,27.8,18124,3912,520,2.0,8057
2838,225,81168,11.1,25.3,3953,1822,194,12.4,8059
12847,895,93377,6.3,29.2,18254,5951,1507,4.1,8060
1601,31,152083,3.6,28.2,2589,331,16,6.7,8061
8564,293,140250,2.5,32.4,14763,2923,430,1.2,8062
1459,132,65720,8.6,31.8,2000,1139,212,10.0,8063
6,0,-,0.0,N,16,29,0,-,8064
3730,350,73212,10.5,25.6,5572,2121,506,12.7,8065
3773,588,50477,7.8,25.5,5841,2994,219,3.9,8066
737,108,93889,13.8,30.4,1169,664,156,20.1,8067
3522,210,62091,11.4,31.5,4599,2766,513,11.4,8068
5386,631,51964,22.5,23.0,7027,5719,879,34.9,8069
5745,439,67906,11.6,23.7,9365,4411,582,14.3,8070
4700,463,81448,8.6,30.4,7256,3083,643,4.9,8071
139,0,73882,5.0,25.1,171,65,5,0.0,8072
56,0,-,0.0,N,114,36,16,0.0,8073
16,0,-,0.0,N,0,8,8,-,8074
14887,997,75938,7.8,28.2,20589,8926,2573,9.6,8075
10135,535,113281,3.3,29.0,16091,4613,699,1.8,8077
4350,159,71495,8.1,27.2,5896,2520,752,2.8,8078
3781,328,42077,24.7,27.6,5686,5241,459,29.0,8079
19856,787,107566,3.3,32.0,31285,9802,830,1.6,8080
25713,2035,87407,9.2,35.0,37809,15353,2362,9.0,8081
5533,387,74798,5.9,26.1,8080,3097,430,6.4,8083
3566,322,78309,10.8,33.7,5398,2027,262,3.9,8084
11069,360,121645,4.0,29.8,17549,4848,713,2.9,8085
3965,123,71875,6.3,26.6,6202,2067,253,9.5,8086
11171,626,66765,9.1,35.6,18823,10367,1193,10.4,8087
10654,588,87216,5.7,33.2,19399,9117,480,5.2,8088
2418,149,81850,6.9,32.0,3502,1410,259,5.8,8089
4688,224,98701,9.3,30.0,6904,2502,420,12.6,8090
3138,147,75985,7.4,34.7,3864,2214,631,5.7,8091
1551,151,71518,10.6,27.7,2219,1186,334,18.8,8092
4756,356,59328,11.0,27.4,5668,4041,659,9.1,8093
21444,868,82420,6.4,35.7,30771,12355,2047,3.8,8094
0,15,-,0.0,-,15,15,0,-,8095
18119,1091,78399,6.7,27.7,26512,11867,1684,9.7,8096
1685,60,93269,7.2,26.3,2530,966,91,9.2,8097
4486,150,95357,5.2,26.8,7416,2307,345,3.4,8098
2307,304,22212,47.7,21.9,1620,5574,937,54.5,8102
4217,835,27342,36.2,26.0,4396,8928,1001,43.8,8103
7476,1654,26784,36.6,31.9,6384,15055,2182,44.4,8104
10965,1259,34722,28.0,26.1,9883,15863,3758,35.9,8105
5493,221,82500,2.9,27.3,7969,2317,486,0.4,8106
7083,592,60842,11.9,29.1,8800,4963,1089,10.7,8107
10013,656,94851,6.6,26.6,15550,4296,846,3.2,8108
11004,934,68755,12.8,25.4,15599,8990,1462,17.7,8109
8931,678,66371,17.9,27.1,11458,8794,1871,20.4,8110
4638,479,62269,9.8,20.6,6502,4145,613,12.6,8201
550,7,110769,4.2,26.7,1339,874,12,6.3,8202
4281,270,75329,10.1,32.7,6688,3693,322,12.3,8203
7440,455,71695,7.2,18.2,12466,6708,561,6.3,8204
