civ_emp_16_plus,civ_unemp_16_plus,med_h_Y,perc_below_pov_line,mean_com_time_min,priv_HI,pub_HI,uninsured,hh_w_child_pov_perc,zip
2142,715,14991,54.3,30.0,2062,5133,608,70.1,952
26843,3486,29019,29.4,42.3,38763,31214,4649,31.2,953
22469,3739,23127,39.3,34.8,27615,35818,5000,48.7,956
14028,1808,26667,33.8,37.6,17533,21647,2850,48.4,957
18861,2134,30466,30.1,32.3,24254,23304,3189,41.3,959
0,8,-,100.0,-,0,40,0,-,960
10518,1776,29511,31.9,30.0,14835,14894,2150,39.5,961
5450,1776,15497,54.3,30.5,5823,12616,1363,61.0,962
1884,392,15276,52.4,29.7,1705,4970,400,61.9,965
6161,732,48163,19.9,27.1,10305,5748,936,30.0,966
1448,80,49099,16.8,22.1,2534,1363,212,8.8,968
17954,1502,50419,17.8,26.5,28924,14907,2302,24.5,969
10201,1329,22480,34.2,25.6,11795,13581,2415,36.3,971
23526,1494,32377,30.4,34.3,32656,25594,4629,35.7,976
8010,681,34701,17.7,26.6,9781,6330,1988,27.8,979
4831,1032,24895,39.3,27.2,6817,7963,1309,59.3,982
12905,2250,25750,34.4,27.9,16153,17452,3654,53.2,983
10899,2389,26156,33.9,29.7,14651,18153,2320,39.4,985
20937,3568,32555,27.8,33.2,30454,24758,3284,32.0,987
8774,359,63949,8.5,20.2,12566,7113,625,9.4,1001
15566,952,61159,26.0,18.8,23983,8820,820,9.3,1002
3813,887,"2,500-",80.2,13.7,10017,1196,437,-,1003
2823,84,67302,8.6,36.9,4421,1315,17,9.8,1005
8661,378,91191,6.1,28.0,13116,3646,80,5.0,1007
636,24,76333,4.2,37.0,951,335,70,16.2,1008
194,23,80714,25.7,22.9,181,83,44,-,1009
1706,168,70063,5.8,38.5,2564,1648,103,8.0,1010
786,21,76500,9.7,35.4,905,617,75,12.7,1011
324,12,67321,7.4,30.3,448,244,22,0.0,1012
10857,668,43808,19.2,19.2,12969,11951,808,28.0,1013
15028,913,60561,9.3,18.8,20122,13910,879,13.0,1020
883,98,46488,21.1,18.4,1518,1190,24,0.0,1022
455,14,58438,9.7,38.9,701,416,13,9.4,1026
9904,704,67119,8.6,23.6,13780,6458,426,6.3,1027
7597,281,87748,4.7,24.7,12338,5954,139,5.7,1028
349,0,87727,4.8,39.9,351,211,45,0.0,1029
6284,192,76000,7.1,22.9,9518,3521,287,8.6,1030
563,16,38173,19.4,33.0,876,433,33,25.6,1031
290,6,68750,7.9,27.4,390,162,10,4.2,1032
3795,231,96979,3.8,24.2,5355,1720,231,0.0,1033
1184,67,87750,8.8,35.7,1667,859,29,10.2,1034
2703,46,74364,6.7,21.1,4146,1646,319,4.0,1035
2695,221,91646,2.6,28.1,4337,1815,32,0.0,1036
292,6,80556,8.4,28.7,595,185,2,0.0,1037
1499,25,72045,4.5,22.1,2430,806,4,0.0,1038
774,16,94191,3.9,24.5,985,401,15,4.4,1039
16561,1061,40769,29.3,19.9,18388,23652,1009,38.3,1040
1345,30,67750,8.6,33.3,1892,1063,26,7.3,1050
698,19,60823,23.5,25.4,967,565,48,23.4,1053
1027,34,90978,6.5,29.2,1513,904,45,5.0,1054
10592,501,73458,8.7,24.4,15612,7847,659,7.7,1056
4884,258,83008,6.2,29.8,7273,2929,164,6.8,1057
8760,373,61798,14.5,21.3,11783,5620,319,9.0,1060
5162,173,75179,11.2,22.1,7780,3762,189,12.7,1062
327,14,-,-,11.7,571,29,11,-,1063
0,0,-,0.0,-,0,31,0,-,1066
1041,52,88571,4.4,37.1,1594,511,26,0.0,1068
4751,277,63750,7.6,27.7,6156,3349,196,10.1,1069
378,15,60000,6.8,38.7,460,343,3,16.0,1070
690,24,75592,5.7,27.5,1031,393,83,9.4,1071
755,66,80625,8.8,31.1,1103,602,24,10.7,1072
3505,163,104577,2.5,25.0,5132,1917,82,2.6,1073
252,15,86414,17.3,N,136,300,0,17.6,1074
9189,465,69346,9.6,22.9,14086,6206,292,10.9,1075
4762,211,73776,7.7,27.8,7272,4102,199,10.3,1077
351,0,31594,0.0,22.8,419,370,38,0.0,1079
1143,146,65741,24.9,30.3,1745,1242,158,36.2,1080
1023,35,69250,5.7,31.9,1421,680,34,6.7,1081
4996,318,56637,12.6,33.1,7387,4533,184,18.6,1082
1573,40,60323,13.1,31.7,2197,1217,72,10.0,1083
83,7,75938,7.1,36.8,102,113,5,0.0,1084
21088,953,68042,7.2,23.9,30817,15828,1078,5.8,1085
53,0,-,-,N,355,8,0,-,1086
324,28,54286,17.9,27.9,426,134,16,0.0,1088
14677,874,53053,11.3,20.6,19136,12425,1232,13.3,1089
660,44,108725,5.6,39.2,1079,326,0,0.0,1092
191,4,91563,8.0,22.3,291,117,0,0.0,1093
141,0,-,8.5,48.5,253,246,0,0.0,1094
7906,111,108965,2.7,28.0,12464,4253,139,0.0,1095
1449,34,82574,7.8,30.0,1824,1006,57,9.2,1096
12,0,-,71.4,N,13,43,0,78.6,1097
738,9,80192,6.2,40.9,916,586,21,7.0,1098
969,26,26135,42.5,16.4,956,1390,48,49.1,1103
9776,1049,34937,23.7,18.6,9735,15351,1156,27.2,1104
3631,538,19427,50.8,23.0,2457,9844,430,53.0,1105
7671,208,121141,2.2,25.3,13909,4188,196,0.7,1106
3825,775,26258,43.5,23.8,3033,8371,677,49.0,1107
11884,925,43235,26.9,22.3,12441,15621,1361,31.5,1108
11609,1098,35339,27.8,21.9,13114,18770,1332,33.4,1109
7124,350,63571,17.0,21.2,9935,6784,269,26.7,1118
5822,326,46985,18.7,21.0,8203,6921,348,26.0,1119
1388,85,61659,6.6,22.2,1915,995,102,5.6,1128
3412,179,58621,15.0,24.8,4348,3436,83,23.5,1129
3998,338,43128,20.6,21.5,4057,5613,342,22.5,1151
0,0,-,-,-,0,0,0,-,1199
22341,1316,52223,13.1,17.0,28560,21099,1504,17.8,1201
4222,216,53223,11.2,25.8,6322,3401,127,20.7,1220
381,18,58646,10.8,18.7,506,598,18,13.0,1222
1342,70,75250,6.4,32.0,1755,1041,65,7.9,1223
88,0,77717,23.2,25.5,86,39,0,0.0,1224
1647,103,71081,7.2,23.5,2249,1370,33,7.1,1225
3664,112,68915,4.8,19.5,5258,2514,288,1.7,1226
42,0,-,0.0,N,83,51,0,-,1229
4372,161,69328,7.5,17.9,5649,3936,259,6.9,1230
1448,56,63947,11.2,25.5,1940,1085,27,17.0,1235
841,37,64048,4.4,25.1,871,615,74,10.2,1236
1244,110,67625,8.1,20.9,1846,1067,84,0.0,1237
2912,93,73333,5.4,20.3,4126,2393,244,1.9,1238
1874,72,68393,5.3,18.3,3074,2277,75,3.4,1240
248,17,-,0.8,20.5,277,225,0,0.0,1242
163,0,49643,4.1,36.8,190,117,0,0.0,1243
53,0,51538,0.0,N,37,105,0,0.0,1244
417,7,80417,5.1,26.7,664,382,0,0.0,1245
7231,415,44721,17.7,19.3,10431,6970,599,18.0,1247
394,22,85417,4.2,31.0,582,370,19,0.0,1253
452,18,91484,6.0,19.2,716,410,11,0.0,1254
437,16,71023,4.2,38.5,626,344,34,0.0,1255
391,25,58125,7.1,34.8,477,304,27,13.8,1256
1210,61,100909,8.3,16.9,1404,1008,10,11.5,1257
278,0,67500,8.0,22.3,373,224,0,0.0,1258
270,11,68438,8.9,25.0,400,289,11,0.0,1259
262,10,118508,7.5,19.4,288,177,52,0.0,1260
396,16,29659,21.4,14.0,635,588,63,15.8,1262
115,2,71250,20.4,21.1,127,121,1,16.7,1264
740,26,73906,5.4,25.4,959,642,0,4.5,1266
3860,178,83939,10.9,15.6,6410,2211,74,10.5,1267
454,18,85417,6.3,29.3,637,265,20,4.8,1270
8918,473,50889,11.3,20.0,11506,8142,349,10.8,1301
767,39,70761,10.0,30.9,953,558,25,14.1,1330
6191,571,57987,13.0,31.3,8688,6037,481,9.1,1331
1251,67,66771,7.9,30.1,1852,1132,44,12.5,1337
63,6,60347,15.0,37.9,91,62,0,100.0,1338
602,32,64813,10.3,37.6,955,716,41,12.1,1339
964,41,62500,11.5,30.0,1230,892,55,20.1,1340
1066,49,96563,1.9,30.4,1618,696,65,2.0,1341
587,23,85341,22.6,17.9,927,524,54,0.0,1342
33,0,71625,6.7,46.2,60,14,16,0.0,1343
657,54,62727,11.8,27.1,1005,566,53,13.1,1344
253,4,69375,3.2,35.6,386,214,0,0.0,1346
118,0,53846,19.5,N,96,78,0,0.0,1347
799,89,65536,3.7,23.6,1018,675,33,3.6,1349
37,5,28750,14.9,28.1,44,58,4,0.0,1350
1300,23,81042,7.5,24.1,1811,678,11,5.3,1351
979,37,67917,8.6,22.1,1135,605,121,2.9,1354
451,23,65875,5.4,33.7,748,361,10,2.2,1355
1604,71,75875,4.4,26.4,2386,1223,71,5.7,1360
3616,227,50890,10.0,29.0,5369,3666,109,12.5,1364
624,23,71484,4.2,34.0,892,506,13,3.2,1366
267,2,63750,17.7,34.3,416,362,8,22.2,1367
730,21,76250,7.8,36.9,1036,492,40,10.2,1368
1977,138,62966,10.3,24.7,2594,1842,98,16.0,1370
2552,128,78382,4.1,24.5,4124,1718,23,4.8,1373
2329,87,55625,13.1,19.7,2934,1128,55,7.5,1375
2515,141,40913,14.1,20.1,2908,2697,104,19.7,1376
400,8,59375,7.0,39.4,557,381,17,4.7,1378
394,25,53750,12.1,34.8,460,488,14,12.3,1379
19626,1781,57207,15.7,27.4,23734,20039,1443,17.8,1420
3465,198,95037,1.7,38.3,5309,1967,0,0.0,1430
1792,69,97958,4.7,37.2,2710,884,46,3.9,1431
4528,74,94375,6.7,35.4,6508,1949,141,2.0,1432
425,8,92426,21.3,40.7,584,368,0,5.4,1434
1862,19,73169,3.9,34.1,2389,1390,15,6.0,1436
305,43,119808,4.6,19.2,601,111,2,0.0,1438
9868,399,49679,13.9,29.6,13190,8520,438,15.1,1440
5818,202,129085,3.8,36.2,9983,2517,237,0.7,1450
2405,136,162619,2.3,37.2,4360,977,20,3.4,1451
2653,122,91734,6.2,36.1,3861,1425,61,9.5,1452
21575,1347,61887,12.6,27.5,26879,18550,1520,18.0,1453
5377,254,123413,4.8,34.5,8634,2591,66,5.0,1460
6111,248,103228,5.8,35.4,9490,3357,129,6.7,1462
6661,245,104130,5.0,36.1,10176,3152,251,5.9,1463
3390,225,76875,4.5,29.9,5015,1795,154,6.0,1464
148,0,-,0.0,31.0,179,131,30,0.0,1467
2392,76,73246,4.7,35.1,3111,1308,187,0.0,1468
4151,137,91964,3.6,38.3,6362,2095,117,1.0,1469
3996,191,100972,2.6,31.8,6368,2561,75,0.0,1473
979,51,90302,4.6,36.6,1284,622,124,8.1,1474
5803,323,80267,10.6,33.6,8066,3845,295,17.4,1475
8536,446,85432,3.1,29.8,13885,5304,191,1.6,1501
1737,52,99297,4.2,33.8,2602,1118,66,1.2,1503
5435,320,95375,3.8,34.7,7569,2670,185,1.5,1504
2425,62,97591,3.8,28.7,4113,1097,59,2.6,1505
1750,62,70338,3.1,35.6,2797,1027,131,0.0,1506
7180,440,101111,4.8,33.4,10924,4196,196,4.0,1507
7849,341,67634,8.1,27.4,9314,5849,548,8.9,1510
1193,38,82946,5.6,32.7,1577,709,33,7.1,1515
5071,195,99943,3.5,36.6,7790,1856,54,4.8,1516
1941,69,72470,6.0,39.0,2966,1469,46,6.9,1518
4039,140,109670,4.4,32.7,5970,1903,83,1.0,1519
8636,416,109529,3.4,28.0,13837,3892,257,1.2,1520
1362,120,82179,5.0,36.8,1922,999,58,3.9,1521
1660,36,108036,8.0,29.8,2601,1310,41,8.1,1522
3397,190,93385,4.3,32.8,5005,1952,406,5.5,1523
3906,151,81042,8.1,33.2,5320,1750,315,13.3,1524
271,62,40947,11.2,32.4,272,297,33,35.2,1525
7410,549,85781,4.4,28.2,10854,4375,232,3.0,1527
1750,85,79129,7.2,33.6,2565,1030,54,10.7,1529
623,24,91125,10.8,37.9,951,383,38,12.0,1531
8348,268,128613,2.6,32.2,13152,3385,202,1.1,1532
3536,130,102284,5.5,31.3,4423,2095,199,2.8,1534
2631,140,78750,3.4,32.9,3749,1586,56,0.0,1535
4035,235,109329,9.0,32.3,6124,2231,145,1.6,1536
1214,49,64975,9.7,30.2,1546,999,39,21.4,1537
6133,265,77184,8.5,28.0,8667,4027,284,9.1,1540
1892,59,136083,4.8,34.1,2931,1073,43,0.0,1541
1385,58,106250,1.6,31.3,2146,713,29,3.0,1542
4866,130,107928,2.9,31.0,7320,2405,29,2.8,1543
19211,758,105014,3.9,30.4,32003,9464,596,1.8,1545
8028,776,51270,20.7,25.6,8690,9204,570,22.5,1550
2322,182,88750,4.8,40.7,3713,926,165,1.6,1560
133,0,-,0.0,N,209,121,0,-,1561
6706,348,72821,8.2,33.1,9891,3788,537,3.8,1562
4226,143,121458,2.8,27.5,7130,2024,20,0.0,1564
2678,111,86731,5.1,32.7,4755,1905,113,3.0,1566
4369,226,128796,2.5,37.8,7094,1348,91,0.0,1568
7703,428,107740,7.7,31.0,11764,3700,177,9.8,1569
8439,636,62281,9.6,29.7,10646,8061,410,8.9,1570
6019,401,69071,5.6,26.8,9060,3643,358,2.9,1571
9952,234,112153,4.6,31.8,16057,4181,279,3.8,1581
3067,98,90688,9.3,27.9,4562,2037,136,12.1,1583
2235,88,63182,4.2,31.7,3017,1964,170,0.0,1585
4782,234,76250,5.8,30.5,7479,3207,390,6.0,1588
5294,101,104710,2.8,28.7,8100,2381,105,2.0,1590
12212,418,64942,12.9,26.3,16932,8497,788,10.3,1602
9393,637,42904,20.2,24.6,10877,10048,931,21.5,1603
19211,1159,55665,16.2,26.2,22666,18647,1010,20.9,1604
12452,1089,40390,27.2,24.3,13758,16282,665,33.5,1605
10343,420,65708,10.7,25.6,13889,7613,456,11.1,1606
3683,294,39928,17.7,25.3,4534,4364,182,19.6,1607
1832,196,31384,43.5,25.8,1447,3063,128,54.8,1608
9191,493,45992,22.4,23.5,14854,8526,447,16.2,1609
9460,505,33695,28.5,20.7,11546,10854,722,27.8,1610
1297,32,98140,5.2,29.3,1850,722,0,7.3,1611
2648,25,120469,3.0,28.3,4427,1202,54,4.1,1612
18910,692,111209,4.4,31.0,26203,10049,818,4.1,1701
22337,1483,65154,11.8,31.6,20921,18093,3267,12.9,1702
472,49,170789,6.8,43.4,697,138,0,5.0,1718
3138,151,115395,4.5,39.3,5100,970,148,6.9,1719
11723,495,141265,3.1,36.7,20277,4719,189,0.6,1720
10320,233,124130,3.9,34.9,14713,4438,418,2.7,1721
6942,403,128354,2.9,27.2,12391,3485,96,2.2,1730
356,18,107778,0.0,19.7,1541,103,0,0.0,1731
2771,47,173024,1.1,37.3,4939,836,63,0.0,1740
2574,115,195889,3.4,35.9,4727,1156,34,4.1,1741
8148,232,152240,3.6,33.8,15611,4216,280,2.2,1742
328,27,127700,0.0,29.2,557,39,22,0.0,1745
8000,325,135340,2.1,38.3,13366,2898,262,1.7,1746
2972,191,108294,4.0,29.9,4766,1655,263,4.9,1747
9149,374,157353,3.6,36.5,15746,3481,199,3.1,1748
11276,441,91706,4.8,29.4,16046,5796,709,6.7,1749
23134,962,80943,5.6,31.0,27864,13646,2087,7.2,1752
6257,78,105254,3.8,30.7,9517,2559,101,4.5,1754
3475,84,125945,1.2,33.5,5423,1297,35,0.0,1756
15746,833,83243,10.1,31.2,19921,11265,1444,12.3,1757
19859,624,115446,2.9,33.7,31039,8358,648,1.9,1760
2284,75,198681,5.8,42.4,4067,716,42,9.5,1770
5103,174,148409,3.2,34.4,8497,2023,59,1.5,1772
2246,94,140125,6.3,34.1,4254,1528,63,13.7,1773
3821,50,148235,3.5,33.4,6311,1712,40,3.2,1775
9407,350,191310,2.5,35.9,17509,3597,134,1.9,1776
7198,103,185906,2.9,34.6,13121,3066,22,1.0,1778
23197,717,90969,6.3,26.4,31904,13289,695,6.8,1801
14675,427,118721,3.8,30.2,23779,8067,371,3.8,1803
18674,609,151334,4.1,33.7,32610,6749,473,2.6,1810
19102,837,106141,3.5,29.8,28057,8245,679,3.1,1821
13699,612,126081,3.2,30.0,23037,6068,409,2.3,1824
16945,730,90000,6.5,30.8,24822,10429,639,6.2,1826
1905,72,135909,2.9,31.1,3091,743,16,1.5,1827
14146,883,65224,12.2,29.5,17131,10674,791,16.2,1830
12475,671,66961,11.9,26.7,15334,9679,790,18.1,1832
4811,136,128466,3.1,36.4,7813,1871,88,3.0,1833
3829,99,103125,2.8,29.5,6010,1829,0,2.0,1834
7865,355,76538,14.0,29.9,10559,4859,448,15.9,1835
2114,271,24045,32.2,26.0,1467,4167,365,32.0,1840
22661,2455,43411,22.7,22.9,16076,32375,3693,26.2,1841
12537,1080,56680,16.3,24.8,11726,14011,1277,18.6,1843
27210,1727,77484,9.2,27.8,35291,19823,2038,9.6,1844
15701,615,108070,5.6,32.5,26382,7751,526,6.8,1845
8091,633,52827,18.9,27.3,8596,8299,808,24.1,1850
16069,842,60596,15.4,25.8,16628,15243,1377,17.6,1851
18100,1202,59037,18.2,26.1,19768,17227,1734,19.4,1852
13908,770,53322,24.3,26.3,17437,11562,1674,23.2,1854
3811,105,84609,3.4,32.6,5741,2098,186,0.0,1860
5327,362,96514,4.1,31.6,7563,2992,83,2.3,1862
4875,251,100672,4.7,34.1,7927,2896,108,5.6,1863
8654,391,128651,3.0,34.2,14225,3281,215,3.5,1864
13559,439,132948,2.8,34.4,22442,5530,222,3.3,1867
17122,634,102934,5.1,32.1,25901,8717,392,3.2,1876
7215,328,113489,4.7,29.2,10975,2737,104,3.8,1879
15158,473,100693,4.0,31.5,22923,6933,542,4.1,1880
12971,407,144917,2.1,34.1,22003,4764,152,1.7,1886
13294,438,125922,2.9,32.2,19891,6214,118,2.9,1887
10966,229,169623,2.3,33.9,20775,4332,304,0.8,1890
903,31,24446,28.3,30.1,547,1576,91,25.2,1901
23952,1782,46224,19.5,35.3,21826,28745,2798,22.4,1902
9368,655,81788,7.4,30.3,12340,6926,726,8.8,1904
12613,461,62927,16.4,29.7,12101,13614,1048,20.5,1905
15314,800,88630,9.8,32.1,21540,11293,996,11.7,1906
8167,278,112761,3.1,36.0,12552,4908,48,2.6,1907
2081,54,97778,2.4,41.6,2929,1029,35,0.0,1908
9859,372,82468,6.3,32.6,14076,5356,265,7.6,1913
23017,807,80586,9.3,29.4,33397,13387,753,9.6,1915
4336,177,184007,0.2,40.4,7637,1649,85,0.0,1921
1820,55,128083,10.8,28.3,3386,1151,76,9.6,1922
14968,567,89250,6.7,28.3,22262,8723,437,4.8,1923
1881,58,106283,6.5,31.3,3097,1106,85,9.1,1929
15740,718,72574,10.0,26.4,21175,13194,968,11.6,1930
20,9,-,69.4,N,21,180,0,-,1937
7354,323,93212,7.6,30.6,11284,5001,187,6.1,1938
6864,404,119602,2.3,32.0,11968,3443,172,4.0,1940
2732,95,148854,3.3,36.9,4893,1263,125,0.0,1944
10415,531,123333,4.4,38.5,17019,6469,363,3.0,1945
4390,237,125204,2.8,33.4,7693,2460,210,2.8,1949
9902,362,109839,5.9,33.6,15120,4957,324,9.3,1950
1655,89,95345,6.6,29.0,2877,956,17,7.8,1951
5011,168,81626,6.4,30.2,6935,3969,248,4.9,1952
27458,1118,73290,8.7,27.8,38833,21968,1346,10.8,1960
3611,149,85208,6.7,29.1,5878,3121,37,11.4,1966
3585,118,115909,4.4,31.9,5598,1718,17,8.7,1969
24200,1012,68860,14.7,31.1,29734,18059,1010,19.2,1970
3903,65,127813,11.9,35.6,6940,2122,117,12.7,1982
2925,148,136863,4.6,40.2,5715,1739,96,6.4,1983
2650,60,128056,2.1,27.6,4438,1263,178,0.0,1984
2402,166,149167,4.4,31.8,4120,1338,54,1.9,1985
10186,476,101477,3.2,34.1,14270,4543,237,2.7,2019
12278,504,105919,4.1,35.2,19386,6824,245,2.3,2021
4025,109,145679,4.6,40.0,7586,1812,87,4.3,2025
13624,517,100680,4.5,31.9,20698,7340,364,2.6,2026
2708,47,"250,000+",0.9,37.3,5722,1153,25,0.0,2030
2380,49,155474,4.5,37.1,3759,934,34,0.0,2032
9244,487,96062,5.9,38.5,14872,5119,290,3.1,2035
18481,794,122607,4.0,36.7,29923,6982,293,4.5,2038
10895,400,142435,3.2,40.6,21409,5750,210,1.4,2043
5944,430,88476,4.8,38.3,8259,3951,198,2.7,2045
35,12,45655,0.0,N,72,66,0,0.0,2047
14264,777,120613,3.2,35.0,21083,5110,360,2.3,2048
13572,664,102249,6.5,37.0,21944,7937,564,5.6,2050
6175,170,160963,3.2,38.7,11770,2345,54,3.2,2052
7578,214,132823,4.8,37.5,11530,2953,125,3.2,2053
4418,100,106164,1.5,35.4,7125,1987,92,1.2,2054
5068,179,151279,1.1,40.7,8823,1809,56,1.1,2056
5631,197,157987,3.0,39.3,10016,2162,50,1.3,2061
16814,521,90133,8.1,32.8,23624,9097,425,12.5,2062
9827,295,130893,3.0,37.8,15531,5352,238,4.5,2066
