hs_incomp_25_plus,hs_grad_25_plus,bach_grad_25_plus,perc_bach_grad_and_above,zip
2,62,0,24.8,27556
615,2038,668,15.4,27557
42,629,231,17.0,27559
794,2108,11238,72.3,27560
17,556,799,57.7,27562
484,2012,434,12.3,27563
1567,5971,2696,19.7,27565
55,397,105,18.5,27568
458,1759,914,21.0,27569
0,0,0,-,27570
58,641,2213,63.3,27571
187,1537,1205,29.7,27572
750,2839,1041,18.6,27573
961,4194,1007,14.1,27574
983,4315,1711,16.3,27576
1627,5307,2848,22.0,27577
129,1094,330,20.7,27581
38,105,16,11.4,27582
319,1429,723,20.4,27583
51,19,0,0.0,27584
1193,7844,18095,55.8,27587
590,1897,374,14.2,27589
1064,4981,3510,30.5,27591
421,2716,2945,36.8,27592
0,0,0,-,27593
0,0,0,0.0,27594
557,3064,3198,34.8,27596
1778,5622,3179,23.8,27597
0,0,0,-,27599
675,1140,2080,46.7,27601
1385,6606,12316,47.9,27603
1452,7609,8070,40.8,27604
30,344,1719,72.2,27605
1357,3804,9684,57.1,27606
350,935,4863,70.5,27607
128,543,4013,81.0,27608
668,3557,10256,58.8,27609
4089,15167,8626,27.0,27610
479,2794,12214,66.7,27612
337,2858,13303,67.3,27613
921,2388,8979,61.7,27614
735,4003,12661,61.7,27615
1767,7046,11614,46.0,27616
222,1623,6035,66.4,27617
0,0,28,100.0,27695
0,0,0,-,27697
1186,3417,3827,49.5,27701
2001,8609,11058,43.3,27703
2044,7178,5600,30.5,27704
1301,3980,9345,62.9,27705
1510,5986,8677,55.0,27707
0,0,21,100.0,27708
0,0,0,-,27709
468,2960,4906,50.1,27712
661,4384,12278,63.5,27713
1052,4952,1570,17.8,27801
1372,4343,2503,24.6,27803
1899,6215,3622,26.7,27804
235,1014,69,10.5,27805
103,714,79,10.0,27806
454,1323,592,17.6,27807
18,511,295,28.7,27808
220,1507,429,21.2,27809
402,805,482,22.0,27810
206,568,255,19.2,27812
8,235,28,8.0,27813
88,430,137,25.9,27814
0,0,0,-,27815
338,931,85,4.7,27816
358,1822,677,20.2,27817
90,309,38,16.6,27818
16,173,21,7.3,27819
146,539,185,32.6,27820
0,22,0,0.0,27821
421,1790,659,19.1,27822
741,2090,224,8.2,27823
240,385,56,5.8,27824
8,10,11,38.1,27825
73,418,21,6.4,27826
5,110,4,4.9,27827
723,2195,735,18.3,27828
103,403,312,34.4,27829
229,1021,405,19.6,27830
326,705,74,9.2,27831
224,758,120,12.2,27832
2598,9528,5255,26.4,27834
308,1050,783,26.6,27837
433,1110,226,10.2,27839
26,89,20,9.8,27840
12,2,0,0.0,27841
30,299,338,37.8,27842
95,303,23,4.8,27843
397,789,207,12.4,27844
214,492,243,15.9,27845
226,765,253,18.7,27846
112,455,120,19.0,27847
80,256,56,16.9,27849
567,1778,764,24.0,27850
375,1199,376,17.9,27851
112,637,374,23.0,27852
61,130,14,3.8,27853
429,1192,320,16.3,27855
750,3877,1615,19.6,27856
85,324,48,6.1,27857
940,5558,7965,44.6,27858
42,299,79,10.7,27860
6,36,0,0.0,27861
17,104,98,36.4,27862
801,2530,1120,16.8,27863
398,1259,443,15.6,27864
97,824,37,4.0,27865
16,164,45,12.5,27866
219,502,90,11.8,27869
1766,6175,2168,19.5,27870
369,912,263,11.5,27871
84,99,42,17.1,27872
13,77,32,20.7,27873
571,964,145,11.2,27874
1,89,0,0.0,27875
76,393,91,10.8,27876
0,12,0,0.0,27877
172,264,28,8.5,27878
11,38,16,16.0,27879
76,913,199,11.9,27880
0,3,0,0.0,27881
716,1925,610,15.4,27882
197,811,307,16.9,27883
50,264,137,21.8,27884
63,228,48,6.6,27885
1314,4637,1752,19.6,27886
139,435,147,15.1,27888
1588,5263,2259,19.6,27889
155,484,128,13.7,27890
365,1422,278,9.0,27891
1189,2719,1201,17.3,27892
3461,8722,2395,15.3,27893
797,4270,3132,33.3,27896
53,448,116,15.3,27897
1971,7932,4803,26.1,27909
955,2434,1039,19.3,27910
11,71,192,58.1,27915
70,156,95,25.2,27916
27,143,11,8.8,27917
34,199,125,30.7,27919
26,350,237,28.2,27920
71,706,665,29.7,27921
69,187,65,13.6,27922
28,89,127,36.1,27923
120,750,217,15.8,27924
464,936,198,12.5,27925
134,614,97,10.9,27926
46,291,410,53.0,27927
77,423,193,18.1,27928
31,832,531,31.8,27929
919,3085,1434,24.0,27932
92,553,68,6.8,27935
75,173,148,30.1,27936
126,888,92,8.3,27937
35,697,49,6.8,27938
215,647,329,20.4,27939
18,192,64,26.6,27941
65,218,43,11.6,27942
0,58,96,48.1,27943
909,2777,861,19.0,27944
49,310,62,12.1,27946
23,429,195,23.1,27947
334,1709,2447,40.4,27948
86,1301,1912,50.5,27949
75,552,230,20.1,27950
88,99,74,14.6,27953
186,1039,1323,42.5,27954
6,28,15,27.8,27956
296,290,170,25.6,27957
391,2729,1409,26.7,27958
97,410,915,52.6,27959
116,107,237,45.3,27960
313,1497,443,12.0,27962
5,49,170,44.1,27964
0,132,44,17.2,27965
52,212,89,18.5,27966
72,172,16,6.3,27967
0,23,66,61.8,27968
8,15,13,6.7,27969
147,767,298,19.1,27970
3,52,46,51.6,27972
93,220,106,13.4,27973
41,370,49,9.6,27974
155,1093,432,24.0,27976
23,86,17,10.0,27978
45,354,27,9.5,27979
63,565,206,23.0,27980
89,511,333,29.6,27981
36,60,12,9.2,27982
965,2146,621,15.3,27983
10,53,52,33.7,27985
199,686,124,12.0,27986
1779,5740,2586,19.3,28001
54,309,79,10.7,28006
97,302,28,5.0,28007
46,325,84,13.5,28009
936,3926,5374,41.4,28012
1217,3575,785,11.7,28016
0,0,0,0.0,28017
278,1133,669,21.5,28018
0,0,0,-,28019
203,599,71,14.3,28020
770,3298,1606,22.5,28021
1115,3741,1353,16.4,28023
0,11,13,54.2,28024
2246,11675,8068,30.8,28025
2695,11363,14343,42.2,28027
171,2301,8525,59.0,28031
88,520,404,38.0,28032
181,730,119,8.5,28033
1246,4780,1590,14.9,28034
315,1430,5245,67.4,28036
467,3469,6196,45.7,28037
0,10,0,0.0,28039
623,1815,461,16.2,28040
0,2,0,0.0,28041
0,81,11,5.8,28042
1485,4343,1465,16.9,28043
3052,8716,2467,15.1,28052
2314,7678,4350,22.9,28054
1561,6379,5725,33.0,28056
237,796,185,14.5,28071
45,112,76,22.3,28072
582,1782,344,9.9,28073
0,0,0,-,28074
267,2396,4736,51.0,28075
23,100,0,0.0,28076
10,116,10,5.1,28077
1064,7195,16656,54.5,28078
1111,5832,6975,40.3,28079
460,1700,987,20.5,28080
2097,5631,2779,24.7,28081
1199,6300,2384,17.2,28083
2182,6747,2107,16.1,28086
81,639,290,16.9,28088
3,1,14,61.5,28089
667,2251,778,17.6,28090
151,741,105,8.5,28091
2477,9720,3631,18.6,28092
538,1825,508,18.3,28097
267,696,279,15.6,28098
12,198,269,58.1,28101
10,17,9,15.0,28102
638,2380,1012,19.5,28103
754,3230,8292,56.2,28104
1097,5467,11539,51.5,28105
154,1583,1593,35.3,28107
0,0,0,0.0,28108
0,11,0,6.0,28109
2520,10967,5720,21.9,28110
1938,5646,2585,20.1,28112
523,2131,240,10.2,28114
1214,6756,7174,34.5,28115
649,5301,12030,55.5,28117
251,627,60,7.5,28119
1295,4286,3783,32.1,28120
324,1453,665,23.8,28124
58,991,338,22.6,28125
582,1842,608,16.9,28127
486,1740,843,21.7,28128
245,1617,650,19.8,28129
113,822,87,9.7,28133
275,1480,2876,43.4,28134
573,1774,308,10.0,28135
6,12,4,61.4,28136
106,710,305,23.6,28137
475,3071,1168,19.6,28138
1136,4089,2149,22.0,28139
1164,5528,3297,27.5,28144
1736,6670,3430,22.8,28146
1470,6093,1996,17.7,28147
1378,5812,2741,22.3,28150
1294,5750,2248,22.3,28152
379,655,381,21.0,28159
405,927,463,20.3,28160
524,1268,541,17.4,28163
789,3410,1817,22.8,28164
516,1941,1247,25.7,28166
126,560,175,22.6,28167
1042,2802,820,14.9,28168
19,53,6,15.2,28169
845,2683,783,14.7,28170
1129,5941,14357,57.0,28173
602,1195,572,17.2,28174
516,1421,4369,60.9,28202
266,757,6421,80.4,28203
227,712,3293,72.6,28204
2303,6350,10862,45.0,28205
1125,2262,1689,26.8,28206
24,225,3512,87.3,28207
3667,8193,4287,24.1,28208
423,1536,7590,67.9,28209
927,3496,12938,60.6,28210
525,1685,8816,68.4,28211
1920,6924,4104,23.3,28212
1274,4710,6605,33.7,28213
1714,6881,6268,33.9,28214
3589,9639,8157,27.8,28215
2532,7117,8579,35.7,28216
1946,4840,4631,31.3,28217
0,0,28,50.0,28223
299,3023,10434,63.7,28226
2072,10262,8679,30.0,28227
0,0,0,-,28244
1002,3089,8932,47.2,28262
1672,7255,15095,45.8,28269
174,2360,10217,69.7,28270
1384,6997,8703,39.5,28273
0,0,0,0.0,28274
637,4930,19647,65.8,28277
628,3227,8535,53.7,28278
0,0,0,-,28280
0,0,0,-,28282
1115,3963,1285,17.2,28301
985,5348,3283,28.5,28303
1550,6563,3840,24.6,28304
188,557,1239,49.8,28305
2129,7266,4823,27.4,28306
108,1143,1017,23.3,28307
0,12,60,58.3,28308
0,372,530,25.6,28310
935,5368,4013,33.1,28311
941,4125,2374,26.6,28312
1343,8858,7723,29.1,28314
522,2432,1542,27.3,28315
111,1147,429,21.5,28318
354,1612,706,20.7,28320
142,1139,314,15.5,28323
41,90,27,10.6,28325
438,3653,2466,25.4,28326
588,2655,2565,32.7,28327
2170,5592,1745,15.5,28328
0,91,0,18.8,28330
0,0,8,80.4,28331
48,161,107,25.3,28332
624,2024,436,8.3,28333
1402,5475,1755,16.2,28334
691,1744,1275,25.7,28337
231,532,303,21.3,28338
433,1577,331,10.5,28339
1106,2396,487,10.4,28340
253,455,245,18.2,28341
4,43,0,8.1,28342
227,442,54,6.5,28343
419,1107,365,14.7,28344
1137,2547,482,8.1,28345
307,478,26,8.5,28347
1179,6659,3463,22.6,28348
281,797,290,15.7,28349
2,124,46,39.6,28350
578,1185,180,7.1,28351
2307,5788,1607,16.3,28352
0,0,0,-,28355
315,1179,555,23.4,28356
225,526,204,13.7,28357
2770,7198,2201,17.8,28358
573,139,0,0.0,28359
1410,2894,981,15.8,28360
5,16,1,2.9,28362
147,145,65,10.7,28363
1398,3007,738,13.1,28364
1206,3630,1125,14.9,28365
497,1119,379,16.8,28366
4,40,21,23.7,28367
7,68,0,0.0,28368
289,642,85,8.3,28369
269,1490,463,18.0,28371
760,2149,1051,22.4,28372
96,439,416,29.1,28373
215,1650,5521,62.7,28374
6,41,7,10.5,28375
1499,7285,4032,21.5,28376
1310,2244,679,12.2,28377
0,0,0,0.0,28378
1646,5274,2217,21.2,28379
320,1884,491,13.0,28382
668,1510,468,13.1,28383
835,2269,407,11.6,28384
121,518,173,15.2,28385
429,1375,188,8.9,28386
405,1904,3387,52.4,28387
771,3604,2685,27.9,28390
137,1232,506,19.7,28391
96,483,189,17.1,28392
195,744,63,9.8,28393
245,809,1024,38.9,28394
95,492,248,21.4,28395
126,603,203,17.7,28396
440,1348,257,12.9,28398
130,590,106,14.5,28399
1699,4148,3204,30.6,28401
828,4179,7379,46.7,28403
854,5436,6149,39.1,28405
660,3430,7399,50.6,28409
575,4274,8791,51.6,28411
1250,5669,8086,40.2,28412
98,858,181,13.4,28420
172,675,101,10.1,28421
437,1818,998,28.8,28422
184,750,93,5.9,28423
5,4,0,0.0,28424
660,2433,1150,22.9,28425
66,1177,1640,44.6,28428
536,1680,993,21.3,28429
65,508,184,17.7,28430
483,1633,377,12.4,28431
195,351,30,5.4,28432
176,998,361,18.9,28433
61,120,9,5.1,28434
215,451,120,10.4,28435
122,383,68,9.8,28436
92,675,37,5.1,28438
63,223,61,10.7,28439
113,730,225,14.5,28441
26,500,125,16.5,28442
782,3822,4475,38.5,28443
160,609,210,12.4,28444
525,1359,1655,40.6,28445
81,648,46,15.5,28447
12,277,26,6.8,28448
39,380,506,49.2,28449
158,370,291,28.8,28450
1508,8128,6786,33.8,28451
26,158,34,14.8,28452
303,635,370,20.1,28453
241,372,298,22.1,28454
83,475,144,15.7,28455
304,1370,250,11.0,28456
605,2500,1114,18.1,28457
440,1055,413,14.6,28458
209,2061,2010,38.0,28460
683,4217,4172,36.4,28461
675,3016,1483,25.4,28462
896,1846,396,11.3,28463
153,501,105,10.4,28464
186,1519,1913,43.5,28465
673,1776,1165,24.0,28466
394,3746,1956,28.9,28467
90,1116,1180,41.0,28468
273,1711,1937,40.7,28469
663,2292,1311,22.3,28470
817,4719,1343,17.2,28472
346,1395,306,13.7,28478
108,1264,823,24.4,28479
9,245,1068,72.1,28480
1838,4541,1151,13.0,28501
1882,4408,1471,15.7,28504
172,173,21,7.3,28508
0,0,0,-,28509
68,360,153,27.2,28510
34,193,50,16.5,28511
13,446,983,54.1,28512
549,2437,1054,21.1,28513
283,1024,102,10.1,28515
764,2045,1219,23.9,28516
415,1495,824,22.8,28518
10,81,103,39.8,28519
0,73,0,9.8,28520
80,386,73,11.1,28521
81,760,186,21.5,28523
0,62,56,30.6,28524
190,619,288,14.8,28525
202,459,361,22.1,28526
150,387,62,10.7,28527
13,167,123,29.5,28528
135,491,157,16.7,28529
281,1413,440,14.9,28530
116,264,107,21.8,28531
456,3287,1433,18.5,28532
0,74,30,13.1,28533
0,8,0,0.0,28537
169,490,82,12.8,28538
815,2923,1744,21.7,28539
1877,9388,4788,23.9,28540
0,71,136,45.8,28542
75,372,639,37.5,28543
169,1127,369,18.0,28544
1144,8407,4428,24.1,28546
2,1030,470,20.5,28547
1012,2663,1206,17.7,28551
8,86,0,0.0,28552
76,117,67,21.8,28553
0,35,22,28.2,28554
440,1253,511,19.2,28555
29,79,135,56.6,28556
641,2373,3086,40.0,28557
1255,6168,2799,24.4,28560
1569,5628,5215,32.9,28562
1082,4159,2295,23.4,28570
52,505,559,40.5,28571
355,1840,237,9.6,28572
46,412,262,24.7,28573
636,3748,1823,20.4,28574
4,23,33,34.1,28575
37,61,25,29.5,28577
178,1015,140,8.9,28578
9,284,62,18.3,28579
1485,2992,693,10.4,28580
7,42,25,33.3,28581
26,314,285,36.1,28582
620,2749,2078,33.7,28584
280,1073,284,15.2,28585
513,2069,328,8.4,28586
32,40,13,14.2,28587
26,0,0,0.0,28589
920,3276,4195,43.2,28590
41,481,906,51.9,28594
2028,9058,8273,34.6,28601
2073,6598,2551,17.5,28602
216,1018,1312,41.3,28604
56,234,722,54.1,28605
252,496,86,7.5,28606
885,3047,4336,49.9,28607
432,1396,429,16.0,28609
995,2571,814,14.9,28610
17,60,14,9.3,28611
853,2868,793,13.7,28612
1578,5616,2306,19.3,28613
148,474,127,17.4,28615
0,5,10,35.2,28616
114,342,181,23.6,28617
113,461,251,32.3,28618
43,143,37,9.3,28619
780,2223,914,16.3,28621
300,477,147,12.3,28622
113,463,145,19.8,28623
8,225,87,10.9,28624
2116,9173,3682,19.3,28625
284,623,662,39.0,28626
135,390,57,8.5,28627
2,9,0,0.0,28628
0,0,0,-,28629
1733,4577,1679,17.0,28630
48,145,8,7.9,28631
258,1294,544,17.1,28634
409,859,97,6.6,28635
487,1385,312,11.8,28636
107,536,105,14.9,28637
1047,2511,912,16.6,28638
405,1145,460,17.4,28640
0,8,0,0.0,28641
427,1300,406,13.9,28642
411,1144,174,9.6,28643
132,202,47,14.7,28644
4269,11018,4084,16.2,28645
0,163,88,30.6,28646
19,348,8,2.8,28649
657,3116,1329,19.2,28650
399,1355,504,17.5,28651
17,24,0,0.0,28652
0,0,0,0.0,28653
249,756,405,21.8,28654
3859,12906,5251,20.6,28655
402,1781,1165,26.7,28657
1395,6271,2589,19.0,28658
2542,4771,1636,15.7,28659
108,683,73,6.1,28660
0,0,0,-,28662
33,138,57,18.4,28663
0,63,9,28.9,28664
352,832,228,15.4,28665
0,47,0,0.0,28666
14,84,11,19.4,28667
0,23,65,82.5,28668
58,781,190,15.6,28669
227,689,87,9.4,28670
34,103,58,20.3,28671
0,48,0,0.0,28672
197,1089,1546,40.5,28673
700,1471,764,22.3,28675
201,690,442,29.8,28676
2520,7331,4036,22.7,28677
303,1841,498,15.7,28678
60,354,239,35.9,28679
1985,7180,1907,14.7,28681
45,215,277,40.2,28682
86,457,80,13.4,28683
79,261,381,45.4,28684
381,521,63,5.3,28685
127,903,175,13.7,28689
400,2332,1189,28.2,28690
70,1176,777,38.7,28692
45,353,52,14.8,28693
463,1630,609,18.6,28694
812,2819,1711,25.3,28697
148,862,259,19.7,28698
461,805,1290,36.6,28701
14,109,39,15.1,28702
635,4150,3900,39.8,28704
284,1498,572,22.6,28705
31,82,110,31.3,28707
0,103,54,29.5,28708
67,426,262,38.0,28709
0,0,0,-,28710
407,2205,3251,52.9,28711
668,3376,3641,37.9,28712
652,1770,899,24.0,28713
967,4210,1854,23.3,28714
1296,6502,4097,30.1,28715
917,4072,1647,21.9,28716
48,427,410,43.1,28717
12,168,112,35.5,28718
516,1682,429,13.8,28719
0,50,25,31.9,28720
353,2247,1255,26.0,28721
241,1223,1007,33.3,28722
193,1110,762,35.8,28723
0,15,30,58.9,28725
101,1038,206,10.0,28726
96,604,695,34.9,28729
253,1183,1460,46.0,28730
211,1729,1303,33.7,28731
394,3095,3725,40.4,28732
0,26,5,10.2,28733
1271,7451,3043,21.1,28734
0,112,82,43.6,28735
28,216,204,39.1,28736
598,3463,4067,41.5,28739
57,446,133,15.6,28740
274,521,1049,48.3,28741
224,432,523,37.2,28742
79,561,268,19.0,28743
19,87,129,68.1,28745
63,416,653,47.1,28746
126,419,387,31.6,28747
1029,3260,1402,19.9,28748
0,0,37,43.5,28749
92,873,535,31.8,28751
2125,7184,2734,17.9,28752
672,2356,1660,30.9,28753
462,2163,1180,33.4,28754
0,0,0,-,28755
237,1168,262,15.3,28756
0,0,0,0.0,28757
0,0,0,-,28758
265,1077,1359,43.9,28759
595,1945,607,20.3,28761
442,2021,692,17.8,28762
177,521,333,21.7,28763
31,208,166,26.4,28766
168,1360,1442,39.2,28768
0,0,0,-,28770
663,1965,544,13.4,28771
45,259,109,31.0,28772
115,566,647,39.2,28773
58,207,301,52.2,28774
30,80,29,25.1,28775
775,3070,970,16.6,28777
307,2701,1662,30.7,28778
465,3939,2318,29.4,28779
38,374,131,26.0,28781
176,1167,1451,40.8,28782
67,386,97,14.2,28783
528,1401,1256,31.8,28785
1065,3966,3396,32.6,28786
731,3734,4172,40.5,28787
2,8,33,75.0,28788
885,1219,398,21.0,28789
75,903,430,24.8,28790
529,2261,2986,42.9,28791
1939,7727,4191,25.4,28792
661,2044,3327,50.1,28801
763,4681,7514,50.4,28803
615,2610,5209,57.1,28804
388,3917,4291,46.1,28805
2059,7385,8432,43.3,28806
254,1431,732,26.1,28901
40,182,183,36.6,28902
659,1955,1368,28.5,28904
252,783,296,17.8,28905
870,5043,2367,23.3,28906
0,89,68,42.8,28909
158,505,109,13.0,29001
733,1278,445,15.4,29003
635,2505,740,18.3,29006
186,646,123,11.2,29009
1162,3292,685,13.8,29010
51,502,94,15.9,29014
182,470,83,9.8,29015
843,3597,5871,48.9,29016
184,1029,153,8.9,29018
1184,4652,2466,26.1,29020
95,507,278,28.8,29030
160,554,75,6.9,29031
365,1389,359,13.1,29032
286,2616,1716,32.5,29033
457,3165,5521,50.9,29036
48,293,22,17.5,29037
127,635,98,8.4,29038
152,920,70,18.5,29039
265,1519,573,19.0,29040
471,748,220,18.4,29042
360,1299,289,14.9,29044
1075,5492,3537,29.9,29045
0,44,20,47.6,29046
353,1058,265,14.5,29047
613,1528,226,11.5,29048
39,107,18,12.4,29051
202,596,146,17.9,29052
2040,4905,913,10.4,29053
314,2207,1134,26.0,29054
395,1069,187,12.6,29055
178,784,248,21.1,29056
281,1279,264,13.7,29058
467,1361,365,16.1,29059
635,2407,1690,23.1,29061
0,0,10,100.0,29062
689,4696,7825,45.5,29063
8,178,60,14.6,29065
1013,3004,636,11.0,29067
255,1038,457,23.8,29069
1024,4126,1030,16.6,29070
1289,7650,13386,47.3,29072
2818,10631,5070,21.6,29073
0,63,37,31.2,29074
90,872,345,22.0,29075
728,4101,1447,20.8,29078
0,0,0,0.0,29079
253,720,149,11.8,29080
94,381,140,28.9,29081
18,108,51,19.5,29082
235,646,98,15.8,29101
1691,4042,1286,17.6,29102
121,459,72,15.1,29104
22,199,48,5.7,29105
259,587,117,11.3,29107
1196,3825,1640,22.3,29108
115,389,164,22.8,29111
311,1044,233,10.4,29112
108,416,38,12.0,29113
160,533,91,11.1,29114
2557,5465,2256,20.6,29115
0,0,0,0.0,29117
771,2601,1307,30.5,29118
0,23,7,42.3,29122
550,2189,398,13.5,29123
240,813,163,13.4,29125
104,595,279,23.8,29126
643,2075,1050,26.1,29127
535,1210,293,14.7,29128
134,1109,242,26.2,29129
509,1718,483,20.7,29130
120,216,47,9.5,29133
500,2281,730,18.3,29135
156,761,136,14.7,29137
776,2325,675,14.9,29138
302,1011,347,22.6,29142
132,243,10,4.6,29145
180,263,101,14.9,29146
741,1699,633,19.9,29148
2083,7731,4007,25.3,29150
61,68,216,39.1,29152
1160,3503,949,21.9,29153
928,6594,3135,24.9,29154
331,1803,466,14.6,29160
929,3088,803,15.5,29161
363,905,158,9.6,29162
56,370,52,8.4,29163
297,1188,483,22.6,29164
105,203,23,15.2,29166
242,798,182,13.2,29168
951,4419,3496,36.8,29169
1101,4792,3166,28.2,29170
450,2220,816,19.9,29172
7,91,9,15.5,29175
40,56,25,24.4,29177
333,1011,272,15.0,29178
1022,3536,562,14.2,29180
341,1426,2322,58.0,29201
3171,7778,3488,22.4,29203
856,2963,2738,37.3,29204
369,1468,4479,65.6,29205
215,1290,4813,63.9,29206
30,264,503,41.2,29207
0,0,2,11.8,29208
1244,5305,5136,37.3,29209
2005,7984,5627,28.6,29210
664,3733,5263,45.7,29212
2536,7314,7050,36.0,29223
0,0,0,-,29225
1062,5747,7183,44.3,29229
1717,6853,3896,28.1,29301
494,3187,2841,41.1,29302
2104,5390,1438,14.2,29303
1200,3990,1438,20.8,29306
1292,3205,3032,36.4,29307
986,5943,3315,25.9,29316
0,127,47,28.6,29320
323,725,280,14.7,29321
314,2397,950,25.4,29322
488,3707,1313,18.9,29323
0,9,0,0.0,29324
755,3209,1458,26.3,29325
6,53,0,0.0,29329
701,2594,612,16.3,29330
0,25,0,0.0,29331
290,764,455,24.2,29332
58,29,20,14.3,29333
561,3102,2541,30.5,29334
649,2160,226,8.1,29335
0,0,0,0.0,29338
1613,5871,885,11.5,29340
1298,4526,1906,23.2,29341
20,43,17,13.4,29346
2124,8462,3208,22.2,29349
72,438,98,15.0,29351
309,1336,116,10.7,29353
23,110,86,19.3,29355
411,2083,1400,31.8,29356
1874,5318,1500,15.7,29360
61,216,12,4.0,29364
564,2532,1357,24.1,29365
0,21,107,83.6,29368
392,2622,2201,31.8,29369
22,150,81,20.1,29370
312,906,242,13.3,29372
18,100,15,8.2,29373
94,955,190,17.9,29374
16,32,31,30.1,29375
295,1886,920,23.0,29376
135,129,11,2.3,29377
35,17,0,0.0,29378
1540,4602,1341,14.4,29379
401,1087,290,16.2,29384
682,1725,582,17.7,29385
1120,4039,1568,22.8,29388
145,512,2335,74.7,29401
709,2310,5091,56.2,29403
32,111,244,36.2,29404
2729,6233,3356,24.7,29405
1977,6121,3022,22.3,29406
1429,5739,8251,48.8,29407
0,0,21,100.0,29409
532,3226,3574,37.4,29410
843,4823,11657,57.0,29412
788,6044,10731,51.9,29414
1340,5775,2311,20.0,29418
1058,3803,2897,29.7,29420
0,0,0,100.0,29424
0,0,0,-,29425
52,570,125,14.4,29426
176,786,873,35.4,29429
478,2015,464,14.5,29431
171,471,191,14.8,29432
187,69,33,7.7,29434
485,1009,130,7.5,29435
272,1174,214,12.4,29436
176,461,200,18.4,29437
126,647,583,43.1,29438
24,142,214,44.2,29439
1603,5759,2373,21.3,29440
2737,11558,5967,23.8,29445
179,268,87,13.1,29446
189,688,121,10.8,29448
410,1645,1170,33.0,29449
324,835,256,17.7,29450
9,197,1172,72.0,29451
0,83,28,21.0,29452
67,247,77,14.4,29453
916,3515,5685,55.0,29455
1681,6369,3920,22.9,29456
305,442,412,33.1,29458
1814,8972,4426,23.0,29461
971,4005,16661,65.5,29464
779,3783,10194,60.7,29466
313,926,106,8.9,29468
27,171,84,36.0,29469
101,1520,1191,39.0,29470
96,353,48,14.1,29471
1207,3025,757,13.7,29472
157,499,41,8.3,29474
79,890,226,15.4,29475
894,1637,658,19.5,29477
546,1959,334,11.0,29479
54,662,22,7.6,29481
0,38,705,85.5,29482
2055,9906,7404,29.2,29483
1509,8827,8628,34.9,29485
2262,7618,5115,28.7,29486
228,460,348,31.4,29487
1549,6130,1759,16.4,29488
231,1251,5812,66.0,29492
12,62,20,17.9,29493
2005,8347,6470,33.1,29501
979,5396,2599,26.3,29505
2121,4743,1042,14.1,29506
845,2617,409,9.7,29510
501,1386,461,17.5,29511
1973,6321,728,8.5,29512
21,359,20,4.4,29516
56,239,36,11.8,29518
22,46,0,0.0,29519
1184,3374,1008,15.7,29520
170,752,124,13.9,29525
2629,11798,4106,20.6,29526
1982,7267,1596,13.1,29527
167,660,200,13.5,29530
1601,5691,1249,14.4,29532
1626,4395,716,12.0,29536
487,1235,247,10.2,29540
630,2643,853,19.9,29541
62,214,9,16.6,29543
354,1780,428,18.4,29544
235,425,42,10.0,29545
278,870,132,12.3,29546
221,723,98,7.5,29547
1534,6786,3048,24.2,29550
926,2792,491,10.2,29554
181,1457,245,16.5,29555
896,3212,847,19.7,29556
882,3554,1220,18.3,29560
137,755,70,8.1,29563
153,395,80,17.4,29564
587,1834,368,13.3,29565
967,5491,2761,22.9,29566
205,137,7,2.3,29567
657,4978,1354,17.6,29568
1189,4982,683,11.1,29569
460,1167,104,6.7,29570
1062,5102,976,16.9,29571
171,2181,2305,42.3,29572
681,3096,547,11.2,29574
475,4657,3235,32.7,29575
997,8015,5583,30.4,29576
1588,8028,5458,29.4,29577
1458,10084,7696,32.3,29579
83,365,53,15.5,29580
408,1276,109,7.6,29581
684,4458,4126,38.2,29582
464,1663,291,12.2,29583
255,706,120,8.3,29584
337,2526,4271,50.7,29585
1920,12452,6117,24.1,29588
0,57,0,0.0,29589
397,1306,163,11.9,29590
519,1239,269,9.6,29591
9,186,69,24.4,29592
139,495,79,17.1,29593
0,69,0,1.0,29594
127,752,48,5.1,29596
764,2240,2859,50.7,29601
2770,6341,5341,33.6,29605
1477,5064,9560,49.6,29607
1704,4416,5701,45.9,29609
3188,6490,2991,18.9,29611
3,0,47,62.7,29613
9,2,20,57.1,29614
868,3842,9067,52.0,29615
2005,5963,3171,25.2,29617
993,3424,1312,19.5,29620
1048,7062,6713,38.8,29621
1888,3665,462,6.6,29624
1686,6538,2953,23.7,29625
1291,3162,1030,18.4,29626
1302,4951,1148,14.8,29627
234,748,175,12.7,29628
702,2189,1915,38.8,29630
191,784,1883,64.4,29631
35,0,3,36.2,29634
65,357,83,20.7,29635
250,1017,414,21.4,29638
13,169,74,32.5,29639
2661,7447,2663,21.3,29640
1699,5949,5212,33.1,29642
96,512,461,33.6,29643
1462,4679,2637,26.3,29644
1001,3029,777,13.8,29645
2332,6360,2289,19.1,29646
1052,4799,3655,32.6,29649
1000,4177,8664,52.2,29650
2623,9753,7715,32.7,29651
292,1397,240,14.5,29653
627,2466,697,17.4,29654
466,2405,565,15.1,29655
1158,4390,1169,14.4,29657
26,74,43,15.6,29658
7,26,6,31.1,29659
903,1715,441,15.9,29661
333,2684,2091,32.8,29662
20,405,275,37.0,29664
96,125,17,20.2,29665
226,1240,861,29.9,29666
40,57,6,22.2,29667
1419,3529,1262,19.5,29669
553,1468,1751,38.3,29670
1202,4681,1542,18.1,29671
403,2068,2442,44.6,29672
2394,6223,3388,24.8,29673
466,848,934,48.8,29676
