hs_incomp_25_plus,hs_grad_25_plus,bach_grad_25_plus,perc_bach_grad_and_above,zip
17,34,4,3.7,24093
208,1281,388,16.5,24095
391,1601,615,22.0,24101
101,440,78,8.9,24102
93,840,443,27.5,24104
0,128,39,23.9,24105
2673,7351,2327,16.4,24112
153,633,82,9.4,24120
689,2680,1560,30.4,24121
149,547,133,15.6,24122
252,1375,251,10.0,24124
82,1294,423,19.0,24127
46,399,279,36.1,24128
0,10,0,47.4,24130
0,0,34,73.9,24131
80,110,31,16.4,24132
193,553,137,13.2,24133
198,1148,381,17.3,24134
177,1076,425,24.5,24136
228,651,312,24.8,24137
131,482,277,30.7,24138
24,116,0,13.2,24139
788,3367,2788,35.3,24141
0,0,0,0.0,24142
49,332,91,16.7,24147
614,1943,615,16.1,24148
170,697,417,28.7,24149
58,160,45,14.4,24150
1444,5536,1242,15.0,24151
1756,7745,4722,28.6,24153
58,92,5,7.3,24161
181,838,180,14.9,24162
108,268,70,12.6,24165
19,150,0,0.0,24167
98,56,5,6.7,24168
651,2377,605,16.8,24171
250,799,137,8.5,24174
214,1831,1228,31.9,24175
31,289,282,40.4,24176
971,4875,1945,19.9,24179
268,969,469,27.4,24184
47,81,96,22.1,24185
1498,3473,1724,24.3,24201
683,3352,931,17.8,24202
1034,3951,1961,25.7,24210
535,2047,1341,31.2,24211
275,615,127,10.3,24216
69,77,29,14.2,24217
1336,2157,1031,19.0,24219
60,153,82,13.1,24220
38,101,29,8.0,24221
473,1726,316,8.7,24224
235,544,40,3.1,24225
89,393,45,6.2,24226
506,1588,374,12.4,24228
1006,2112,302,9.2,24230
168,896,241,16.7,24236
92,332,16,2.4,24237
0,76,0,25.2,24239
115,453,109,16.0,24243
651,1442,403,12.0,24244
54,227,28,11.1,24245
95,87,0,0.0,24246
308,584,152,9.0,24248
225,401,71,9.4,24250
553,2305,572,14.6,24251
390,1032,105,6.9,24256
106,491,186,20.9,24258
480,1390,283,11.1,24260
407,1312,512,16.7,24263
71,252,26,4.5,24265
362,2344,849,17.2,24266
35,104,0,0.0,24269
10,288,66,13.8,24270
146,710,181,16.7,24271
122,223,25,9.3,24272
815,1252,363,12.2,24273
975,1961,302,7.9,24277
638,1613,306,9.9,24279
103,160,84,17.5,24280
318,567,196,14.2,24281
159,231,7,2.3,24282
138,564,141,14.8,24283
127,607,150,14.4,24290
50,156,13,10.9,24292
550,1752,694,20.4,24293
1027,3629,895,14.3,24301
105,466,46,7.3,24311
77,518,91,12.2,24312
40,283,75,14.9,24313
62,378,195,24.7,24314
117,1228,305,14.2,24315
0,0,0,-,24316
375,982,147,7.8,24317
34,215,20,9.1,24318
473,1946,635,16.8,24319
9,34,0,0.0,24322
55,284,22,12.7,24323
149,350,238,25.7,24324
86,231,97,14.9,24325
108,374,88,10.8,24326
162,422,90,8.7,24328
314,983,127,7.5,24330
1485,4514,1377,14.7,24333
435,1349,551,19.6,24340
904,2538,848,15.2,24343
70,509,61,9.7,24347
383,1455,351,11.3,24348
176,537,69,8.4,24350
84,121,0,1.1,24351
181,309,98,19.4,24352
1005,4069,954,16.0,24354
438,1605,533,20.3,24360
583,1214,358,15.3,24361
124,366,138,20.6,24363
20,179,86,21.6,24366
517,1610,322,13.7,24368
430,1793,345,11.1,24370
0,300,41,7.4,24374
146,287,59,9.8,24375
9,138,0,0.0,24377
117,405,31,5.4,24378
260,703,209,13.1,24380
209,1229,242,12.9,24381
647,3443,1276,21.9,24382
1888,7747,4744,32.1,24401
7,7,0,0.0,24411
0,0,0,44.0,24412
18,74,6,28.0,24413
0,0,16,100.0,24415
665,2215,484,16.2,24416
264,1289,463,19.4,24421
488,1702,505,16.3,24422
821,4217,959,15.0,24426
574,1653,63,3.8,24430
189,1064,125,11.1,24431
54,73,20,10.7,24432
18,51,0,0.0,24433
23,493,312,28.6,24435
14,178,92,34.2,24437
182,424,9,5.7,24439
187,1147,317,15.9,24440
467,2099,478,13.8,24441
7,35,18,20.9,24442
227,647,231,13.8,24445
15,76,25,17.5,24448
617,2471,2066,38.5,24450
116,83,0,0.0,24457
26,110,28,16.3,24458
19,159,69,33.2,24459
33,614,144,16.1,24460
23,65,38,30.2,24464
53,360,194,26.6,24465
66,563,463,42.7,24467
108,378,184,22.5,24471
214,627,230,21.4,24472
98,225,56,17.5,24473
42,135,21,18.9,24474
0,43,14,11.0,24476
557,2972,1081,20.3,24477
96,322,224,39.7,24479
668,1334,451,21.2,24482
41,201,45,11.0,24483
26,242,46,9.9,24484
10,153,9,7.7,24485
104,820,423,29.9,24486
46,76,48,26.4,24487
1778,4752,2201,20.3,24501
1234,5956,5347,35.0,24502
559,2067,3775,55.2,24503
644,2590,964,20.3,24504
334,1366,474,19.2,24517
174,648,162,18.5,24520
632,2913,1040,20.1,24521
670,2446,815,18.8,24522
1541,5390,1762,19.8,24523
25,389,193,23.5,24526
305,825,334,18.1,24527
293,922,194,11.2,24528
361,462,132,14.1,24529
144,266,98,14.7,24530
850,2597,511,14.1,24531
207,261,41,9.4,24534
20,37,14,45.3,24536
454,1174,453,18.7,24538
72,16,0,0.0,24539
2304,7053,2298,15.8,24540
1905,5514,2477,21.5,24541
334,993,316,13.4,24549
536,1904,910,23.2,24550
327,3469,4473,46.2,24551
171,323,80,13.7,24553
299,1174,268,12.5,24554
104,752,239,17.7,24555
153,618,474,30.7,24556
696,2012,472,11.4,24557
488,1588,547,21.2,24558
41,158,22,6.6,24562
549,1449,300,11.0,24563
177,240,63,11.2,24565
202,217,56,8.4,24566
105,207,128,23.0,24569
0,0,6,100.0,24570
269,430,235,22.8,24571
1225,4068,1545,18.6,24572
232,959,309,20.4,24574
409,1490,186,9.3,24577
36,233,91,28.5,24578
153,529,50,5.3,24579
36,138,18,7.4,24580
0,0,0,100.0,24581
558,1468,277,10.6,24586
710,2209,826,18.8,24588
194,966,186,12.9,24589
490,1746,799,22.8,24590
1139,3323,1061,15.5,24592
200,410,151,17.1,24593
49,353,101,19.9,24594
13,42,0,28.1,24595
66,205,82,15.4,24597
100,626,96,9.8,24598
52,400,39,5.0,24599
0,25,0,0.0,24601
167,104,0,9.7,24602
129,198,0,1.4,24603
101,31,0,0.0,24604
537,2567,956,19.1,24605
33,33,36,28.3,24606
32,137,32,16.5,24607
380,1527,554,17.7,24609
41,96,4,4.6,24612
77,221,15,5.9,24613
756,1863,551,15.8,24614
436,680,110,12.2,24620
58,286,15,7.7,24622
24,99,0,0.0,24628
523,1933,506,13.7,24630
285,766,152,10.1,24631
43,106,18,10.9,24634
121,687,58,6.2,24635
269,609,210,18.5,24637
372,809,173,9.6,24639
507,1538,246,13.2,24641
93,222,7,1.2,24646
191,870,187,11.1,24649
307,1279,550,22.2,24651
370,893,72,3.8,24656
89,50,24,12.1,24657
1536,5814,2011,19.2,24701
96,374,155,25.5,24712
8,151,0,0.0,24714
43,167,57,21.0,24715
62,242,19,5.6,24716
0,25,0,0.0,24719
2,10,29,37.2,24724
72,164,62,15.1,24726
46,61,0,0.0,24729
19,108,40,25.0,24731
64,150,33,22.8,24733
80,232,1,0.2,24736
44,22,0,0.0,24737
20,92,18,13.7,24738
1684,8634,2831,21.1,24740
319,775,103,7.6,24747
480,1745,110,8.5,24801
83,174,45,11.6,24808
98,256,0,0.0,24811
14,96,0,0.0,24813
79,199,0,0.0,24815
0,81,0,0.0,24816
123,201,35,6.9,24817
87,299,35,5.3,24818
82,204,9,1.7,24822
45,147,0,0.0,24823
17,15,6,8.8,24826
157,461,15,5.3,24827
136,185,17,3.2,24828
3,54,7,7.4,24830
0,37,0,0.0,24831
55,214,0,0.0,24834
32,264,27,7.5,24836
140,598,26,3.8,24839
23,33,0,0.0,24843
183,358,15,3.0,24844
11,89,16,10.3,24845
0,32,0,0.0,24846
15,168,0,0.0,24847
29,74,0,0.0,24848
0,51,0,0.0,24849
111,197,0,0.0,24850
68,185,13,3.3,24851
81,133,36,14.0,24853
0,92,0,0.0,24854
37,336,48,17.0,24857
59,44,0,9.7,24860
22,50,10,9.6,24861
101,188,0,3.4,24862
38,64,10,5.8,24866
119,209,4,1.1,24867
158,388,38,5.6,24868
96,65,22,14.2,24869
170,998,79,8.3,24870
29,63,8,5.1,24871
106,182,0,0.0,24872
21,191,35,15.5,24873
258,1079,167,14.4,24874
56,137,0,0.0,24878
203,181,0,0.0,24879
0,82,0,0.0,24880
35,117,0,0.0,24881
42,130,0,0.0,24882
62,94,10,5.2,24884
0,16,0,0.0,24887
13,23,0,0.0,24888
220,500,12,5.4,24892
25,43,6,3.4,24894
0,58,0,0.0,24898
500,1997,1524,33.6,24901
392,1419,369,14.8,24910
55,201,41,15.7,24915
16,256,22,6.2,24916
110,824,86,7.4,24918
0,130,0,5.3,24920
35,202,0,0.0,24924
62,267,24,16.7,24925
8,74,20,23.4,24927
40,400,134,21.8,24931
15,200,10,5.8,24934
11,229,0,0.0,24935
23,503,132,16.9,24938
94,465,0,4.7,24941
8,203,54,27.2,24944
40,116,23,26.2,24945
163,501,102,16.8,24946
143,731,124,16.1,24951
270,1295,313,16.2,24954
0,60,94,60.6,24957
0,16,0,0.0,24962
334,1423,348,16.3,24963
101,527,57,5.9,24966
312,1330,434,18.2,24970
84,129,9,3.4,24974
32,440,59,13.8,24976
69,144,73,17.6,24977
0,226,49,19.1,24981
115,872,146,14.6,24983
27,53,23,16.5,24984
396,1810,222,10.2,24986
21,216,111,32.3,24991
0,0,0,-,25002
181,471,272,14.3,25003
20,51,0,0.0,25005
107,194,13,8.8,25007
7,71,0,0.0,25008
214,359,20,2.2,25009
27,290,34,9.5,25011
289,1408,294,15.7,25015
62,229,0,0.0,25019
25,94,16,9.8,25021
60,192,0,0.0,25022
0,191,0,5.5,25024
0,40,0,18.0,25025
47,104,23,8.0,25028
16,186,0,0.0,25030
0,70,63,21.7,25031
55,732,134,13.0,25033
288,324,0,0.0,25035
37,109,0,0.0,25036
77,211,32,10.0,25039
0,222,98,25.7,25040
144,532,74,11.7,25043
21,99,0,0.0,25044
350,1812,311,11.4,25045
0,64,0,0.0,25047
11,11,0,0.0,25048
41,160,41,19.3,25049
83,50,0,0.0,25051
355,1580,123,8.7,25053
35,183,0,0.0,25054
40,177,15,4.7,25057
30,157,28,7.1,25059
50,194,0,3.6,25060
54,286,123,20.5,25061
17,77,0,0.0,25062
331,557,56,7.2,25063
372,2561,957,22.8,25064
109,402,85,14.9,25067
56,462,107,11.5,25070
1242,3852,705,15.6,25071
107,336,0,0.0,25075
51,94,13,4.3,25076
50,447,76,11.1,25081
36,542,186,26.7,25082
20,369,0,0.0,25083
172,289,58,9.5,25085
43,259,54,15.4,25086
0,110,0,0.0,25088
18,0,64,42.4,25090
36,102,0,0.0,25093
7,70,5,4.2,25102
22,31,0,0.0,25103
56,184,36,9.6,25106
30,206,0,0.0,25107
45,213,0,3.9,25108
51,226,42,11.5,25109
3,187,0,0.0,25110
108,217,39,10.4,25111
0,0,14,100.0,25112
69,264,18,8.9,25113
67,127,22,8.5,25114
27,19,0,0.0,25115
81,274,28,11.5,25118
9,87,0,0.0,25119
52,229,58,17.2,25121
189,1216,265,13.3,25123
87,486,131,19.9,25124
17,413,0,4.2,25125
12,13,0,0.0,25126
171,1016,125,12.0,25130
0,47,0,0.0,25132
116,256,21,10.8,25133
46,106,0,0.0,25134
142,325,102,18.0,25136
0,82,89,33.6,25139
161,327,34,4.6,25140
27,69,14,12.7,25141
49,137,0,3.7,25142
529,2344,720,21.0,25143
54,309,7,1.5,25148
48,107,32,14.9,25149
59,103,10,4.5,25152
68,208,12,7.8,25154
68,48,0,0.0,25156
376,1426,596,21.2,25159
21,69,0,0.0,25160
97,155,21,6.6,25161
8,111,50,27.3,25162
98,428,33,7.5,25164
34,304,23,10.2,25165
114,855,102,6.5,25168
52,140,31,9.0,25169
0,100,8,8.4,25173
20,152,0,7.4,25174
1521,6979,2267,19.8,25177
6,64,0,0.0,25180
112,441,43,8.7,25181
0,25,0,0.0,25183
147,395,20,2.4,25185
29,341,72,17.3,25186
136,101,21,12.7,25187
75,146,10,8.4,25193
17,0,0,0.0,25201
41,291,129,22.9,25202
0,28,9,24.3,25203
13,61,7,5.8,25204
124,268,21,5.1,25205
32,130,6,7.2,25206
102,313,23,3.6,25208
136,419,58,9.6,25209
38,107,0,0.0,25211
132,1418,933,33.3,25213
81,134,50,15.1,25214
154,410,35,5.8,25234
117,422,66,9.4,25235
95,739,105,16.3,25239
55,520,226,29.5,25241
17,196,11,14.7,25243
83,154,55,14.8,25244
78,133,0,4.4,25245
15,235,18,6.1,25247
229,1080,237,14.9,25248
69,42,23,18.5,25251
148,391,248,29.9,25252
51,730,215,20.0,25253
43,334,31,11.9,25259
122,457,93,11.2,25260
0,150,0,4.7,25261
46,209,123,18.9,25262
53,83,0,0.0,25264
77,511,104,10.9,25265
46,179,38,11.2,25266
83,217,28,10.7,25267
32,223,61,15.1,25268
68,316,15,11.6,25270
494,2884,756,18.3,25271
161,921,17,4.1,25275
813,2270,486,14.0,25276
8,192,108,31.6,25285
257,496,23,3.5,25286
184,407,21,1.9,25287
86,537,353,36.1,25301
588,3254,1737,30.6,25302
311,1109,1135,38.2,25303
230,1437,1281,43.4,25304
0,0,0,-,25305
574,2393,407,12.7,25306
871,3896,1182,25.5,25309
521,2579,1188,28.0,25311
1059,5286,924,12.8,25312
727,2988,1818,31.1,25313
252,1657,3035,59.8,25314
267,1222,173,10.4,25315
644,2000,443,12.8,25320
1180,3630,986,15.8,25401
384,2555,1796,31.3,25403
1686,5019,2248,21.7,25404
384,3426,1076,18.9,25405
846,3843,1009,18.8,25411
553,2346,737,17.9,25413
951,3801,2723,33.0,25414
552,3331,1011,19.4,25419
218,1330,450,21.7,25420
96,574,130,17.3,25422
515,3151,1571,28.1,25425
894,4120,1160,21.0,25427
806,3431,1111,16.4,25428
547,2320,1030,25.7,25430
0,135,0,0.0,25431
23,60,5,9.8,25432
270,962,118,10.3,25434
35,88,9,4.2,25437
457,1972,596,19.0,25438
115,442,205,31.1,25442
232,825,1285,50.9,25443
0,86,59,46.2,25444
77,242,221,26.7,25446
101,583,83,8.6,25501
99,484,24,12.2,25502
108,531,92,9.1,25503
728,3009,1363,26.4,25504
108,200,0,0.0,25505
493,1622,68,5.9,25506
30,181,55,26.2,25507
843,2942,436,13.3,25508
98,1243,536,26.3,25510
133,244,0,0.0,25511
184,320,25,8.2,25512
360,1401,25,3.8,25514
202,869,47,4.3,25515
307,664,10,1.6,25517
198,316,98,8.1,25520
50,264,24,5.1,25521
160,1134,151,9.3,25523
248,1172,84,4.1,25524
600,5282,2836,30.4,25526
129,371,8,1.2,25529
444,1536,398,14.4,25530
121,40,0,4.7,25534
171,687,363,27.9,25535
147,560,39,8.7,25537
36,32,0,0.0,25540
515,2901,1009,19.3,25541
173,1334,550,24.3,25545
65,164,93,17.3,25547
555,2713,523,14.3,25550
191,567,95,11.4,25555
105,642,41,5.4,25557
207,721,68,8.6,25559
125,1965,1074,31.4,25560
72,293,92,11.8,25564
63,238,0,1.7,25565
74,204,6,6.0,25567
463,1731,336,12.4,25570
83,753,48,9.1,25571
117,343,17,10.8,25573
447,1491,316,15.5,25601
127,483,33,6.9,25606
184,518,0,3.5,25607
84,323,37,11.8,25608
158,230,0,0.0,25611
0,237,69,13.8,25617
202,470,71,12.9,25621
23,92,0,0.0,25624
180,590,64,11.4,25625
27,29,0,0.0,25628
69,219,0,0.0,25630
17,123,0,25.3,25632
26,170,13,4.8,25634
140,362,68,10.4,25635
115,185,0,2.5,25637
56,306,66,9.6,25638
13,161,0,0.0,25639
80,144,28,8.6,25644
43,275,26,4.8,25646
27,181,38,12.1,25647
139,583,35,3.1,25649
21,120,34,12.5,25650
104,195,11,1.9,25651
218,334,46,9.4,25652
34,145,39,13.4,25653
36,86,8,4.0,25654
558,1725,334,12.9,25661
120,188,0,0.0,25666
140,292,37,6.2,25669
592,1727,157,9.9,25670
100,413,0,4.0,25671
58,192,0,8.0,25672
356,788,76,8.2,25674
121,400,46,13.6,25676
136,488,105,10.2,25678
31,173,0,0.0,25688
13,86,12,6.7,25690
168,321,26,6.9,25692
0,127,0,0.0,25696
0,41,0,0.0,25699
918,3935,2598,32.9,25701
850,1758,483,15.5,25702
201,873,298,18.3,25703
1274,4188,1452,19.7,25704
875,4456,2517,32.8,25705
2171,8530,3199,20.2,25801
0,129,0,14.0,25810
18,0,0,0.0,25811
171,595,146,13.6,25812
442,2591,720,20.3,25813
35,301,0,0.0,25817
0,138,40,26.3,25818
30,183,61,17.0,25820
180,1010,69,4.1,25823
71,639,321,20.7,25825
0,253,0,0.0,25826
171,720,78,13.7,25827
141,821,72,8.8,25831
180,816,593,37.9,25832
0,201,0,0.0,25836
32,142,0,0.0,25837
0,121,0,0.0,25839
417,2201,1164,25.9,25840
51,64,40,31.2,25841
22,249,104,34.4,25843
173,440,154,20.8,25844
62,251,0,0.0,25845
16,205,15,5.2,25846
18,78,37,27.6,25848
20,64,0,0.0,25849
0,13,0,0.0,25853
27,313,109,19.2,25854
0,78,0,0.0,25855
14,0,15,34.9,25857
18,14,24,43.2,25862
36,92,12,5.6,25864
108,496,107,13.1,25865
0,224,32,10.6,25868
0,14,17,54.8,25870
56,190,19,7.6,25871
26,211,51,12.3,25873
32,174,29,9.0,25875
0,20,12,65.8,25876
36,249,27,19.1,25878
100,100,0,0.0,25879
529,1845,256,8.6,25880
90,488,209,19.1,25882
1001,3279,801,15.7,25901
17,37,0,12.9,25902
35,140,50,26.7,25904
11,149,34,23.4,25906
7,22,0,0.0,25907
0,90,0,0.0,25908
10,11,0,0.0,25911
27,109,0,0.0,25913
44,40,2,3.9,25915
15,128,0,0.0,25916
266,679,41,5.7,25917
239,1320,417,23.3,25918
40,93,37,26.5,25920
299,549,35,4.0,25921
7,36,17,31.9,25922
30,173,0,26.0,25928
0,130,0,8.0,25932
15,8,2,11.4,25936
147,297,95,13.8,25938
42,118,0,0.0,25942
368,1966,360,13.6,25951
39,355,58,11.1,25958
344,1013,205,12.2,25962
110,367,104,18.0,25969
31,192,174,38.7,25971
0,110,16,11.5,25972
227,868,156,18.0,25976
38,55,0,18.1,25977
26,178,44,22.7,25978
79,207,53,14.5,25979
10,261,0,5.4,25981
125,418,39,8.4,25984
10,207,54,15.6,25985
0,117,45,34.0,25989
1513,10126,5613,31.5,26003
57,191,19,8.5,26030
85,602,76,8.5,26031
11,85,44,40.3,26032
201,723,269,17.0,26033
351,1521,164,7.7,26034
66,1010,107,8.9,26035
41,185,31,14.8,26036
225,1801,564,17.3,26037
74,723,432,35.5,26038
83,278,119,19.0,26039
81,595,123,18.4,26040
910,5333,1043,14.0,26041
431,2192,449,17.1,26047
198,561,91,8.1,26050
80,579,53,10.4,26055
0,30,7,15.4,26056
115,828,392,26.3,26059
48,716,164,13.2,26060
865,5591,2307,23.3,26062
509,2692,823,21.1,26070
18,117,46,30.1,26074
22,136,25,10.5,26075
1977,8042,1809,13.9,26101
688,4159,1658,25.4,26104
332,2183,1744,33.6,26105
73,409,100,19.1,26133
25,392,71,17.0,26134
92,268,49,9.4,26136
92,163,12,2.9,26137
0,31,0,0.0,26138
33,82,36,18.8,26141
153,692,208,18.4,26142
274,1514,210,10.3,26143
94,447,38,5.8,26146
139,685,155,15.0,26147
51,99,0,0.0,26148
142,697,112,12.5,26149
218,1437,683,24.4,26150
52,305,63,14.1,26151
32,38,0,0.0,26152
453,2510,491,14.7,26155
209,1152,169,7.8,26159
65,242,40,14.3,26160
10,258,7,2.0,26161
400,2282,579,18.6,26164
99,430,79,16.4,26167
83,212,12,12.7,26169
343,2169,336,12.6,26170
183,1169,295,17.6,26175
15,183,51,16.5,26178
163,686,81,10.4,26180
327,1383,693,24.4,26181
179,627,193,13.8,26184
282,1418,930,30.8,26187
1443,6136,1469,18.1,26201
7,336,5,5.8,26202
0,58,0,0.0,26203
198,1327,317,16.8,26205
181,1212,13,5.1,26206
82,341,7,8.8,26208
7,48,67,43.3,26209
0,17,0,0.0,26215
61,66,0,0.0,26217
212,1029,167,12.9,26218
39,161,0,4.1,26222
19,93,16,8.1,26224
0,18,0,0.0,26228
26,41,0,9.5,26230
134,571,61,13.7,26234
16,110,0,0.0,26236
20,250,22,6.7,26237
117,401,48,6.9,26238
651,4262,1227,23.2,26241
412,1986,296,11.9,26250
270,1404,272,13.5,26253
41,83,8,3.9,26254
117,520,27,6.2,26257
10,23,0,0.0,26259
106,418,185,28.7,26260
152,949,184,12.8,26261
28,111,44,43.0,26263
33,176,65,18.0,26264
0,101,0,0.0,26266
0,75,17,11.0,26267
8,17,0,0.0,26268
59,454,84,12.3,26269
47,276,3,11.3,26270
28,130,40,18.5,26271
270,637,19,4.4,26273
105,133,25,7.4,26275
18,146,25,12.3,26276
53,326,12,5.8,26278
212,617,68,10.7,26280
0,0,0,0.0,26282
114,676,109,14.0,26283
122,247,0,0.0,26285
162,1171,166,13.4,26287
302,1071,260,15.4,26288
0,65,21,27.3,26291
48,317,41,8.6,26292
33,171,49,13.7,26293
124,392,87,16.6,26294
0,75,0,0.0,26296
0,61,5,6.0,26298
1729,8259,2185,17.0,26301
31,295,12,10.2,26320
20,88,19,11.0,26321
32,132,12,6.1,26323
52,62,22,10.1,26325
0,16,0,0.0,26327
371,3068,2710,40.4,26330
195,550,119,13.8,26335
142,418,31,7.7,26337
34,382,14,2.5,26338
0,31,93,52.5,26339
19,58,14,10.1,26342
25,103,0,5.6,26343
60,472,7,8.7,26346
139,663,271,25.3,26347
0,39,16,25.4,26348
33,25,0,0.0,26349
260,1225,329,17.3,26351
668,3767,874,15.0,26354
0,60,29,31.7,26361
269,1116,161,12.3,26362
0,13,0,0.0,26366
38,323,21,6.9,26369
49,187,21,18.0,26372
29,457,51,14.2,26374
129,229,9,3.8,26376
16,181,4,2.4,26377
113,1345,361,20.8,26378
46,272,73,16.3,26384
206,1121,358,20.2,26385
263,709,94,7.8,26386
26,126,33,10.6,26404
59,363,86,16.0,26405
166,807,452,25.8,26408
77,381,48,14.8,26410
63,224,43,7.3,26411
113,219,0,7.1,26412
379,1441,180,9.6,26415
481,2186,706,21.8,26416
47,520,95,15.9,26419
6,41,0,8.6,26421
27,137,13,4.7,26422
0,68,13,11.1,26424
100,560,64,8.3,26425
670,2268,720,21.3,26426
46,138,7,5.3,26430
421,1779,356,13.5,26431
42,38,0,8.7,26435
14,76,16,9.4,26436
94,215,16,4.2,26437
0,127,0,0.0,26438
67,461,51,10.0,26440
0,148,0,7.1,26443
278,1519,83,8.6,26444
122,515,85,10.0,26447
206,593,90,8.8,26448
28,203,72,19.0,26451
635,3179,513,13.5,26452
291,1059,329,17.0,26456
831,4641,3112,37.9,26501
953,4064,5042,52.8,26505
1453,6248,5083,42.3,26508
95,786,77,7.8,26519
2,428,113,27.6,26520
7,112,1,1.3,26521
657,2685,491,16.3,26525
214,803,42,4.3,26534
320,1522,439,19.2,26537
90,1048,262,19.9,26541
108,900,226,17.3,26542
24,43,0,22.1,26543
91,1018,171,16.4,26547
1975,10356,5066,28.1,26554
82,342,128,22.5,26559
22,112,32,19.3,26560
7,265,0,16.7,26562
46,282,35,7.6,26563
79,254,61,14.7,26568
268,1508,171,10.2,26570
236,696,85,9.6,26571
38,24,0,0.0,26572
106,231,30,9.4,26574
84,271,51,12.0,26575
39,167,0,18.6,26576
117,350,71,12.2,26581
398,1738,224,10.1,26582
25,233,0,2.1,26585
0,156,0,0.0,26586
14,82,46,26.5,26587
148,851,221,19.6,26588
48,236,36,16.6,26590
45,465,89,10.9,26591
321,1780,445,18.3,26601
116,448,38,6.0,26610
0,94,0,6.8,26611
13,77,14,18.2,26615
0,93,20,16.0,26617
20,113,10,13.3,26619
29,301,12,2.6,26621
86,427,141,16.9,26623
182,814,323,21.3,26624
0,186,19,8.6,26627
48,124,31,9.0,26629
30,94,0,0.0,26631
51,278,8,6.6,26636
0,16,0,0.0,26638
678,2933,601,19.7,26651
31,182,0,0.0,26656
9,152,22,22.1,26660
81,290,110,18.5,26662
31,216,45,16.7,26676
83,405,92,16.8,26678
129,665,76,12.7,26679
22,175,0,0.0,26680
75,491,66,9.8,26681
0,104,0,0.0,26684
48,214,29,11.4,26690
61,203,5,1.5,26691
675,1847,216,6.4,26704
43,235,25,7.9,26705
26,119,9,4.6,26707
65,898,58,7.9,26710
65,789,195,15.8,26711
112,212,29,8.2,26714
79,248,21,5.7,26716
100,347,44,8.4,26717
76,1172,227,15.4,26719
56,37,0,0.0,26720
130,250,19,12.8,26722
713,4278,845,15.4,26726
27,140,0,2.4,26731
86,349,27,5.5,26739
46,441,66,20.3,26743
39,312,20,3.9,26750
339,1729,410,18.4,26753
160,231,30,10.1,26755
403,1992,383,17.4,26757
113,158,26,6.0,26761
133,580,119,12.3,26763
303,1299,271,19.1,26764
35,222,26,11.4,26767
57,281,119,20.8,26801
101,379,46,10.0,26802
112,265,27,5.9,26804
157,1078,187,15.9,26807
185,292,12,12.0,26808
28,164,56,24.3,26810
201,418,87,13.1,26812
32,182,6,4.6,26814
35,277,84,22.3,26815
0,131,0,0.0,26817
180,280,53,14.2,26818
0,141,14,8.3,26823
206,745,131,11.9,26833
604,2460,311,12.3,26836
99,200,47,9.1,26845
406,2058,439,16.5,26847
50,727,181,20.1,26851
79,296,24,8.7,26852
54,205,80,21.9,26855
49,99,14,6.2,26865
7,260,49,16.8,26866
56,280,27,16.9,26884
487,2760,2562,38.6,27006
208,489,122,13.6,27007
71,570,380,26.6,27009
581,1192,432,12.3,27011
709,3426,5745,47.6,27012
372,1624,498,13.7,27013
74,162,72,16.8,27014
143,262,100,12.8,27016
769,1651,749,17.9,27017
746,2000,429,10.8,27018
322,1336,353,14.0,27019
599,1550,308,11.4,27020
1267,5126,1438,14.6,27021
157,319,129,19.3,27022
279,2125,2776,45.9,27023
338,645,278,13.4,27024
990,3233,768,12.2,27025
409,1130,288,12.3,27027
2104,6440,1616,14.2,27028
3347,7729,2442,15.2,27030
374,1983,2237,39.8,27040
691,1625,811,20.8,27041
33,261,0,7.0,27042
703,1461,697,20.1,27043
613,2135,1064,21.2,27045
143,638,81,6.7,27046
63,215,62,13.4,27047
655,1823,701,16.0,27048
210,931,525,22.8,27050
557,1943,766,17.6,27051
1041,3471,616,11.8,27052
145,1109,232,13.5,27053
140,507,174,11.1,27054
1062,3720,748,11.8,27055
1374,4030,2565,30.1,27101
1387,5074,5780,39.8,27103
460,3332,6046,54.3,27104
3148,9200,2761,14.3,27105
1479,6083,8126,46.9,27106
2960,9458,4443,20.0,27107
0,0,0,0.0,27109
0,0,13,65.0,27110
1764,6740,4576,27.9,27127
2,14,17,40.7,27201
2036,4321,1290,12.8,27203
2624,8037,3021,18.7,27205
102,945,297,16.9,27207
222,399,167,17.1,27208
560,732,430,20.4,27209
177,602,250,20.8,27212
825,1756,1323,28.2,27214
2549,6712,6468,31.3,27215
3046,8322,2308,12.5,27217
279,820,130,8.5,27229
160,438,210,24.2,27231
197,1097,386,19.4,27233
85,682,1099,45.3,27235
844,2336,646,13.8,27239
149,489,130,9.0,27242
57,982,677,32.7,27243
533,2277,1407,31.9,27244
345,1118,414,14.4,27248
860,2363,1427,25.2,27249
213,528,125,13.3,27252
1707,6046,3163,20.7,27253
423,1400,772,22.5,27258
2783,5156,1099,8.7,27260
1631,3272,3031,30.9,27262
1972,5038,1679,16.2,27263
1678,7961,8846,38.7,27265
1240,3434,4212,47.6,27278
175,421,346,22.3,27281
494,2543,3631,44.8,27282
65,891,473,29.2,27283
2260,10749,8691,31.2,27284
2067,6002,1556,13.9,27288
60,558,150,15.7,27291
3464,9279,2826,15.1,27292
3070,9230,3344,18.1,27295
791,2783,732,14.1,27298
403,1472,288,11.5,27299
321,2081,1171,28.3,27301
1246,5265,4468,29.4,27302
157,305,117,20.1,27305
