total_pop,eighteen_plus,sixty_five_plus,nonhisp_white_perc,hisp_perc,nonhisp_black_perc,two_plus_races_perc,nonhisp_asian_perc,zip
184,170,6,0.0,100.0,0.0,0.0,0.0,906
16202,14267,4166,4.1,94.8,0.7,1.7,0.2,907
4989,4065,926,0.6,99.1,0.1,6.0,0.0,909
7242,6297,1749,7.5,91.5,0.5,1.1,0.5,911
5455,4849,1245,0.0,98.2,0.6,6.2,0.8,912
8406,5247,783,1.2,98.8,0.0,4.9,0.0,913
26131,20841,4418,0.2,98.9,0.3,5.8,0.1,915
18212,15319,4288,0.9,98.8,0.0,2.0,0.3,917
16063,13163,3735,0.7,99.3,0.0,4.5,0.0,918
16809,13913,3951,0.7,98.9,0.3,7.0,0.0,920
33394,26733,6453,0.8,98.9,0.2,9.3,0.0,921
24028,19184,4591,0.7,99.1,0.2,1.4,0.0,923
49508,37799,9823,1.4,98.2,0.2,2.7,0.0,924
6924,6372,1180,2.3,95.8,0.6,1.8,1.1,925
96530,78332,20629,0.8,98.7,0.1,3.0,0.4,926
13351,11451,3263,2.1,96.4,0.3,3.1,1.1,927
79,60,15,24.1,32.9,43.0,0.0,0.0,934
812,812,487,2.3,97.7,0.0,0.0,0.0,936
73891,58971,13499,0.9,98.9,0.1,9.1,0.0,949
0,0,0,-,-,-,-,-,950
0,0,0,-,-,-,-,-,951
8156,6362,1496,0.0,100.0,0.0,16.2,0.0,952
71891,55895,9181,0.5,99.0,0.1,4.0,0.4,953
65355,52809,13692,0.7,99.1,0.1,12.7,0.0,956
38915,31029,8359,0.3,99.4,0.1,22.5,0.0,957
47459,38130,8997,0.9,99.0,0.1,18.6,0.0,959
2221,2184,54,0.5,98.3,0.6,18.3,0.0,960
30784,25657,6420,0.5,99.1,0.2,25.9,0.2,961
19593,15062,3282,0.7,98.9,0.0,7.3,0.3,962
7314,5926,1515,0.3,99.4,0.3,7.5,0.0,965
15710,12868,3643,1.0,98.8,0.1,6.1,0.1,966
3554,3103,1201,0.9,98.3,0.0,1.2,0.8,968
42525,34745,8146,1.8,97.8,0.2,6.4,0.0,969
26640,21963,5113,0.4,99.3,0.0,6.4,0.0,971
58893,46722,11003,0.7,99.2,0.0,1.8,0.0,976
15897,14160,3575,4.1,93.4,0.3,3.2,1.6,979
14241,11611,3399,0.3,99.4,0.1,7.8,0.2,982
34798,28315,7653,0.4,99.2,0.3,7.4,0.0,983
31845,25423,7568,0.2,99.7,0.1,8.8,0.0,985
57181,44795,9536,0.4,99.4,0.1,11.0,0.0,987
17621,14325,4249,88.3,5.5,2.0,1.8,2.5,1001
30066,26349,3568,71.3,7.3,5.9,5.0,10.9,1002
11238,11172,4,70.5,5.6,4.8,3.0,16.2,1003
4991,3963,769,94.5,1.2,2.3,1.2,0.8,1005
14967,11620,2209,93.3,1.4,0.6,1.1,3.3,1007
1197,1027,287,97.2,1.7,0.0,0.8,0.0,1008
249,249,97,100.0,0.0,0.0,0.0,0.0,1009
3739,2984,707,92.7,2.6,3.6,0.8,0.5,1010
1448,1185,262,98.1,0.8,0.3,0.8,0.1,1011
560,473,135,98.6,0.5,0.0,0.0,0.0,1012
23065,17991,3407,65.1,27.6,3.7,1.6,2.3,1013
30097,24688,5761,76.6,16.4,3.2,2.4,2.0,1020
2499,2064,594,66.0,7.4,18.6,7.0,2.0,1022
954,753,235,95.2,1.4,1.8,1.2,0.5,1026
17848,15089,3365,89.4,4.4,2.0,2.6,2.1,1027
16200,12755,3510,85.7,3.7,4.6,1.3,4.6,1028
651,548,113,97.1,0.0,2.5,0.5,0.0,1029
11123,8837,1988,90.8,5.4,1.3,0.9,1.7,1030
1197,961,201,94.4,4.0,0.6,4.5,0.0,1031
533,424,90,94.2,5.8,0.0,0.0,0.0,1032
6333,5257,1126,92.2,5.7,0.0,0.9,0.3,1033
2179,1782,379,95.4,2.0,0.0,1.8,0.4,1034
5310,4494,1491,86.9,4.0,6.4,1.2,1.5,1035
5191,4265,1231,93.9,3.9,0.2,0.9,0.6,1036
798,606,119,91.5,7.0,1.1,2.5,0.4,1037
2867,2401,686,95.7,1.8,0.5,0.4,1.3,1038
1042,927,212,94.0,4.2,1.8,0.9,0.0,1039
40376,30898,5622,41.9,52.1,3.3,2.6,1.2,1040
2422,1947,408,93.2,0.9,1.9,2.9,0.0,1050
1702,1442,456,90.2,4.9,3.9,0.4,0.6,1053
1983,1614,506,94.2,1.3,0.8,1.5,2.0,1054
21336,17354,3647,87.8,8.6,1.6,1.2,1.0,1056
8745,7049,1620,95.8,1.7,0.7,1.4,0.6,1057
15779,13717,2419,82.6,7.4,2.8,3.5,4.4,1060
10495,8042,1865,79.4,10.8,1.3,3.6,5.1,1062
592,587,0,66.4,6.8,1.9,9.1,19.1,1063
9,9,9,100.0,0.0,0.0,0.0,0.0,1066
1840,1516,271,94.9,3.3,0.3,0.8,0.2,1068
8698,7332,1600,88.7,5.0,2.0,3.0,2.5,1069
604,498,156,91.4,4.1,0.5,3.3,2.3,1070
1270,1054,233,94.5,1.8,1.5,1.9,0.0,1071
1536,1210,265,88.4,5.3,1.0,4.4,0.5,1072
6140,4999,1147,96.7,0.2,0.0,1.1,2.0,1073
548,403,21,95.1,4.9,0.0,4.9,0.0,1074
17763,15309,3312,85.0,6.5,2.1,3.0,4.2,1075
9727,7744,2086,96.3,1.7,0.0,0.5,1.4,1077
658,515,117,88.6,11.4,0.0,0.0,0.0,1079
2802,2114,262,84.7,6.5,2.0,7.3,0.0,1080
1941,1472,332,93.6,5.3,0.2,1.0,0.0,1081
10586,8396,2083,89.6,6.2,0.9,3.2,0.5,1082
2986,2346,377,95.1,0.0,0.0,0.0,4.9,1083
174,145,52,86.8,13.2,0.0,0.0,0.0,1084
41942,34105,6930,85.3,9.1,1.7,1.1,2.9,1085
372,372,0,89.5,4.3,6.2,1.9,0.0,1086
416,377,55,97.6,1.2,0.0,1.2,0.0,1088
28666,22475,4315,78.8,9.8,2.6,3.0,4.6,1089
1425,1178,174,95.2,4.7,0.1,0.0,0.0,1092
283,242,67,100.0,0.0,0.0,0.0,0.0,1093
282,262,147,100.0,0.0,0.0,0.0,0.0,1094
14690,11708,3144,89.5,5.1,2.6,2.1,1.2,1095
2695,2191,534,98.1,0.9,0.0,0.0,0.4,1096
59,24,3,86.4,0.0,0.0,13.6,0.0,1097
1196,1023,266,98.2,0.8,0.3,1.2,0.0,1098
2389,2024,282,18.1,63.6,12.9,2.5,2.3,1103
23876,17612,3064,27.5,60.5,8.6,4.9,1.4,1104
11957,8876,1343,14.0,65.3,19.6,3.0,0.2,1105
16022,12334,3495,86.0,5.1,0.6,1.9,6.7,1106
11582,7744,1085,10.9,78.3,9.8,3.4,0.4,1107
27850,20063,2618,30.7,45.3,16.1,4.4,4.8,1108
29903,22795,3170,21.1,39.9,34.4,5.4,1.1,1109
14980,11362,2423,56.9,20.9,14.7,5.3,4.1,1118
13626,10842,2101,48.0,28.5,19.7,3.9,1.4,1119
2672,2232,603,59.4,17.1,15.6,4.8,2.4,1128
6762,5440,1198,58.4,17.9,16.4,5.3,2.2,1129
8807,6344,1047,39.6,35.1,19.2,5.3,1.1,1151
0,0,0,-,-,-,-,-,1199
44607,36249,8609,84.3,6.2,4.4,3.1,2.0,1201
8209,6765,1624,96.4,1.1,0.7,1.3,0.6,1220
810,696,213,97.5,1.0,0.0,0.0,0.0,1222
2402,2020,538,91.2,4.6,2.5,1.4,0.2,1223
210,202,0,100.0,0.0,0.0,0.0,0.0,1224
3135,2713,696,95.7,3.1,0.3,0.9,0.0,1225
6782,5619,1423,92.8,3.9,0.2,1.5,1.8,1226
70,70,38,72.9,14.3,0.0,12.9,0.0,1229
8542,6883,2073,86.3,7.7,3.1,1.5,1.4,1230
2640,2194,480,97.6,1.2,0.1,1.7,0.0,1235
1140,940,314,86.7,7.2,5.8,0.4,0.0,1236
2580,2005,568,96.0,1.1,2.3,0.8,0.2,1237
5903,4767,1417,89.5,1.8,1.6,0.5,3.3,1238
4441,3914,1810,90.9,4.6,2.5,1.5,1.1,1240
471,332,66,100.0,0.0,0.0,0.0,0.0,1242
257,247,64,99.2,0.0,0.0,0.0,0.8,1243
74,64,27,100.0,0.0,0.0,0.0,0.0,1244
809,729,297,97.0,0.7,0.5,0.5,0.4,1245
15573,12752,3076,89.7,3.9,1.7,4.0,0.9,1247
672,611,256,94.8,3.3,0.0,1.3,0.0,1253
1014,891,342,94.2,0.3,1.0,1.7,2.6,1254
972,783,219,94.5,1.7,0.5,1.4,1.2,1255
719,595,149,88.5,2.4,7.5,1.4,0.0,1256
2003,1775,680,99.9,0.1,0.0,0.0,0.0,1257
489,439,147,87.9,9.8,0.0,0.0,0.4,1258
528,507,196,98.9,0.0,1.1,0.0,0.0,1259
481,360,44,100.0,0.0,0.0,0.0,0.0,1260
1066,1001,386,86.4,3.6,4.8,1.5,3.8,1262
196,174,71,90.8,8.2,1.0,0.0,0.0,1264
1369,1144,406,87.7,2.7,4.1,1.4,2.3,1266
7955,6767,1611,78.9,7.0,4.3,4.9,6.0,1267
770,648,160,94.8,1.0,0.0,2.7,1.4,1270
17713,14508,3600,87.5,7.4,2.1,2.5,0.9,1301
1367,1185,314,94.0,2.6,0.1,3.1,0.4,1330
13383,10736,2214,92.0,4.2,0.6,2.6,0.9,1331
2498,1998,539,99.0,0.0,0.1,0.2,0.4,1337
127,110,22,89.8,0.0,0.0,10.2,0.0,1338
1428,1186,414,94.5,1.3,0.4,1.8,2.2,1339
1808,1479,408,96.5,0.6,0.7,1.9,0.3,1340
1836,1472,416,96.8,2.5,0.0,0.6,0.2,1341
1439,1163,280,86.3,5.4,7.4,3.0,0.4,1342
45,38,15,100.0,0.0,0.0,0.0,0.0,1343
1459,1167,268,92.1,2.8,2.3,1.4,0.3,1344
427,350,116,97.0,1.2,0.0,0.9,0.7,1346
175,160,23,100.0,0.0,0.0,0.0,0.0,1347
1292,1003,194,99.4,0.0,0.4,0.2,0.0,1349
91,68,13,100.0,0.0,0.0,0.0,0.0,1350
2099,1772,432,95.4,1.9,1.3,0.7,0.0,1351
1608,1393,286,91.0,0.5,4.0,2.2,2.3,1354
949,780,214,93.6,0.4,0.0,4.0,0.4,1355
2997,2403,555,95.4,3.3,0.4,0.8,0.2,1360
7785,6324,1334,96.1,1.2,0.5,1.6,0.6,1364
1269,1095,312,95.3,2.8,0.0,2.0,0.5,1366
595,448,139,91.6,3.7,1.2,4.0,0.0,1367
1170,991,289,99.1,0.0,0.3,0.0,0.7,1368
4041,3463,1022,94.2,0.6,0.5,1.1,2.6,1370
4634,3761,938,94.8,2.9,0.0,1.9,0.8,1373
3659,3124,441,71.1,6.4,2.2,4.7,13.3,1375
5123,4282,1139,82.7,7.9,2.1,4.5,2.2,1376
773,647,167,94.6,1.9,0.0,2.6,0.5,1378
830,711,169,90.0,2.8,1.2,4.7,1.6,1379
40737,31631,5555,64.1,26.2,3.8,4.1,3.5,1420
6253,4766,731,95.1,1.3,0.9,2.4,0.2,1430
3215,2595,472,94.4,3.3,0.2,1.4,0.7,1431
7762,6246,963,84.6,5.9,3.5,1.7,4.2,1432
1875,1646,264,58.6,14.7,15.7,6.7,6.5,1434
3392,2556,604,92.8,4.7,0.0,1.1,1.4,1436
711,490,96,99.7,0.0,0.3,0.0,0.0,1438
20555,16515,3146,83.9,9.2,2.1,3.7,1.6,1440
11301,8615,1576,90.4,1.7,0.1,3.3,4.7,1450
4625,3405,772,89.4,3.2,2.1,0.7,3.3,1451
4642,3674,709,92.4,3.0,3.5,1.2,0.3,1452
41579,32545,6683,69.7,18.9,5.3,3.4,3.0,1453
9935,7625,1438,88.4,1.1,0.4,4.0,6.1,1460
11271,8693,1810,87.9,5.9,2.1,2.2,2.0,1462
12083,9324,1690,90.4,3.1,1.0,2.7,2.4,1463
7598,6572,1095,72.6,11.2,6.8,5.7,5.3,1464
363,316,108,92.8,0.0,0.0,4.7,2.5,1467
4024,3372,677,95.2,0.9,0.0,0.0,3.3,1468
7632,5765,1089,93.0,2.6,0.3,1.4,1.5,1469
7665,5999,1302,95.8,3.4,0.2,0.3,0.3,1473
1823,1488,313,94.4,4.9,0.0,0.0,0.0,1474
10798,8203,1534,92.2,3.5,1.0,2.2,1.3,1475
16549,13569,3232,91.4,4.5,1.3,0.9,2.0,1501
3144,2505,659,96.4,0.7,0.5,0.7,1.7,1503
9246,7199,1108,93.0,2.8,1.8,1.6,0.3,1504
4581,3573,784,94.3,1.9,0.3,1.0,3.0,1505
3431,2732,705,90.7,0.0,1.3,5.6,1.5,1506
13482,10444,1742,92.9,4.2,0.7,1.8,0.6,1507
13899,11122,1865,78.5,17.1,1.0,2.9,1.0,1510
2159,1705,344,97.0,1.8,0.9,0.0,0.0,1515
8794,6529,909,88.0,7.6,0.3,3.0,1.3,1516
3919,2758,777,93.6,2.1,0.0,0.2,4.1,1518
6741,5162,992,79.0,3.9,7.6,3.4,5.0,1519
15645,11950,2427,91.0,3.1,1.4,2.7,2.0,1520
2539,2015,393,95.4,2.9,0.9,1.8,0.0,1521
3176,2355,658,89.1,8.6,0.0,0.5,2.3,1522
7749,6156,1233,84.6,8.4,4.4,2.0,0.5,1523
6902,5833,1087,92.1,3.6,2.1,1.6,0.6,1524
400,276,12,86.3,13.8,0.0,0.0,0.0,1525
13630,10860,2288,90.6,1.3,1.1,2.0,3.4,1527
3242,2455,374,96.4,1.1,0.5,1.8,0.0,1529
1298,998,167,98.8,0.5,0.0,0.2,0.5,1531
14985,11482,2358,83.7,3.1,2.4,2.7,8.0,1532
6311,5026,987,91.4,6.4,0.7,0.5,1.3,1534
4764,3819,727,97.9,1.0,0.6,0.0,0.5,1535
7786,5959,955,78.5,9.6,3.5,2.2,6.2,1536
2289,1818,346,88.2,6.6,0.0,4.1,1.7,1537
11484,8832,1591,89.2,4.7,1.1,4.1,2.2,1540
3443,2724,707,92.2,3.2,0.5,3.9,0.5,1541
2314,1818,345,97.0,0.5,2.2,0.5,0.0,1542
8586,6390,920,94.3,4.0,0.0,1.8,1.1,1543
36666,27917,5967,69.6,5.2,3.0,4.0,18.7,1545
16894,13263,2703,63.2,32.1,2.6,4.3,0.3,1550
4401,3276,589,70.1,7.0,3.7,5.6,14.5,1560
294,269,135,54.4,0.0,0.0,13.9,31.6,1561
11913,9954,2162,91.1,3.8,1.0,0.6,3.6,1562
8052,6248,1399,93.0,4.6,0.5,0.9,0.2,1564
5618,4307,1045,91.3,3.9,0.9,1.5,2.3,1566
7762,5716,970,81.3,4.5,6.3,5.7,3.2,1568
13939,10803,1789,93.2,1.5,2.1,0.7,2.2,1569
16971,13500,3191,82.9,11.4,3.0,2.2,1.1,1570
11682,9204,1583,91.2,2.8,1.9,1.2,2.7,1571
18982,13956,2557,66.2,5.3,2.7,1.5,23.9,1581
7676,6679,1274,79.4,12.2,4.9,2.9,1.3,1583
4574,3802,997,96.5,1.1,0.1,0.6,1.1,1585
9775,7370,1487,85.4,5.8,2.8,5.6,1.6,1588
9385,7083,1391,91.9,0.4,3.5,2.6,1.3,1590
23854,19884,3939,72.7,11.7,7.2,4.1,5.7,1602
19336,15119,2731,52.7,21.9,10.9,2.7,11.7,1603
37468,29231,4495,54.1,20.7,13.0,3.8,8.9,1604
28820,21595,3793,45.4,29.1,15.3,6.5,6.3,1605
19729,15865,3002,73.0,9.2,9.9,2.5,5.6,1606
8583,6865,923,53.9,13.6,23.4,4.8,5.2,1607
3639,2774,269,28.5,40.6,23.6,4.6,4.2,1608
21142,18898,3609,66.7,16.6,7.6,2.9,6.9,1609
23040,19469,1726,40.5,36.5,11.3,6.3,9.0,1610
2241,1798,268,82.7,8.8,4.9,3.8,0.2,1611
4870,3981,811,88.3,2.7,7.2,0.9,0.6,1612
32570,26708,6400,79.2,5.7,4.8,1.4,7.9,1701
39149,31066,4507,52.9,24.1,7.2,5.6,8.6,1702
813,614,44,56.0,5.3,0.0,15.7,26.4,1718
5794,4547,657,70.9,3.7,0.8,3.4,21.6,1719
22684,17085,3584,67.5,3.1,1.6,2.5,25.0,1720
17576,13534,2610,78.1,7.1,2.5,2.2,10.3,1721
14053,10469,2483,76.0,3.6,3.6,2.3,14.7,1730
2061,1165,10,69.0,13.5,1.6,6.0,10.7,1731
5236,3764,678,92.2,1.9,0.3,1.8,4.3,1740
5186,3971,911,85.1,1.6,0.0,1.6,11.2,1741
19350,14807,3784,79.4,7.1,4.0,2.7,7.0,1742
588,385,62,87.4,5.3,0.0,0.0,5.4,1745
14634,10884,2132,88.4,4.0,1.1,2.0,4.4,1746
5951,4529,996,96.1,2.2,0.6,0.7,0.4,1747
17178,12555,1889,83.9,2.6,1.7,1.7,9.7,1748
19868,16121,3544,88.0,6.4,1.3,2.6,2.5,1749
39776,31866,5599,72.5,14.0,3.0,4.6,5.9,1752
10600,8397,1701,90.9,2.9,1.5,1.9,2.8,1754
6068,4624,922,92.1,1.0,0.1,4.0,1.6,1756
28862,22218,4348,77.1,13.4,2.2,2.0,2.8,1757
35763,27173,5530,79.1,4.0,1.6,1.8,13.3,1760
4301,3106,718,88.0,3.9,0.5,2.8,4.9,1770
9486,7001,1342,80.2,2.8,1.6,1.4,13.5,1772
4775,3924,1343,83.7,3.9,2.3,2.8,7.7,1773
7098,5269,1182,90.1,2.8,0.0,1.9,3.9,1775
18940,13442,2982,82.7,2.2,0.8,3.0,10.8,1776
13970,10276,2510,81.2,4.1,0.6,2.5,11.3,1778
40350,32499,6624,77.3,4.9,6.5,2.1,7.9,1801
27059,21515,5319,73.6,2.2,4.9,2.6,16.3,1803
35609,26724,5200,77.2,4.4,2.7,1.8,13.9,1810
33016,26463,5076,84.7,3.0,2.6,1.9,8.0,1821
25955,20605,4573,85.7,3.3,0.7,1.3,9.1,1824
31101,24230,4796,84.4,6.2,3.2,2.4,3.9,1826
3345,2564,513,92.6,1.3,0.0,1.6,4.5,1827
26695,20635,3844,71.4,21.2,2.7,4.9,1.4,1830
23419,17963,2685,69.9,24.7,1.8,4.2,1.0,1832
8649,6645,1239,92.9,3.9,0.6,0.9,1.0,1833
6749,5365,1155,93.7,4.9,0.9,0.3,0.2,1834
13166,10154,1522,82.4,10.6,3.2,1.6,2.2,1835
5560,4092,736,9.9,85.8,3.3,3.0,0.0,1840
48827,35386,4436,11.3,84.8,1.9,3.1,1.4,1841
25454,18679,2554,21.5,70.4,2.4,2.6,4.8,1843
50019,39338,7550,62.6,29.0,2.4,3.8,3.8,1844
30589,23425,4597,82.2,6.3,2.3,2.7,6.6,1845
16267,12015,1270,51.9,28.8,12.1,1.5,6.2,1850
30574,23727,3189,37.7,12.0,5.3,1.9,42.6,1851
34939,27283,4368,56.9,19.0,6.5,3.2,13.3,1852
29561,24041,2992,48.9,20.1,5.3,2.2,23.6,1854
6839,5403,1334,94.5,3.9,0.1,0.5,0.9,1860
10223,8634,1510,81.2,7.3,5.4,2.1,3.7,1862
9131,7295,1763,83.2,4.6,1.3,2.7,9.0,1863
15642,12212,2193,89.8,1.4,1.3,2.0,4.5,1864
25048,19090,4080,91.1,2.8,0.3,1.3,4.7,1867
30807,24784,5371,91.0,1.6,1.5,1.7,3.4,1876
12345,9842,1376,84.9,3.3,1.1,3.0,7.4,1879
26648,21530,4964,90.5,4.6,1.3,1.4,2.2,1880
24194,17689,3114,77.0,1.9,0.7,1.6,18.8,1886
23658,18573,3632,88.8,1.6,3.3,1.4,4.9,1887
22677,16356,3968,81.7,2.1,0.3,2.5,12.7,1890
1759,1438,408,36.1,47.6,13.9,14.5,1.0,1901
49172,37156,5604,28.5,47.1,13.1,7.3,8.0,1902
17142,13446,2502,64.1,24.5,5.3,3.8,2.8,1904
25465,18902,2474,33.2,41.8,11.2,5.5,9.9,1905
28165,23153,5797,84.3,6.0,3.0,1.0,5.0,1906
14950,11497,2910,92.3,3.3,0.9,2.7,0.9,1907
3495,3041,909,95.2,1.6,1.0,0.9,1.4,1908
17378,13712,2759,91.9,2.7,0.8,3.1,1.1,1913
41731,34717,7205,90.1,4.5,1.7,1.9,1.8,1915
8270,6233,1432,92.8,1.1,0.0,3.7,2.4,1921
3276,2489,643,93.7,3.5,0.0,0.6,1.2,1922
27457,21904,5882,90.8,3.8,1.7,1.8,1.8,1923
3713,2826,635,98.7,0.5,0.0,0.8,0.0,1929
30049,24994,6717,93.1,2.3,1.4,1.3,1.7,1930
174,174,0,100.0,0.0,0.0,0.0,0.0,1937
13901,11042,2978,93.7,3.5,1.1,1.0,0.8,1938
13484,10221,2506,89.5,2.5,1.2,2.1,4.8,1940
5370,4159,1243,97.4,1.6,0.0,0.4,0.6,1944
20488,15683,4583,91.6,4.6,1.2,0.8,1.5,1945
9779,7854,1845,88.9,6.7,0.8,3.5,1.5,1949
17990,14441,3681,91.7,1.4,1.4,1.4,3.5,1950
3755,3147,731,94.3,2.9,0.8,0.3,0.0,1951
9227,7598,1801,92.2,3.4,1.0,1.9,1.0,1952
52564,43188,11452,83.6,10.5,2.7,2.6,1.0,1960
7212,6062,2116,96.4,1.5,0.2,0.5,0.1,1966
6298,4902,986,95.3,1.0,1.0,1.5,1.2,1969
43155,35854,6478,70.7,19.5,4.3,4.5,2.0,1970
8020,5915,1144,92.3,1.3,0.2,1.0,5.1,1982
6551,4819,1496,95.7,1.5,0.1,0.4,2.4,1983
5208,4331,819,88.2,5.2,1.9,1.2,3.6,1984
4581,3503,781,96.6,1.4,0.0,1.0,0.9,1985
17016,13281,2263,92.2,2.7,1.6,2.4,1.1,2019
23134,18006,4208,79.7,3.9,6.6,2.1,7.4,2021
8449,6101,1447,96.9,0.9,0.6,0.9,0.8,2025
25360,20488,4863,77.5,9.2,7.6,2.4,3.0,2026
5987,4325,1069,81.9,3.8,1.5,3.2,9.8,2030
4455,3233,656,84.4,1.5,3.3,2.7,8.0,2032
17535,13699,3109,87.0,3.8,5.1,2.5,2.0,2035
33022,24801,3920,88.6,2.3,0.9,2.7,5.6,2038
23298,17128,4993,95.6,1.1,0.4,1.0,1.8,2043
10424,9040,2426,94.3,2.3,0.5,1.8,1.2,2045
