housing_units_occ,homeowner_units_occ,renters_units_occ,med_rent,med_household_price,zip
2428,2168,260,1510,691300,8558
1958,1714,244,1188,453900,8559
1347,1223,124,1787,374200,8560
48,48,0,-,-,8561
1709,995,714,915,236400,8562
465,16,449,696,-,8608
4546,1149,3397,961,86500,8609
11285,7431,3854,1049,194400,8610
7953,2576,5377,1065,94100,8611
13191,6052,7139,885,169200,8618
8674,6013,2661,1133,252600,8619
4256,3448,808,1040,267700,8620
4052,2674,1378,1241,259700,8628
3884,2743,1141,1123,121400,8629
8051,4779,3272,1084,187100,8638
955,13,942,1946,-,8640
1231,3,1228,1892,-,8641
11828,7990,3838,1498,284000,8648
7125,6171,954,1339,285100,8690
5805,4779,1026,1582,385200,8691
23738,11497,12241,1355,297000,8701
251,246,5,-,486600,8720
7613,6319,1294,1308,268700,8721
3726,3128,598,1614,237400,8722
12823,10020,2803,1221,271600,8723
16623,14414,2209,1329,274800,8724
1821,1646,175,1970,608000,8730
7681,6932,749,1473,258300,8731
638,508,130,1522,409900,8732
860,570,290,1735,193600,8733
3191,2851,340,872,315600,8734
1803,1613,190,1118,602600,8735
4723,3863,860,1363,561000,8736
473,445,28,1397,1091600,8738
818,594,224,1611,249100,8740
930,883,47,1618,296700,8741
9840,7800,2040,1460,395500,8742
1427,1312,115,1200,825000,8750
1849,815,1034,1321,447000,8751
1274,975,299,1214,573500,8752
23212,18111,5101,1371,282300,8753
10081,8688,1393,1209,269900,8755
16738,14947,1791,1289,152100,8757
3360,2931,429,1438,306300,8758
19117,16556,2561,1049,110500,8759
2646,2169,477,1583,395900,8801
1473,1330,143,1213,377500,8802
960,894,66,1018,292100,8804
4133,2442,1691,1217,288700,8805
13126,10720,2406,1640,458400,8807
27,21,6,-,-,8808
1974,1462,512,1401,332600,8809
2766,2292,474,1766,379700,8810
4593,3767,826,1268,349700,8812
16337,13261,3076,1383,379300,8816
15924,8877,7047,1448,297200,8817
13257,9696,3561,1417,466700,8820
112,101,11,-,344000,8821
11573,9197,2376,1339,388500,8822
3751,2495,1256,1803,271800,8823
4273,3836,437,1160,410700,8824
1688,1315,373,1115,361800,8825
2258,1733,525,1140,337700,8826
1632,1401,231,1016,362400,8827
842,661,181,1649,272200,8828
1539,1211,328,1341,241800,8829
6353,4385,1968,1618,288700,8830
20558,17910,2648,1313,327900,8831
899,198,701,1230,260600,8832
3056,2630,426,1840,483200,8833
3738,2369,1369,1317,248900,8835
1336,1292,44,-,582700,8836
6367,3353,3014,1217,311400,8837
5966,4776,1190,1516,372400,8840
13551,11585,1966,1438,401300,8844
4610,3482,1128,1295,302800,8846
3062,2745,317,1195,345700,8848
3061,2605,456,1224,355600,8850
6282,3953,2329,1469,376900,8852
1804,1321,483,1192,553000,8853
16253,10818,5435,1449,310900,8854
14755,9914,4841,1173,341300,8857
54,54,0,-,-,8858
7992,5183,2809,1161,293100,8859
16565,5423,11142,1196,248500,8861
4442,3180,1262,1229,290000,8863
11522,7385,4137,932,191900,8865
1792,1629,163,1345,516200,8867
2818,1798,1020,1410,334900,8869
7186,4447,2739,1180,288600,8872
19398,13533,5865,1448,326600,8873
8077,5765,2312,1266,354200,8876
9224,5454,3770,1172,276800,8879
1518,963,555,1285,246600,8880
5551,3676,1875,1146,276000,8882
3356,2704,652,921,286100,8884
2394,2029,365,1525,309800,8886
544,416,128,1426,188300,8887
3757,3439,318,1628,443800,8889
0,0,0,-,-,8890
14309,2685,11624,1381,253300,8901
14637,8480,6157,1474,302800,8902
5778,2409,3369,1315,353000,8904
11967,3232,8735,2114,460500,10001
33327,4601,28726,919,608900,10002
27258,8292,18966,2117,963100,10003
1592,430,1162,2911,1250000,10004
4295,749,3546,3005,1424900,10005
1776,233,1543,2847,939800,10006
2743,1009,1734,3339,1946100,10007
30062,2026,28036,1554,609700,10009
16070,4414,11656,2442,698800,10010
28738,10217,18521,2029,973200,10011
12240,1985,10255,2128,1322000,10012
11934,3304,8630,1663,"2,000,000+",10013
18671,5841,12830,2337,1039000,10014
28359,7856,20503,2440,723300,10016
10134,3958,6176,2214,590200,10017
4956,402,4554,2849,927100,10018
23465,4184,19281,2211,929700,10019
0,0,0,-,-,10020
24558,10159,14399,1961,1178900,10021
17619,8825,8794,2386,904000,10022
33144,13517,19627,2256,972600,10023
28809,10391,18418,1947,1272600,10024
42783,11059,31724,1450,963900,10025
14803,2700,12103,1045,695400,10026
22933,3115,19818,1063,672600,10027
25837,8260,17577,2187,1155200,10028
30640,1995,28645,911,792400,10029
11878,1089,10789,917,531300,10030
21881,2509,19372,1174,322500,10031
20140,1417,18723,1131,378100,10032
19426,2095,17331,1294,469700,10033
15841,1335,14506,1232,337100,10034
13480,1167,12313,758,472700,10035
15568,1614,13954,2053,825800,10036
9317,563,8754,1068,412000,10037
10048,2652,7396,2185,637000,10038
10856,1338,9518,882,390600,10039
16086,1660,14426,1235,356900,10040
4790,777,4013,2181,626900,10044
16468,5739,10729,2251,1370200,10065
2629,658,1971,3064,1539500,10069
12766,5111,7655,2037,835600,10075
0,0,0,-,-,10103
0,0,0,-,-,10110
0,0,0,-,-,10111
0,0,0,-,-,10112
0,0,0,-,-,10115
0,0,0,-,-,10119
32151,10252,21899,2056,926600,10128
0,0,0,-,-,10152
0,0,0,-,-,10153
0,0,0,-,-,10154
625,0,625,2735,-,10162
0,0,0,-,-,10165
0,0,0,-,-,10167
0,0,0,-,-,10168
0,0,0,-,-,10169
0,0,0,-,-,10170
0,0,0,-,-,10171
0,0,0,-,-,10172
0,0,0,-,-,10173
0,0,0,-,-,10174
0,0,0,-,-,10177
0,0,0,-,-,10199
0,0,0,-,-,10271
0,0,0,-,-,10278
0,0,0,-,-,10279
4800,1132,3668,2936,705400,10280
2434,210,2224,2974,1654400,10282
14361,6331,8030,1186,421000,10301
6072,3400,2672,1198,363400,10302
8124,4878,3246,972,314200,10303
14669,7660,7009,1072,452000,10304
14563,9599,4964,1195,417600,10305
20271,14367,5904,1232,453600,10306
5128,3883,1245,1175,614200,10307
10667,8969,1698,1365,458700,10308
11247,9328,1919,1339,554000,10309
8304,5111,3193,1086,399500,10310
0,0,0,-,-,10311
21311,17968,3343,1185,480200,10312
31297,23008,8289,1274,443200,10314
18489,2329,16160,965,122200,10451
25765,779,24986,1065,265800,10452
27240,899,26341,1057,380200,10453
12838,732,12106,705,392000,10454
14225,1073,13152,851,311600,10455
29771,1772,27999,948,360300,10456
24089,1583,22506,1083,377600,10457
27000,1182,25818,1143,350600,10458
15870,1456,14414,941,373800,10459
19974,2026,17948,964,414600,10460
18881,5817,13064,1301,441800,10461
29438,6597,22841,1226,239000,10462
27607,8641,18966,1236,272000,10463
1890,1202,688,1251,477700,10464
15647,8698,6949,1277,440900,10465
23056,8757,14299,1165,398000,10466
35860,4288,31572,1160,347000,10467
25485,1992,23493,1167,189100,10468
21821,10439,11382,1293,421600,10469
5800,2245,3555,1303,413100,10470
8614,4253,4361,1504,322600,10471
21756,3110,18646,1100,417700,10472
20906,6049,14857,893,365600,10473
3542,246,3296,1094,382700,10474
18664,7693,10971,954,28400,10475
385,379,6,-,653500,10501
1879,1579,300,1231,619100,10502
86,86,0,-,530600,10503
2569,2380,189,2516,1020500,10504
298,173,125,1256,760500,10505
1961,1800,161,-,978600,10506
2071,1035,1036,1436,581500,10507
6756,5082,1674,1250,347600,10509
3466,2903,563,1323,677400,10510
807,618,189,1418,377700,10511
9128,7458,1670,1270,306800,10512
3948,3725,223,2178,977100,10514
2170,1590,580,1456,443200,10516
150,120,30,1917,419000,10517
494,439,55,-,788300,10518
71,71,0,-,-,10519
5208,3099,2109,1330,507800,10520
3680,2202,1478,1815,618200,10522
2763,1515,1248,1938,425300,10523
1454,1303,151,1281,453700,10524
614,533,81,1330,559800,10526
276,276,0,-,620100,10527
4589,2721,1868,2018,724300,10528
5738,4512,1226,1817,380100,10530
1662,1419,243,1657,486800,10532
2591,2070,521,1756,671000,10533
266,101,165,1248,401000,10535
3459,3117,342,2212,709500,10536
576,547,29,-,247100,10537
5947,4724,1223,1781,929600,10538
8644,7362,1282,1355,376200,10541
7597,4368,3229,1714,597100,10543
0,0,0,-,-,10545
472,422,50,3224,679100,10546
2584,1914,670,1527,340300,10547
1295,950,345,1307,352000,10548
5834,3867,1967,1393,557300,10549
13208,3348,9860,1167,348700,10550
8127,4629,3498,1335,364800,10552
3282,1770,1512,1351,366300,10553
1734,1418,316,1697,595500,10560
10046,5762,4284,1453,411100,10562
9180,4464,4716,1324,289100,10566
6924,6095,829,1866,397000,10567
4114,3308,806,1528,645200,10570
12537,6611,5926,1476,494800,10573
1872,1595,277,2343,918400,10576
833,707,126,3459,1164800,10577
308,224,84,1615,479400,10578
3175,2876,299,1554,394900,10579
5797,4380,1417,2053,1170900,10580
13701,11654,2047,1903,859500,10583
1069,808,261,1471,342500,10588
3789,3416,373,2328,453800,10589
2478,2322,156,1764,585700,10590
8830,4622,4208,1450,560700,10591
1536,1263,273,1620,606000,10594
2277,1537,740,1628,591500,10595
546,303,243,1547,286500,10596
388,388,0,-,920500,10597
10340,9084,1256,1345,432400,10598
5195,1760,3435,1634,326000,10601
6753,4322,2431,1544,389900,10603
3847,2213,1634,1693,637600,10604
6616,5087,1529,1581,608300,10605
5723,2360,3363,1594,532300,10606
2212,1850,362,1456,500700,10607
21514,6812,14702,1222,345900,10701
7045,3686,3359,1288,333600,10703
12218,6860,5358,1363,392900,10704
13601,4277,9324,1148,388100,10705
3310,2448,862,1688,640600,10706
3994,2499,1495,1733,559300,10707
9224,7022,2202,1593,452900,10708
3558,2815,743,1597,617400,10709
10195,7012,3183,1373,432200,10710
14349,5311,9038,1333,462700,10801
3882,3046,836,1853,753300,10803
4992,4750,242,1894,676000,10804
7535,2702,4833,1455,311100,10805
8710,6445,2265,1233,402800,10901
27,0,27,-,-,10910
0,0,0,-,-,10911
1603,1581,22,1292,489700,10913
134,134,0,-,371800,10914
0,0,0,-,-,10915
1223,1130,93,2043,349200,10916
644,471,173,1582,345100,10917
3821,3167,654,1418,301200,10918
446,412,34,-,248900,10919
2948,2475,473,1550,426900,10920
1335,1041,294,1116,278500,10921
589,446,143,1660,253800,10922
2687,1591,1096,1373,337200,10923
4570,3071,1499,1183,314800,10924
1746,1352,394,1211,280800,10925
1226,637,589,1385,173900,10926
3621,1562,2059,1295,257900,10927
1835,905,930,1108,216600,10928
2645,2425,220,-,299100,10930
311,221,90,1353,299300,10931
24,24,0,-,-,10932
255,245,10,-,298600,10933
17668,10573,7095,1122,210400,10940
4728,3255,1473,1295,259700,10941
12655,8137,4518,1145,304700,10950
9059,4532,4527,1376,512800,10952
79,79,0,-,620200,10953
8212,5935,2277,1606,392800,10954
10129,9063,1066,1291,480000,10956
922,795,127,1029,279200,10958
6244,3132,3112,1511,480900,10960
1744,1478,266,965,481000,10962
830,658,172,1438,228200,10963
521,392,129,3004,584900,10964
5441,4267,1174,1337,434800,10965
1146,749,397,1566,645300,10968
500,384,116,2023,284900,10969
3631,2691,940,1762,291800,10970
768,604,164,1152,264600,10973
1101,862,239,1391,315800,10974
153,91,62,1592,185400,10975
785,471,314,530,451400,10976
15566,7698,7868,1263,374200,10977
81,81,0,-,231900,10979
4647,3890,757,1448,365100,10980
1890,1746,144,2228,450500,10983
965,878,87,1915,374900,10984
19,19,0,-,-,10985
561,490,71,1225,452400,10986
1343,1069,274,1322,465600,10987
278,229,49,995,193800,10988
3458,2982,476,1766,413300,10989
7273,5680,1593,1024,327700,10990
3152,2562,590,926,272600,10992
1438,738,700,1218,233400,10993
2620,2407,213,1331,484100,10994
825,14,811,3216,-,10996
871,748,123,1438,307000,10998
9129,7317,1812,1508,489800,11001
12064,9619,2445,1644,368600,11003
5103,3784,1319,1412,479700,11004
1405,1290,115,2298,436400,11005
7749,6378,1371,1344,444700,11010
1842,1573,269,-,894400,11020
7780,5407,2373,1756,611200,11021
2915,2429,486,3087,853000,11023
2065,1803,262,1448,1358000,11024
6145,5365,780,1422,1170000,11030
12736,11577,1159,1486,552100,11040
0,0,0,-,-,11042
10919,7229,3690,2039,765800,11050
2442,1110,1332,1270,353600,11096
12034,2039,9995,1322,775900,11101
13874,1746,12128,1529,566500,11102
16460,2496,13964,1531,700800,11103
11500,1986,9514,1447,440400,11104
15398,3938,11460,1574,704200,11105
17232,3062,14170,1462,453000,11106
2736,278,2458,3000,386400,11109
26303,9537,16766,2103,794500,11201
27479,10833,16646,1208,417400,11203
24307,8982,15325,1261,727400,11204
15604,3412,12192,1229,636000,11205
30107,3103,27004,942,560300,11206
32120,7877,24243,1079,412400,11207
30641,7794,22847,1171,422300,11208
29451,10539,18912,1402,696300,11209
22251,9892,12359,1223,512700,11210
38049,5989,32060,1520,843300,11211
31587,4727,26860,956,406000,11212
24471,3591,20880,1131,657600,11213
31716,10688,21028,1246,645000,11214
29007,10918,18089,2000,1000800,11215
23629,4979,18650,1220,802800,11216
16718,5192,11526,1791,991700,11217
24660,8493,16167,1438,624700,11218
26145,6640,19505,1295,787700,11219
28951,6867,22084,1262,720000,11220
29570,6319,23251,1254,610600,11221
17058,3457,13601,1781,713400,11222
27373,9525,17848,1211,656300,11223
18157,5077,13080,744,331000,11224
23481,3376,20105,1261,653600,11225
36399,4683,31716,1242,487800,11226
15265,8658,6607,1344,763100,11228
31024,14664,16360,1205,531300,11229
30668,8656,22012,1275,690900,11230
15468,4272,11196,1666,1053300,11231
8927,2190,6737,1357,580000,11232
27723,6189,21534,1114,609500,11233
32050,21400,10650,1336,501700,11234
32421,13353,19068,1207,515000,11235
32786,15845,16941,1305,480300,11236
16785,1543,15242,1357,551100,11237
23996,7037,16959,1560,761500,11238
6456,150,6306,645,511900,11239
0,0,0,-,-,11351
20414,7974,12440,1395,438100,11354
27144,8496,18648,1307,527900,11355
7549,3684,3865,1521,575300,11356
14614,10895,3719,1621,620700,11357
13006,7240,5766,1520,659900,11358
0,0,0,-,-,11359
8345,5583,2762,1949,516600,11360
10420,5875,4545,1662,605200,11361
7035,5681,1354,1716,509400,11362
2649,1919,730,1777,798900,11363
13226,9601,3625,1623,507600,11364
15436,7667,7769,1440,620800,11365
4386,3015,1371,1631,669000,11366
14761,6948,7813,1314,409200,11367
28773,6326,22447,1464,493200,11368
11025,5422,5603,1391,486300,11369
8670,4079,4591,1545,576200,11370
0,0,0,-,-,11371
24326,7438,16888,1347,282100,11372
30989,8455,22534,1386,512800,11373
19271,6921,12350,1389,298900,11374
32354,16119,16235,1600,371800,11375
31603,9493,22110,1412,442500,11377
12506,6332,6174,1447,552700,11378
13456,8180,5276,1400,588400,11379
34919,10922,23997,1337,509100,11385
6034,5117,917,1438,402500,11411
11019,8026,2993,1333,392100,11412
12367,8888,3479,1538,415900,11413
10477,7560,2917,1532,479900,11414
8324,3023,5301,1432,334600,11415
7173,3005,4168,1384,457700,11416
9264,5341,3923,1389,444600,11417
11062,4730,6332,1395,470400,11418
12673,7174,5499,1419,442100,11419
13321,8770,4551,1401,428800,11420
12120,6761,5359,1449,430000,11421
9602,6169,3433,1581,412600,11422
9633,5451,4182,1308,441900,11423
0,0,0,-,-,11424
0,0,0,-,-,11425
6240,4768,1472,1554,479300,11426
7448,4440,3008,1299,466900,11427
5566,3597,1969,1401,432400,11428
7405,5208,2197,1371,393700,11429
0,0,0,-,-,11430
18487,6768,11719,1356,541200,11432
10398,4378,6020,1134,375900,11433
20968,10288,10680,1138,380500,11434
18979,6683,12296,1353,340500,11435
5494,3834,1660,1450,369700,11436
0,0,0,-,-,11451
7180,4595,2585,1625,441800,11501
2360,2278,82,1750,606100,11507
906,814,92,2420,726900,11509
10765,9033,1732,1611,368500,11510
1636,1191,445,1583,479600,11514
2210,1507,703,1607,525300,11516
3912,3048,864,1986,421900,11518
13487,9094,4393,1385,311500,11520
9256,8483,773,2267,713900,11530
9741,5115,4626,1728,477200,11542
4246,3763,483,1886,821100,11545
274,233,41,-,497700,11547
481,346,135,1750,664400,11548
0,0,0,-,-,11549
16543,7154,9389,1316,313800,11550
7226,6269,957,1758,394500,11552
6182,4548,1634,1315,302700,11553
12171,10724,1447,1758,400700,11554
0,0,0,-,-,11556
2501,2215,286,1528,528500,11557
3022,2216,806,1640,408200,11558
2801,2257,544,1643,774900,11559
2297,1733,564,1714,712800,11560
15897,9482,6415,1743,470300,11561
8181,5823,2358,1679,424100,11563
3164,2981,183,1220,432900,11565
11186,10608,578,2194,490100,11566
1013,931,82,1603,1694800,11568
467,353,114,1865,830100,11569
9884,6927,2957,1514,592900,11570
10242,8932,1310,1370,437500,11572
4299,3124,1175,1652,286700,11575
4668,4172,496,2048,902300,11576
4227,3684,543,1800,727000,11577
1952,1426,526,1766,649300,11579
12929,10674,2255,1465,369100,11580
6859,5638,1221,1640,427100,11581
14037,10484,3553,1580,415100,11590
3526,2981,545,1718,552900,11596
3877,3437,440,1805,625300,11598
19869,4716,15153,1089,434800,11691
6298,2229,4069,867,356600,11692
4751,2362,2389,924,291500,11693
8150,4148,4002,1250,611300,11694
1496,1451,45,-,548100,11697
8552,5654,2898,1386,326900,11701
5065,3892,1173,1725,430300,11702
5488,4511,977,1753,336100,11703
12852,9316,3536,1577,334500,11704
2645,2121,524,1767,426700,11705
18860,13378,5482,1427,310900,11706
2423,1955,468,1392,506900,11709
11286,9958,1328,1725,449600,11710
3188,2058,1130,2059,314000,11713
7475,6818,657,1905,403500,11714
1556,1309,247,1600,382000,11715
3559,2662,897,1591,381400,11716
13446,9566,3880,1325,280900,11717
1104,1015,89,1138,503900,11718
1181,916,265,1376,393500,11719
8923,7333,1590,2019,331000,11720
2266,2091,175,1498,577000,11721
9638,6236,3402,1526,255100,11722
1034,884,150,2360,1114400,11724
9722,8749,973,1665,459000,11725
5977,3998,1979,1504,291000,11726
10971,6794,4177,1732,293300,11727
8969,7312,1657,1616,349500,11729
4446,3981,465,1697,404000,11730
10054,8711,1343,1724,460200,11731
1488,1092,396,2209,628900,11732
5651,5330,321,2280,478500,11733
11232,9086,2146,1617,377900,11735
5129,4373,756,1757,338200,11738
364,347,17,-,645100,11739
3229,2578,651,450,512300,11740
9079,7245,1834,1832,361400,11741
4566,3590,976,1690,336900,11742
15042,13110,1932,1809,566100,11743
20905,17303,3602,1640,467700,11746
6986,6139,847,2548,609200,11747
959,837,122,1897,310200,11749
5096,4259,837,1376,367400,11751
2957,2535,422,1734,351200,11752
4150,3720,430,1733,738900,11753
6535,5251,1284,1387,429800,11754
4139,3484,655,1784,383500,11755
13391,12138,1253,1765,354600,11756
14890,11285,3605,1495,343200,11757
18124,16389,1735,1429,442300,11758
7285,7066,219,2431,443200,11762
9295,7422,1873,1637,292200,11763
4274,4036,238,1388,426500,11764
261,231,30,2722,1875000,11765
4256,3968,288,1728,432900,11766
4874,4328,546,1547,441500,11767
7898,6817,1081,1616,614300,11768
3406,2983,423,1544,407100,11769
30,30,0,-,812500,11770
3479,2719,760,1654,759300,11771
16585,10339,6246,1416,298400,11772
8229,6686,1543,1666,346200,11776
3456,2441,1015,1685,521500,11777
4236,3525,711,1414,278900,11778
12740,9584,3156,1482,332400,11779
5276,4756,520,1659,484000,11780
5365,4281,1084,1749,436400,11782
7037,6357,680,1874,434700,11783
7980,6655,1325,1539,294700,11784
1790,1706,84,2359,404100,11786
11999,10489,1510,1400,463900,11787
5547,4414,1133,1889,453100,11788
2843,2496,347,1341,287700,11789
4550,4178,372,2351,442200,11790
8067,7392,675,2500,670400,11791
3017,2793,224,1156,445300,11792
10362,9742,620,1462,438100,11793
0,0,0,-,-,11794
7953,7548,405,1426,413300,11795
1254,954,300,1553,376700,11796
2969,2623,346,2313,856500,11797
3770,2642,1128,1636,297700,11798
12646,10696,1950,1729,405200,11801
9408,8761,647,1511,503500,11803
1623,1462,161,-,560000,11804
10009,7136,2873,1389,300100,11901
518,437,81,1986,1176700,11930
17,17,0,-,-,11931
409,381,28,1297,905800,11932
2734,2397,337,1514,357700,11933
2425,2065,360,1224,378000,11934
1247,1155,92,1671,516900,11935
6569,5528,1041,1469,775500,11937
456,393,63,1648,611200,11939
1892,1463,429,1779,408800,11940
784,580,204,1396,531300,11941
1687,1420,267,1839,504600,11942
1787,1171,616,1370,438100,11944
5447,3848,1599,1682,432100,11946
77,77,0,-,352000,11947
438,406,32,-,537500,11948
4952,4334,618,1470,407100,11949
4773,3732,1041,1557,233700,11950
4769,3239,1530,1791,189500,11951
1822,1518,304,1309,547000,11952
5259,3850,1409,1662,266500,11953
1522,1205,317,1461,844500,11954
1569,736,833,1662,343700,11955
147,115,32,1938,604700,11956
351,300,51,1367,680100,11957
250,219,31,-,604900,11958
360,276,84,1713,1070300,11959
248,229,19,-,721700,11960
5383,4555,828,1391,263800,11961
188,178,10,-,"2,000,000+",11962
2794,2312,482,1942,842700,11963
886,763,123,-,733200,11964
239,191,48,-,822900,11965
7710,6337,1373,1989,251900,11967
4411,3373,1038,1816,838300,11968
81,81,0,-,-,11970
2616,2303,313,1420,525500,11971
466,350,116,1508,557000,11972
0,0,0,-,-,11973
130,112,18,-,1656300,11975
938,840,98,2622,1960900,11976
814,683,131,1953,681500,11977
1259,922,337,1819,583000,11978
1761,1385,376,2004,303000,11980
0,0,0,-,-,12007
196,187,9,-,232900,12008
3011,2372,639,984,263400,12009
11695,7356,4339,744,109700,12010
1052,788,264,835,170200,12015
148,125,23,-,268800,12017
2866,2454,412,743,214800,12018
5705,4585,1120,988,272200,12019
12909,9716,3193,1069,218000,12020
397,313,84,683,135700,12022
808,771,37,-,189100,12023
12,12,0,-,-,12024
2253,1868,385,763,159800,12025
1459,1238,221,1188,253800,12027
332,303,29,876,187800,12028
409,328,81,1298,301200,12029
62,46,16,564,100000,12031
380,350,30,817,142900,12032
3058,2401,657,981,208800,12033
301,237,64,828,92200,12035
109,96,13,-,143200,12036
1799,1254,545,967,218600,12037
55,55,0,-,93800,12040
209,209,0,-,159600,12041
85,53,32,-,151100,12042
2965,1738,1227,738,147000,12043
169,126,43,669,156600,12045
392,355,37,-,204300,12046
8533,4262,4271,852,164900,12047
1432,979,453,712,169100,12051
659,514,145,775,165900,12052
1503,1230,273,1171,215800,12053
6822,5147,1675,1146,267500,12054
783,695,88,843,219200,12056
807,696,111,714,173400,12057
563,461,102,882,195600,12058
668,591,77,755,211700,12059
624,534,90,-,250000,12060
3801,2606,1195,1171,243500,12061
652,572,80,962,178300,12062
169,136,33,-,270600,12063
225,165,60,671,98700,12064
17571,12001,5570,1116,261400,12065
756,645,111,776,141300,12066
557,518,39,1034,227600,12067
1191,945,246,701,125300,12068
68,48,20,-,115300,12069
635,576,59,907,124300,12070
129,92,37,-,203300,12071
964,796,168,800,104900,12072
1141,1022,119,640,229500,12074
1038,829,209,977,243600,12075
599,525,74,864,129400,12076
2480,1900,580,977,286700,12077
9928,6160,3768,691,88700,12078
1488,1332,156,640,172300,12083
1999,455,1544,1171,255300,12084
142,27,115,1022,-,12085
726,638,88,795,157400,12086
339,300,39,-,124600,12087
64,55,9,-,-,12089
2339,1567,772,860,133900,12090
334,237,97,646,130200,12092
694,556,138,675,152800,12093
863,728,135,1036,180000,12094
4820,3248,1572,790,106700,12095
1093,880,213,1115,238600,12106
132,103,29,817,215900,12108
7534,5405,2129,1139,234800,12110
105,72,33,-,-,12115
852,655,197,951,117500,12116
1444,1140,304,775,133200,12117
5957,3910,2047,888,226600,12118
227,210,17,-,200000,12120
697,663,34,-,220200,12121
2027,1619,408,692,123800,12122
2101,1672,429,829,183500,12123
256,247,9,-,188200,12124
604,440,164,960,192600,12125
394,357,37,-,208800,12130
46,39,7,-,129200,12131
123,99,24,-,201000,12132
1461,1185,276,804,164100,12134
326,300,26,-,367400,12136
675,587,88,1030,183700,12137
1337,1113,224,735,157600,12138
71,63,8,-,162500,12139
645,559,86,915,227300,12140
2040,1214,826,883,167200,12143
8515,5180,3335,945,169400,12144
225,212,13,-,237000,12147
1753,1469,284,2689,295400,12148
934,691,243,752,159000,12149
282,244,38,924,150500,12150
316,264,52,1047,206600,12151
367,367,0,-,240300,12153
1022,849,173,710,174600,12154
731,538,193,713,120300,12155
375,300,75,679,320200,12156
1661,1321,340,754,160200,12157
2547,2117,430,1000,208100,12158
3291,2480,811,1034,338900,12159
344,288,56,-,145800,12160
28,14,14,-,-,12161
73,66,7,-,152800,12164
72,47,25,675,-,12165
527,449,78,672,111100,12166
1128,790,338,601,142800,12167
885,683,202,845,162900,12168
113,113,0,-,210800,12169
1833,1527,306,1154,211400,12170
116,69,47,1066,123300,12172
709,577,132,892,177700,12173
130,85,45,898,161900,12174
223,200,23,888,147900,12175
86,78,8,-,185000,12176
233,191,42,-,92800,12177
21139,9922,11217,885,170900,12180
6225,3430,2795,760,144100,12182
1117,332,785,837,118200,12183
2558,2084,474,869,222100,12184
849,745,104,833,196900,12185
2514,2178,336,940,249200,12186
187,187,0,-,166300,12187
4742,3045,1697,881,212100,12188
7860,3332,4528,835,160600,12189
223,199,24,888,154900,12190
684,629,55,641,182600,12192
790,755,35,1125,177100,12193
63,63,0,-,86600,12194
124,93,31,-,222500,12195
1236,1096,140,787,233600,12196
938,780,158,691,111000,12197
2996,2535,461,958,198700,12198
4047,963,3084,740,99500,12202
13517,6585,6932,998,198200,12203
3232,848,2384,984,167600,12204
11271,7604,3667,1065,193300,12205
6097,1745,4352,873,114000,12206
826,67,759,361,-,12207
9661,4560,5101,962,195500,12208
4425,2427,1998,933,158900,12209
5006,1032,3974,830,166700,12210
4356,3844,512,1557,280400,12211
0,0,0,-,-,12222
10132,7673,2459,975,179600,12302
10677,7799,2878,852,172700,12303
8558,5414,3144,863,125500,12304
2214,437,1777,708,129800,12305
9133,6780,2353,901,162900,12306
2053,582,1471,765,73600,12307
4968,2378,2590,823,132900,12308
10735,8766,1969,1020,238900,12309
14096,7789,6307,1010,180900,12401
1490,1215,275,1106,234900,12404
209,158,51,-,218300,12405
488,256,232,826,189300,12406
77,74,3,-,241700,12407
339,278,61,1075,351300,12409
248,226,22,-,214700,12410
124,124,0,-,247800,12411
270,183,87,974,169900,12412
1154,662,492,940,151700,12413
3780,2372,1408,846,176800,12414
89,64,25,-,241700,12416
182,138,44,1100,129500,12417
130,125,5,-,179300,12418
253,142,111,957,238900,12419
177,141,36,-,261200,12420
174,169,5,-,172200,12421
114,114,0,-,200000,12422
438,344,94,831,171100,12423
103,92,11,-,213500,12424
138,126,12,-,238000,12427
2490,1538,952,906,141800,12428
108,70,38,-,-,12429
493,423,70,655,221500,12430
484,292,192,1116,175000,12431
244,169,75,1261,202700,12432
239,201,38,-,343800,12433
296,198,98,521,154100,12434
128,81,47,997,244800,12435
155,113,42,-,178100,12436
26,26,0,-,186100,12438
132,106,26,857,178000,12439
875,671,204,1353,238500,12440
17,17,0,-,264600,12441
407,250,157,-,258900,12442
1567,1500,67,1384,231600,12443
200,183,17,900,222400,12444
1951,1502,449,944,170500,12446
218,210,8,-,400000,12448
1225,838,387,1082,176300,12449
59,59,0,-,-,12450
515,448,67,1285,138100,12451
94,89,5,-,156800,12452
135,69,66,-,360600,12453
124,114,10,-,236400,12454
884,608,276,758,181000,12455
203,183,20,-,134400,12456
406,256,150,1200,271600,12457
958,635,323,751,114500,12458
106,106,0,-,-,12459
114,75,39,696,171300,12460
800,606,194,848,274100,12461
554,452,102,778,180900,12463
454,340,114,693,229000,12464
118,113,5,-,235400,12465
985,804,181,923,204700,12466
467,422,45,692,159200,12468
318,298,20,-,150000,12469
164,99,65,-,157300,12470
162,33,129,1383,-,12471
659,384,275,1020,191500,12472
365,358,7,-,187300,12473
453,345,108,713,154000,12474
128,128,0,-,-,12475
7358,5140,2218,987,204000,12477
373,336,37,-,167100,12480
558,450,108,1208,237300,12481
219,149,70,837,26100,12482
152,89,63,-,99400,12483
1186,987,199,1190,253700,12484
480,361,119,881,226400,12485
