total_pop,eighteen_plus,sixty_five_plus,nonhisp_white_perc,hisp_perc,nonhisp_black_perc,two_plus_races_perc,nonhisp_asian_perc,zip
34016,27886,7759,0.4,98.9,0.1,7.6,0.0,698
25001,20542,5036,0.3,99.4,0.1,37.8,0.0,703
7179,5554,1031,0.0,98.7,1.2,26.0,0.0,704
24414,20043,5388,0.2,99.8,0.0,32.3,0.0,705
10615,8715,2443,0.4,99.6,0.0,3.1,0.0,707
16183,12901,3286,0.4,99.5,0.0,9.6,0.0,714
2012,1727,569,0.0,100.0,0.0,26.3,0.0,715
27746,23055,7480,0.6,99.1,0.2,20.0,0.0,716
14568,11861,3929,0.5,99.3,0.1,23.8,0.0,717
23412,18554,4346,0.7,99.0,0.3,5.5,0.0,718
29555,24058,6167,0.0,100.0,0.0,30.7,0.0,719
20717,16650,3648,0.6,99.3,0.1,24.4,0.0,720
16265,13447,3783,0.0,100.0,0.0,3.7,0.0,723
79153,65087,17886,1.5,98.0,0.1,11.1,0.0,725
52829,43477,9661,0.8,98.5,0.2,10.2,0.0,727
39669,31854,7232,0.2,99.4,0.2,13.3,0.1,728
48227,38948,8692,0.1,99.9,0.1,8.5,0.0,729
33251,27055,8025,0.5,99.3,0.1,30.9,0.0,730
11131,9238,2638,0.2,99.8,0.0,29.9,0.0,731
11621,9657,2780,0.7,98.7,0.1,10.8,0.5,735
46167,38291,9988,0.1,99.7,0.0,34.5,0.2,736
30468,25034,6932,0.3,99.2,0.2,22.1,0.1,738
35105,28368,6391,0.4,99.5,0.2,21.6,0.0,739
2020,1413,297,0.0,100.0,0.0,16.8,0.0,740
3899,3477,948,0.5,99.5,0.0,5.1,0.0,741
48282,39750,9893,0.4,99.3,0.1,17.4,0.2,745
19768,15945,4408,0.2,99.8,0.0,28.9,0.0,751
37012,30428,7267,0.0,99.6,0.0,5.0,0.3,754
20366,16181,3387,0.0,99.9,0.1,34.3,0.0,757
8317,6760,1904,6.1,92.1,0.6,3.8,0.0,765
22416,17886,4263,0.2,99.6,0.1,34.5,0.0,766
31450,25841,6826,0.1,99.9,0.0,2.7,0.0,767
35126,28544,6579,0.3,99.7,0.0,32.8,0.0,769
34882,28491,6842,0.0,99.7,0.1,2.2,0.1,771
18148,14560,3512,0.1,99.8,0.1,2.6,0.0,772
17917,14698,3961,0.7,99.3,0.1,19.8,0.0,773
1293,1073,301,5.6,91.6,0.0,3.4,0.9,775
38267,30653,6378,0.2,99.5,0.0,16.3,0.0,777
41026,33251,6733,1.5,96.6,0.7,9.7,0.1,778
12975,9876,2214,0.0,99.7,0.0,31.2,0.0,780
18664,15095,3495,0.2,99.8,0.0,25.9,0.0,782
34329,27426,6400,0.3,99.7,0.0,21.9,0.0,783
36965,30003,6966,0.3,99.4,0.2,15.8,0.0,784
151,151,37,0.0,100.0,0.0,15.2,0.0,786
47335,38676,10792,0.7,98.9,0.0,2.6,0.4,791
28432,22476,4860,0.1,99.9,0.0,22.1,0.0,794
44055,35284,8261,0.2,99.8,0.0,53.6,0.0,795
8098,7141,1996,4.1,95.4,0.3,17.1,0.0,901
171,154,0,8.2,91.8,0.0,0.0,0.0,906
16620,14892,4988,2.9,94.9,1.0,15.8,0.8,907
5007,4055,1009,1.9,97.7,0.1,15.0,0.3,909
7347,6303,1621,10.1,87.2,0.0,16.3,2.1,911
6233,5618,1586,0.7,98.2,0.2,9.4,0.9,912
7460,4612,927,6.5,93.1,0.0,3.9,0.4,913
25585,20443,4905,0.3,98.5,0.3,6.8,0.1,915
18504,15918,4936,0.5,99.1,0.1,13.3,0.3,917
15393,13326,3686,0.5,99.5,0.0,22.7,0.0,918
17249,14379,3805,0.4,99.3,0.2,18.5,0.0,920
32958,27274,7772,0.6,99.3,0.0,26.2,0.0,921
25915,20995,5057,0.4,99.4,0.1,10.9,0.1,923
48016,37843,10685,0.6,99.1,0.1,10.8,0.0,924
6128,5659,1497,1.0,97.9,0.5,7.6,0.3,925
94560,79796,22656,1.0,98.7,0.1,21.0,0.1,926
13662,11589,3585,3.4,95.9,0.3,21.7,0.4,927
124,69,0,49.2,33.1,17.7,0.0,0.0,934
69785,57069,14085,0.8,99.0,0.1,15.4,0.0,949
0,0,0,-,-,-,-,-,950
376,296,79,3.2,96.8,0.0,12.5,0.0,951
7727,6594,1861,0.0,100.0,0.0,11.1,0.0,952
67606,54545,9893,1.0,98.8,0.2,15.7,0.0,953
64939,54011,15304,0.3,99.2,0.2,27.5,0.0,956
41162,34270,9446,0.4,99.1,0.1,25.0,0.3,957
47783,39209,10374,1.4,98.1,0.1,23.6,0.1,959
3380,3330,51,0.5,99.2,0.3,23.5,0.0,960
30842,25498,7244,0.3,99.4,0.1,23.6,0.1,961
20066,16061,4035,1.1,98.8,0.0,26.4,0.0,962
5392,4397,1178,0.1,99.6,0.2,28.8,0.0,965
15737,12994,4310,1.9,97.8,0.0,29.6,0.3,966
3683,3203,1265,1.4,97.8,0.0,19.5,0.4,968
42144,34946,9895,1.6,98.0,0.2,24.5,0.0,969
27048,23339,5634,0.2,99.7,0.1,25.6,0.0,971
61869,50695,12886,0.7,99.3,0.0,14.8,0.0,976
17313,15741,4555,2.3,95.4,0.3,13.9,1.2,979
14151,11653,3453,0.2,99.1,0.4,11.2,0.3,982
32747,26819,7442,0.4,99.1,0.4,11.5,0.0,983
32261,27441,8411,0.3,99.5,0.1,11.8,0.2,985
54950,44038,10422,0.9,98.8,0.0,14.8,0.1,987
16088,13291,3613,87.0,4.3,3.3,2.0,3.7,1001
27323,23724,3561,70.6,7.5,5.7,8.4,9.6,1002
13711,13522,5,61.9,9.5,4.9,7.7,18.7,1003
4947,4065,661,95.4,3.5,0.4,3.2,0.0,1005
15304,12185,2527,89.4,4.0,0.3,2.8,3.2,1007
1171,1005,306,94.0,4.4,0.0,1.5,0.0,1008
800,617,74,100.0,0.0,0.0,0.0,0.0,1009
3703,2883,741,81.4,1.9,4.1,9.4,0.7,1010
1332,1016,238,97.4,0.7,0.4,0.8,0.2,1011
503,440,123,98.0,2.0,0.0,2.0,0.0,1012
22709,17746,3679,61.6,31.7,3.1,8.8,2.1,1013
30704,25005,6328,75.0,16.6,5.2,5.9,1.3,1020
2235,1980,575,72.2,8.1,14.5,5.0,2.9,1022
1071,900,257,95.8,1.2,0.0,2.7,0.1,1026
17708,14991,4139,89.6,5.6,0.4,6.3,1.7,1027
16386,12445,3490,86.3,7.0,1.0,4.2,3.9,1028
511,437,108,97.1,1.6,0.0,1.0,0.0,1029
12627,10385,2234,90.9,4.2,1.4,3.5,0.6,1030
1577,1146,264,89.1,10.0,0.0,7.4,0.0,1031
430,368,110,99.1,0.9,0.0,0.0,0.0,1032
6110,5260,1151,94.8,2.8,1.1,1.3,0.5,1033
1991,1661,408,92.1,0.9,1.0,5.2,0.5,1034
5293,4345,1311,88.5,3.6,2.3,5.6,2.2,1035
4991,4364,1410,90.1,6.2,0.1,3.0,0.3,1036
692,561,187,93.8,3.2,0.1,3.2,0.4,1037
2601,2193,683,86.9,7.5,0.0,5.0,0.8,1038
1675,1411,395,92.5,4.5,1.7,2.1,0.0,1039
38480,29475,6072,42.0,53.3,2.3,17.1,0.8,1040
2593,2121,423,93.8,2.7,1.1,4.4,0.0,1050
2016,1845,604,88.8,1.7,8.6,0.1,0.1,1053
1794,1476,537,91.9,1.3,0.5,2.7,4.0,1054
21050,17736,4326,85.1,9.7,1.6,5.5,1.1,1056
8288,6881,1856,94.7,2.9,0.5,1.3,0.7,1057
14975,12528,2747,82.7,7.8,1.8,5.2,2.7,1060
9835,7971,2325,85.0,7.9,2.0,4.5,1.4,1062
2532,2507,0,64.7,7.5,5.0,6.5,18.7,1063
51,43,26,100.0,0.0,0.0,0.0,0.0,1066
1621,1345,287,94.4,1.3,1.2,3.5,0.0,1068
8870,7355,1913,80.6,8.5,3.6,6.9,2.0,1069
621,498,163,88.9,1.8,0.2,8.7,1.4,1070
1280,1085,174,86.3,6.3,2.8,4.5,0.2,1071
1374,1180,347,87.3,8.2,0.9,7.5,0.8,1072
6158,5082,1242,89.2,2.3,0.8,6.7,3.2,1073
584,454,70,95.2,4.8,0.0,4.8,0.0,1074
18051,15486,4050,84.9,5.9,1.5,3.9,5.2,1075
9292,7557,1949,91.9,4.6,0.0,2.8,0.8,1077
521,414,53,89.8,10.2,0.0,0.0,0.0,1079
2276,1800,261,83.1,8.5,0.6,7.0,1.6,1080
1748,1328,251,92.6,4.3,0.5,3.4,0.0,1081
10441,8204,1712,90.2,6.9,1.5,2.4,0.0,1082
2701,1907,152,93.4,5.3,0.0,4.4,1.3,1083
101,80,23,85.1,14.9,0.0,0.0,0.0,1084
41715,33738,7258,83.1,9.3,1.5,3.4,4.0,1085
663,531,61,94.1,1.4,0.0,0.0,4.5,1088
28814,23184,4158,75.1,13.0,3.3,5.9,4.9,1089
1248,1028,115,92.5,5.0,2.5,0.0,0.0,1092
157,151,46,100.0,0.0,0.0,0.0,0.0,1093
70,64,36,100.0,0.0,0.0,0.0,0.0,1094
14737,11507,3301,89.0,6.8,2.6,2.7,0.7,1095
2413,2054,586,96.4,2.2,0.0,0.8,0.0,1096
64,46,10,100.0,0.0,0.0,0.0,0.0,1097
1042,944,362,98.7,0.2,0.0,0.8,0.0,1098
2168,1984,331,24.5,47.4,22.2,8.2,1.9,1103
23226,16820,3023,24.0,62.2,11.4,21.3,0.4,1104
12527,8870,1293,9.1,77.7,11.5,22.4,0.0,1105
16150,12195,3612,84.9,5.5,1.5,3.5,6.3,1106
12387,8521,1233,11.4,79.9,6.9,12.9,1.3,1107
26257,19414,2779,30.7,41.1,19.4,11.2,6.5,1108
31242,23935,3440,19.1,42.6,32.6,9.9,1.7,1109
15073,11408,2113,50.2,26.1,14.6,9.1,4.7,1118
13803,10860,2265,42.5,31.4,19.6,8.7,3.6,1119
3232,2477,593,65.2,22.4,4.6,8.5,3.3,1128
5916,5087,1334,54.1,24.9,14.5,6.9,2.9,1129
0,0,0,-,-,-,-,-,1144
9640,7284,1194,34.1,43.7,17.1,14.9,1.4,1151
45372,37406,8959,81.2,7.7,4.6,7.2,1.3,1201
8161,6875,1862,94.3,2.4,0.8,2.8,1.2,1220
754,585,113,98.8,0.0,0.0,0.0,0.0,1222
2658,2219,608,90.0,5.2,0.8,4.7,0.6,1223
186,148,16,100.0,0.0,0.0,0.0,0.0,1224
3243,2699,818,92.9,1.2,0.7,4.3,0.9,1225
6356,5052,1569,94.6,3.7,0.2,1.8,0.8,1226
142,142,106,100.0,0.0,0.0,0.0,0.0,1229
9139,7289,2061,89.6,4.8,1.5,3.6,0.4,1230
2610,2182,556,94.8,2.6,0.4,3.4,0.0,1235
1632,1427,535,83.1,3.0,0.9,2.3,10.7,1236
2332,1823,653,99.4,0.3,0.1,0.2,0.0,1237
5626,4725,1623,90.6,2.6,0.3,1.6,1.8,1238
4926,4469,1845,91.1,5.1,1.8,2.8,0.0,1240
279,263,90,100.0,0.0,0.0,0.0,0.0,1242
163,159,34,89.0,0.0,0.0,5.5,0.0,1243
164,164,65,100.0,0.0,0.0,0.0,0.0,1244
771,686,374,96.9,3.1,0.0,0.0,0.0,1245
15405,12702,3115,86.2,6.0,1.5,4.1,3.2,1247
879,774,231,96.4,2.5,0.0,1.3,0.0,1253
995,886,383,91.8,0.4,5.1,0.6,2.5,1254
865,730,247,95.3,1.6,1.6,2.0,0.5,1255
708,565,204,92.8,2.0,3.7,1.6,0.0,1256
2034,1894,906,86.8,7.2,0.0,2.3,3.1,1257
161,157,51,97.5,0.6,0.0,1.9,0.0,1258
720,552,143,88.9,5.8,4.9,0.4,0.0,1259
331,166,23,100.0,0.0,0.0,0.0,0.0,1260
1627,1453,584,86.1,4.9,4.2,3.1,3.3,1262
252,231,84,83.7,14.3,2.0,1.6,0.0,1264
920,750,231,88.3,4.1,5.9,0.9,0.9,1266
8166,6867,1779,81.5,3.9,3.3,6.0,6.1,1267
949,777,149,83.1,1.1,0.0,16.9,0.0,1270
17901,14502,4149,86.2,6.6,2.5,3.3,1.7,1301
1542,1376,384,87.6,6.4,0.0,6.5,1.0,1330
13870,11340,2600,90.3,4.6,0.5,3.6,0.6,1331
2492,1985,481,96.1,1.1,0.0,2.4,0.8,1337
97,95,41,84.5,5.2,0.0,10.3,0.0,1338
1493,1285,473,94.1,1.5,0.0,4.0,1.0,1339
1818,1555,556,93.2,3.0,0.8,3.6,0.3,1340
1658,1357,484,97.3,1.7,0.0,1.0,0.3,1341
1135,907,162,87.8,0.6,2.3,9.5,0.4,1342
152,124,23,94.1,5.9,0.0,0.0,0.0,1343
1697,1340,307,90.7,3.8,1.8,3.2,0.0,1344
407,348,139,92.9,6.1,0.0,7.1,0.0,1346
207,207,9,66.2,0.0,0.0,0.0,15.5,1347
715,597,138,78.5,0.8,0.0,19.0,1.7,1349
114,96,24,100.0,0.0,0.0,0.0,0.0,1350
2725,2115,444,95.8,0.0,1.2,2.8,0.0,1351
1708,1459,324,92.7,0.1,2.0,2.0,3.2,1354
1010,851,168,77.4,0.7,0.0,12.5,0.5,1355
2899,2350,575,89.8,5.5,0.1,5.1,0.2,1360
7684,6137,1646,92.5,2.4,1.0,3.8,1.1,1364
1141,983,308,89.8,3.7,0.0,6.0,1.0,1366
473,356,120,87.5,2.3,1.9,6.8,0.2,1367
1461,1133,277,98.8,0.0,0.0,1.0,0.2,1368
3690,3124,1064,89.7,4.5,0.4,7.6,1.5,1370
5076,4266,1086,92.2,5.2,0.0,3.6,0.2,1373
3667,3310,538,80.4,5.8,0.0,4.1,11.9,1375
4968,4154,1105,89.8,7.4,0.1,3.4,0.1,1376
762,641,133,96.1,2.1,0.0,1.8,0.3,1378
819,701,209,81.3,3.3,8.7,5.6,1.5,1379
47,38,2,100.0,0.0,0.0,0.0,0.0,1380
41766,33063,5668,60.9,30.0,5.0,11.7,1.4,1420
6316,4764,1072,92.0,4.0,1.2,4.4,0.2,1430
3189,2692,630,93.9,2.2,0.3,3.1,0.5,1431
7912,6288,1095,79.2,10.4,2.6,5.6,3.3,1432
2245,1901,335,53.1,10.2,24.2,1.5,11.6,1434
3673,2698,474,94.7,3.9,0.2,0.0,1.3,1436
365,186,1,99.2,0.0,0.8,0.0,0.0,1438
21310,17600,3862,82.6,9.0,2.0,4.5,3.1,1440
11218,8240,1747,87.0,3.8,0.5,6.6,4.2,1450
5068,3720,865,87.5,8.7,0.0,6.6,2.5,1451
4338,3464,800,88.5,3.3,2.2,3.6,3.1,1452
43478,34467,7691,69.2,15.6,6.3,8.1,3.5,1453
10063,7656,1640,88.6,2.0,0.1,2.9,5.8,1460
11657,9029,1855,87.5,6.6,1.0,3.6,1.1,1462
11707,9184,1898,88.0,3.1,1.1,4.0,4.7,1463
7400,6387,1250,78.4,9.7,7.0,2.1,2.9,1464
4058,3303,687,92.3,0.0,0.0,0.0,7.7,1468
7479,5723,1084,87.8,3.7,2.0,2.8,4.6,1469
8148,6510,1775,97.5,1.9,0.0,1.1,0.0,1473
1665,1521,308,89.5,7.9,0.0,3.7,0.0,1474
10292,7961,1632,87.1,3.9,0.9,4.5,3.8,1475
16684,12980,3311,90.6,5.0,0.4,2.4,2.8,1501
3326,2716,949,93.5,1.3,0.8,3.5,1.9,1503
9188,7230,1596,86.8,3.2,4.7,4.6,1.6,1504
4810,3786,875,93.3,3.3,0.0,2.1,2.1,1505
3435,2809,768,94.8,1.1,0.3,1.4,0.3,1506
13312,10004,2027,90.8,5.5,0.7,4.9,0.3,1507
15221,12293,1978,78.3,14.7,0.6,3.5,2.8,1510
2040,1707,479,91.9,4.3,1.3,2.5,0.9,1515
9186,6923,991,92.6,5.2,0.3,2.5,0.9,1516
3299,2490,443,93.9,2.5,0.9,0.5,2.6,1518
7626,5886,804,81.0,3.1,1.8,5.4,7.6,1519
16752,12410,2702,86.7,4.7,3.1,5.5,2.3,1520
2591,2068,536,92.2,4.2,0.5,2.5,0.7,1521
2907,2313,493,94.2,3.7,0.0,1.9,1.4,1522
8359,6959,1460,81.6,9.3,4.7,5.3,0.9,1523
6296,5000,851,89.4,2.7,4.2,2.8,0.8,1524
31,31,0,100.0,0.0,0.0,0.0,0.0,1525
13827,11097,2503,88.0,1.9,1.4,5.0,3.9,1527
3166,2565,534,95.9,0.0,0.8,3.0,0.0,1529
1052,849,234,96.7,0.3,1.4,1.4,0.2,1531
15605,12045,2132,78.2,3.5,3.9,4.5,10.7,1532
6169,4870,1161,89.0,6.2,3.9,2.6,0.0,1534
4757,3923,881,96.2,1.2,1.3,1.4,0.2,1535
7141,5551,1186,71.2,11.5,2.8,11.7,5.7,1536
1775,1455,267,93.1,0.1,4.3,2.5,0.1,1537
11529,9149,1530,91.0,4.9,0.7,3.2,1.6,1540
3502,2805,726,91.0,1.6,0.3,7.1,0.0,1541
2667,2028,638,86.1,3.2,4.8,5.4,0.0,1542
8988,6709,938,93.6,2.6,0.5,0.9,3.0,1543
38291,28916,5840,65.9,5.0,2.3,5.1,23.1,1545
17643,13721,2615,59.9,34.1,3.0,8.6,0.8,1550
4773,3643,641,68.8,5.9,1.7,6.8,17.7,1560
69,33,0,100.0,0.0,0.0,0.0,0.0,1561
11963,9861,2845,91.1,3.5,1.4,3.3,0.7,1562
8015,6278,1621,93.9,3.3,1.0,1.9,0.4,1564
6507,4964,1428,90.1,3.0,1.0,2.3,4.3,1566
7826,5846,1407,80.6,4.1,6.0,7.0,4.5,1568
13948,11248,2411,93.9,2.1,0.7,2.4,0.4,1569
17664,14114,3338,78.3,14.4,4.3,6.4,1.0,1570
11890,9517,1913,87.7,3.2,3.2,2.4,3.5,1571
21213,15704,3112,59.4,7.1,3.3,4.1,25.4,1581
7607,6369,1728,84.9,6.8,3.5,5.0,1.2,1583
4864,3927,1155,97.6,1.8,0.0,0.3,0.0,1585
10206,7878,1378,81.1,14.6,0.0,7.9,0.3,1588
9219,7391,1505,90.7,1.2,1.5,5.0,1.6,1590
26711,21774,4611,71.6,11.6,7.8,7.2,5.3,1602
20184,16383,2377,45.7,27.0,11.1,10.6,12.6,1603
40961,32218,5367,52.1,22.6,13.9,5.6,7.9,1604
30353,22958,4326,44.6,32.4,14.4,13.5,4.0,1605
22883,18150,2922,63.6,13.4,10.5,7.4,6.7,1606
8836,7314,1141,55.6,18.3,20.3,11.2,2.5,1607
4782,3406,154,27.4,46.4,10.1,21.8,8.9,1608
23509,20737,3474,65.9,17.5,6.9,8.8,6.4,1609
26057,21333,2201,39.1,38.7,11.8,14.1,6.6,1610
2209,1891,243,85.0,8.8,1.4,6.3,0.0,1611
5005,4180,807,85.4,3.6,7.8,2.8,1.3,1612
33319,26703,6897,72.1,6.6,4.2,4.1,10.8,1701
38842,30422,4747,46.1,25.4,7.4,10.3,7.0,1702
767,522,28,40.2,1.2,0.0,19.0,40.3,1718
5471,4337,656,68.9,3.3,6.7,2.8,18.6,1719
23107,17134,3756,64.1,3.6,4.3,5.3,23.1,1720
18646,14962,3230,72.2,8.2,4.7,3.8,12.0,1721
14233,10801,2303,72.4,3.5,2.8,3.6,18.4,1730
1917,1037,0,49.0,31.8,4.0,8.8,7.5,1731
5606,4069,838,85.8,4.8,0.1,6.5,4.2,1740
5215,3876,1046,85.0,1.6,0.0,2.9,10.7,1741
18393,13926,3714,81.4,5.9,4.2,5.7,4.7,1742
538,441,62,76.2,5.8,0.0,0.9,17.1,1745
14386,10999,2354,87.8,3.2,0.7,3.2,5.7,1746
6012,4505,1046,94.9,2.3,0.6,3.7,0.5,1747
18501,13435,2192,75.7,3.5,1.9,4.1,15.5,1748
20032,15941,3868,83.7,6.4,0.5,5.6,4.5,1749
41505,33330,5902,64.4,16.2,3.4,8.2,5.2,1752
10702,8257,1336,83.7,3.8,1.1,7.5,4.2,1754
6212,4778,1029,92.8,2.4,0.0,4.4,0.8,1756
30294,23927,5247,73.1,11.1,3.4,5.9,2.3,1757
36354,28296,6442,76.8,4.0,1.9,3.6,14.1,1760
4406,3177,702,85.2,1.6,0.4,7.0,6.4,1770
9842,7117,1346,78.4,2.3,0.5,1.0,16.3,1772
5155,3992,1332,82.9,5.3,0.2,5.5,7.0,1773
7130,5243,1163,83.9,0.9,2.6,3.8,5.5,1775
18912,13264,2823,81.8,2.2,1.3,4.2,10.0,1776
14060,10390,2401,77.3,5.1,0.9,4.3,13.4,1778
40967,33221,6554,76.0,6.2,4.4,4.2,9.6,1801
26234,21221,5761,74.4,3.1,2.1,4.9,15.4,1803
35600,26874,5432,70.6,8.1,1.8,5.0,16.3,1810
31499,25440,4998,80.9,2.9,5.5,2.8,8.2,1821
26574,20905,4350,81.7,4.7,0.7,4.9,9.5,1824
32313,25444,5250,83.3,7.2,2.7,5.1,3.9,1826
3369,2661,495,93.5,2.1,0.0,1.0,3.8,1827
27403,21145,4150,63.8,27.0,3.4,11.4,1.3,1830
25526,19379,3512,63.3,25.9,1.6,13.0,2.5,1832
8384,6392,1455,94.3,2.2,0.3,2.6,0.7,1833
6739,5290,1114,94.0,3.7,0.0,1.1,0.8,1834
14164,11641,1905,79.2,11.9,4.9,6.1,0.4,1835
6814,5032,843,10.1,87.0,0.8,13.0,0.0,1840
53180,38300,5244,9.8,86.5,1.9,14.0,0.9,1841
27804,20542,2851,20.4,73.0,2.2,10.0,3.5,1843
52502,41302,8597,57.8,29.1,5.5,9.1,4.4,1844
31394,24244,4798,79.7,8.7,1.8,4.1,6.9,1845
16438,12103,1333,47.0,25.6,13.7,5.5,11.1,1850
32469,25834,3216,33.7,11.8,6.9,4.9,43.4,1851
36740,28367,4792,58.8,16.2,7.0,5.0,12.7,1852
29157,24462,3699,52.1,21.2,7.9,6.4,16.7,1854
6698,5371,1340,92.4,1.4,0.0,5.1,1.1,1860
10719,9144,1810,76.5,8.4,8.2,2.6,4.2,1862
9697,7715,1947,82.9,2.9,2.9,2.8,8.4,1863
15549,11927,1927,89.3,2.0,1.3,3.7,3.7,1864
25511,19335,4791,87.4,3.6,0.7,3.4,6.5,1867
30930,25399,5632,88.6,2.2,3.3,1.9,3.8,1876
12454,9692,1595,80.6,4.8,1.7,3.9,9.4,1879
27179,21630,4872,89.7,2.7,1.0,2.7,3.8,1880
24535,17935,3195,72.0,2.9,0.6,3.0,21.6,1886
23311,18006,3225,86.9,1.3,2.1,5.0,5.2,1887
22875,16544,4018,75.4,2.1,1.8,4.1,15.2,1890
2291,1873,461,30.2,43.0,22.5,6.5,1.4,1901
51008,38600,6583,31.3,47.6,12.1,12.1,4.3,1902
19912,15738,3054,61.7,27.3,5.2,5.0,2.7,1904
26962,19966,2677,33.1,41.3,12.9,11.4,7.7,1905
28521,23745,5560,81.7,6.9,3.4,2.5,4.8,1906
15183,12097,2793,88.4,5.6,1.7,3.7,2.5,1907
3354,2966,1004,94.1,0.4,1.5,2.7,1.0,1908
17286,14031,2764,90.5,3.0,0.4,5.5,1.0,1913
41545,33594,7435,85.9,6.0,2.4,4.0,2.1,1915
8265,6259,1525,93.0,2.5,0.0,3.8,2.0,1921
3929,2867,890,94.6,1.2,0.0,2.2,2.1,1922
27789,22419,5962,87.7,5.5,2.5,2.1,2.4,1923
3650,2627,516,98.6,0.7,0.0,0.7,0.0,1929
29814,25010,7308,90.1,3.9,1.9,3.1,1.6,1930
177,177,13,74.0,26.0,0.0,0.0,0.0,1937
13740,11071,2978,91.2,3.7,1.1,2.1,2.4,1938
13023,9484,2428,88.4,1.4,1.6,3.6,5.1,1940
5382,4021,1211,91.4,1.8,0.0,2.4,1.1,1944
20397,15721,4253,92.1,4.2,0.4,1.7,1.6,1945
9726,8175,2063,90.1,5.6,1.5,4.4,1.4,1949
18282,14294,3794,93.1,2.5,0.4,3.5,1.5,1950
2816,2456,628,92.2,3.5,0.0,2.8,1.1,1951
9152,7765,1928,86.2,6.9,1.1,6.4,2.4,1952
54051,44405,12343,81.0,11.5,3.0,5.6,1.3,1960
903,833,337,94.2,2.0,0.0,2.0,0.0,1965
7014,6109,2581,94.8,1.6,0.3,2.9,0.1,1966
6135,4973,1178,97.4,0.0,1.0,0.7,0.9,1969
44372,37503,7188,72.2,17.7,3.6,5.9,3.1,1970
7641,5836,1410,90.0,1.2,0.7,2.3,5.9,1982
6530,4766,1406,90.5,1.8,1.6,3.7,3.2,1983
5006,4306,700,89.3,4.2,2.4,1.7,2.9,1984
4500,3609,857,87.6,5.0,0.0,8.0,1.7,1985
16934,12913,2322,82.5,7.9,1.9,8.5,0.9,2019
24122,18761,4503,75.8,3.8,9.2,3.6,7.4,2021
8295,5956,1422,93.8,1.2,1.0,2.4,0.4,2025
25308,20712,4957,79.9,7.9,6.2,4.5,2.7,2026
5894,4226,968,77.1,4.5,0.0,4.8,12.7,2030
4878,3400,716,80.9,0.8,3.1,5.2,10.0,2032
18431,14486,3177,79.2,4.6,5.4,6.7,6.4,2035
33057,25829,4303,86.2,3.7,1.7,3.6,6.2,2038
