total_pop,eighteen_plus,sixty_five_plus,nonhisp_white_perc,hisp_perc,nonhisp_black_perc,two_plus_races_perc,nonhisp_asian_perc,zip
32,32,32,0.0,100.0,0.0,0.0,0.0,694
34449,28171,7663,0.4,99.1,0.1,3.8,0.0,698
25619,20809,5054,0.4,99.4,0.1,37.8,0.0,703
7641,5930,1065,0.0,98.8,0.9,9.1,0.2,704
22289,18108,4662,0.3,99.5,0.0,12.6,0.1,705
10514,8581,2385,1.5,98.5,0.0,0.1,0.0,707
17413,13799,3434,0.2,99.8,0.0,4.4,0.0,714
2846,2412,741,0.0,100.0,0.0,17.3,0.0,715
26433,21625,6794,0.8,98.9,0.2,12.2,0.0,716
15115,12285,3780,0.5,99.3,0.1,16.9,0.0,717
25543,20016,4602,0.6,99.0,0.2,3.3,0.0,718
28048,22648,5544,0.0,100.0,0.0,16.8,0.0,719
20387,16167,3417,0.2,99.7,0.1,12.8,0.0,720
16645,13645,3661,0.3,99.7,0.0,1.3,0.0,723
79395,64364,17212,1.6,97.9,0.1,7.1,0.0,725
51772,42447,9364,0.7,98.7,0.1,5.4,0.0,727
39204,31570,7562,0.2,99.5,0.1,8.6,0.1,728
50721,40685,8743,0.1,99.7,0.1,3.1,0.2,729
29075,23201,6451,0.9,99.0,0.1,17.0,0.0,730
12108,9715,2383,0.3,99.7,0.0,18.3,0.0,731
11593,9547,2733,1.4,98.1,0.1,6.6,0.4,735
45773,37817,9867,0.1,99.5,0.0,30.6,0.2,736
28329,23095,6423,0.4,98.9,0.2,9.7,0.3,738
35801,28495,5922,0.4,99.4,0.2,17.6,0.0,739
1934,1331,233,0.0,100.0,0.0,4.1,0.0,740
3911,3339,819,0.6,99.4,0.0,3.7,0.0,741
49472,40310,9865,0.3,99.5,0.1,7.4,0.0,745
20662,16396,4475,0.1,99.9,0.0,9.1,0.0,751
36309,29618,6881,0.0,99.6,0.1,3.8,0.3,754
21474,16930,3506,0.2,99.8,0.0,13.4,0.0,757
8402,6848,1884,6.2,93.5,0.3,2.5,0.0,765
22187,17632,4012,0.2,99.8,0.1,29.8,0.0,766
32867,26803,6881,0.1,99.9,0.0,2.0,0.0,767
38500,31010,6867,0.7,99.3,0.0,11.5,0.0,769
36388,29217,6686,0.1,99.8,0.1,1.5,0.0,771
18919,15004,3531,0.0,99.9,0.1,1.0,0.0,772
17924,14575,3879,0.8,99.2,0.1,7.7,0.0,773
1326,1045,323,7.5,91.6,0.0,4.0,0.9,775
39580,31541,6335,0.4,99.4,0.0,10.4,0.0,777
46720,37475,7445,1.7,97.0,0.5,5.5,0.1,778
10887,8461,2044,0.0,99.7,0.0,26.4,0.0,780
17310,13941,3226,0.4,99.6,0.0,10.4,0.0,782
32372,25742,5797,1.1,98.8,0.0,10.6,0.0,783
38894,31280,7209,0.7,99.0,0.2,7.1,0.0,784
292,292,84,0.0,100.0,0.0,0.0,0.0,786
47675,38790,10606,0.9,98.8,0.0,1.7,0.4,791
28088,21983,4485,0.1,99.9,0.0,13.5,0.0,794
43475,34366,7827,0.1,99.8,0.0,40.4,0.0,795
7438,6591,1635,4.6,94.8,0.5,13.2,0.0,901
178,162,0,0.0,100.0,0.0,0.0,0.0,906
15641,13870,4352,4.0,94.6,0.6,7.7,0.3,907
4855,4097,1040,1.4,98.1,0.1,5.9,0.3,909
7157,6144,1621,11.5,86.7,0.1,9.6,1.6,911
5868,5184,1425,0.2,98.3,0.4,5.3,0.8,912
7225,4634,873,3.3,96.3,0.0,1.1,0.3,913
24079,19346,4593,0.3,98.7,0.4,3.4,0.1,915
17836,15064,4476,0.7,98.9,0.1,4.8,0.3,917
14902,12579,3609,0.5,99.5,0.0,12.6,0.0,918
16157,13504,3821,0.5,99.2,0.3,12.4,0.0,920
30663,24849,6507,0.6,99.3,0.0,17.9,0.0,921
23811,19240,4796,0.3,99.5,0.1,5.0,0.1,923
46690,36359,10065,1.0,98.6,0.2,6.2,0.0,924
6365,5902,1279,1.8,96.8,0.5,3.4,0.9,925
89327,74227,20769,1.2,98.6,0.1,13.2,0.2,926
13490,11269,3169,3.2,95.5,0.4,12.3,1.0,927
114,65,0,52.6,29.8,17.5,0.0,0.0,934
802,802,301,5.7,94.3,0.0,0.0,0.0,936
71371,57966,13949,1.2,98.6,0.1,10.2,0.0,949
0,0,0,-,-,-,-,-,950
0,0,0,-,-,-,-,-,951
7324,6087,1581,0.0,100.0,0.0,9.0,0.0,952
70997,56642,10013,1.1,98.7,0.2,6.3,0.0,953
60554,50058,13693,0.8,98.8,0.1,17.3,0.0,956
37977,31272,8540,0.4,99.1,0.1,17.2,0.3,957
46116,37262,9482,1.4,98.2,0.1,16.8,0.1,959
1793,1747,39,0.6,98.9,0.0,15.3,0.0,960
28638,23929,6431,0.3,99.3,0.2,18.6,0.2,961
18274,14320,3239,1.4,98.5,0.0,12.9,0.0,962
6901,5710,1741,0.1,99.7,0.2,11.2,0.0,965
15139,12670,3811,1.2,98.6,0.0,14.9,0.2,966
3603,3222,1243,1.1,98.6,0.0,12.5,0.0,968
40402,33226,8611,2.0,97.5,0.2,12.5,0.0,969
25443,21429,5310,0.2,99.6,0.0,12.5,0.0,971
57297,46840,11881,0.9,99.0,0.0,10.3,0.0,976
17022,15263,4276,2.5,95.7,0.2,10.5,0.9,979
13402,11152,3393,0.5,98.8,0.5,8.3,0.3,982
32735,26531,7218,0.3,99.1,0.4,6.9,0.0,983
31388,25905,7816,0.2,99.5,0.1,7.5,0.1,985
52270,41773,9715,1.2,98.6,0.0,10.9,0.0,987
16064,13224,3743,86.9,5.5,2.4,2.1,3.2,1001
30099,26276,3714,70.1,7.5,5.5,7.4,10.3,1002
11588,11424,4,63.5,7.3,4.2,5.2,20.5,1003
5166,4238,764,93.6,3.5,2.0,2.8,0.3,1005
15080,11887,2428,90.3,2.6,0.7,2.7,3.5,1007
1116,952,251,93.2,4.8,0.0,1.7,0.0,1008
649,495,50,100.0,0.0,0.0,0.0,0.0,1009
3663,2859,753,83.2,2.1,5.5,9.6,0.4,1010
1486,1099,239,96.4,2.8,0.3,2.6,0.1,1011
595,520,135,95.3,3.2,0.0,2.0,0.0,1012
22739,17705,3470,61.9,31.4,3.1,6.7,2.3,1013
30249,24820,6430,76.9,15.0,4.9,4.3,1.7,1020
2203,1883,627,66.6,9.1,18.5,4.6,2.8,1022
1030,859,279,96.7,1.6,0.0,1.4,0.3,1026
17641,15116,3953,92.4,4.2,0.5,4.4,1.0,1027
16215,12236,3368,87.0,5.8,2.2,3.1,3.3,1028
572,494,92,97.2,1.0,0.0,1.2,0.0,1029
12563,10224,2228,90.6,4.6,1.6,2.9,0.6,1030
1436,1048,199,90.4,8.6,0.3,7.8,0.0,1031
482,386,90,91.7,8.3,0.0,0.0,0.0,1032
6310,5444,1173,92.8,4.1,0.3,1.0,1.1,1033
2115,1753,384,93.5,1.0,0.9,3.5,0.5,1034
5328,4350,1382,87.3,2.0,5.6,3.8,2.1,1035
5174,4485,1410,92.1,5.4,0.2,1.8,0.3,1036
642,480,88,91.4,4.5,0.3,3.6,0.8,1037
2653,2219,628,92.6,5.1,0.0,1.7,0.3,1038
1368,1211,274,90.4,5.6,1.6,2.0,0.0,1039
40161,30985,6054,41.1,54.6,2.4,9.4,0.6,1040
2454,2054,415,93.7,2.3,1.1,3.9,0.0,1050
1850,1691,562,94.1,1.3,3.3,0.2,0.4,1053
1875,1505,527,91.1,1.5,1.2,1.9,4.7,1054
21223,17817,4334,86.2,9.9,1.4,2.9,0.8,1056
8778,7242,1821,95.8,1.6,1.0,0.8,0.8,1057
16386,14048,2639,80.8,8.7,2.2,5.4,4.3,1060
9693,7714,2240,83.0,11.2,1.5,3.2,1.4,1062
623,619,0,69.7,6.7,2.2,7.5,15.7,1063
30,30,30,100.0,0.0,0.0,0.0,0.0,1066
1636,1371,285,97.0,1.1,0.2,1.3,0.2,1068
8716,7361,1942,83.2,7.8,3.8,4.3,2.1,1069
679,539,192,84.2,3.2,0.1,11.2,1.9,1070
1392,1142,213,87.9,5.2,3.3,3.4,0.1,1071
1541,1285,332,83.5,6.3,1.2,11.5,0.9,1072
6169,5194,1358,93.3,1.7,0.6,5.2,0.8,1073
396,305,25,93.2,6.8,0.0,6.8,0.0,1074
17715,15398,3812,85.8,5.8,1.7,2.9,4.5,1075
9722,7985,2164,92.4,3.0,0.1,2.5,1.6,1077
515,341,90,100.0,0.0,0.0,0.0,0.0,1079
2419,1844,235,83.1,7.5,2.1,6.7,1.3,1080
1937,1464,300,93.1,4.0,0.5,2.2,0.0,1081
10341,8088,1677,89.3,7.1,1.8,2.2,0.8,1082
3125,2159,291,95.6,0.0,0.0,0.0,4.4,1083
165,135,52,86.1,13.9,0.0,0.0,0.0,1084
41758,33794,7355,84.2,10.1,1.3,2.4,2.8,1085
351,351,0,90.9,4.6,4.6,4.6,0.0,1086
588,478,79,98.0,1.2,0.0,0.9,0.0,1088
28527,22521,4220,77.8,11.4,2.4,4.5,5.1,1089
1200,947,88,92.7,4.9,2.4,0.0,0.0,1092
295,272,95,100.0,0.0,0.0,0.0,0.0,1093
428,328,156,90.0,6.3,0.0,3.7,0.0,1094
14740,11512,3405,88.2,6.5,3.0,2.4,0.7,1095
2288,1940,525,98.2,1.6,0.0,0.3,0.0,1096
93,54,10,95.7,0.0,0.0,4.3,0.0,1097
1182,1058,369,99.2,0.0,0.0,0.3,0.0,1098
1989,1795,258,20.3,54.8,18.4,7.3,2.9,1103
23150,16891,3180,28.5,59.1,9.5,15.1,1.2,1104
12651,9136,1317,10.3,69.2,18.6,14.7,0.2,1105
15982,12224,3665,84.2,6.4,1.3,2.5,7.2,1106
11693,8018,1279,11.5,79.1,7.7,7.2,0.7,1107
26397,19833,2857,31.5,41.1,19.3,7.2,6.0,1108
30684,23663,3197,19.2,44.6,31.6,6.8,2.1,1109
14839,11340,2249,53.2,23.8,14.2,7.5,4.8,1118
13253,10604,2174,46.4,28.0,18.3,7.5,4.3,1119
2989,2363,597,59.4,23.1,8.1,9.0,3.7,1128
6296,5040,1218,52.5,22.7,19.2,4.3,2.6,1129
9485,7036,1338,36.9,37.1,20.7,7.2,1.3,1151
0,0,0,-,-,-,-,-,1199
43941,36175,8891,82.4,7.0,4.0,6.4,1.7,1201
8129,6843,1892,94.3,2.2,0.7,2.6,1.4,1220
720,582,123,96.4,0.0,0.0,0.0,0.0,1222
2499,2069,558,92.0,4.2,1.1,3.3,0.4,1223
163,131,0,100.0,0.0,0.0,0.0,0.0,1224
3093,2689,785,93.7,2.4,0.5,3.3,0.0,1225
6698,5565,1718,95.6,2.7,0.1,0.9,0.5,1226
59,59,38,88.1,11.9,0.0,0.0,0.0,1229
8354,6608,1979,91.8,4.6,2.0,1.5,0.5,1230
2369,2023,459,96.3,1.7,0.1,2.6,0.0,1235
1577,1174,358,73.8,3.6,10.0,2.1,10.6,1236
2522,1961,665,98.6,0.8,0.0,0.8,0.3,1237
5980,4826,1611,90.4,3.3,0.5,0.6,2.7,1238
4666,4145,1901,91.8,5.0,2.2,1.5,0.0,1240
337,291,84,100.0,0.0,0.0,0.0,0.0,1242
258,253,71,92.2,0.0,0.0,3.5,0.0,1243
120,120,54,100.0,0.0,0.0,0.0,0.0,1244
774,708,398,99.2,0.0,0.0,0.0,0.8,1245
15340,12705,2865,86.5,6.3,1.5,3.9,2.7,1247
789,711,266,95.8,2.4,0.0,0.9,0.0,1253
961,855,347,91.8,0.8,5.2,0.9,1.6,1254
891,731,249,94.4,2.4,1.8,1.2,0.3,1255
701,556,189,93.7,1.3,3.1,1.3,0.0,1256
1858,1726,811,93.9,6.0,0.1,0.0,0.0,1257
604,540,90,90.1,7.5,0.0,0.2,0.2,1258
617,511,187,98.1,0.6,0.6,0.6,0.0,1259
191,161,82,100.0,0.0,0.0,0.0,0.0,1260
1136,1013,357,86.1,3.7,5.5,1.4,4.1,1262
214,183,63,83.6,14.0,2.3,0.0,0.0,1264
1281,1055,331,87.6,5.1,4.5,0.9,1.5,1266
7796,6636,1662,81.6,4.3,4.8,4.3,5.3,1267
897,736,153,84.9,0.0,0.0,13.7,1.3,1270
17611,14386,3924,87.4,6.4,2.0,3.8,0.9,1301
1594,1434,357,91.5,2.8,0.0,3.8,1.8,1330
13609,10953,2446,89.5,5.7,0.6,3.2,0.6,1331
2442,1951,476,95.8,0.7,0.0,2.3,1.3,1337
150,111,21,58.7,30.7,0.0,10.7,0.0,1338
1410,1216,478,95.4,1.2,0.0,2.6,1.2,1339
1780,1479,494,94.8,1.8,1.7,2.1,0.0,1340
1796,1461,528,98.1,1.1,0.0,0.8,0.3,1341
1165,1001,234,82.6,6.7,2.4,10.6,0.9,1342
78,56,17,88.5,11.5,0.0,0.0,0.0,1343
1343,1063,251,91.6,3.6,1.6,2.1,0.0,1344
544,483,208,93.9,5.0,0.0,5.7,0.0,1346
139,139,42,100.0,0.0,0.0,0.0,0.0,1347
1267,968,166,88.6,0.4,0.0,9.6,1.3,1349
100,83,16,100.0,0.0,0.0,0.0,0.0,1350
2577,2044,395,96.9,0.3,0.9,0.8,0.0,1351
1732,1466,300,93.2,0.1,1.9,1.6,3.2,1354
981,828,182,77.3,0.4,0.0,11.2,0.6,1355
2973,2373,568,93.2,4.1,0.3,2.3,0.2,1360
7721,6245,1557,94.0,2.6,0.9,2.3,0.7,1364
1155,1001,324,93.5,4.0,0.0,2.1,0.9,1366
519,405,138,87.3,2.9,1.2,6.7,0.2,1367
1451,1127,235,99.2,0.0,0.0,0.3,0.6,1368
3727,3162,1060,90.6,3.2,0.5,5.4,2.8,1370
4866,4000,1073,92.1,4.9,0.0,3.8,0.6,1373
3643,3207,510,78.1,6.0,0.0,5.6,10.5,1375
4630,3927,1100,88.2,8.1,0.6,4.1,0.1,1376
738,626,152,94.6,2.3,0.0,2.3,0.5,1378
835,727,211,87.4,3.5,5.1,3.4,0.8,1379
40576,31761,5299,59.6,29.4,5.8,9.7,2.1,1420
6320,4796,862,94.8,2.8,1.0,1.2,0.3,1430
3211,2669,584,94.2,2.2,0.2,2.7,0.7,1431
7760,6315,1094,84.1,3.6,4.4,3.8,4.1,1432
2007,1766,226,49.0,10.9,24.2,1.7,14.6,1434
3538,2488,444,93.9,4.7,0.0,0.0,1.4,1436
512,390,0,99.4,0.0,0.6,0.0,0.0,1438
20605,16769,3583,82.1,8.9,2.0,4.7,3.2,1440
11322,8332,1685,89.6,3.2,0.2,4.6,4.3,1450
4576,3252,779,88.4,7.3,0.0,5.6,2.6,1451
4758,3830,919,88.7,3.8,2.4,2.6,3.1,1452
41654,33042,7171,69.9,17.1,5.3,6.0,2.8,1453
10152,7804,1690,88.1,1.5,0.4,2.5,7.5,1460
11530,8898,1747,88.9,6.1,1.1,2.1,1.0,1462
12113,9580,1921,89.4,1.9,0.8,1.9,5.7,1463
7616,6603,1528,77.0,8.2,9.7,1.8,3.8,1464
407,372,114,100.0,0.0,0.0,0.0,0.0,1467
4065,3273,670,91.2,0.6,0.0,0.0,7.7,1468
7812,5975,1046,90.7,3.3,1.1,3.4,1.9,1469
7874,6373,1822,98.1,1.6,0.0,0.6,0.2,1473
1685,1497,267,93.2,4.6,0.0,1.5,0.0,1474
10831,8578,1602,87.0,4.8,1.0,3.9,3.9,1475
16627,13092,3348,91.1,4.7,0.6,2.1,2.4,1501
3312,2757,879,96.5,0.3,0.0,1.9,1.3,1503
9249,7232,1586,87.6,3.4,3.8,4.2,1.2,1504
4666,3675,817,93.3,3.9,0.0,0.8,2.7,1505
3439,2814,725,94.2,0.1,0.3,1.5,1.2,1506
13610,10232,2035,91.7,5.7,0.8,2.6,0.3,1507
13940,11286,1931,80.8,13.5,1.3,1.8,1.9,1510
2157,1734,439,93.5,4.0,1.9,1.6,0.0,1515
9168,6782,1003,91.9,5.1,0.3,1.9,1.6,1516
3606,2641,640,93.2,1.6,0.0,0.5,5.1,1518
7566,5848,834,79.8,3.1,2.7,5.3,7.9,1519
16059,12084,2585,89.2,3.9,3.1,3.6,1.6,1520
2492,1959,462,94.7,4.1,0.7,0.7,0.0,1521
3069,2327,562,89.4,9.3,0.0,1.1,1.3,1522
7809,6484,1430,82.2,9.8,4.2,4.8,0.9,1523
6778,5416,885,90.4,2.6,3.4,2.6,0.8,1524
309,235,0,85.4,14.6,0.0,0.0,0.0,1525
13822,10910,2336,89.5,3.1,1.5,5.4,2.2,1527
3249,2607,536,95.5,0.8,0.4,3.1,0.0,1529
1155,898,195,97.8,0.3,0.0,1.6,0.3,1531
15047,11600,2094,81.0,3.4,4.5,3.4,8.8,1532
5885,4768,1104,91.8,5.5,0.7,1.2,0.6,1534
4774,3936,869,96.5,1.3,1.4,0.6,0.4,1535
7030,5349,1066,78.3,10.3,2.4,6.5,5.4,1536
2244,1748,373,91.8,4.0,3.4,0.0,0.7,1537
11679,9462,1682,90.4,5.4,1.0,2.0,1.5,1540
3466,2719,714,93.0,1.3,0.4,5.3,0.0,1541
2544,1982,589,90.2,2.3,4.6,2.3,0.0,1542
8799,6478,962,92.4,4.2,0.6,2.2,2.4,1543
37683,28586,5848,67.6,5.2,1.6,4.1,22.6,1545
16865,13106,2447,63.9,32.2,2.0,4.7,0.3,1550
4467,3415,633,66.9,6.2,3.3,7.2,18.4,1560
102,102,63,100.0,0.0,0.0,0.0,0.0,1561
11942,9937,2634,89.3,2.5,1.4,3.2,3.6,1562
8130,6282,1599,93.1,4.5,0.9,1.6,0.4,1564
5953,4541,1340,92.1,3.7,0.9,1.2,2.2,1566
7968,6021,1563,82.5,2.2,7.4,6.1,2.7,1568
13901,11166,2089,93.9,1.9,0.8,2.3,0.4,1569
16934,13361,3107,77.6,13.9,4.0,5.5,1.3,1570
11699,9551,1812,90.2,3.3,2.1,2.0,2.6,1571
19035,13973,2720,61.1,7.0,3.2,3.4,25.4,1581
7752,6634,1737,82.1,11.2,3.8,3.1,1.1,1583
4601,3850,1096,95.8,2.2,0.2,1.2,0.0,1585
10439,8095,1636,84.3,10.0,0.3,8.0,1.0,1588
9458,7395,1402,91.2,1.3,2.2,3.9,1.4,1590
24363,20067,4266,72.4,10.6,7.0,6.3,6.7,1602
18612,14812,2345,48.5,25.9,11.4,6.1,10.8,1603
37633,29847,4869,49.8,23.9,13.7,5.3,8.7,1604
27587,21232,4062,44.0,30.2,17.0,8.7,4.6,1605
20060,16071,2803,67.1,10.5,9.9,5.0,8.5,1606
8410,6885,1100,56.0,18.2,20.9,6.4,2.6,1607
4910,3378,354,25.0,49.5,16.1,9.7,5.8,1608
21780,19121,3560,67.4,18.2,7.1,3.9,6.0,1609
22152,18960,1932,42.1,36.4,10.3,8.5,7.4,1610
2036,1796,263,88.0,7.1,1.3,3.7,0.3,1611
4961,4164,816,85.5,3.9,8.3,1.6,1.4,1612
33742,27267,6776,77.2,6.2,3.5,2.6,8.7,1701
39163,30997,5009,50.0,25.3,6.8,6.5,8.1,1702
709,524,25,43.3,8.9,0.0,34.0,18.3,1718
5677,4440,586,72.9,3.6,4.6,3.3,15.8,1719
22914,17058,3591,64.8,4.6,3.7,3.4,23.9,1720
17787,14206,3120,74.3,6.5,4.9,1.6,12.8,1721
14072,10739,2405,74.0,3.1,2.5,3.6,17.3,1730
2119,1171,6,52.8,26.2,3.5,8.5,10.7,1731
5356,3853,717,88.6,4.0,0.2,4.0,4.0,1740
5232,3831,970,87.7,0.9,0.0,2.4,9.1,1741
18927,14358,3856,79.0,6.6,4.0,3.3,8.2,1742
600,434,71,88.2,5.2,0.0,0.0,6.7,1745
14792,11083,2290,89.5,3.4,0.7,1.6,5.1,1746
5956,4478,999,95.3,1.7,0.5,3.1,0.5,1747
18030,13065,2156,79.4,3.1,2.0,2.2,13.3,1748
19863,15819,3704,87.0,6.7,0.6,1.7,3.5,1749
39663,31725,6047,70.0,14.2,4.3,4.5,5.3,1752
10900,8380,1415,86.5,2.9,1.6,4.7,4.2,1754
6146,4697,994,92.9,1.6,0.0,4.9,0.8,1756
28936,22702,5015,73.2,13.0,3.5,3.0,2.7,1757
35770,27866,6190,77.4,3.3,2.0,2.8,14.2,1760
4324,3074,694,85.0,1.2,0.6,5.6,7.8,1770
9551,6934,1246,77.9,2.9,0.3,2.0,16.5,1772
4847,3872,1360,88.9,3.5,0.4,3.4,3.8,1773
7159,5123,1229,80.9,0.9,2.1,3.8,7.6,1775
19248,13456,2970,81.9,2.5,1.0,3.7,10.8,1776
14038,10320,2508,78.4,5.6,0.7,4.2,11.6,1778
40297,32534,6474,76.5,6.3,4.3,2.8,10.1,1801
28077,22814,6177,74.8,1.5,2.4,4.3,16.3,1803
36098,27376,5190,72.9,7.6,2.3,3.7,15.1,1810
32936,26364,5140,81.7,3.5,4.1,2.9,7.9,1821
25762,20375,4383,86.0,3.1,0.9,2.2,8.0,1824
31389,24647,5261,83.1,6.4,3.7,3.4,3.7,1826
3374,2675,525,93.7,1.9,0.0,1.6,2.8,1827
26225,20402,4150,64.1,26.7,3.5,9.3,1.8,1830
23736,18561,3261,67.9,25.1,1.6,7.2,1.1,1832
8733,6730,1512,93.0,3.5,0.4,2.1,0.6,1833
6815,5151,1176,96.1,2.7,0.0,1.1,0.2,1834
13822,10864,1820,81.1,13.4,3.2,2.4,0.7,1835
5416,3972,619,10.4,86.0,1.8,6.7,0.0,1840
49437,36107,4998,10.4,86.3,1.6,8.5,0.9,1841
25170,18489,2560,22.0,69.8,2.5,7.0,4.8,1843
50517,39994,8088,58.2,30.2,4.0,6.5,4.7,1844
31262,23908,5010,81.1,8.1,2.5,3.5,5.8,1845
15950,11517,1604,48.8,24.1,16.6,2.9,9.2,1850
31558,25097,3259,36.5,11.8,6.9,4.9,40.3,1851
35033,27511,4610,59.1,18.1,6.6,4.7,11.7,1852
28770,23854,3274,53.7,20.9,6.1,4.1,17.1,1854
6926,5600,1651,95.3,2.3,0.0,1.3,1.2,1860
10519,8912,1641,73.7,10.6,7.9,2.7,4.7,1862
9477,7461,1899,83.2,3.9,1.9,2.0,9.4,1863
15672,12230,2001,91.6,1.6,0.8,1.7,4.2,1864
25236,19049,5002,88.7,3.6,0.7,2.8,5.3,1867
30973,25582,5643,90.1,2.2,2.9,1.8,2.8,1876
12511,9995,1498,81.8,5.0,0.8,2.5,10.5,1879
26704,21166,4716,91.6,3.4,0.7,1.7,2.6,1880
24566,17935,3247,71.6,2.6,0.6,2.0,23.1,1886
23390,18105,3413,86.6,1.2,2.9,4.1,5.4,1887
22760,16402,4163,77.3,2.3,0.9,3.4,14.5,1890
2370,1956,423,32.0,43.5,21.7,14.7,0.5,1901
49472,37453,6127,28.9,50.1,12.3,10.7,5.0,1902
17928,14067,2570,62.3,26.6,4.2,4.8,3.9,1904
24369,18031,2474,32.4,40.8,12.6,7.7,10.1,1905
28334,23571,5913,82.4,8.5,2.3,1.8,5.0,1906
15468,12320,3023,89.7,5.0,2.0,1.5,2.6,1907
3512,3052,993,92.5,1.1,1.5,1.9,2.7,1908
17474,14121,2933,91.8,2.6,0.4,4.2,1.1,1913
42062,34085,7424,87.1,5.4,2.3,3.1,2.3,1915
8316,6353,1499,93.2,1.9,0.0,3.0,2.5,1921
3758,2806,868,95.3,1.6,0.0,1.9,1.3,1922
27367,22307,5941,87.8,5.7,1.8,3.0,2.1,1923
3771,2629,574,99.1,0.4,0.0,0.5,0.0,1929
30291,25364,7313,91.4,2.9,1.9,1.9,1.9,1930
182,182,0,78.0,22.0,0.0,0.0,0.0,1937
14022,11203,2964,89.4,5.0,1.3,2.6,2.2,1938
13429,9879,2241,87.3,1.7,2.3,4.6,4.1,1940
5400,4063,1207,94.6,1.8,0.0,0.1,0.4,1944
20530,15810,4399,91.9,4.4,0.4,1.5,1.6,1945
9952,8188,1829,90.0,5.6,1.8,4.3,0.6,1949
18197,14151,3737,92.6,2.7,1.3,2.4,1.7,1950
3348,2807,604,93.1,3.2,0.1,2.5,1.1,1951
9477,8027,1993,91.2,5.1,0.6,1.9,1.8,1952
52880,43202,11927,81.8,11.6,3.1,3.5,1.3,1960
7269,6269,2630,95.7,1.5,0.1,1.9,0.2,1966
6375,5182,1159,97.0,0.4,0.9,0.9,0.8,1969
43120,36361,7024,70.7,18.4,4.6,5.4,2.6,1970
8048,6114,1576,89.2,1.6,0.3,2.6,6.1,1982
6613,4898,1448,93.2,2.3,0.2,1.4,3.5,1983
5208,4451,708,88.3,5.4,2.6,1.0,2.8,1984
4688,3797,1042,92.8,4.7,0.0,3.9,0.6,1985
17196,13297,2520,85.9,3.9,2.7,7.6,0.8,2019
23615,18587,4713,78.5,4.3,6.5,2.7,7.0,2021
8520,6109,1555,96.0,0.5,0.4,1.7,0.5,2025
25316,20636,4905,79.2,9.3,5.7,3.2,2.9,2026
6079,4429,1122,78.6,3.7,0.0,5.0,11.4,2030
4360,3034,591,83.6,1.5,3.5,2.2,9.3,2032
17917,14011,2946,80.7,4.1,6.4,3.6,6.8,2035
33644,26131,4466,87.6,2.7,1.4,2.9,5.9,2038
23983,18078,5414,94.6,1.4,0.6,1.1,2.4,2043
10478,9019,2197,94.6,0.8,0.6,2.5,1.1,2045
