total_pop,eighteen_plus,sixty_five_plus,nonhisp_white_perc,hisp_perc,nonhisp_black_perc,two_plus_races_perc,nonhisp_asian_perc,zip
30093,24944,7000,0.4,99.4,0.0,29.9,0.1,738
34678,28364,6629,0.2,99.4,0.3,23.6,0.0,739
2034,1437,337,0.0,100.0,0.0,23.0,0.0,740
3627,3065,859,0.5,99.5,0.0,5.3,0.0,741
47494,39479,10084,0.4,99.2,0.1,26.5,0.2,745
19570,15957,4552,0.2,99.6,0.1,48.5,0.0,751
36576,30349,7448,0.0,99.6,0.0,5.4,0.3,754
20048,16132,3449,0.1,99.5,0.2,52.4,0.1,757
8199,6725,1942,3.8,94.5,0.6,6.8,0.0,765
22053,17776,4395,0.3,99.6,0.0,38.6,0.0,766
30779,25582,7056,0.2,99.8,0.0,3.1,0.0,767
34374,28264,6791,0.3,99.7,0.0,51.9,0.0,769
34964,28767,7308,0.0,99.7,0.1,2.7,0.1,771
17316,14062,3546,0.1,99.8,0.1,5.0,0.0,772
17716,14691,4092,0.4,99.4,0.1,28.8,0.0,773
1186,980,260,3.6,93.7,0.0,3.8,0.8,775
37726,30473,6536,0.2,99.5,0.0,17.6,0.0,777
40476,33186,6861,1.8,96.2,0.8,16.6,0.1,778
13908,10783,2455,0.0,99.6,0.2,44.0,0.0,780
18639,15184,3512,0.1,99.9,0.0,35.1,0.0,782
34205,27619,6624,0.2,99.8,0.0,31.3,0.0,783
35917,29444,7033,0.3,99.4,0.1,21.4,0.0,784
154,154,41,0.0,100.0,0.0,13.6,0.0,786
46537,38667,11166,0.4,98.7,0.0,3.9,0.5,791
28335,22651,5125,0.1,99.9,0.0,32.2,0.0,794
42900,34775,8479,0.2,99.8,0.0,63.6,0.0,795
8220,7220,2062,5.0,94.1,0.5,23.2,0.0,901
148,130,0,16.9,83.1,0.0,0.0,0.0,906
16607,14843,4725,3.1,94.2,1.1,25.0,1.0,907
5260,4193,1160,3.1,96.4,0.0,20.0,0.3,909
7087,6151,1547,11.2,84.9,0.0,24.4,3.4,911
5955,5411,1398,0.7,97.6,0.7,18.4,1.0,912
7068,4640,964,7.3,92.1,0.0,10.3,0.5,913
24713,19890,5119,0.3,98.6,0.3,12.2,0.0,915
18544,16017,5262,0.5,99.0,0.1,17.7,0.4,917
15976,13885,4106,0.7,99.1,0.1,34.7,0.0,918
17293,14625,3673,0.3,99.2,0.3,21.1,0.0,920
33555,27393,7373,0.6,99.2,0.0,26.3,0.0,921
24760,20447,5248,0.5,99.2,0.1,16.4,0.2,923
47080,37419,10890,0.4,99.1,0.1,14.4,0.0,924
5556,5193,1335,0.9,97.0,0.6,18.1,0.6,925
93751,78995,22965,1.1,98.6,0.1,27.2,0.1,926
13766,11832,3854,2.4,97.1,0.1,29.0,0.4,927
128,74,0,46.1,34.4,19.5,0.0,0.0,934
68031,55927,14240,0.8,99.0,0.1,18.3,0.0,949
0,0,0,-,-,-,-,-,950
298,244,74,0.0,100.0,0.0,17.8,0.0,951
8168,7130,2169,0.0,100.0,0.0,11.7,0.0,952
66079,54109,10228,0.7,99.0,0.2,26.0,0.1,953
65841,54912,16073,0.4,99.1,0.2,35.1,0.0,956
41009,34321,9498,0.3,99.0,0.1,30.1,0.4,957
47721,39331,10262,1.7,97.6,0.2,29.9,0.1,959
3405,3357,90,0.1,98.3,1.6,46.4,0.0,960
29271,24680,7502,0.3,99.4,0.1,30.6,0.0,961
19614,15918,4195,0.9,98.6,0.4,39.5,0.0,962
5148,4325,1317,0.5,97.7,1.2,37.9,0.6,965
16451,13591,4588,1.5,98.2,0.0,41.2,0.2,966
3554,3135,1333,1.1,98.2,0.0,33.1,0.4,968
41784,35667,9949,1.0,98.5,0.2,34.9,0.2,969
26430,22910,5896,0.2,99.7,0.1,34.8,0.0,971
61638,51337,13924,0.6,99.3,0.1,20.9,0.0,976
16890,15384,5054,2.5,96.0,0.2,19.8,0.5,979
13876,11428,3372,0.2,98.9,0.3,12.6,0.3,982
31816,25853,7535,0.4,99.4,0.1,16.1,0.0,983
32265,27803,8983,0.3,99.2,0.1,16.0,0.1,985
54109,44153,9904,0.9,98.9,0.0,20.2,0.1,987
16045,13208,3894,85.3,7.4,2.9,3.1,3.0,1001
22992,19958,3505,70.9,8.3,3.8,11.2,9.0,1002
11989,11795,4,61.8,7.4,4.9,8.6,20.3,1003
4837,4069,759,93.3,5.2,1.1,4.3,0.0,1005
15368,12336,2940,87.5,4.6,1.1,3.7,3.2,1007
1231,1034,318,94.6,4.1,0.0,1.5,0.0,1008
699,494,49,100.0,0.0,0.0,0.0,0.0,1009
3699,2928,779,80.7,1.3,4.5,12.7,0.2,1010
1318,1028,251,96.6,1.3,0.0,1.2,0.0,1011
440,366,96,97.7,2.3,0.0,2.3,0.0,1012
22895,17660,3649,58.8,34.2,3.4,9.8,2.0,1013
30417,25161,6226,74.0,17.5,4.4,7.0,2.2,1020
2144,1908,561,73.9,7.4,13.5,4.8,3.0,1022
1073,910,279,93.8,1.6,0.6,3.5,0.0,1026
17711,14795,4250,86.7,7.6,0.5,8.1,1.5,1027
16273,12507,3584,85.6,7.5,2.7,5.4,1.3,1028
527,452,137,96.8,2.1,0.0,0.9,0.0,1029
12561,10328,2252,91.4,3.5,1.1,3.6,0.6,1030
1697,1213,240,83.7,14.7,0.0,8.1,0.0,1031
484,422,119,99.0,1.0,0.0,0.0,0.0,1032
6096,5244,1301,93.0,3.6,2.0,2.3,0.5,1033
2065,1707,416,94.1,0.5,0.9,3.6,0.6,1034
5295,4353,1285,90.7,3.5,0.1,5.2,2.4,1035
4966,4358,1386,91.4,5.4,0.0,3.4,0.4,1036
582,522,221,91.4,3.8,0.2,3.8,1.9,1037
2469,2066,602,86.2,8.4,0.0,4.8,1.0,1038
1728,1434,420,93.1,3.8,1.3,2.3,0.0,1039
38210,29745,6500,43.3,51.7,2.6,19.1,0.6,1040
2714,2139,466,95.4,1.6,1.3,2.9,0.0,1050
1885,1724,660,85.6,3.3,8.8,1.2,0.3,1053
1793,1480,539,89.6,3.2,0.3,5.5,3.7,1054
20883,17656,4472,85.2,10.1,1.1,7.0,1.0,1056
8215,6791,1894,93.8,3.6,0.4,2.0,0.8,1057
14724,12403,2740,82.4,8.6,1.0,5.0,3.3,1060
9491,7672,2391,85.2,7.8,1.7,5.2,1.3,1062
2089,2055,8,60.6,8.1,5.0,7.6,21.0,1063
134,127,63,100.0,0.0,0.0,0.0,0.0,1066
1585,1318,312,93.1,1.1,1.3,4.6,0.0,1068
8516,7196,1959,82.4,5.9,2.8,7.7,1.8,1069
571,470,194,88.8,0.0,0.2,9.1,0.2,1070
1259,1096,195,89.0,4.6,2.4,4.0,0.1,1071
1413,1227,361,89.2,8.0,0.4,6.5,0.8,1072
6185,5066,1390,91.2,2.8,0.3,6.6,1.8,1073
694,561,104,95.7,4.3,0.0,4.3,0.0,1074
17115,14520,4167,84.7,6.4,1.3,4.6,5.1,1075
9244,7589,2022,89.6,6.2,0.2,3.1,1.1,1077
640,512,39,91.4,8.4,0.2,0.0,0.0,1079
2674,2047,220,77.0,12.3,3.3,8.8,0.7,1080
1716,1326,254,92.1,4.3,0.5,3.7,0.1,1081
10533,8342,1854,90.8,4.2,2.8,3.5,0.0,1082
2539,1902,212,88.3,5.2,0.0,4.3,6.4,1083
99,87,36,100.0,0.0,0.0,0.0,0.0,1084
41592,33453,7527,81.6,10.2,1.3,4.6,4.4,1085
725,582,82,94.9,0.7,0.0,0.0,4.4,1088
28755,23278,4460,76.3,11.9,3.3,6.9,5.2,1089
1428,1207,196,97.9,0.0,2.1,0.0,0.0,1092
145,139,57,100.0,0.0,0.0,0.0,0.0,1093
44,38,14,100.0,0.0,0.0,0.0,0.0,1094
14673,11440,3331,86.9,5.5,3.5,4.4,1.5,1095
2516,2116,620,93.7,2.5,0.8,2.9,0.0,1096
36,28,9,100.0,0.0,0.0,0.0,0.0,1097
951,833,334,97.1,1.1,0.0,2.4,0.0,1098
2245,2008,283,25.6,47.0,20.8,18.7,3.1,1103
22606,16828,3017,22.9,63.5,11.8,27.7,0.7,1104
12045,8544,1339,7.9,77.6,12.5,33.1,0.0,1105
16019,12208,3657,86.5,3.7,1.3,4.2,5.8,1106
12443,8696,1164,11.1,79.7,7.0,22.2,1.5,1107
26198,19959,3037,32.5,41.2,17.3,17.6,6.5,1108
31301,23653,3604,17.0,45.8,31.9,13.3,1.4,1109
15112,11536,2158,49.3,25.1,15.2,12.1,5.3,1118
14182,11177,2387,41.1,31.0,20.4,10.7,3.8,1119
3063,2353,538,62.9,22.3,6.5,9.9,3.3,1128
6486,5348,1377,51.4,31.9,10.1,13.4,2.5,1129
0,0,0,-,-,-,-,-,1144
9467,7090,1255,33.6,45.5,15.6,21.2,1.1,1151
45188,37141,9077,79.9,8.2,5.3,7.4,1.3,1201
8149,6906,2052,94.0,3.0,0.3,3.6,0.8,1220
623,471,79,100.0,0.0,0.0,0.0,0.0,1222
2565,2165,631,90.8,3.2,1.5,5.5,0.3,1223
124,101,0,100.0,0.0,0.0,0.0,0.0,1224
3239,2765,846,90.0,0.8,0.6,6.3,2.4,1225
6332,5076,1558,93.9,2.9,0.1,3.7,1.2,1226
125,125,96,100.0,0.0,0.0,0.0,0.0,1229
9095,7564,2134,88.3,4.4,2.3,4.0,0.5,1230
2461,2104,585,92.6,3.9,0.5,5.0,0.0,1235
1625,1356,311,77.0,4.2,0.8,3.4,15.8,1236
2451,1924,662,98.5,0.3,1.0,0.3,0.0,1237
5928,4952,1729,91.1,3.0,0.6,2.7,2.4,1238
4922,4336,1922,91.3,5.3,1.1,3.1,0.3,1240
255,238,48,100.0,0.0,0.0,0.0,0.0,1242
135,133,42,90.4,0.0,0.0,5.2,0.0,1243
158,158,62,100.0,0.0,0.0,0.0,0.0,1244
828,726,400,93.4,5.9,0.4,1.0,0.4,1245
15279,12674,3244,87.5,5.7,1.4,3.8,2.9,1247
818,733,207,95.4,1.8,0.0,3.2,0.0,1253
961,867,384,92.3,1.0,4.5,1.8,1.5,1254
931,797,271,90.0,2.6,1.7,7.3,0.6,1255
620,514,206,94.2,0.6,4.4,1.3,0.0,1256
2230,2126,920,87.4,7.8,0.0,2.2,2.1,1257
188,174,60,96.3,1.1,0.0,2.7,0.0,1258
733,522,99,85.5,8.5,5.2,0.8,0.0,1259
20,20,0,100.0,0.0,0.0,0.0,0.0,1260
1785,1628,728,91.4,1.6,3.8,2.4,2.2,1262
207,189,94,98.6,1.4,0.0,1.4,0.0,1264
952,808,286,94.0,2.4,0.1,2.0,1.3,1266
8142,6955,1965,83.3,3.5,3.3,6.0,4.8,1267
999,842,179,84.4,1.0,0.0,14.9,0.7,1270
17880,14582,4369,87.2,6.3,2.3,3.1,1.7,1301
1607,1435,459,89.4,3.9,0.1,6.5,1.0,1330
13845,11110,2501,89.9,5.6,0.4,3.4,0.6,1331
2470,2037,489,94.6,1.5,0.1,3.7,0.9,1337
65,65,39,92.3,7.7,0.0,0.0,0.0,1338
1396,1234,423,96.2,0.3,0.0,1.9,1.9,1339
1890,1631,573,93.2,2.8,0.6,3.7,0.6,1340
1620,1337,461,94.1,4.1,0.0,2.6,0.4,1341
1321,1066,140,74.9,2.1,2.0,21.5,0.3,1342
167,130,18,94.6,5.4,0.0,0.0,0.0,1343
1631,1302,313,91.6,3.4,1.2,3.7,0.0,1344
409,355,157,91.0,6.1,0.0,6.8,2.2,1346
197,197,8,70.6,0.0,0.0,0.0,17.3,1347
764,578,108,85.9,0.7,0.0,11.5,2.0,1349
103,93,33,100.0,0.0,0.0,0.0,0.0,1350
2741,2139,589,96.6,0.0,1.1,2.2,0.0,1351
1747,1440,372,88.8,0.0,2.5,3.0,5.8,1354
1009,862,167,77.7,1.9,0.0,12.0,1.0,1355
2871,2375,644,89.9,6.0,0.2,4.1,0.1,1360
7643,6043,1491,90.8,4.9,1.0,5.8,0.7,1364
1177,1017,307,90.1,3.5,0.0,5.9,1.0,1366
504,390,133,87.7,2.2,1.0,7.7,0.4,1367
1455,1120,268,96.6,0.0,0.0,1.9,0.1,1368
3713,3151,1137,88.7,5.2,0.4,7.9,1.4,1370
4921,4129,1129,92.8,5.5,0.2,2.4,0.0,1373
3658,3356,495,76.7,5.0,2.2,2.1,14.1,1375
4868,4106,1105,89.5,5.8,0.4,4.7,0.1,1376
814,704,155,95.8,1.0,0.0,2.2,1.1,1378
779,673,198,82.7,4.6,6.2,5.4,2.3,1379
25,25,4,100.0,0.0,0.0,0.0,0.0,1380
41661,33173,5939,58.1,30.5,5.8,15.2,1.7,1420
6457,5050,1139,90.4,3.9,0.7,4.9,0.8,1430
3187,2691,657,95.2,2.6,0.0,2.6,0.5,1431
8118,6668,1304,75.7,15.6,2.8,13.0,1.6,1432
1763,1513,229,51.0,12.9,23.1,1.6,12.0,1434
3694,2753,549,95.6,3.6,0.5,0.3,0.0,1436
385,210,21,99.2,0.0,0.8,0.0,0.0,1438
21231,17546,4042,83.7,8.3,1.8,5.3,3.2,1440
11212,8201,1687,85.8,4.1,0.4,7.2,4.8,1450
5362,4040,838,86.1,8.4,0.0,7.3,4.8,1451
4338,3466,774,89.2,2.8,2.8,2.9,2.5,1452
43550,35246,8116,70.7,13.9,5.9,10.1,3.0,1453
10084,7813,1695,86.4,2.5,0.6,3.2,7.1,1460
11765,9144,2010,89.0,3.9,1.8,3.9,1.0,1462
11667,9269,1957,85.8,3.0,2.5,4.0,5.4,1463
7092,6032,1445,81.5,8.0,6.6,2.0,2.0,1464
4009,3288,755,95.2,0.4,0.0,2.8,1.8,1468
7168,5520,1127,86.3,3.3,3.9,3.9,4.1,1469
8220,6611,2212,97.0,1.5,0.0,1.7,0.6,1473
1902,1674,280,88.6,7.3,0.0,6.6,0.0,1474
10180,7984,1635,84.0,4.0,1.3,6.5,4.3,1475
16763,13289,3581,90.4,4.9,0.5,3.7,2.6,1501
3514,2931,957,91.2,2.3,0.7,4.3,3.1,1503
9195,7140,1630,86.9,3.7,3.1,5.9,1.9,1504
4855,3897,961,91.2,2.9,0.0,2.9,3.5,1505
3443,2841,813,93.7,2.1,0.4,1.4,0.2,1506
13338,10056,2117,91.5,5.5,0.6,4.7,0.2,1507
15347,12701,2202,78.0,15.7,0.4,6.6,1.8,1510
2120,1749,531,89.7,5.1,1.0,3.6,1.6,1515
9213,7021,1545,94.5,4.3,0.2,2.4,0.3,1516
3047,2293,375,93.0,3.0,1.1,0.6,2.9,1518
7634,6006,813,84.4,3.3,0.3,5.5,6.9,1519
16893,12414,2775,84.9,6.3,2.6,6.4,2.2,1520
2585,2161,622,90.9,6.0,0.0,3.2,0.8,1521
2890,2257,432,93.8,1.0,1.7,2.1,1.0,1522
8395,6906,1518,84.2,8.6,3.8,4.5,0.7,1523
6077,4848,898,88.7,3.5,3.9,3.4,0.9,1524
31,31,0,100.0,0.0,0.0,0.0,0.0,1525
13852,11007,2529,84.8,3.6,1.3,7.9,4.6,1527
3176,2585,555,94.0,1.1,0.8,3.7,0.6,1529
984,796,228,95.0,0.8,2.3,1.6,0.2,1531
15647,12140,2434,77.5,4.0,3.3,4.9,11.0,1532
5893,4753,1117,87.2,6.9,2.2,2.6,2.4,1534
4750,3922,891,96.2,0.9,1.6,1.5,0.1,1535
7282,5604,1179,73.2,9.3,2.6,11.9,6.8,1536
1935,1489,287,92.8,0.1,4.2,2.9,0.0,1537
11420,9188,1750,91.7,5.0,0.5,3.0,0.9,1540
3497,2778,731,93.5,2.4,0.2,3.3,0.0,1541
2815,2176,769,87.0,3.3,4.5,5.3,0.0,1542
9102,6823,1115,92.3,3.3,0.5,1.4,3.1,1543
38734,29624,5717,64.1,4.9,3.5,5.6,23.3,1545
17669,13699,2501,56.7,36.0,3.2,14.7,1.1,1550
4734,3600,652,71.4,6.2,2.0,8.7,12.5,1560
0,0,0,-,-,-,-,-,1561
11955,9917,2774,90.1,4.1,1.0,4.0,0.7,1562
8053,6476,1746,94.6,3.4,0.7,1.9,0.3,1564
6795,5258,1492,89.7,2.9,1.4,3.4,3.7,1566
7828,5926,1386,81.1,5.7,5.4,6.0,4.0,1568
14039,11370,2490,91.6,2.7,1.6,3.4,0.5,1569
17671,13942,3272,74.1,16.9,5.0,7.0,1.0,1570
11885,9561,2020,84.5,4.4,4.6,3.5,3.6,1571
21360,15941,3173,58.7,6.5,3.2,4.0,26.9,1581
7476,6253,1810,85.5,6.2,3.5,4.8,1.1,1583
4841,4040,1266,95.8,2.6,0.0,0.7,0.0,1585
10468,7999,1494,87.3,9.7,0.1,6.3,0.3,1588
9268,7475,1566,90.9,1.5,0.9,5.4,1.5,1590
25869,21342,4632,66.9,13.2,10.3,8.7,5.3,1602
20678,16758,2494,43.8,27.7,9.8,13.6,13.9,1603
40724,32666,5837,52.0,21.2,15.2,8.0,6.9,1604
30590,22811,4157,45.0,32.9,12.9,14.5,4.2,1605
22636,18097,3306,62.2,14.7,9.6,11.1,6.5,1606
8630,6900,938,53.9,20.3,19.6,13.7,1.4,1607
5080,3794,226,29.4,46.0,9.3,21.1,8.9,1608
23256,20486,3331,62.4,19.5,7.8,11.7,5.9,1609
27033,21729,2343,36.6,38.7,12.3,17.4,7.5,1610
2188,1857,222,87.8,6.3,2.0,5.0,0.2,1611
5013,4155,839,89.3,4.0,2.6,4.7,0.8,1612
32973,26314,6905,70.0,8.8,4.3,7.9,9.0,1701
38898,30314,5032,43.5,24.9,7.2,14.7,6.2,1702
737,504,25,43.8,1.8,0.0,19.4,36.0,1718
5462,4347,673,68.7,1.4,9.4,2.1,17.5,1719
23081,17348,3782,62.0,3.6,3.8,6.5,24.8,1720
18634,15095,3213,69.5,8.3,4.5,4.7,13.9,1721
14408,11093,2350,69.9,4.3,2.2,5.4,19.3,1730
1784,1002,0,44.0,32.0,2.5,10.0,15.0,1731
5653,4114,823,84.8,3.9,0.0,6.0,6.2,1740
5209,3855,1098,83.7,1.2,0.1,4.2,10.5,1741
18311,13865,4093,80.9,5.5,3.6,7.7,4.8,1742
554,439,53,70.4,3.6,0.0,1.1,24.9,1745
14902,11608,2632,86.5,4.3,0.5,4.6,5.4,1746
6021,4517,1049,93.9,3.5,0.4,3.8,0.4,1747
18748,13534,2461,75.5,2.7,0.8,5.0,16.4,1748
19947,15842,3756,82.2,5.9,0.8,6.7,4.8,1749
41391,32962,6024,61.7,16.9,3.3,11.9,5.2,1752
10671,8267,1535,84.6,3.6,0.5,7.5,4.2,1754
6238,4724,909,92.5,2.8,0.0,4.4,0.6,1756
30411,24056,5333,70.3,11.6,3.8,9.8,2.5,1757
36274,28580,6500,77.7,3.7,1.6,3.9,13.7,1760
4404,3124,693,82.1,2.0,0.2,8.5,7.8,1770
9867,7187,1295,74.8,4.0,0.5,3.2,15.7,1772
5216,4050,1412,85.9,4.3,0.8,5.1,4.7,1773
7111,5324,1190,83.0,1.7,3.0,4.5,5.6,1775
18926,13578,2952,81.2,1.6,1.6,5.0,10.1,1776
14070,10545,2648,77.2,5.1,0.9,4.7,12.8,1778
40992,33595,6460,74.3,6.1,5.0,5.3,9.6,1801
26004,20998,5617,75.4,2.8,2.1,4.9,14.6,1803
35612,26938,5644,70.3,9.4,2.0,5.7,15.0,1810
30854,24939,4977,79.1,3.9,4.9,3.5,9.0,1821
26612,21042,4768,80.4,5.0,1.8,5.5,8.7,1824
32309,25355,5357,81.3,7.9,3.6,5.7,4.9,1826
3359,2651,481,89.4,4.8,1.1,4.9,3.5,1827
26885,20906,4481,64.3,26.8,3.3,13.1,1.2,1830
25707,20464,3567,62.0,27.0,2.5,14.1,2.2,1832
8389,6389,1481,90.3,2.5,1.2,6.1,1.0,1833
6742,5272,1354,94.3,4.0,0.0,1.1,0.2,1834
14681,11624,1884,75.6,14.7,4.6,11.9,0.7,1835
6977,5111,837,11.5,85.4,1.3,11.0,0.0,1840
52738,37689,4910,9.9,86.5,1.9,17.2,0.9,1841
28352,21371,2681,19.3,72.7,2.3,12.2,4.1,1843
52780,41921,9064,57.9,30.0,4.9,10.6,4.1,1844
31624,24662,4843,78.8,8.6,2.1,4.7,6.8,1845
16806,12246,1665,44.0,26.6,11.3,7.9,15.0,1850
32323,25583,3150,32.9,12.4,8.2,6.8,41.7,1851
36546,28776,4860,56.7,15.4,8.4,6.3,14.2,1852
29062,24408,3626,50.3,21.7,8.6,9.4,15.7,1854
6717,5484,1477,92.3,1.7,0.0,5.7,0.6,1860
11126,9225,1856,73.1,9.2,9.1,4.7,5.3,1862
9570,7661,1876,82.6,2.7,2.6,3.1,8.9,1863
15529,12114,2208,87.8,1.6,1.1,5.3,4.2,1864
25443,19384,5112,86.1,4.4,0.4,5.2,6.4,1867
30817,25612,6001,88.0,3.2,2.9,2.6,4.2,1876
12385,9535,1539,79.6,7.1,1.8,2.6,9.6,1879
27026,21553,5130,89.0,2.7,1.0,3.4,4.1,1880
24524,18005,3260,70.2,2.9,0.6,3.4,22.6,1886
23191,18079,3534,86.8,1.8,1.8,5.6,5.1,1887
22809,16540,4063,73.9,2.6,2.4,5.4,15.8,1890
1658,1508,536,38.8,42.2,17.9,5.4,0.5,1901
51931,39206,6621,26.8,50.3,12.0,14.8,5.0,1902
20078,15748,3316,61.2,24.8,5.2,6.1,5.6,1904
26986,20068,2744,33.3,42.2,12.1,13.0,7.5,1905
28566,23798,6101,77.5,10.6,3.2,6.0,3.0,1906
15208,12199,2980,87.2,5.1,3.0,4.0,2.9,1907
3336,2966,1054,94.2,0.3,1.9,2.7,0.6,1908
17279,14089,2942,88.3,2.7,3.1,5.7,1.0,1913
41611,33532,7348,84.7,6.6,2.4,5.4,2.2,1915
8234,6302,1652,92.3,2.2,0.0,6.0,1.1,1921
3827,3076,939,93.5,2.7,0.0,2.5,0.8,1922
27734,22828,5918,88.8,4.2,2.3,2.3,2.4,1923
3648,2685,555,97.9,0.9,0.0,1.1,0.0,1929
29830,25228,7631,89.7,4.1,1.2,3.4,2.5,1930
176,176,25,62.5,31.3,0.0,0.0,6.3,1937
13791,11241,2924,91.9,2.5,1.0,3.3,2.0,1938
13072,9719,2558,82.2,4.5,1.6,4.3,8.2,1940
5386,3988,1178,93.8,0.4,0.0,1.7,0.7,1944
20373,15990,4545,92.7,3.5,1.1,1.5,1.0,1945
9668,7939,1861,88.7,5.7,1.6,5.8,2.4,1949
18356,14283,3977,92.2,2.8,0.5,4.0,1.5,1950
2896,2390,658,89.1,0.3,0.0,6.4,3.3,1951
9182,7880,1989,85.9,6.3,1.1,6.3,3.1,1952
54057,44479,13127,80.2,11.7,2.8,7.1,1.6,1960
803,757,362,94.3,1.9,0.0,2.2,0.0,1965
6973,6097,2584,94.4,2.5,0.6,3.9,0.2,1966
6175,4906,1304,94.2,0.0,0.0,3.8,2.0,1969
44435,37490,7387,68.9,19.1,4.6,8.0,3.1,1970
7612,5959,1533,93.1,0.9,0.7,1.9,3.3,1982
6532,4830,1491,85.3,4.5,1.8,6.9,5.1,1983
4933,4112,662,89.5,3.8,2.1,2.0,2.5,1984
4521,3683,1052,87.2,4.1,0.0,9.0,2.0,1985
17025,13177,2380,83.0,7.2,0.8,9.8,1.2,2019
24293,18983,4750,73.6,4.4,9.1,4.6,7.7,2021
8330,5976,1358,92.8,1.9,0.8,3.2,0.6,2025
25150,20634,5179,81.3,7.6,5.5,5.1,2.3,2026
5886,4302,1121,76.7,2.7,1.7,5.6,12.8,2030
4847,3375,781,72.7,7.9,2.7,13.1,11.2,2032
18476,14699,3179,81.3,4.0,4.0,6.1,6.5,2035
32777,26105,4427,86.4,4.1,1.5,4.3,5.6,2038
24143,18107,5632,92.9,2.3,0.6,2.4,2.4,2043
