housing_units_occ,homeowner_units_occ,renters_units_occ,med_rent,med_household_price,zip
4455,3322,1133,812,186400,1082
1115,767,348,876,212100,1083
74,73,1,-,245800,1084
15542,10734,4808,947,222100,1085
0,0,0,-,-,1086
211,137,74,985,240800,1088
11971,7105,4866,849,213800,1089
445,302,143,468,215300,1092
141,131,10,-,338100,1093
190,88,102,522,188900,1094
5266,4613,653,775,299900,1095
1034,876,158,973,274700,1096
17,7,10,-,-,1097
556,481,75,788,270900,1098
1418,138,1280,841,118000,1103
8989,4137,4852,838,134800,1104
4831,519,4312,707,139100,1105
5822,5134,688,1375,327600,1106
3825,911,2914,715,169500,1107
9899,3719,6180,940,153700,1108
9591,4393,5198,945,130000,1109
5701,4378,1323,873,160500,1118
4822,3471,1351,901,148800,1119
1097,1036,61,1682,167500,1128
2787,2211,576,1071,167400,1129
3243,1355,1888,916,136200,1151
0,0,0,-,-,1199
19953,12484,7469,819,174600,1201
3768,2455,1313,704,152000,1220
348,320,28,1222,246100,1222
1028,968,60,1375,256300,1223
124,64,60,726,184000,1224
1404,1132,272,923,192600,1225
2970,2212,758,861,185800,1226
48,40,8,-,333300,1229
3398,2404,994,928,334300,1230
1196,1046,150,735,191100,1235
427,359,68,1097,313200,1236
970,810,160,1132,246500,1237
2351,1626,725,771,266400,1238
2201,1441,760,820,361700,1240
173,105,68,-,260900,1242
164,159,5,-,230500,1243
62,52,10,-,388900,1244
405,327,78,1194,428700,1245
6848,4150,2698,711,153300,1247
365,351,14,625,248800,1253
471,441,30,1354,456300,1254
326,303,23,595,296500,1255
321,285,36,825,185700,1256
1014,803,211,1023,312200,1257
195,176,19,-,389600,1258
262,249,13,950,383900,1259
131,66,65,-,446700,1260
557,316,241,758,406300,1262
76,52,24,1125,450000,1264
583,527,56,1682,378700,1266
2405,1819,586,995,297900,1267
342,340,2,-,295900,1270
7995,4523,3472,864,189600,1301
632,525,107,917,273000,1330
5403,3897,1506,846,154000,1331
1101,878,223,983,239200,1337
73,67,6,-,260400,1338
601,493,108,791,227600,1339
722,596,126,968,205400,1340
692,608,84,1150,322300,1341
563,360,203,2103,306500,1342
25,25,0,-,287500,1343
602,503,99,734,208400,1344
189,176,13,-,227300,1346
78,78,0,-,115600,1347
462,378,84,978,194000,1349
47,37,10,825,108000,1350
999,734,265,864,269200,1351
583,482,101,1006,247900,1354
392,350,42,1074,254900,1355
1214,952,262,830,249000,1360
3185,2190,995,784,160900,1364
493,408,85,775,271800,1366
231,202,29,1323,195000,1367
528,442,86,1118,230700,1368
1853,1302,551,840,239100,1370
1850,1536,314,943,279500,1373
1597,674,923,1293,282000,1375
2375,1177,1198,784,186000,1376
338,323,15,1097,211100,1378
384,307,77,956,208300,1379
14828,7813,7015,954,183400,1420
2024,1810,214,1292,230600,1430
1106,971,135,1174,245600,1431
3387,2081,1306,927,296000,1432
191,103,88,-,282500,1434
1229,930,299,903,167900,1436
229,221,8,-,237500,1438
8254,4233,4021,786,175200,1440
4101,3593,508,1289,440700,1450
1645,1522,123,1375,568300,1451
1682,1531,151,987,249400,1452
16563,9178,7385,913,231700,1453
3440,2896,544,975,401500,1460
4171,3329,842,1617,285300,1462
4346,3396,950,1118,326100,1463
2426,1673,753,972,328700,1464
163,163,0,-,386300,1467
1891,1698,193,1105,207500,1468
2683,2206,477,862,263600,1469
2832,2517,315,1136,274600,1473
715,600,115,1065,275700,1474
3889,2955,934,729,188100,1475
6642,5498,1144,961,246100,1501
1151,1001,150,1037,379600,1503
3438,2431,1007,852,267800,1504
1713,1484,229,921,363100,1505
1421,1170,251,908,224300,1506
4889,3957,932,969,280400,1507
5586,3014,2572,1118,248100,1510
828,732,96,1094,246500,1515
3151,2511,640,1006,291600,1516
1397,1006,391,699,325700,1518
2468,1965,503,1142,363800,1519
5420,4869,551,1223,297100,1520
951,860,91,1298,214300,1521
1239,1062,177,1077,284900,1522
2245,1874,371,1131,340400,1523
2597,1902,695,876,223900,1524
94,44,50,-,237500,1525
5330,3957,1373,1029,263200,1527
1158,886,272,1154,298000,1529
425,380,45,945,270700,1531
5278,4350,928,1344,389600,1532
2236,1698,538,748,338300,1534
1818,1263,555,797,238200,1535
2759,2216,543,1122,334900,1536
880,684,196,866,189400,1537
4323,3204,1119,808,240000,1540
1279,1167,112,1129,381700,1541
828,669,159,1088,258400,1542
2904,2433,471,948,281800,1543
12853,9496,3357,1249,394100,1545
6926,2995,3931,868,188200,1550
1712,971,741,1118,365700,1560
85,34,51,-,-,1561
4969,3232,1737,858,252100,1562
2692,2336,356,1270,340500,1564
2220,1965,255,1258,266000,1566
2725,2293,432,903,407900,1568
4817,3868,949,1134,277700,1569
6734,3720,3014,885,211800,1570
3873,2834,1039,960,252700,1571
6682,4105,2577,1539,432000,1581
2055,1759,296,892,268200,1583
1887,1350,537,1303,222700,1585
3739,2085,1654,962,261000,1588
3341,3071,270,787,349100,1590
9666,5756,3910,1150,225400,1602
7203,3320,3883,996,183400,1603
14447,6741,7706,1084,209700,1604
10657,3082,7575,929,198300,1605
8129,5409,2720,1029,215400,1606
3694,1548,2146,993,173100,1607
1639,130,1509,787,157600,1608
7401,2754,4647,994,305700,1609
8114,1187,6927,1015,162500,1610
877,551,326,963,227800,1611
1558,1442,116,973,297600,1612
12587,9851,2736,1371,389000,1701
15244,5298,9946,1260,326900,1702
240,154,86,-,275600,1718
2288,1685,603,1010,506700,1719
8476,6364,2112,1346,564000,1720
6689,5368,1321,1312,379000,1721
5240,3880,1360,1770,605900,1730
540,6,534,2619,-,1731
1686,1565,121,-,485200,1740
1773,1680,93,1328,793300,1741
6741,5166,1575,2006,775100,1742
157,140,17,-,400000,1745
5171,4539,632,1001,417100,1746
2232,1798,434,1054,322500,1747
5614,4817,797,1675,551400,1748
7708,5794,1914,1148,319700,1749
15529,8805,6724,1350,325700,1752
4274,3104,1170,1111,334000,1754
2064,1813,251,1486,422400,1756
11086,7609,3477,1119,292800,1757
14157,10186,3971,1392,497000,1760
1480,1369,111,1153,723500,1770
3246,2873,373,1092,599200,1772
2008,1582,426,1831,846300,1773
2627,2361,266,1507,474800,1775
6226,5741,485,923,668500,1776
5044,4501,543,1086,662000,1778
15650,9475,6175,1478,394900,1801
9572,6717,2855,1851,465900,1803
12369,9846,2523,1423,603700,1810
11211,8922,2289,1368,371500,1821
9805,8382,1423,1378,386800,1824
11185,8542,2643,1281,305100,1826
1138,1095,43,1682,460600,1827
10148,5598,4550,1093,281500,1830
8825,5034,3791,1118,264700,1832
3265,2621,644,1463,431700,1833
2339,1967,372,1272,381100,1834
5182,3654,1528,1125,270200,1835
2215,165,2050,905,97700,1840
14854,4165,10689,1058,243800,1841
8732,2994,5738,1123,238700,1843
17671,12555,5116,1160,304900,1844
11136,8225,2911,1399,457800,1845
5421,2358,3063,1155,209100,1850
10203,4175,6028,1134,252100,1851
13830,6388,7442,1057,254000,1852
9542,3536,6006,1007,227900,1854
2683,2382,301,795,335300,1860
3417,2940,477,1225,365400,1862
3888,3028,860,1144,313200,1863
5422,4637,785,1434,469200,1864
9063,7469,1594,1220,491200,1867
11413,9878,1535,1647,359400,1876
4378,3766,612,1266,349100,1879
10335,7865,2470,1298,448000,1880
8244,7351,893,1841,485600,1886
7947,6710,1237,1772,422800,1887
7928,6827,1101,1568,842300,1890
916,78,838,819,286200,1901
17154,5833,11321,1079,253800,1902
6345,4780,1565,1346,316900,1904
8539,3972,4567,1093,266900,1905
10210,8242,1968,1045,361600,1906
5494,4252,1242,1583,450600,1907
1597,1126,471,1312,548900,1908
7025,4921,2104,1113,316500,1913
16408,9967,6441,1141,392900,1915
2707,2637,70,800,627900,1921
1050,909,141,-,456500,1922
10624,7440,3184,1259,380600,1923
1439,1149,290,1108,585700,1929
12906,8246,4660,1051,381000,1930
0,0,0,-,-,1937
5677,4176,1501,1033,452400,1938
4949,4150,799,1489,593300,1940
2106,1481,625,1301,763600,1944
8250,6621,1629,1408,611100,1945
2998,2583,415,1686,461500,1949
7881,5957,1924,1174,479100,1950
1765,1441,324,1393,474800,1951
3597,2728,869,1280,333900,1952
21251,13690,7561,1265,356800,1960
3201,2286,915,1078,471800,1966
2186,1826,360,1154,428200,1969
18277,9277,9000,1147,331300,1970
2677,2197,480,1096,519200,1982
2237,2120,117,323,566700,1983
1381,1236,145,1262,535800,1984
1596,1486,110,2000,490200,1985
6347,5154,1193,1364,288900,2019
9026,6978,2048,1570,460200,2021
3046,2358,688,1496,852300,2025
9865,6816,3049,1546,416300,2026
2011,1925,86,2415,1006800,2030
1644,1396,248,1474,461400,2032
6626,4329,2297,1397,392800,2035
11288,9181,2107,1190,403000,2038
8712,6989,1723,2190,710700,2043
4892,3325,1567,1291,377000,2045
50,18,32,-,-,2047
8471,6108,2363,1186,386800,2048
9495,7428,2067,1363,433800,2050
4189,3641,548,1215,633500,2052
4642,4086,556,1078,383800,2053
3100,2611,489,1557,387100,2054
3183,3020,163,1280,469100,2056
3632,3422,210,711,583300,2061
11757,6876,4881,1414,402600,2062
6650,5804,846,1072,533700,2066
6220,5332,888,1762,516900,2067
300,286,14,-,429100,2071
10724,7635,3089,1313,323500,2072
7027,5936,1091,1392,459200,2081
5528,4761,767,1575,662800,2090
4076,3418,658,1098,421100,2093
1888,895,993,2480,1009200,2108
1943,639,1304,2680,815600,2109
1347,796,551,2211,891600,2110
3202,849,2353,1425,694200,2111
4370,992,3378,1848,548900,2113
7196,1738,5458,2128,697400,2114
9258,1266,7992,1563,660900,2115
11987,4732,7255,1800,992100,2116
12514,4581,7933,1196,710700,2118
11261,2534,8727,917,379300,2119
4991,426,4565,1074,413600,2120
10471,2090,8381,812,417500,2121
8384,3274,5110,1370,398800,2122
19130,7351,11779,1314,362500,2124
12586,4371,8215,1273,375800,2125
10027,4127,5900,1354,316300,2126
17056,6741,10315,1485,533200,2127
16286,4651,11635,1249,355800,2128
8931,4068,4863,1153,622200,2129
16336,7587,8749,1518,486400,2130
12480,6929,5551,1365,414900,2131
11333,8287,3046,1539,459400,2132
7855,997,6858,1660,452900,2134
19063,4567,14496,1652,465200,2135
11762,6263,5499,1178,361100,2136
13542,5538,8004,1984,748200,2138
14094,5046,9048,1904,644300,2139
8891,3117,5774,1481,671200,2140
6437,2161,4276,1761,583300,2141
1326,189,1137,3129,838000,2142
11238,3306,7932,1730,550200,2143
10792,3790,7002,1824,635500,2144
10409,4091,6318,1514,472100,2145
23081,9447,13634,1395,359400,2148
15521,6150,9371,1342,357300,2149
12714,3276,9438,1286,308300,2150
19986,9746,10240,1301,332100,2151
7747,4293,3454,1312,387200,2152
22474,12930,9544,1613,443100,2155
528,0,528,2380,-,2163
24770,10573,14197,1374,365100,2169
7766,4160,3606,1272,408000,2170
7631,4383,3248,1554,416900,2171
11481,7697,3784,1243,463300,2176
9062,6014,3048,1390,438700,2180
14017,10191,3826,1373,402000,2184
8970,7401,1569,1520,558700,2186
6296,3709,2587,1346,347600,2188
6179,3846,2333,1203,318700,2189
7038,4957,2081,1464,363900,2190
3501,2792,709,1374,342200,2191
743,31,712,2860,"2,000,000+",2199
27,0,27,-,-,2203
1543,571,972,3072,752900,2210
7463,912,6551,1778,465900,2215
21042,9752,11290,1058,250300,2301
11158,7650,3508,1033,221600,2302
1574,1200,374,1116,294900,2322
7897,5829,2068,1385,338000,2324
4460,4125,335,1319,274600,2330
5427,4899,528,2176,594000,2332
4854,4065,789,1148,321600,2333
2850,2519,331,1599,281500,2338
4980,4311,669,1161,469200,2339
3720,3422,298,932,344300,2341
4257,3447,810,1046,290000,2343
9078,7378,1700,1138,292800,2346
3956,3408,548,1347,356200,2347
6236,4225,2011,1169,319200,2351
4395,3613,782,1269,417700,2356
24,13,11,-,-,2357
6464,5676,788,1633,370300,2359
22468,17733,4735,1343,346300,2360
4758,3785,973,1241,348500,2364
0,0,0,-,-,2366
1005,870,135,1216,357600,2367
12226,8361,3865,1308,283500,2368
6853,4895,1958,1181,288100,2370
3656,2980,676,1468,330200,2375
2469,2138,331,1289,327200,2379
5380,3908,1472,1057,289800,2382
5058,4520,538,2126,813900,2420
6697,4981,1716,1942,818100,2421
8473,4761,3712,2133,797700,2445
13301,5731,7570,2109,805800,2446
7346,4308,3038,1614,439600,2451
5112,3266,1846,1668,494300,2452
11244,4654,6590,1432,469400,2453
0,0,0,-,-,2457
4942,2998,1944,1740,733400,2458
6680,5388,1292,1744,973000,2459
3722,2429,1293,1708,769700,2460
2683,1978,705,1761,835400,2461
612,377,235,1790,836600,2462
1247,834,413,1667,620000,2464
4296,3322,974,1789,765900,2465
2820,1607,1213,1691,747900,2466
6181,4213,1968,2171,769900,2467
1924,1793,131,2313,1109300,2468
15233,7921,7312,1720,480500,2472
11400,6596,4804,1615,565300,2474
7232,4753,2479,1542,595600,2476
9708,6151,3557,1802,758900,2478
4736,4028,708,2000,1150900,2481
3922,3133,789,1483,956000,2482
7063,6294,769,854,790900,2492
3764,3256,508,1542,1198400,2493
3589,2505,1084,1754,695000,2494
5685,4472,1213,1255,321700,2532
277,217,60,-,437500,2534
468,385,83,1458,986900,2535
8094,6500,1594,1420,334600,2536
2430,2229,201,1440,440000,2537
1440,1031,409,1185,237700,2538
1597,1285,312,1702,728000,2539
3974,2599,1375,924,537100,2540
278,11,267,1240,-,2542
432,288,144,1328,860400,2543
35,35,0,-,-,2553
3651,2328,1323,1689,986100,2554
1383,1181,202,1391,527300,2556
1684,1323,361,1386,577900,2557
464,233,231,1102,227600,2558
1818,1370,448,1265,336600,2559
170,141,29,-,299300,2561
1244,986,258,1350,382300,2562
3854,3306,548,1164,362500,2563
100,100,0,-,"2,000,000+",2564
1442,957,485,1282,595800,2568
4578,3000,1578,985,277000,2571
930,806,124,-,745500,2575
1899,1823,76,1408,250400,2576
10,10,0,-,-,2584
6319,3176,3143,1147,248900,2601
839,708,131,1723,589200,2630
4267,3633,634,936,431300,2631
4336,3724,612,1326,351800,2632
1921,1515,406,917,600700,2633
1556,1415,141,1928,390200,2635
56,43,13,-,479600,2637
1514,1320,194,1166,480300,2638
1553,907,646,1169,331100,2639
101,101,0,-,575000,2641
2446,2048,398,1000,453400,2642
0,0,0,-,-,2643
1512,1242,270,1208,327200,2644
4260,3615,645,1221,370800,2645
887,792,95,1267,436600,2646
74,65,9,-,1822900,2647
2696,2532,164,1917,344600,2648
6279,5514,765,1339,337600,2649
375,257,118,1532,876300,2650
0,0,0,-,-,2651
439,379,60,894,511300,2652
2895,2272,623,1040,612500,2653
1468,1202,266,1523,478900,2655
1772,1199,573,1120,511600,2657
481,412,69,1378,522900,2659
3202,2453,749,1064,344600,2660
47,38,9,-,1086200,2663
4176,2982,1194,1231,327000,2664
357,282,75,1066,454400,2666
1456,1208,248,1007,496900,2667
1209,940,269,1417,443800,2668
48,34,14,-,-,2669
661,486,175,1094,392400,2670
456,357,99,1077,410200,2671
135,116,19,-,861900,2672
3723,2883,840,1342,270300,2673
3031,2771,260,1388,363500,2675
1516,1358,158,1428,337800,2702
17094,11333,5761,1030,273900,2703
12,12,0,-,666700,2713
1303,1209,94,1115,336300,2715
1689,1474,215,1052,330500,2717
2287,1989,298,702,263900,2718
6506,4887,1619,886,270800,2719
13223,5322,7901,814,234300,2720
10897,4032,6865,731,227100,2721
6672,1880,4792,721,219600,2723
7621,2567,5054,705,238900,2724
933,693,240,1091,264500,2725
6062,5062,1000,993,276100,2726
1897,1540,357,1078,471000,2738
2429,1884,545,1142,419800,2739
18406,7376,11030,812,205000,2740
4033,3406,627,793,277600,2743
4654,1737,2917,753,215000,2744
10119,5883,4236,831,218500,2745
6218,1110,5108,794,204300,2746
6970,5420,1550,965,319800,2747
4733,3709,1024,902,349100,2748
10049,6968,3081,1005,330500,2760
3474,2588,886,1290,333300,2762
693,584,109,1208,367600,2763
1438,1208,230,624,315300,2764
6532,5482,1050,1138,326700,2766
4838,3915,923,1382,330200,2767
4048,3633,415,1250,358300,2769
1798,1644,154,995,386900,2770
5886,5091,795,1124,318000,2771
6223,5366,857,894,271200,2777
2388,2289,99,-,343700,2779
19934,12134,7800,977,243500,2780
6239,5217,1022,1052,356300,2790
153,96,57,1296,537200,2791
324,109,215,758,245600,2802
911,837,74,591,224000,2804
6075,5420,655,1407,402300,2806
443,308,135,841,1104200,2807
860,675,185,1140,235800,2808
8489,5485,3004,1032,318800,2809
418,401,17,-,312700,2812
3271,2743,528,1141,305900,2813
2750,2462,288,796,256600,2814
87,87,0,-,338700,2815
13152,10119,3033,927,216800,2816
2178,1783,395,1656,319800,2817
7567,5636,1931,987,385600,2818
2442,1970,472,873,327300,2822
2081,1740,341,1092,287700,2825
357,332,25,-,217900,2826
808,728,80,1458,288800,2827
3002,2466,536,840,259200,2828
2203,1624,579,892,251600,2830
1170,1034,136,1086,278500,2831
1923,1548,375,1240,261600,2832
385,287,98,669,265300,2833
2303,1888,415,1761,582100,2835
60,60,0,-,-,2836
1653,1277,376,1250,511200,2837
1414,650,764,924,240000,2838
714,499,215,1136,113600,2839
10531,4248,6283,1165,405700,2840
0,0,0,-,-,2841
6824,3574,3250,1250,350500,2842
8928,6513,2415,1002,313300,2852
3454,3063,391,924,293600,2857
217,112,105,1101,238400,2858
2473,1819,654,953,230600,2859
17926,6258,11668,839,170500,2860
9831,5896,3935,976,174200,2861
6310,1439,4871,833,149100,2863
13495,9961,3534,947,266500,2864
6199,4384,1815,1187,296800,2865
7121,5403,1718,1279,368300,2871
148,131,17,-,230600,2872
137,113,24,-,361900,2873
2223,2094,129,1857,407300,2874
207,142,65,-,288500,2875
90,0,90,1292,-,2876
6841,5452,1389,936,267500,2878
8337,6134,2203,1062,343400,2879
1062,657,405,1172,344400,2881
6025,3856,2169,1271,406100,2882
4957,2561,2396,943,265100,2885
12509,8339,4170,1081,209800,2886
8327,6461,1866,1034,193300,2888
11312,8572,2740,1100,189500,2889
9253,5758,3495,1063,289500,2891
1853,1574,279,1612,288500,2892
13135,6985,6150,936,183200,2893
271,238,33,-,276700,2894
17054,6277,10777,848,158500,2895
4446,3469,977,985,280300,2896
599,449,150,1059,230200,2898
4802,805,3997,1005,314300,2903
12755,6134,6621,844,192100,2904
8796,4093,4703,901,181300,2905
10941,5099,5842,1204,390900,2906
8865,2568,6297,921,146800,2907
12204,5158,7046,961,174900,2908
14790,4261,10529,907,154500,2909
8128,5665,2463,1008,182300,2910
6655,3767,2888,997,195500,2911
0,0,0,-,-,2912
8807,4438,4369,915,195200,2914
7329,4586,2743,975,207300,2915
3749,2676,1073,874,232200,2916
4527,3562,965,880,287700,2917
11992,8134,3858,940,211800,2919
14064,8436,5628,1007,214400,2920
4489,3809,680,1068,345300,2921
4081,3691,390,1569,335000,3031
1984,1823,161,869,296300,3032
1750,1620,130,1172,317200,3033
1534,1442,92,1619,273100,3034
1694,1615,79,2097,315800,3036
1611,1448,163,1163,269000,3037
13154,8194,4960,1152,226400,3038
2668,2313,355,1118,239700,3042
639,586,53,1263,282000,3043
1700,1500,200,1523,255800,3044
5197,4125,1072,1106,252400,3045
977,892,85,1125,290200,3046
642,506,136,1014,217900,3047
1411,1220,191,831,202900,3048
3010,2743,267,1573,442100,3049
8955,7187,1768,1380,270500,3051
3101,2591,510,1193,293600,3052
8883,7769,1114,1345,295900,3053
9745,8457,1288,1426,263200,3054
5989,3923,2066,1110,236000,3055
880,826,54,927,305000,3057
11889,3972,7917,1097,222500,3060
11100,7880,3220,1372,258100,3062
6650,3965,2685,1352,250500,3063
5735,3304,2431,1088,256700,3064
1851,1726,125,1301,297500,3070
1792,1562,230,1107,229900,3071
4575,4079,496,1168,334500,3076
4033,3038,995,1283,214700,3077
11177,8687,2490,1081,301600,3079
657,593,64,1163,269900,3082
519,476,43,1358,264500,3084
1557,1200,357,979,255700,3086
5093,4707,386,2175,389300,3087
1663,169,1494,817,216800,3101
13248,5231,8017,1108,204500,3102
13984,6479,7505,1048,190500,3103
13628,6461,7167,1061,247800,3104
5174,4050,1124,1216,237400,3106
4302,3285,1017,1123,212600,3109
7752,6765,987,1647,381800,3110
86,86,0,-,358600,3215
967,770,197,894,200000,3216
924,471,453,843,160500,3217
280,262,18,-,219700,3218
2821,2400,421,825,185700,3220
886,774,112,1086,229000,3221
2272,1729,543,851,196900,3222
1701,1291,410,722,178500,3223
940,890,50,825,262500,3224
1368,1217,151,992,174300,3225
419,363,56,1154,340100,3226
464,381,83,1354,289800,3227
2137,1832,305,1080,256000,3229
587,503,84,942,173800,3230
109,95,14,-,307800,3231
48,42,6,-,333300,3233
1792,1400,392,1058,208500,3234
3599,2164,1435,832,160300,3235
787,752,35,1060,215100,3237
53,45,8,-,91700,3238
492,431,61,923,162700,3240
349,296,53,874,281600,3241
1666,1151,515,879,230200,3242
392,359,33,1275,186500,3243
3122,2625,497,1001,186300,3244
746,614,132,1004,266700,3245
6904,3786,3118,921,180600,3246
3082,2712,370,1057,244800,3249
560,317,243,801,213900,3251
2599,1944,655,927,284700,3253
1785,1525,260,1281,347900,3254
853,808,45,1313,279200,3255
857,737,120,995,207800,3256
1675,1300,375,1109,359600,3257
984,892,92,1026,245800,3258
142,121,21,-,286200,3259
303,263,40,1208,300600,3260
1598,1409,189,1053,234100,3261
434,314,120,688,195000,3262
1636,939,697,784,189400,3263
2210,1256,954,822,176900,3264
934,804,130,943,174800,3266
468,433,35,966,207800,3268
1118,1025,93,1625,260200,3269
150,132,18,-,217500,3273
4383,3203,1180,981,203400,3275
3321,2268,1053,901,178100,3276
1068,823,245,1080,236400,3278
272,214,58,754,152000,3279
556,507,49,733,207100,3280
3211,2851,360,1395,243800,3281
325,285,40,1000,186700,3282
320,270,50,1000,200000,3284
861,768,93,1014,229600,3285
628,499,129,1266,281500,3287
1732,1676,56,1019,275900,3290
16,16,0,-,-,3291
78,66,12,-,189900,3293
12982,6572,6410,1031,226000,3301
6185,4291,1894,1011,191600,3303
2759,2449,310,1061,306000,3304
2071,1771,300,1077,225300,3307
10366,5726,4640,979,179700,3431
997,727,270,938,186000,3440
80,57,23,-,121600,3441
584,427,157,993,170900,3442
229,198,31,-,303700,3443
580,458,122,868,262000,3444
296,235,61,1116,189400,3445
2289,1866,423,940,173400,3446
1005,873,132,971,170200,3447
