housing_units_occ,homeowner_units_occ,renters_units_occ,med_rent,med_household_price,zip
905,804,101,823,105900,12981
3320,2068,1252,767,170400,12983
408,329,79,1060,150700,12985
2311,1682,629,639,113600,12986
106,97,9,-,166800,12987
393,369,24,1125,171100,12989
1657,1301,356,853,149000,12992
674,477,197,830,162500,12993
863,711,152,758,203200,12996
549,459,90,1034,237100,12997
69,69,0,-,-,12998
32,32,0,-,123500,13020
16501,10037,6464,789,141800,13021
0,0,0,-,-,13024
551,417,134,1253,168100,13026
14542,10437,4105,1054,174700,13027
304,286,18,-,118800,13028
2965,2278,687,845,195600,13029
1483,1316,167,767,153800,13030
6754,5175,1579,1055,168300,13031
4833,3781,1052,857,140200,13032
1341,1136,205,853,130700,13033
739,627,112,646,162800,13034
2919,2519,400,1020,216200,13035
3842,3022,820,849,147400,13036
3539,2800,739,710,168300,13037
6640,5532,1108,1061,184300,13039
1094,858,236,719,118400,13040
4533,4088,445,1217,164600,13041
793,699,94,1250,113600,13042
1210,1071,139,850,111500,13044
10710,6356,4354,808,135500,13045
30,30,0,-,-,13051
691,581,110,682,119600,13052
1807,1310,497,921,188600,13053
399,337,62,757,165400,13054
6381,4488,1893,875,133100,13057
1168,996,172,813,114100,13060
308,282,26,-,205600,13061
107,107,0,-,202200,13062
810,734,76,769,178200,13063
119,119,0,-,86300,13065
5361,4248,1113,1112,243000,13066
1996,1360,636,937,182400,13068
9946,6640,3306,812,86400,13069
315,261,54,1025,115000,13071
328,272,56,736,85000,13072
2689,2076,613,985,158600,13073
1696,1364,332,822,108400,13074
851,796,55,-,129200,13076
2947,2354,593,932,140100,13077
3800,3198,602,1133,231000,13078
1403,1162,241,731,131300,13080
523,464,59,1163,206800,13081
1526,1430,96,486,147100,13082
823,605,218,740,124300,13083
1453,1237,216,976,175300,13084
69,66,3,-,158900,13087
10334,6093,4241,988,137800,13088
11883,8276,3607,1102,161600,13090
935,839,96,1105,144700,13092
923,619,304,754,99000,13101
35,35,0,-,-,13102
82,57,25,1388,"10,000-",13103
6444,5244,1200,944,255300,13104
2675,2025,650,864,187700,13108
892,833,59,734,208300,13110
557,460,97,921,107800,13111
572,495,77,921,150300,13112
14,14,0,-,128100,13113
2938,2257,681,747,129900,13114
96,57,39,980,90600,13115
1422,1068,354,981,139900,13116
125,78,47,608,68100,13117
2098,1674,424,765,140300,13118
0,0,0,-,-,13119
712,657,55,773,103500,13120
0,0,0,-,-,13121
518,420,98,913,274000,13122
0,0,0,-,-,13123
62,60,2,-,130600,13124
13249,8965,4284,891,118700,13126
1302,1082,220,585,102900,13131
1609,1517,92,725,166100,13132
27,27,0,-,81300,13134
2348,1590,758,839,130200,13135
134,108,26,569,88300,13136
52,52,0,-,-,13138
1653,1287,366,822,97600,13140
290,269,21,877,127200,13141
2464,1941,523,784,136100,13142
923,797,126,813,108700,13143
507,424,83,673,80000,13144
696,523,173,704,113000,13145
777,602,175,744,88800,13146
362,280,82,1000,123400,13147
4822,3241,1581,803,105600,13148
3396,2820,576,1081,350100,13152
120,89,31,-,213800,13153
10,10,0,-,-,13154
248,201,47,742,77800,13155
880,791,89,644,149400,13156
257,188,69,1022,77100,13157
500,366,134,693,140600,13158
2139,1807,332,956,196600,13159
841,624,217,908,146500,13160
205,124,81,-,-,13162
106,106,0,-,154300,13163
851,820,31,-,209000,13164
4275,3073,1202,853,96400,13165
2363,1815,548,948,130600,13166
1260,1030,230,1260,149100,13167
3087,224,2863,694,73700,13202
7788,2482,5306,825,126500,13203
8392,2440,5952,896,79800,13204
7178,3403,3775,803,80700,13205
7848,3988,3860,836,99200,13206
5290,3320,1970,934,89500,13207
8832,4058,4774,861,87600,13208
5895,4177,1718,883,127600,13209
7432,1865,5567,943,154700,13210
2398,1746,652,1018,96300,13211
8865,6871,1994,944,128800,13212
3010,2155,855,856,177200,13214
5390,4451,939,1018,225800,13215
6236,5189,1047,981,145400,13219
3510,2309,1201,919,162100,13224
14,0,14,-,-,13244
0,0,0,-,-,13290
63,63,0,-,276000,13301
558,476,82,947,90900,13302
563,501,62,672,131400,13303
746,572,174,1105,171100,13304
83,46,37,-,116700,13305
1631,1393,238,1017,104300,13308
2525,1867,658,655,156100,13309
268,213,55,-,106500,13310
157,139,18,-,279200,13312
212,137,75,638,63900,13313
24,24,0,-,71700,13314
526,434,92,819,170800,13315
2746,2313,433,722,125200,13316
1381,1041,340,792,99700,13317
427,405,22,696,144900,13318
325,199,126,776,86800,13319
745,633,112,784,181100,13320
356,243,113,942,86800,13321
455,372,83,897,183700,13322
4433,3062,1371,963,187900,13323
836,735,101,684,115200,13324
422,385,37,719,111600,13325
2064,1538,526,1112,274800,13326
780,620,160,596,122200,13327
631,564,67,-,166900,13328
1587,1106,481,709,95400,13329
40,40,0,-,357100,13331
865,748,117,905,104200,13332
42,20,22,-,150000,13333
394,258,136,690,112500,13334
455,386,69,-,123300,13335
335,235,100,1075,282100,13337
634,583,51,1021,118400,13338
2051,1650,401,758,84300,13339
3084,2572,512,778,118000,13340
88,83,5,-,120600,13342
642,547,95,689,129500,13343
64,52,12,-,133300,13345
1953,1449,504,933,190900,13346
583,488,95,815,153300,13348
4253,2561,1692,733,110900,13350
1,1,0,-,-,13352
14,14,0,-,130000,13353
1205,1086,119,805,167100,13354
353,304,49,776,158300,13355
4269,2892,1377,655,82700,13357
40,37,3,-,237500,13360
245,196,49,733,151400,13361
866,817,49,1046,166400,13363
107,92,15,-,115400,13364
3073,2338,735,671,104200,13365
3534,2716,818,828,143600,13367
469,420,49,643,93700,13368
552,441,111,-,91900,13402
1719,1390,329,1034,187600,13403
50,34,16,-,75000,13404
149,128,21,-,108800,13406
1983,1580,403,700,103700,13407
736,602,134,737,138300,13408
796,721,75,833,101000,13409
262,160,102,589,50000,13410
1154,918,236,652,105900,13411
6626,4918,1708,1045,180800,13413
30,30,0,-,132700,13415
884,735,149,669,128200,13416
1625,741,884,734,124800,13417
60,30,30,-,76700,13418
498,393,105,-,258600,13420
5386,3481,1905,780,122400,13421
875,693,182,879,159100,13424
831,649,182,736,107800,13425
598,424,174,442,122300,13428
642,550,92,836,164200,13431
584,487,97,625,89100,13433
106,96,10,-,113300,13435
31,29,2,-,241700,13436
117,110,7,-,87500,13437
1253,1046,207,749,154300,13438
1400,1097,303,717,153300,13439
16630,10824,5806,793,120300,13440
88,0,88,850,-,13441
102,81,21,-,133900,13450
1805,1402,403,725,89700,13452
362,343,19,-,58200,13454
17,13,4,-,-,13455
1487,1245,242,696,195400,13456
23,7,16,-,77500,13457
797,574,223,892,145900,13459
1619,1277,342,673,104400,13460
1299,935,364,905,171200,13461
561,479,82,942,65000,13464
121,58,63,647,101900,13468
469,451,18,-,155000,13469
250,215,35,750,136700,13470
1022,886,136,836,94300,13471
78,78,0,-,350000,13472
426,413,13,888,116000,13473
17,14,3,-,108300,13475
1301,835,466,725,149600,13476
515,396,119,632,96000,13477
1310,1191,119,812,147800,13478
1274,913,361,730,125600,13480
27,27,0,-,156300,13482
157,108,49,729,143800,13483
0,0,0,-,-,13484
499,428,71,783,102400,13485
325,292,33,647,110400,13486
55,45,10,-,91100,13488
178,172,6,-,150000,13489
388,388,0,-,165300,13490
1289,1067,222,698,122200,13491
4760,3540,1220,870,162500,13492
806,690,116,812,87700,13493
94,89,5,-,89700,13494
820,516,304,846,118200,13495
14700,7695,7005,747,109200,13501
13199,8025,5174,827,121000,13502
16326,8189,8137,920,149300,13601
0,0,0,-,-,13602
4212,88,4124,1432,-,13603
1950,1491,459,791,155000,13605
1116,924,192,1039,159800,13606
833,523,310,728,142800,13607
653,504,149,738,114900,13608
155,136,19,-,146400,13611
1180,744,436,812,171400,13612
1043,734,309,730,102300,13613
105,64,41,811,63600,13614
294,225,69,942,159800,13615
966,337,629,1128,119000,13616
4130,2373,1757,851,123500,13617
650,584,66,833,148000,13618
4262,2405,1857,934,128000,13619
781,666,115,819,135900,13620
206,131,75,-,97500,13621
731,632,99,1069,197400,13622
28,28,0,-,-,13623
1952,1356,596,883,168600,13624
663,589,74,812,140900,13625
885,714,171,743,151800,13626
85,52,33,792,96200,13628
468,403,65,527,68300,13630
70,70,0,-,-,13632
94,91,3,-,83600,13633
1489,1210,279,685,168700,13634
393,315,78,583,80700,13635
54,43,11,910,168800,13636
1792,539,1253,1201,188900,13637
143,59,84,-,-,13638
40,37,3,-,46800,13639
127,127,0,-,367000,13640
26,26,0,-,77000,13641
3694,2581,1113,770,95700,13642
21,11,10,-,-,13643
0,0,0,-,-,13645
818,669,149,803,111500,13646
71,23,48,1105,-,13647
839,684,155,883,88500,13648
4,4,0,-,-,13649
620,507,113,697,175700,13650
89,89,0,-,265300,13651
649,573,76,530,79900,13652
900,735,165,763,111100,13654
1450,984,466,922,221000,13655
1048,882,166,423,138300,13656
927,831,96,855,123100,13658
153,144,9,-,108300,13659
638,531,107,740,106900,13660
668,613,55,861,122200,13661
7219,4977,2242,702,94700,13662
152,119,33,1027,133800,13664
336,264,72,850,89400,13665
86,57,29,1641,33400,13666
1224,895,329,723,86200,13667
1381,1138,243,866,96200,13668
5510,4051,1459,681,88500,13669
175,163,12,-,62600,13670
202,117,85,786,82400,13672
825,474,351,684,143800,13673
36,36,0,-,-,13674
13,13,0,-,-,13675
5280,3354,1926,782,134900,13676
97,0,97,510,-,13678
482,443,39,-,176700,13679
433,370,63,617,86400,13680
419,367,52,975,75000,13681
311,268,43,881,157400,13682
0,0,0,-,-,13683
451,401,50,715,84200,13684
1046,578,468,1228,254200,13685
231,223,8,-,138200,13687
312,244,68,570,68100,13690
1155,824,331,943,138300,13691
86,86,0,-,285900,13692
149,149,0,-,154200,13693
579,432,147,755,170800,13694
53,50,3,-,160000,13695
110,37,73,-,-,13696
787,661,126,-,95300,13697
0,0,0,-,-,13699
1207,934,273,663,109000,13730
525,449,76,932,261700,13731
3058,2691,367,904,146800,13732
2166,1861,305,634,106700,13733
888,849,39,-,110700,13734
820,700,120,1079,122900,13736
18,18,0,-,-,13738
325,262,63,745,150000,13739
234,214,20,730,277300,13740
1567,1140,427,769,129200,13743
457,414,43,820,97900,13744
866,769,97,926,123000,13746
22,22,0,-,-,13747
1544,1125,419,766,113500,13748
350,305,45,778,140800,13750
49,34,15,-,243800,13751
315,216,99,925,241700,13752
1808,1258,550,896,174200,13753
1134,894,240,642,117100,13754
385,312,73,639,111100,13755
241,231,10,-,149200,13756
542,457,85,829,159600,13757
19362,13004,6358,788,130000,13760
113,92,21,-,135900,13774
724,607,117,649,159800,13775
218,177,41,850,130100,13776
146,139,7,-,232800,13777
2303,1672,631,667,147600,13778
311,311,0,-,120100,13780
272,211,61,802,212500,13782
1080,766,314,775,131300,13783
98,83,15,1266,"10,000-",13784
194,187,7,-,114100,13786
1399,1109,290,616,126500,13787
382,291,91,713,160800,13788
8124,4736,3388,849,99400,13790
1537,1166,371,854,98200,13795
465,317,148,859,151500,13796
832,643,189,659,87800,13797
619,531,88,686,110200,13801
504,375,129,-,48100,13802
1516,1267,249,785,111200,13803
79,48,31,1067,130900,13804
88,79,9,-,172100,13806
471,339,132,725,136600,13807
520,432,88,623,121400,13808
719,632,87,708,144600,13809
566,480,86,917,188000,13810
1558,1288,270,844,115200,13811
908,747,161,907,115500,13812
255,255,0,-,161700,13813
10,10,0,-,-,13814
5728,3655,2073,741,109900,13815
7376,4687,2689,910,156400,13820
1174,832,342,809,162900,13825
94,90,4,-,-,13826
5084,3577,1507,831,111800,13827
2050,1688,362,684,89900,13830
159,147,12,-,100700,13832
1462,1152,310,1027,105200,13833
116,60,56,-,150000,13834
508,410,98,869,92500,13835
1603,1004,599,641,83700,13838
502,428,74,721,96800,13839
234,183,51,864,91900,13841
196,181,15,906,223600,13842
787,709,78,755,135800,13843
223,183,40,856,86700,13844
226,203,23,591,168200,13846
10,10,0,-,-,13847
1987,1642,345,713,98200,13849
9311,7400,1911,960,157100,13850
2696,1833,863,695,126000,13856
44,32,12,-,137500,13859
48,48,0,-,257100,13860
291,155,136,-,158100,13861
1585,1169,416,725,112500,13862
209,190,19,1250,86700,13863
607,401,206,824,183800,13864
2521,2209,312,639,138900,13865
8480,4420,4060,723,125600,13901
0,0,0,-,-,13902
8127,5161,2966,792,125200,13903
3637,2437,1200,646,94400,13904
11321,5549,5772,854,116800,13905
4121,3040,1081,779,173800,14001
3920,3403,517,764,200600,14004
737,601,136,694,149300,14005
3996,3324,672,859,127300,14006
609,467,142,475,167900,14008
2558,1957,601,770,125200,14009
2172,1742,430,720,137500,14011
1061,921,140,555,138800,14012
647,542,105,725,123400,14013
10145,6204,3941,829,122700,14020
578,507,71,740,105700,14024
1682,1504,178,791,215300,14025
295,202,93,-,167400,14026
38,9,29,-,-,14027
642,576,66,883,134800,14028
33,27,6,-,133900,14029
702,581,121,770,165100,14030
3967,3234,733,819,268100,14031
3733,3454,279,1632,407600,14032
684,568,116,1034,276100,14033
771,675,96,817,112300,14034
32,32,0,-,-,14035
2217,1779,438,802,148000,14036
390,358,32,-,169500,14037
38,27,11,-,98300,14039
718,678,40,-,181800,14040
64,49,15,747,82500,14041
1860,1401,459,706,87800,14042
11177,7798,3379,946,146400,14043
2481,2021,460,885,154200,14047
6831,4093,2738,738,80900,14048
7892,6468,1424,1609,308100,14051
7274,6164,1110,840,266500,14052
510,375,135,733,135200,14054
683,566,117,584,122700,14055
103,103,0,-,-,14056
3165,2680,485,921,191000,14057
750,654,96,846,134600,14058
3761,3004,757,1271,276100,14059
190,152,38,-,83100,14060
26,21,5,-,176100,14061
1330,1094,236,820,93100,14062
5003,3505,1498,805,149800,14063
597,554,43,-,103200,14065
463,397,66,701,94100,14066
1806,1538,268,1068,142700,14067
2842,2051,791,1182,295900,14068
261,237,24,-,174600,14069
2313,1651,662,658,88900,14070
8800,6995,1805,1134,232300,14072
19501,13995,5506,970,197600,14075
1733,1446,287,740,207500,14080
1228,1001,227,847,98500,14081
221,207,14,-,229200,14082
5,5,0,-,-,14083
2818,2766,52,1303,218000,14085
14655,12188,2467,838,215400,14086
561,499,62,1475,165300,14091
4776,3590,1186,898,216500,14092
21279,15388,5891,716,146800,14094
1154,892,262,933,108100,14098
710,639,71,748,92700,14101
548,474,74,-,264500,14102
4542,3194,1348,832,100900,14103
1770,1461,309,640,116600,14105
2157,1821,336,762,117000,14108
0,0,0,-,-,14109
1248,989,259,709,154200,14111
37,19,18,-,-,14112
309,246,63,988,130200,14113
18918,13805,5113,796,159000,14120
1384,997,387,765,114100,14125
214,163,51,-,149600,14126
12446,9059,3387,1083,266800,14127
440,370,70,645,98600,14129
39,33,6,-,74100,14130
1931,1762,169,885,158600,14131
2587,2143,444,855,167800,14132
37,37,0,-,106300,14134
46,41,5,-,-,14135
2180,1773,407,882,111700,14136
738,553,185,762,94500,14138
727,678,49,734,212200,14139
3306,2371,935,659,163200,14141
426,365,61,965,140100,14143
502,453,49,676,171800,14145
19293,13800,5493,931,145600,14150
103,103,0,-,135200,14166
661,579,82,694,145000,14167
35,35,0,-,-,14168
71,71,0,-,"10,000-",14169
925,801,124,758,250900,14170
777,716,61,661,140400,14171
1287,1097,190,688,144500,14172
72,72,0,-,103000,14173
2447,2003,444,953,201100,14174
5770,1272,4498,815,243900,14201
2164,545,1619,633,474200,14202
1433,19,1414,991,277500,14203
4381,1336,3045,706,116600,14204
9432,5849,3583,771,83900,14206
9902,3413,6489,787,78700,14207
4349,2388,1961,837,79900,14208
4261,1227,3034,853,316000,14209
7047,3429,3618,794,96800,14210
9465,3976,5489,832,65500,14211
4972,2466,2506,751,72200,14212
9543,3528,6015,866,134200,14213
8418,3914,4504,935,185000,14214
16804,7687,9117,853,77400,14215
11788,5833,5955,994,222700,14216
10800,7259,3541,860,152100,14217
8775,4943,3832,741,106600,14218
5258,3723,1535,802,145800,14219
10485,6993,3492,827,135000,14220
23521,17666,5855,1342,242300,14221
6779,2719,4060,1007,344100,14222
10072,8053,2019,878,154000,14223
17973,13959,4014,945,170100,14224
16038,11238,4800,836,116800,14225
12635,9420,3215,982,176300,14226
9861,6518,3343,957,148300,14227
9964,5569,4395,1112,202000,14228
0,0,0,-,-,14260
0,0,0,-,-,14261
5773,2442,3331,632,62900,14301
126,0,126,531,-,14302
2867,1290,1577,763,65000,14303
12496,9686,2810,769,119400,14304
7150,4455,2695,699,85200,14305
4977,3360,1617,798,89100,14411
25,0,25,-,-,14413
2954,2179,775,895,166900,14414
66,38,28,-,87100,14415
1534,1360,174,691,131800,14416
446,403,43,1257,160000,14418
6922,4279,2643,898,153200,14420
734,613,121,843,123800,14422
2054,1617,437,798,147900,14423
12522,8256,4266,1010,202100,14424
5031,3433,1598,1167,168700,14425
785,630,155,728,88600,14427
2894,2423,471,1059,169700,14428
2027,1724,303,614,133900,14432
1620,1265,355,581,78900,14433
1059,968,91,921,161900,14435
3979,3264,715,809,102500,14437
93,79,14,745,99300,14441
3373,2012,1361,989,115600,14445
18271,14200,4071,1102,229800,14450
0,0,0,-,-,14453
3283,1699,1584,916,179700,14454
7709,4891,2818,862,138400,14456
270,243,27,1097,155800,14462
134,134,0,-,137500,14463
2742,2379,363,863,123100,14464
626,591,35,617,142200,14466
4426,2974,1452,996,169200,14467
6717,5833,884,1031,167500,14468
2574,2154,420,813,159500,14469
3146,2588,558,715,114900,14470
1256,920,336,1025,165900,14471
3436,2661,775,893,271500,14472
145,140,5,-,340300,14475
941,873,68,832,126300,14476
666,566,100,812,143000,14477
293,237,56,-,252900,14478
84,84,0,-,-,14479
285,205,80,843,-,14480
712,615,97,778,124400,14481
3640,2720,920,814,132300,14482
1573,1229,344,761,159500,14485
132,112,20,-,134700,14486
2263,1907,356,877,171600,14487
2642,1984,658,871,86800,14489
4270,3469,801,843,175600,14502
654,505,149,1019,92300,14504
2038,1661,377,613,137000,14505
370,356,14,-,245600,14506
366,337,29,741,137500,14507
2136,1520,616,819,88100,14510
136,109,27,-,116100,14511
1891,1588,303,764,163700,14512
5728,3814,1914,845,106600,14513
2550,1732,818,1307,170300,14514
109,109,0,-,79000,14515
824,706,118,1063,88800,14516
1103,796,307,677,106100,14517
5306,4301,1005,897,177900,14519
1123,867,256,765,121200,14521
4127,3055,1072,756,130500,14522
1015,880,135,800,121700,14525
8064,6683,1381,1066,221400,14526
4830,3437,1393,702,156900,14527
12,12,0,-,-,14529
2498,1756,742,725,104100,14530
1654,1434,220,797,150100,14532
793,643,150,807,162500,14533
12347,11157,1190,1620,273300,14534
286,199,87,617,86500,14536
27,16,11,-,-,14537
41,35,6,-,170300,14539
799,602,197,1054,146800,14541
0,0,0,-,-,14542
1309,1216,93,833,197800,14543
728,550,178,1145,156600,14544
44,44,0,-,82500,14545
2099,1364,735,1105,143100,14546
1759,1435,324,950,120400,14548
154,137,17,-,106500,14549
577,445,132,587,94100,14550
2455,1993,462,734,104200,14551
657,567,90,678,179600,14555
0,0,0,-,-,14556
55,55,0,-,82600,14557
7268,5899,1369,1130,177200,14559
950,780,170,938,155800,14560
1035,926,109,988,154800,14561
6569,5279,1290,1330,288000,14564
2555,2436,119,771,153100,14568
2877,1910,967,621,128200,14569
474,427,47,1349,130300,14571
1792,1475,317,715,94000,14572
22955,16760,6195,1208,210100,14580
97,76,21,-,-,14585
4582,3485,1097,1312,201000,14586
0,0,0,-,-,14588
3176,2496,680,735,145600,14589
2233,1805,428,701,84800,14590
654,533,121,718,120400,14591
97,53,44,-,144000,14592
1719,46,1673,990,-,14604
4065,956,3109,747,61600,14605
11059,7065,3994,896,121100,14606
10829,1993,8836,970,265500,14607
5626,1310,4316,827,140400,14608
17889,10517,7372,1003,109800,14609
7155,3892,3263,972,195600,14610
7237,2170,5067,939,64300,14611
15073,10551,4522,948,152300,14612
6010,2184,3826,822,80800,14613
54,0,54,-,-,14614
7598,3973,3625,917,94100,14615
11388,7848,3540,1040,112100,14616
9708,8221,1487,985,144800,14617
8302,6358,1944,1213,237500,14618
5545,3345,2200,1026,87300,14619
12001,3683,8318,1037,161300,14620
13001,4467,8534,862,65700,14621
5899,4769,1130,943,125500,14622
8545,4664,3881,1122,137800,14623
15274,12050,3224,1134,141200,14624
4580,4031,549,1179,193100,14625
12790,8861,3929,1022,151100,14626
0,0,0,-,-,14627
0,0,0,-,-,14642
16742,9616,7126,660,77700,14701
2535,1962,573,699,131300,14706
34,22,12,-,85000,14707
52,52,0,-,45300,14708
506,411,95,755,75100,14709
1386,1227,159,563,111600,14710
653,544,109,648,72800,14711
1298,1080,218,730,179400,14712
196,177,19,975,122100,14714
1031,766,265,761,63600,14715
747,541,206,612,87400,14716
281,252,29,650,125000,14717
746,653,93,688,100200,14718
1355,1080,275,615,88000,14719
350,190,160,844,54500,14720
68,61,7,-,116300,14721
58,58,0,-,-,14722
477,408,69,781,86100,14723
826,688,138,634,126300,14724
587,531,56,750,84800,14726
2090,1719,371,756,88500,14727
462,396,66,-,118900,14728
381,309,72,753,133500,14729
572,462,110,758,232800,14731
15,15,0,-,-,14732
1456,1046,410,618,86500,14733
941,772,169,641,93600,14735
65,61,4,-,101400,14736
1726,1469,257,694,85800,14737
1382,1108,274,837,111600,14738
1042,917,125,736,57100,14739
417,353,64,1265,95000,14740
746,665,81,590,113400,14741
84,76,8,-,86200,14742
833,648,185,600,80900,14743
395,271,124,636,119000,14744
820,667,153,538,82400,14747
233,170,63,558,68900,14748
1947,1330,617,1005,126300,14750
130,99,31,-,142900,14752
490,404,86,685,67000,14753
222,187,35,733,71900,14754
1122,875,247,610,93700,14755
0,0,0,-,-,14756
1341,1035,306,660,153900,14757
7871,4491,3380,683,87200,14760
786,676,110,692,113000,14767
333,238,95,838,107100,14769
1060,808,252,654,94700,14770
1604,1236,368,616,101600,14772
50,43,7,-,65500,14774
975,786,189,612,88600,14775
174,144,30,725,60000,14777
0,0,0,-,-,14778
2918,1702,1216,685,71300,14779
738,594,144,763,87300,14781
958,803,155,643,85800,14782
72,58,14,-,86700,14783
299,252,47,654,119000,14784
15,0,15,-,-,14785
2341,1661,680,597,87500,14787
35,9,26,-,-,14788
1820,1425,395,637,92800,14801
380,219,161,650,124700,14802
497,417,80,660,114000,14803
559,499,60,828,90700,14804
394,338,56,875,124700,14805
769,589,180,690,78500,14806
1159,968,191,829,96000,14807
229,205,24,-,80700,14808
959,708,251,782,85800,14809
5196,3507,1689,654,95900,14810
1246,1020,226,889,104800,14812
848,666,182,656,85700,14813
811,566,245,1320,174800,14814
331,274,57,746,123800,14815
228,207,21,-,89500,14816
1160,704,456,1518,168900,14817
843,773,70,1089,171000,14818
268,222,46,1167,80000,14819
241,204,37,860,100600,14820
1238,1072,166,897,117700,14821
362,327,35,875,78700,14822
1478,1126,352,611,91600,14823
262,198,64,1019,95700,14824
327,279,48,720,111400,14825
761,627,134,765,84400,14826
62,62,0,-,86200,14827
8616,5807,2809,914,133200,14830
415,396,19,686,74500,14836
1976,1589,387,705,115900,14837
795,745,50,985,118700,14838
247,214,33,731,106400,14839
1212,1054,158,717,170300,14840
278,202,76,1267,230800,14841
221,174,47,763,206300,14842
5405,3259,2146,683,85100,14843
8936,6485,2451,1087,152400,14845
303,269,34,625,96400,14846
931,738,193,645,159500,14847
28182,12205,15977,1259,277100,14850
0,0,0,-,-,14853
38,38,0,-,-,14854
278,228,50,586,89400,14855
0,0,0,-,-,14856
458,399,59,625,121100,14858
397,329,68,1006,110700,14859
553,364,189,591,122800,14860
498,418,80,1022,96800,14861
488,469,19,958,92500,14864
1131,822,309,599,105600,14865
2507,1905,602,1005,151300,14867
523,350,173,728,135900,14869
3970,3025,945,982,143400,14870
1771,1474,297,967,144300,14871
187,158,29,705,166700,14872
821,742,79,1260,109800,14873
56,56,0,-,93300,14874
224,174,50,544,118800,14877
229,219,10,-,169200,14878
892,795,97,807,94700,14879
760,681,79,732,86100,14880
118,57,61,850,205800,14881
1561,1298,263,1173,238400,14882
1878,1473,405,1036,156700,14883
118,97,21,758,143100,14884
258,208,50,938,120400,14885
2824,2266,558,1098,208000,14886
549,444,105,888,104800,14889
2008,1275,733,706,126500,14891
3231,2192,1039,789,112300,14892
9,9,0,-,-,14893
411,353,58,950,93900,14894
3998,3054,944,661,75700,14895
262,214,48,564,61500,14897
559,472,87,649,98400,14898
5440,2866,2574,748,79100,14901
3121,1957,1164,849,114800,14903
6132,3713,2419,885,75100,14904
3655,2461,1194,963,153400,14905
14182,10735,3447,797,154200,15001
5160,3298,1862,785,97200,15003
142,142,0,-,101000,15004
3887,3384,503,572,174700,15005
129,113,16,-,69000,15006
165,130,35,-,181300,15007
6645,5067,1578,706,207200,15009
11743,8263,3480,739,159700,15010
6797,5081,1716,770,172600,15012
1463,1055,408,728,75100,15014
505,499,6,-,385800,15015
7372,5471,1901,994,193100,15017
465,397,68,756,69700,15018
679,555,124,715,140800,15019
203,195,8,-,267700,15020
2695,2123,572,731,141900,15021
4257,3211,1046,671,93900,15022
3474,2795,679,963,163500,15024
7017,5193,1824,1003,189700,15025
1553,1169,384,965,221500,15026
1157,780,377,669,139500,15027
76,74,2,-,82900,15028
484,286,198,830,77000,15030
230,111,119,843,88900,15031
2248,1011,1237,755,61800,15033
850,420,430,590,77100,15034
1031,698,333,658,70300,15035
4279,3756,523,833,136600,15037
121,87,34,-,79400,15038
3397,2887,510,1309,191100,15042
839,724,115,786,170100,15043
10641,9870,771,1240,306000,15044
1897,1262,635,766,68500,15045
1103,948,155,869,153500,15046
128,128,0,-,112500,15047
498,410,88,729,109800,15049
897,836,61,1214,177400,15050
238,128,110,1093,107300,15051
1262,1019,243,829,151100,15052
41,38,3,-,-,15053
236,178,58,-,109200,15054
631,580,51,1057,195200,15055
521,318,203,831,98000,15056
6301,5573,728,872,270200,15057
1668,892,776,609,79400,15059
366,325,41,533,94500,15060
5225,3481,1744,820,156100,15061
3297,2514,783,561,75700,15062
4598,3706,892,794,121600,15063
134,62,72,1119,-,15064
5041,3758,1283,663,120200,15065
5669,3636,2033,734,111000,15066
1076,866,210,662,88000,15067
16352,11640,4712,747,139600,15068
5017,3642,1375,1231,217700,15071
39,0,39,-,-,15072
3600,2359,1241,731,107100,15074
22,11,11,-,-,15075
411,203,208,762,104400,15076
93,74,19,883,130400,15077
200,137,63,-,85800,15078
165,107,58,707,123900,15081
77,37,40,-,180800,15082
452,412,40,1038,126900,15083
4430,3062,1368,726,92400,15084
3309,2739,570,753,156100,15085
257,187,70,-,219800,15086
33,23,10,-,59400,15087
159,116,43,696,73300,15088
2964,2173,791,656,143700,15089
9652,7622,2030,1518,365500,15090
10766,7982,2784,1064,252800,15101
13470,10977,2493,1075,215100,15102
3744,1712,2032,576,47900,15104
9375,6534,2841,815,155100,15106
16998,12641,4357,973,215800,15108
2138,997,1141,687,51000,15110
1470,623,847,713,72000,15112
5797,5052,745,942,203700,15116
8449,5138,3311,763,97000,15120
8237,6388,1849,700,102800,15122
0,0,0,-,-,15123
3093,2428,665,742,200600,15126
4287,3411,876,1195,185000,15129
3952,2805,1147,880,123000,15131
9155,4413,4742,722,54500,15132
2812,2138,674,832,79600,15133
2095,1632,463,790,140100,15135
9988,6322,3666,869,151000,15136
4651,2990,1661,793,90400,15137
3274,1889,1385,957,260500,15139
1482,591,891,718,64500,15140
786,474,312,1676,589600,15142
8610,6711,1899,1385,369300,15143
1852,1263,589,782,121400,15144
2973,1371,1602,805,75000,15145
12360,8817,3543,1078,161500,15146
7964,5363,2601,836,111000,15147
1113,438,675,852,52900,15148
6640,3657,2983,1211,201400,15201
9959,5092,4867,849,161300,15202
5644,2148,3496,1305,225100,15203
3564,2331,1233,919,86300,15204
10827,6189,4638,999,144500,15205
14753,6138,8615,1084,248700,15206
4729,3007,1722,905,102600,15207
4126,2138,1988,865,152200,15208
5510,4185,1325,930,180400,15209
11188,5953,5235,906,72800,15210
5638,2719,2919,1095,146700,15211
