hs_incomp_25_plus,hs_grad_25_plus,bach_grad_25_plus,perc_bach_grad_and_above,zip
112,455,533,47.1,1351
52,359,449,46.1,1354
7,181,187,37.1,1355
94,578,507,43.4,1360
341,2449,615,16.0,1364
17,244,174,42.9,1366
16,136,88,32.0,1367
117,347,163,27.1,1368
109,623,779,50.2,1370
116,730,814,41.6,1373
92,293,821,61.3,1375
196,1398,594,31.1,1376
18,220,200,43.1,1378
16,132,144,54.1,1379
0,10,12,46.9,1380
1917,9045,4725,24.5,1420
125,780,1089,40.9,1430
138,647,567,42.4,1431
270,1171,1305,40.8,1432
190,450,268,27.0,1434
171,726,319,18.0,1436
14,27,47,35.3,1438
1384,5516,2529,22.7,1440
123,891,2528,65.8,1450
11,286,1519,78.2,1451
140,898,696,31.8,1452
1713,9668,6240,32.4,1453
181,1208,1919,61.0,1460
346,2192,2310,44.8,1462
142,1975,1989,44.4,1463
445,1728,1274,35.6,1464
62,868,713,35.1,1468
136,1223,1350,40.7,1469
154,1767,1352,41.1,1473
13,632,325,28.9,1474
311,2411,1058,24.1,1475
541,3118,2918,42.0,1501
36,745,913,54.4,1503
216,2316,1564,34.6,1504
87,481,1294,57.0,1505
87,1113,502,26.6,1506
545,2834,2088,37.7,1507
609,2812,2332,35.1,1510
81,655,321,26.5,1515
11,1757,1788,44.1,1516
24,531,434,46.8,1518
132,902,2050,63.8,1519
258,1670,3462,58.2,1520
97,612,452,34.2,1521
14,303,605,54.4,1522
233,1479,2121,51.5,1523
214,1187,760,30.7,1524
0,0,0,-,1525
430,3060,1946,33.4,1527
136,743,494,31.3,1529
36,179,173,36.8,1531
185,1366,3625,67.4,1532
415,1036,1141,40.6,1534
115,1568,583,26.5,1535
197,1108,1487,48.2,1536
109,242,276,34.7,1537
359,3041,1239,26.8,1540
16,377,913,62.1,1541
80,589,264,28.4,1542
102,1423,1550,41.8,1543
717,3639,8070,65.6,1545
1113,3993,1448,17.7,1550
209,930,834,46.4,1560
0,0,0,-,1561
440,3556,1517,27.5,1562
185,1142,1906,53.5,1564
223,998,1383,46.4,1566
73,947,1661,52.9,1568
332,2708,2540,38.9,1569
621,4206,2351,24.8,1570
418,2263,1268,24.9,1571
360,2135,4383,66.0,1581
340,1376,1507,41.9,1583
168,1313,807,28.5,1585
328,1983,1370,31.0,1588
169,1581,1587,47.4,1590
717,3648,4213,47.4,1602
1502,4230,2410,24.2,1603
2620,9461,6033,31.2,1604
1307,6137,3723,32.0,1605
1069,3958,3829,42.3,1606
404,2003,1477,29.5,1607
212,664,571,28.6,1608
804,2704,3147,48.5,1609
1896,4872,1739,18.3,1610
101,572,269,27.6,1611
116,545,956,53.8,1612
675,3501,8182,60.6,1701
2126,6778,6062,39.3,1702
0,0,110,70.2,1718
71,226,1506,77.8,1719
226,1139,5201,77.8,1720
132,2224,4263,59.5,1721
146,1274,3383,69.4,1730
0,60,128,39.8,1731
27,300,1482,80.8,1740
2,101,1139,83.1,1741
314,1188,3517,79.1,1742
13,20,240,80.0,1745
226,1427,3927,65.7,1746
92,986,1051,48.4,1747
101,1115,4492,75.8,1748
692,2927,4228,47.3,1749
1855,7803,6875,40.6,1752
173,1004,2570,64.2,1754
37,871,1502,53.7,1756
1342,6419,4664,33.9,1757
366,3752,8912,69.5,1760
11,218,1024,81.2,1770
34,519,2136,75.4,1772
43,76,1229,87.8,1773
41,522,1860,76.6,1775
128,732,4833,84.4,1776
154,545,3228,77.7,1778
964,7730,8163,47.3,1801
371,3694,6292,58.2,1803
270,2252,8268,75.2,1810
625,5835,5777,41.7,1821
482,2952,5919,56.9,1824
1315,7238,5830,35.3,1826
55,305,714,59.9,1827
1084,5743,3464,30.4,1830
1128,6137,3749,28.4,1832
105,1040,1784,53.6,1833
136,1185,1283,45.5,1834
379,2310,2662,40.0,1835
871,1836,439,13.5,1840
3801,11087,3392,14.6,1841
1904,6305,2563,20.5,1843
1891,11245,7440,30.5,1844
333,3552,6584,60.7,1845
953,4138,1382,18.5,1850
1624,6436,4198,32.0,1851
1791,7379,4766,32.9,1852
1278,5533,3390,29.6,1854
198,1132,1315,36.8,1860
550,2296,2370,38.5,1862
118,1318,1844,48.6,1863
233,2250,3705,55.5,1864
205,2845,6169,65.0,1867
986,6755,6102,40.5,1876
209,1727,2434,49.8,1879
478,4267,6464,57.1,1880
157,1683,5827,73.0,1886
290,3868,4922,49.2,1887
198,1371,4228,78.4,1890
38,444,366,38.7,1901
3188,11316,4614,20.4,1902
853,3717,2724,32.2,1904
1756,5459,2642,20.6,1905
1161,7321,4082,31.4,1906
208,1645,3377,61.5,1907
44,562,844,61.7,1908
492,2917,3476,42.5,1913
681,6064,8878,51.4,1915
55,686,2450,69.2,1921
42,501,686,49.7,1922
672,4665,6164,47.0,1923
65,282,1010,68.5,1929
847,6476,5271,38.8,1930
63,39,11,16.4,1937
104,1806,3370,57.5,1938
108,1550,2792,61.2,1940
16,137,1882,84.0,1944
86,1209,6140,76.8,1945
398,2203,1881,41.6,1949
210,1624,5095,65.9,1950
0,346,762,60.6,1951
329,1801,1953,43.9,1952
1461,12010,8994,33.7,1960
12,17,543,87.9,1965
223,711,1644,57.2,1966
57,807,1281,51.2,1969
1207,6597,9245,49.7,1970
41,637,1865,68.6,1982
58,529,1753,73.0,1983
3,241,989,69.9,1984
74,308,1171,66.6,1985
356,3181,3147,40.0,2019
364,2484,6320,65.5,2021
74,613,2359,72.5,2025
811,3768,5377,55.1,2026
69,79,1312,87.3,2030
62,490,1043,63.6,2032
201,2222,4449,58.3,2035
300,4024,7268,56.4,2038
141,1868,6750,75.3,2043
215,1597,2377,51.7,2045
0,56,36,31.9,2047
581,3373,4986,51.5,2048
247,3351,6137,52.8,2050
81,541,3278,76.3,2052
218,1144,3672,61.9,2053
141,1458,2015,50.7,2054
383,1480,2702,58.5,2056
117,1101,2844,65.3,2061
643,4559,7103,53.1,2062
97,1485,5431,67.0,2066
44,1325,4157,76.0,2067
12,120,683,75.0,2071
1053,5376,4985,41.0,2072
153,2282,5246,61.3,2081
215,1008,3789,71.0,2090
330,1579,2864,53.7,2093
7,285,930,77.3,2108
27,124,1321,87.7,2109
25,67,693,85.5,2110
232,899,1271,56.9,2111
90,421,2487,79.9,2113
103,647,4574,83.6,2114
404,1565,4640,67.2,2115
232,1387,5151,76.9,2116
1020,3421,6221,58.2,2118
1567,5159,3372,29.8,2119
783,1115,1833,44.2,2120
1827,5446,2353,20.5,2121
1369,4240,3814,37.5,2122
2561,10539,6902,31.1,2124
1234,5943,5424,41.8,2125
1316,5451,2722,24.3,2126
700,4485,13222,68.7,2127
2264,8193,8013,38.2,2128
585,1990,5454,71.4,2129
759,3435,8891,72.6,2130
963,4692,6023,51.9,2131
595,2716,6193,64.2,2132
0,0,12,100.0,2133
125,1162,5377,76.2,2134
1053,3679,13379,71.1,2135
1657,7327,5462,32.5,2136
249,958,6735,85.6,2138
572,1777,8204,77.6,2139
244,1183,4466,78.6,2140
295,813,3278,74.5,2141
4,11,1080,91.3,2142
596,2165,7452,74.5,2143
371,1994,7199,75.2,2144
837,3987,6418,55.3,2145
2800,11356,12588,44.9,2148
2900,12079,5576,23.5,2149
2610,8233,3807,22.0,2150
2990,15717,7330,24.7,2151
297,3720,3799,42.9,2152
1633,8101,13338,57.7,2155
0,7,552,96.0,2163
1359,10074,12819,48.5,2169
1155,3009,4225,46.0,2170
702,3057,4927,51.7,2171
513,3899,7427,62.0,2176
561,4066,5471,54.0,2180
739,6472,7554,47.1,2184
389,2364,6066,70.3,2186
452,3377,3241,39.5,2188
162,2709,3051,40.9,2189
328,2808,4302,47.5,2190
139,1689,1844,43.5,2191
9,33,389,91.8,2199
0,0,0,-,2203
0,0,0,-,2205
9,110,2647,93.1,2210
149,614,3070,84.6,2215
3413,14586,6562,21.7,2301
1707,8687,3389,20.6,2302
194,923,804,31.0,2322
839,6163,4464,39.6,2324
0,9,20,53.3,2325
359,3275,1300,27.2,2330
400,1074,4439,73.5,2332
285,2914,2505,34.3,2333
159,1600,1245,32.9,2338
185,1620,3197,56.5,2339
332,2238,1847,39.0,2341
201,2398,2108,36.5,2343
661,6108,3818,30.3,2346
456,1965,2103,39.0,2347
0,37,42,36.5,2350
336,3755,3215,39.8,2351
166,1966,2757,54.5,2356
0,0,0,33.3,2357
278,3337,3623,45.7,2359
1332,11402,13334,45.2,2360
92,2038,3266,48.7,2364
49,122,0,13.9,2366
126,672,534,35.6,2367
1342,6353,5758,34.9,2368
247,4164,3069,34.3,2370
157,1663,2467,49.6,2375
169,1548,1729,42.6,2379
315,3354,2031,29.2,2382
143,411,2922,85.3,2420
200,647,3241,84.7,2421
193,737,4291,85.7,2445
121,1154,5914,84.5,2446
406,2758,3619,54.7,2451
274,1863,2817,54.3,2452
801,3633,6321,58.5,2453
0,4,7,63.6,2457
128,897,2989,76.1,2458
90,539,3433,84.3,2459
88,536,1722,77.8,2460
75,233,1396,88.0,2461
40,183,330,67.7,2462
18,179,755,71.8,2464
174,711,2401,78.2,2465
139,399,1521,77.8,2466
62,512,3310,83.0,2467
14,81,944,89.9,2468
314,3880,8886,67.1,2472
222,2356,6895,73.8,2474
261,1350,3631,75.5,2476
196,1476,5380,80.1,2478
51,231,3261,90.1,2481
46,429,2144,83.5,2482
157,984,4351,84.1,2492
49,410,2304,84.4,2493
161,498,1897,74.6,2494
144,2278,2913,42.5,2532
0,82,343,70.0,2534
29,158,621,65.6,2535
439,3517,3847,45.4,2536
42,994,1248,51.6,2537
58,1160,547,22.4,2538
108,996,1090,44.9,2539
227,825,1927,58.7,2540
15,87,89,36.4,2542
0,55,160,86.3,2543
0,0,0,100.0,2553
87,1656,3803,58.6,2554
0,179,834,68.9,2556
38,369,293,41.9,2557
36,709,118,16.2,2558
59,462,506,46.0,2559
0,0,112,84.1,2561
64,441,985,48.2,2562
65,1843,2494,51.6,2563
0,20,75,56.3,2564
255,1739,1761,45.5,2568
508,2505,1732,31.8,2571
22,261,369,58.3,2575
107,1647,464,18.7,2576
0,0,0,0.0,2584
546,4279,1969,27.7,2601
1,100,623,64.4,2630
156,1652,2076,52.3,2631
193,1959,2432,46.3,2632
36,603,1225,64.5,2633
222,389,965,52.5,2635
0,11,91,59.8,2637
34,818,611,39.9,2638
52,685,653,39.1,2639
0,30,121,81.6,2641
60,875,1245,51.6,2642
0,0,0,-,2643
50,593,628,39.1,2644
83,2349,1869,42.8,2645
0,201,462,64.6,2646
23,0,122,87.2,2647
200,1187,1316,39.7,2648
150,2916,3190,44.2,2649
19,97,265,57.7,2650
0,454,113,40.8,2652
37,740,1633,59.0,2653
0,338,857,58.1,2655
64,481,965,61.5,2657
16,94,349,62.2,2659
105,1416,1405,40.5,2660
0,24,88,73.7,2663
251,2369,1838,37.7,2664
0,73,115,74.0,2666
34,660,702,56.2,2667
0,257,565,47.4,2668
5,124,347,60.9,2670
0,102,188,55.8,2671
0,0,0,-,2672
256,1874,1165,34.1,2673
134,808,1775,53.4,2675
52,690,954,45.5,2702
1690,10227,7281,33.7,2703
5,3,27,69.0,2713
33,834,616,38.3,2715
109,1229,743,32.7,2717
336,1325,620,27.1,2718
361,3878,2636,30.5,2719
2281,7415,2950,20.9,2720
2272,6145,1998,14.9,2721
1038,4459,1042,12.6,2723
1538,4774,1323,15.0,2724
104,384,393,36.4,2725
531,3638,2739,37.0,2726
95,1230,926,45.2,2738
92,815,1758,57.7,2739
3317,10551,3843,18.1,2740
462,2800,1520,26.5,2743
834,2572,760,13.4,2744
1594,6362,2531,20.4,2745
1165,3798,845,10.3,2746
1291,3872,2880,33.4,2747
322,2182,2316,45.2,2748
943,5114,6048,45.6,2760
203,1835,1955,42.7,2762
29,216,552,69.3,2763
75,734,784,34.8,2764
403,3327,3836,45.8,2766
579,2429,2640,40.5,2767
456,2451,2303,41.6,2769
144,1044,1043,41.9,2770
584,2844,2652,43.3,2771
845,3683,2807,34.2,2777
114,1432,1330,37.5,2779
3128,12552,6486,23.9,2780
525,4338,2102,29.9,2790
0,11,86,89.3,2791
0,155,215,52.3,2802
9,603,252,23.9,2804
155,1257,3714,71.7,2806
35,169,211,51.3,2807
35,696,505,38.7,2808
771,3303,4133,45.9,2809
16,172,350,49.9,2812
291,1213,1542,41.7,2813
211,1718,1175,32.2,2814
14,0,52,33.8,2815
1216,7368,5482,32.2,2816
325,1147,827,34.6,2817
396,2123,4737,63.4,2818
518,773,1085,42.4,2822
0,20,0,0.0,2823
21,26,81,52.5,2824
169,1738,802,33.7,2825
0,116,29,8.2,2826
90,483,374,31.6,2827
176,1341,1417,41.5,2828
0,14,0,0.0,2829
226,1692,994,29.3,2830
49,739,541,32.0,2831
311,898,1035,35.7,2832
28,180,0,9.7,2833
46,483,1588,68.5,2835
27,0,0,0.0,2836
61,420,995,61.8,2837
191,590,925,48.5,2838
21,375,317,30.8,2839
438,3208,5300,55.1,2840
14,59,305,64.8,2841
273,3075,3417,48.6,2842
460,3152,5056,49.3,2852
49,1521,1471,37.7,2857
0,104,57,30.6,2858
192,1385,722,23.1,2859
2869,9949,5279,25.5,2860
1554,7295,2814,20.3,2861
2232,4189,1390,11.5,2863
1065,5425,7608,43.1,2864
709,2775,3721,48.3,2865
357,2021,4608,59.6,2871
0,52,19,36.2,2872
0,0,39,100.0,2873
92,472,1419,66.8,2874
0,0,79,67.0,2875
17,271,45,21.4,2876
660,3206,3422,40.1,2878
660,2599,5684,59.1,2879
26,117,229,82.7,2881
131,1147,2997,64.0,2882
441,2877,1980,36.0,2885
1089,5727,5209,36.6,2886
290,4234,2790,32.0,2888
1119,6401,3647,26.4,2889
719,5054,3960,41.4,2891
21,828,1021,53.9,2892
1370,8412,4046,25.3,2893
0,147,144,45.7,2894
3189,11306,3820,18.6,2895
341,2096,2148,34.5,2896
17,247,354,56.3,2898
420,1985,2277,53.2,2903
2053,6835,4547,32.1,2904
1802,3988,2471,29.3,2905
308,1317,6398,79.8,2906
2316,6671,2678,19.8,2907
1832,7944,4534,28.6,2908
2115,9831,4131,23.5,2909
902,4574,3675,29.9,2910
585,3420,2582,32.7,2911
0,0,12,60.0,2912
1428,5426,2404,25.0,2914
696,3895,2928,36.2,2915
305,1538,1724,42.7,2916
518,2455,2029,38.2,2917
0,0,0,53.3,2918
1148,7340,4550,29.1,2919
1719,7275,5132,32.2,2920
372,2217,2509,46.8,2921
51,1130,2953,63.5,3031
170,871,1540,52.2,3032
68,572,1394,58.1,3033
201,969,532,26.0,3034
74,1139,892,43.5,3036
190,868,1054,43.2,3037
1191,7423,5691,34.7,3038
84,1726,1239,34.4,3042
19,200,290,52.9,3043
156,761,835,35.7,3044
157,3364,2505,39.3,3045
113,548,499,42.9,3046
33,474,255,27.8,3047
261,695,370,23.3,3048
110,1406,1596,52.1,3049
648,5649,4532,35.4,3051
208,1192,1755,44.7,3052
255,3826,5531,48.6,3053
512,3353,5930,49.2,3054
272,3664,2261,34.4,3055
31,354,597,50.4,3057
1676,6602,4852,30.5,3060
886,4529,6373,49.2,3062
358,2527,3191,45.1,3063
549,2846,2665,39.5,3064
195,1107,1284,42.9,3070
263,1128,498,30.7,3071
250,3089,2463,37.7,3076
426,3085,1257,24.6,3077
614,7321,5637,39.1,3079
36,347,262,38.7,3082
56,345,193,34.1,3084
35,821,821,42.2,3086
139,1299,3685,66.1,3087
147,400,770,48.9,3101
1639,6713,5632,32.7,3102
2644,9259,4516,23.8,3103
1107,6438,7056,43.5,3104
426,2755,2280,38.7,3106
83,2171,1577,34.0,3109
337,2132,5592,61.4,3110
0,5,72,70.2,3215
87,465,303,31.8,3216
119,628,325,31.6,3217
62,359,101,23.1,3218
457,2170,859,19.4,3220
57,490,377,37.2,3221
276,1460,837,27.9,3222
188,495,517,44.4,3223
57,379,493,50.1,3224
143,738,479,31.3,3225
43,200,200,42.2,3226
19,189,265,63.6,3227
113,890,1381,57.3,3229
87,530,122,16.6,3230
0,47,0,15.0,3231
0,0,61,84.9,3233
180,1046,1036,38.9,3234
459,2400,654,19.4,3235
33,416,420,43.0,3237
0,31,0,13.6,3238
63,320,158,26.4,3240
31,224,218,42.1,3241
22,780,970,42.3,3242
58,295,115,24.4,3243
208,2170,800,24.7,3244
16,255,323,50.8,3245
788,4242,2192,25.3,3246
134,1344,1186,43.0,3249
107,167,332,41.8,3251
124,1404,1206,44.1,3253
149,814,1088,47.0,3254
17,255,514,58.7,3255
79,548,426,33.9,3256
14,262,897,64.6,3257
62,527,493,36.6,3258
0,42,104,56.2,3259
12,150,165,42.7,3260
46,964,918,41.7,3261
33,217,314,48.0,3262
241,1473,420,20.4,3263
105,759,1003,50.2,3264
93,594,304,36.8,3266
42,380,167,31.5,3268
169,428,631,40.8,3269
0,18,69,51.2,3273
508,2698,1185,25.3,3275
505,2411,986,26.1,3276
116,567,524,41.7,3278
2,305,132,25.8,3279
36,359,204,29.5,3280
249,1324,1853,44.1,3281
22,194,182,31.4,3282
0,292,208,45.3,3284
15,649,607,42.3,3285
25,156,388,60.7,3287
85,951,1039,41.8,3290
0,0,0,-,3291
0,44,4,10.2,3293
1282,6602,5819,41.7,3301
554,3882,2525,31.3,3303
80,954,2081,61.3,3304
271,1643,829,28.1,3307
633,4645,4501,41.4,3431
50,707,370,32.8,3440
42,105,38,36.3,3441
86,334,247,32.1,3442
0,74,151,42.2,3443
21,299,282,47.7,3444
76,173,77,22.7,3445
330,1899,1016,30.9,3446
112,515,429,36.2,3447
24,211,57,17.3,3448
48,253,427,56.9,3449
24,171,232,50.8,3450
129,1628,369,13.9,3451
78,1006,762,34.3,3452
69,476,397,39.1,3455
22,185,117,30.8,3456
0,110,204,61.9,3457
148,773,1643,58.3,3458
236,981,636,37.6,3461
68,402,275,47.7,3462
7,283,130,27.7,3464
59,622,321,28.8,3465
55,399,212,35.0,3466
32,369,489,47.9,3467
242,1410,399,21.4,3470
524,1698,777,24.7,3561
716,2847,664,14.2,3570
26,411,453,45.0,3574
0,0,0,-,3575
234,869,322,18.6,3576
8,170,25,11.7,3579
20,139,348,57.3,3580
75,1097,465,26.1,3581
80,778,128,10.4,3582
77,266,215,34.3,3583
100,968,449,27.3,3584
133,671,380,27.8,3585
2,55,110,58.8,3586
59,464,152,19.9,3588
131,306,46,10.8,3590
41,439,103,16.3,3592
6,47,102,66.0,3593
3,200,142,33.2,3595
72,192,27,6.2,3597
195,871,322,24.5,3598
0,133,27,19.7,3601
84,814,303,26.4,3602
283,1564,511,18.6,3603
0,0,0,-,3604
55,272,97,22.9,3605
50,61,29,19.8,3607
89,625,455,32.0,3608
0,130,115,27.2,3609
44,263,179,30.3,3740
279,1336,547,27.1,3741
1013,4624,1403,20.1,3743
27,460,394,40.8,3745
105,1035,799,45.6,3748
10,34,101,88.3,3750
0,109,46,54.1,3751
64,401,100,20.7,3752
43,395,821,61.3,3753
10,243,1237,85.8,3755
16,256,47,36.6,3765
309,1834,1874,54.7,3766
13,212,311,68.4,3768
4,76,104,47.2,3770
24,268,112,24.4,3771
315,2390,1439,29.9,3773
138,599,79,12.1,3774
11,273,225,42.0,3777
44,183,165,42.6,3779
2,179,93,46.9,3780
14,362,299,45.5,3781
68,421,451,46.3,3782
127,501,1032,60.8,3784
84,494,104,17.1,3785
311,3002,7449,63.4,3801
159,870,450,31.8,3809
23,470,553,40.8,3810
92,1329,1486,41.6,3811
0,177,174,47.6,3812
230,925,691,32.9,3813
173,225,531,37.3,3814
53,257,203,38.8,3816
0,46,133,33.6,3817
22,687,792,42.5,3818
163,1050,857,34.4,3819
620,4813,7486,49.2,3820
38,256,441,54.6,3823
60,340,1666,77.8,3824
164,1724,1668,44.4,3825
35,407,555,48.1,3826
40,595,606,47.7,3827
58,723,73,12.5,3830
10,73,142,52.0,3832
224,3306,5314,54.4,3833
425,1560,595,20.5,3835
48,264,286,42.2,3836
46,250,319,42.9,3837
19,273,169,32.6,3838
191,799,637,31.3,3839
39,690,1118,52.8,3840
89,1522,1053,35.7,3841
505,3270,3567,43.3,3842
25,428,593,52.9,3844
0,224,243,54.1,3845
12,204,295,60.5,3846
0,0,125,70.6,3847
141,1135,1123,35.0,3848
49,277,123,26.4,3849
0,91,6,2.4,3850
186,1474,421,17.3,3851
5,81,71,39.6,3852
13,118,154,45.8,3853
18,41,301,71.4,3854
41,650,507,34.3,3855
30,170,481,67.0,3856
148,1071,2309,49.7,3857
77,1234,902,35.0,3858
90,752,661,40.3,3860
65,735,765,53.2,3861
50,686,857,52.0,3862
68,553,258,19.4,3864
75,1925,1188,36.0,3865
834,5824,2978,24.6,3867
70,1291,1026,32.0,3868
39,569,506,39.8,3869
64,659,1399,57.9,3870
0,0,172,91.4,3871
