civ_emp_16_plus,civ_unemp_16_plus,med_h_Y,perc_below_pov_line,mean_com_time_min,priv_HI,pub_HI,uninsured,hh_w_child_pov_perc,zip
14745,935,61963,12.5,19.0,20400,15304,804,17.7,1020
786,66,50134,19.6,19.1,1399,1010,59,0.0,1022
501,9,76100,7.5,32.9,747,504,8,15.8,1026
9446,446,64330,6.8,22.9,13930,6589,759,3.6,1027
7804,244,95284,4.3,24.3,12961,5521,239,4.0,1028
283,9,88750,2.3,39.2,388,201,0,0.0,1029
6889,317,86136,6.2,23.7,10253,3888,344,3.4,1030
760,4,49071,23.0,30.9,1283,621,0,37.4,1031
243,0,83750,8.1,31.8,361,143,3,0.0,1032
3828,149,106821,4.9,22.7,4826,1620,280,3.7,1033
1017,82,91176,8.2,37.0,1562,673,94,16.1,1034
2611,90,101458,3.7,21.1,4215,1850,143,0.0,1035
2567,210,99400,2.5,26.8,4302,1923,59,0.0,1036
248,0,85250,3.1,34.7,558,218,1,0.0,1037
1426,47,90893,4.2,24.7,2321,838,0,0.0,1038
1063,24,99896,5.0,23.6,1271,641,14,5.9,1039
15456,1204,45045,26.5,20.2,17120,23217,1174,32.7,1040
1460,48,70800,11.9,33.1,1992,1096,23,11.5,1050
612,70,56094,14.8,22.9,1254,849,0,11.4,1053
897,70,97188,9.2,29.0,1187,964,45,10.6,1054
10620,457,72563,8.1,23.1,15310,7902,422,4.7,1056
4181,351,72567,12.1,32.0,6142,3346,215,9.3,1057
8426,392,70467,11.5,22.3,11197,5689,310,6.7,1060
4835,179,78526,10.7,21.6,7402,3731,166,10.8,1062
1059,115,-,0.0,11.6,2424,147,47,-,1063
17,0,-,0.0,N,25,26,0,0.0,1066
827,43,85078,4.9,39.1,1323,552,33,0.0,1068
4295,199,64300,9.2,33.4,6112,4011,177,13.0,1069
326,16,71000,11.5,39.7,443,328,4,15.8,1070
666,11,94286,5.2,27.7,1084,322,58,8.5,1071
678,73,79226,4.2,32.3,990,648,42,7.6,1072
3387,100,110200,2.8,23.3,5045,2143,82,2.3,1073
256,44,81681,36.0,N,196,429,0,47.1,1074
9503,370,82278,7.4,23.3,15179,6011,322,7.8,1075
5049,169,100337,5.5,29.1,7428,3432,168,4.5,1077
285,0,65184,7.5,N,342,186,35,0.0,1079
1161,108,80087,7.3,29.0,1699,933,51,12.8,1080
1020,32,85938,2.7,33.1,1446,494,69,3.3,1081
4982,457,60281,11.2,32.1,7201,4660,203,18.6,1082
1329,125,81078,11.9,33.5,1946,793,107,7.6,1083
50,3,78750,9.9,42.1,57,60,4,0.0,1084
20311,1000,74341,6.8,24.3,30342,16646,942,6.6,1085
435,43,60260,10.9,22.0,608,269,7,0.0,1088
15042,990,60023,9.7,20.0,18812,11946,1487,8.1,1089
657,75,62500,9.1,39.3,901,465,27,0.0,1092
104,4,96500,5.1,22.3,153,43,0,0.0,1093
19,0,-,0.0,N,45,45,0,0.0,1094
7827,60,124327,3.7,27.7,12459,4290,287,0.7,1095
1496,35,89643,5.0,28.6,2022,828,53,0.0,1096
29,0,70909,0.0,N,64,10,0,0.0,1097
608,28,86364,4.6,41.4,765,507,29,7.0,1098
933,73,20978,40.9,16.5,1049,1145,48,12.6,1103
9497,1171,41402,22.3,18.0,9693,14724,507,18.6,1104
3567,648,23331,47.6,24.3,2326,10446,598,50.8,1105
7154,424,129339,2.7,24.2,14009,4626,277,2.2,1106
3949,797,31698,42.5,20.0,3951,8841,231,44.9,1107
11436,1106,41153,29.8,20.7,11891,15820,1154,28.9,1108
11150,1456,37887,26.7,21.4,12751,19849,1285,31.2,1109
7237,582,70295,15.6,19.5,9733,6628,479,23.8,1118
5483,192,50729,19.3,22.4,7678,7871,452,25.0,1119
1599,92,79015,8.4,24.4,2629,965,42,5.4,1128
3002,175,75944,12.8,24.0,4120,2702,80,25.1,1129
0,0,-,-,-,0,0,0,-,1144
4169,288,47234,15.2,25.2,4603,5581,500,16.4,1151
22422,1711,60060,12.6,17.0,28862,22369,1122,16.5,1201
3929,260,49691,13.5,25.9,5937,3896,203,23.2,1220
378,28,61840,5.8,25.5,533,431,24,8.8,1222
1399,72,64750,9.6,33.9,1807,1111,206,5.5,1223
104,0,-,8.1,N,132,70,0,0.0,1224
1456,89,69069,5.2,26.4,2580,1387,19,7.4,1225
3032,94,72664,7.1,20.7,4715,2840,52,8.8,1226
57,0,-,16.9,N,106,107,0,-,1229
4741,146,71281,6.0,20.6,6473,3762,220,3.5,1230
1366,57,66516,9.2,24.4,1938,1252,33,12.7,1235
989,42,77588,5.0,25.5,1161,786,40,11.8,1236
1215,31,78413,6.4,18.3,1761,913,117,0.0,1237
2885,91,69840,3.7,22.7,4272,2409,102,2.3,1238
2074,212,72200,6.1,17.5,3267,2402,144,0.0,1240
113,56,-,1.4,N,106,206,0,0.0,1242
104,0,74688,4.3,32.6,111,66,0,0.0,1243
64,0,53462,4.9,33.1,53,130,2,-,1244
328,25,101488,6.0,22.0,640,430,0,0.0,1245
7475,376,51959,12.8,19.3,10946,6759,372,12.2,1247
473,57,93625,2.9,32.5,728,339,20,0.0,1253
525,9,97500,3.7,20.6,847,426,0,0.0,1254
421,7,76750,4.6,37.0,609,343,38,0.0,1255
328,15,51250,12.1,36.3,538,322,4,21.1,1256
1057,31,64531,12.8,16.7,1409,1123,29,38.8,1257
92,3,92917,6.2,31.6,135,64,0,0.0,1258
344,19,110417,3.7,24.5,513,300,33,0.0,1259
154,0,123367,0.0,N,331,23,0,0.0,1260
632,36,51875,14.4,14.0,1178,819,59,0.0,1262
148,5,73333,26.6,20.0,134,142,6,55.6,1264
500,23,85406,10.5,27.6,617,484,4,14.7,1266
3986,75,95360,7.8,16.9,6946,2273,86,5.4,1267
552,15,99063,4.5,36.3,793,227,34,0.0,1270
8281,499,52569,13.1,17.6,11113,8858,360,12.4,1301
821,85,74355,12.2,30.2,1102,653,33,5.7,1330
6590,631,61990,10.3,30.0,8830,6166,520,12.3,1331
1266,64,75938,6.7,27.1,1925,1040,58,6.4,1337
44,0,57344,10.3,N,76,67,0,100.0,1338
611,38,65139,10.4,35.6,1051,788,43,15.3,1339
955,30,64097,8.0,30.5,1335,869,54,12.4,1340
920,41,86875,2.2,26.9,1376,681,52,0.0,1341
515,26,99732,8.9,17.6,930,303,19,0.0,1342
82,0,74545,5.8,34.8,103,49,27,0.0,1343
819,79,66319,7.9,27.0,1242,673,51,4.8,1344
274,7,99082,4.0,32.1,289,191,20,0.0,1346
173,0,67500,13.0,N,136,110,0,-,1347
426,12,63717,9.0,24.4,547,345,48,18.7,1349
55,5,-,10.5,44.5,80,59,2,0.0,1350
1551,63,100078,7.6,23.4,1896,1327,0,10.3,1351
987,68,72500,6.0,22.6,1374,539,60,2.2,1354
599,15,72064,10.4,28.1,722,417,48,23.3,1355
1575,57,83750,6.5,22.6,2168,1172,115,8.8,1360
3404,341,53039,16.0,32.4,5237,3838,162,19.4,1364
579,25,77500,4.5,33.5,880,474,13,4.2,1366
199,4,67500,12.3,35.8,360,238,6,16.7,1367
749,34,89417,7.7,40.6,1163,464,52,12.3,1368
1779,117,69643,13.6,23.7,2390,1978,78,14.4,1370
2917,86,83826,6.3,20.3,4320,1686,55,5.3,1373
2474,67,58750,13.8,20.6,2891,1036,117,11.4,1375
2497,162,50921,9.7,21.4,3111,2473,84,13.7,1376
381,28,75179,7.0,41.1,547,340,19,6.4,1378
371,51,60372,14.4,36.1,491,427,27,11.5,1379
29,0,72500,14.9,N,39,17,0,0.0,1380
20464,1812,60390,14.6,25.8,24732,20947,1137,18.2,1420
3070,126,103762,7.0,35.7,4820,2539,8,8.6,1430
1855,91,95536,3.2,35.1,2665,903,80,1.5,1431
4638,257,97097,5.0,32.8,6508,2445,56,1.9,1432
738,7,140391,9.9,34.7,1050,218,0,7.1,1434
1530,205,75833,5.9,30.4,2724,1252,21,0.0,1436
135,0,77381,1.1,N,327,51,1,0.0,1438
9762,712,53400,14.0,32.2,13324,9161,639,20.4,1440
5738,320,169643,3.8,34.9,9881,2342,196,0.9,1450
2448,144,174444,3.1,33.1,4753,930,18,5.4,1451
2420,122,105938,5.7,39.2,3534,1225,90,7.4,1452
22724,1325,69525,7.9,27.9,30299,17821,1429,8.6,1453
5090,317,140511,6.3,36.5,8793,2508,281,5.8,1460
6017,501,101540,8.2,37.0,9437,3590,149,11.8,1462
6231,249,111827,6.2,36.7,9409,3531,301,6.6,1463
3078,228,111875,4.2,32.2,4691,1816,141,2.0,1464
2559,90,98925,3.0,30.9,2968,1445,64,0.0,1468
4027,143,103984,5.4,39.8,5956,2414,112,2.8,1469
4226,197,107738,2.3,31.5,6864,2668,55,0.0,1473
1047,76,108068,5.2,37.2,1322,452,66,10.4,1474
4860,326,85000,11.4,34.0,7216,4158,290,21.0,1475
8336,419,94267,3.9,27.7,13631,5674,223,3.8,1501
1704,91,106908,5.1,35.1,2760,1158,45,0.0,1503
5354,220,89129,3.5,34.6,7882,2647,128,0.0,1504
2546,96,127833,3.6,27.7,4208,1154,66,2.9,1505
1820,75,75329,4.6,31.3,2774,1257,90,0.0,1506
6504,291,106558,4.0,31.7,10627,4325,108,3.1,1507
8892,342,84938,5.0,29.6,10364,5707,563,4.9,1510
1095,84,70660,7.5,36.5,1556,868,19,13.2,1515
5176,303,133854,3.9,34.2,8357,2083,47,2.4,1516
1570,146,78673,7.2,46.9,2240,1351,75,17.2,1518
4367,141,128824,5.5,30.9,6750,1743,127,0.0,1519
8644,485,128245,4.3,26.4,14792,3933,211,1.4,1520
1355,89,82500,7.8,36.9,1933,1106,77,9.4,1521
1559,67,109867,5.5,28.2,2321,1060,30,6.1,1522
3728,385,109651,3.8,32.3,5758,2229,220,4.7,1523
3508,160,80702,4.6,29.7,4816,1873,163,7.5,1524
31,0,-,0.0,N,31,0,0,-,1525
7397,420,96672,5.1,28.5,10787,4699,192,4.5,1527
1777,57,82131,6.5,31.3,2562,990,64,11.0,1529
540,22,86667,13.5,36.4,750,440,47,12.1,1531
8691,450,148010,4.3,33.4,13678,3336,253,5.2,1532
3441,188,115439,2.9,30.3,4577,2121,184,2.9,1534
2684,100,77313,4.4,38.0,3546,1689,83,4.6,1535
3599,272,89886,11.3,29.8,5471,2363,226,3.8,1536
1146,2,61514,2.4,26.0,1401,502,41,0.0,1537
6387,377,110195,2.4,29.9,9258,3651,188,1.0,1540
1992,32,148438,3.5,34.1,2993,1033,33,3.4,1541
1213,0,88295,3.2,26.6,1943,1040,52,4.6,1542
4733,140,132000,1.5,35.1,7965,2035,21,0.8,1543
19408,741,117909,4.0,30.8,32652,8940,906,2.1,1545
8147,818,50414,20.2,27.2,9241,9739,550,22.9,1550
2556,216,89779,4.1,41.5,4048,1149,250,3.3,1560
33,0,-,0.0,N,69,0,0,0.0,1561
6116,439,68559,6.8,34.9,9952,4179,330,0.0,1562
4317,160,119000,1.8,29.1,7066,2055,16,0.0,1564
3341,68,105417,2.5,34.5,5611,1979,79,2.9,1566
4055,297,141250,1.2,38.0,6872,1806,145,0.0,1568
7805,365,115304,3.7,34.3,11615,3848,188,3.1,1569
8579,653,64305,11.4,30.9,11257,8345,391,14.0,1570
6124,321,75465,5.9,26.5,9174,3973,244,2.8,1571
11242,341,118185,4.8,30.3,17871,5170,213,4.9,1581
3572,164,94464,8.1,28.0,5316,2599,141,7.8,1583
2523,140,71667,8.6,37.2,3482,1973,133,0.0,1585
5566,435,81438,9.3,32.8,7687,3400,233,17.4,1588
5594,106,123542,3.0,28.3,7890,2261,196,0.7,1590
13715,688,76287,14.1,28.1,19108,10802,714,12.7,1602
10196,900,53166,18.5,23.2,10726,10343,940,16.7,1603
21080,1130,63107,14.2,25.3,26196,18082,1115,15.6,1604
13084,937,45709,25.4,24.6,14369,17388,767,30.3,1605
12483,549,74765,10.4,24.9,16860,7515,624,9.6,1606
4264,514,57880,14.3,26.8,5150,4493,197,14.6,1607
2215,170,37962,41.5,23.3,2036,2672,214,52.7,1608
10445,894,49333,21.7,22.5,16107,9170,493,11.2,1609
11220,780,35642,31.6,20.8,13011,13287,953,37.5,1610
1292,50,103405,6.3,27.4,1833,653,0,8.0,1611
2683,110,123958,1.9,30.7,4593,1122,46,3.3,1612
18166,760,120811,4.7,30.4,27578,9726,866,4.8,1701
21480,1347,71602,15.6,31.1,20987,17566,2980,19.3,1702
427,9,173000,0.4,40.9,672,123,0,0.0,1718
3087,278,136875,2.5,31.5,4887,887,269,0.0,1719
11960,745,138220,3.4,35.0,19386,5920,488,1.2,1720
10818,456,115959,4.9,35.5,15149,5310,388,3.3,1721
6845,556,140647,4.0,26.6,12609,3154,100,2.8,1730
372,8,105909,0.0,17.3,1491,99,0,0.0,1731
2800,180,167132,2.4,35.3,5196,920,28,0.0,1740
2373,109,216000,3.1,35.6,4778,1132,18,2.7,1741
7348,334,168934,2.6,32.8,14863,4159,299,1.8,1742
337,14,148207,0.0,27.6,487,74,51,0.0,1745
7931,313,142339,2.7,37.4,12808,3370,212,2.0,1746
3158,163,113300,6.0,27.5,4795,1739,193,5.2,1747
10119,265,179192,3.9,36.8,16945,3119,158,3.1,1748
10389,532,94191,5.7,30.2,15304,7212,629,6.1,1749
23814,1371,86230,8.3,30.8,29255,15137,1979,11.6,1752
6264,263,112432,5.5,31.5,9282,2589,133,5.0,1754
3616,10,133850,3.9,33.6,5330,1538,44,3.8,1756
17043,858,89273,9.7,31.3,20641,12311,1576,9.2,1757
20364,701,123109,4.3,32.4,31340,9492,542,4.1,1760
2346,153,218906,2.8,41.4,4064,734,46,1.5,1770
5313,167,173056,4.1,33.6,8943,1843,56,4.6,1772
2221,78,172891,8.2,31.7,4422,1648,36,18.4,1773
3596,150,147841,3.3,35.6,6395,1693,33,8.0,1775
9076,442,217847,1.8,35.4,17572,3256,156,0.9,1776
7168,177,203125,3.7,33.2,12819,3006,153,3.8,1778
22898,1752,95184,6.4,25.6,32221,13504,703,5.5,1801
13875,482,124755,5.0,29.1,21332,8021,772,4.4,1803
18565,1033,155252,3.5,32.4,32101,7028,492,1.2,1810
19092,666,126146,3.4,28.5,27266,8280,727,2.4,1821
14067,935,130215,4.6,29.5,22803,6810,374,5.0,1824
17664,744,94882,7.9,30.4,25922,10384,675,8.6,1826
1954,109,177803,1.2,28.2,3023,711,16,0.0,1827
14206,1158,66052,12.5,27.8,16517,12351,1281,15.8,1830
12813,739,70910,11.6,26.0,16768,10927,1010,12.6,1832
4484,92,130240,3.7,35.1,7737,1764,72,6.0,1833
3961,129,121711,2.7,32.2,6264,1379,0,0.0,1834
8433,710,92880,5.9,28.5,11183,4384,470,8.9,1835
2669,367,28347,34.8,20.0,1695,5012,512,31.4,1840
23651,2917,47527,18.6,22.5,17866,34341,3564,18.3,1841
14450,1308,61362,16.6,22.4,13474,15292,1595,21.7,1843
27587,2079,87181,9.7,27.5,37510,20117,1968,8.9,1844
16377,629,120954,7.2,31.4,26331,7821,757,8.8,1845
7425,629,59571,19.8,28.2,8309,8404,813,24.6,1850
17860,976,72133,14.8,26.7,18757,14772,1662,14.5,1851
18769,1085,68256,16.2,26.6,20838,17340,1824,18.7,1852
14727,920,58422,21.4,25.9,17982,11962,1000,21.2,1854
3615,68,88832,7.8,28.7,5069,2585,167,18.2,1860
5359,404,106964,6.7,29.4,8109,2833,58,0.8,1862
5261,185,108427,3.6,30.0,8153,2697,132,4.7,1863
8672,463,123813,2.9,35.3,13400,3776,218,1.9,1864
13777,412,145471,3.0,33.9,23161,5864,173,2.7,1867
17422,860,112917,3.2,32.9,26997,8002,305,1.6,1876
6735,231,130509,2.7,25.8,10430,3124,366,0.8,1879
15144,523,110878,5.0,32.5,22751,7065,704,6.9,1880
12941,552,161076,2.0,34.2,22169,4660,130,1.7,1886
12898,656,146250,2.2,30.4,20862,5390,70,0.0,1887
10993,405,184844,2.9,32.8,20377,4510,388,1.1,1890
1050,85,24207,36.4,32.0,654,1422,307,47.3,1901
23906,1797,53802,16.6,33.3,24868,29105,1956,16.3,1902
10933,674,94006,7.2,30.9,14363,7584,712,10.6,1904
13993,435,64885,15.7,30.1,14445,13707,1158,18.6,1905
15612,569,93737,7.8,30.4,22266,10521,770,8.3,1906
8076,508,112668,5.0,36.1,12362,4739,103,2.4,1907
1957,79,99456,4.0,40.3,2793,1120,33,0.0,1908
10236,421,87433,5.8,31.2,13888,5062,382,6.9,1913
22440,767,89076,10.2,30.6,32406,14398,800,11.2,1915
4084,182,186899,0.8,38.9,7730,1698,82,0.9,1921
1955,44,193667,7.3,24.9,3259,1260,47,6.5,1922
15498,830,105654,5.4,28.6,23193,8851,283,3.5,1923
1988,40,115670,9.1,26.6,3117,882,90,17.1,1929
15726,956,82984,9.3,26.3,20503,13016,900,11.7,1930
19,12,-,64.4,N,0,177,0,-,1937
7383,232,111701,7.1,29.1,11752,4285,124,4.8,1938
6671,256,144116,3.3,31.8,11839,2955,171,2.8,1940
2750,135,193279,2.5,39.3,4833,1177,55,0.0,1944
10846,394,154049,2.8,36.5,17356,5883,286,1.6,1945
4624,187,155482,3.7,32.7,7427,2758,107,3.1,1949
9412,684,115807,5.8,34.6,15216,4995,370,6.9,1950
1744,58,122344,4.9,25.1,2597,816,0,3.5,1951
4941,363,92048,5.4,29.3,6528,3911,289,2.9,1952
28074,1290,83539,8.1,27.3,40384,21086,1860,8.6,1960
675,0,223570,2.1,30.6,815,205,0,0.0,1965
3264,299,88377,6.6,30.6,5578,3199,90,8.1,1966
3602,118,124196,3.1,31.5,5066,1981,0,6.9,1969
25418,1335,72994,14.9,30.9,32604,16639,928,23.0,1970
3841,71,116955,7.4,31.4,6752,2081,54,8.4,1982
3231,155,155208,5.4,37.0,5648,1683,98,5.4,1983
2663,68,154375,4.4,23.4,4334,1074,97,0.0,1984
2413,155,164250,4.0,34.6,3955,1277,40,2.2,1985
9300,458,109042,4.4,36.3,13791,4493,531,5.7,2019
12349,722,118814,2.9,35.8,20221,7159,456,2.8,2021
4293,58,156689,4.6,42.0,7630,1592,137,1.0,2025
14197,557,108047,4.6,32.3,20868,7747,447,4.4,2026
2720,292,"250,000+",1.1,38.4,5661,1046,13,0.0,2030
2443,76,161292,8.1,41.9,4333,1190,33,0.0,2032
9328,562,95410,3.9,36.8,14928,5841,278,2.0,2035
18330,996,127608,5.5,35.3,29378,7474,327,6.7,2038
10603,511,154300,3.2,38.8,21466,6031,120,2.3,2043
6147,294,117120,4.2,35.4,8287,3692,163,3.9,2045
125,0,93309,0.0,38.5,187,39,0,-,2047
13386,579,122274,3.3,34.5,19784,6680,260,2.4,2048
14271,537,109524,7.5,37.4,22175,7799,675,7.2,2050
6219,227,196820,2.7,35.0,11861,1995,111,2.1,2052
7709,212,147276,5.8,33.7,11825,3068,65,2.7,2053
4407,195,131138,3.0,31.0,7353,2502,81,5.2,2054
4767,178,168281,1.5,38.7,8663,1608,42,1.5,2056
5634,137,172022,1.7,37.5,10007,2147,61,1.3,2061
17938,621,96414,7.5,32.0,25101,9137,636,9.0,2062
