hs_incomp_25_plus,hs_grad_25_plus,bach_grad_25_plus,perc_bach_grad_and_above,zip
740,1877,524,10.4,965
341,1262,4320,61.8,966
76,240,1300,69.7,968
1034,3967,10308,58.1,969
1459,4494,3533,25.7,971
1988,10182,10423,36.0,976
600,2272,4087,47.6,979
563,2806,2204,28.4,982
1375,7103,4917,28.9,983
1127,6979,4592,25.2,985
2250,8530,10125,37.2,987
715,3551,2501,34.8,1001
194,1714,3548,71.1,1002
0,6,10,17.6,1003
58,1154,595,37.8,1005
329,2504,2479,46.6,1007
67,259,200,35.8,1008
0,54,177,40.6,1009
48,729,789,40.6,1010
82,456,84,17.4,1011
42,194,70,29.2,1012
1503,4787,1998,23.3,1013
2376,8434,3059,18.3,1020
66,454,356,32.4,1022
10,134,201,56.6,1026
493,3758,3205,38.3,1027
466,2358,2876,43.2,1028
83,155,85,29.8,1029
307,2846,2004,36.1,1030
87,339,129,19.4,1031
3,74,114,54.3,1032
172,1370,1218,41.0,1033
65,509,361,36.2,1034
83,820,1283,55.5,1035
198,1096,743,36.3,1036
0,128,73,42.2,1037
45,514,575,46.5,1038
10,204,344,59.9,1039
3537,8591,3803,22.0,1040
118,547,436,31.3,1050
13,405,340,45.3,1053
70,200,340,67.1,1054
1321,5615,2663,22.2,1056
405,2151,1048,26.8,1057
420,1191,3144,66.7,1060
301,1263,1909,54.7,1062
0,0,0,-,1063
30,0,0,0.0,1066
30,331,326,39.0,1068
433,1919,1307,27.3,1069
13,126,90,45.8,1070
23,403,165,26.3,1071
18,133,365,70.4,1072
212,1126,922,39.6,1073
0,72,25,24.5,1074
413,3144,2784,43.2,1075
371,1885,1469,36.9,1077
0,201,39,23.2,1079
81,711,220,17.1,1080
61,478,206,27.2,1081
474,2802,1194,23.5,1082
102,862,426,28.7,1083
4,40,29,57.4,1084
1724,7853,5751,32.5,1085
0,0,6,100.0,1086
13,93,28,22.6,1088
1362,5442,3731,32.4,1089
22,78,349,59.0,1092
3,67,69,51.7,1093
51,84,49,24.4,1094
228,2369,2676,47.7,1095
40,439,434,44.7,1096
9,26,9,16.7,1097
34,325,192,37.0,1098
178,313,280,32.0,1103
2258,5090,1167,12.5,1104
1111,2449,516,11.7,1105
309,1329,3534,60.8,1106
1303,1681,593,14.6,1107
2249,5286,1779,19.1,1108
2533,5053,1805,16.8,1109
433,3108,1936,30.2,1118
528,3580,1085,19.0,1119
56,561,356,31.2,1128
276,1420,884,30.2,1129
885,2132,806,17.5,1151
0,0,0,-,1199
1814,10013,6430,31.4,1201
517,2390,1051,23.9,1220
81,147,85,18.5,1222
70,662,341,32.3,1223
12,63,14,27.5,1224
121,625,497,31.0,1225
229,1356,1262,41.9,1226
0,19,11,18.6,1229
267,1758,1146,41.5,1230
164,679,316,25.1,1235
45,202,261,51.2,1236
41,590,465,44.6,1237
94,1308,692,33.7,1238
128,856,1069,55.1,1240
0,15,79,44.5,1242
0,76,49,33.6,1243
5,28,17,17.5,1244
0,76,152,63.6,1245
652,4032,1378,22.8,1247
26,204,139,40.6,1253
14,167,239,56.0,1254
52,187,74,30.4,1255
25,208,85,24.6,1256
11,442,217,35.2,1257
0,71,161,63.8,1258
45,101,120,49.1,1259
0,72,54,51.7,1260
36,189,135,42.4,1262
0,45,31,48.1,1264
24,180,318,61.5,1266
136,627,834,65.3,1267
15,177,165,44.4,1270
966,3817,2598,33.2,1301
18,286,296,52.6,1330
765,3826,1417,20.8,1331
74,600,315,32.4,1337
4,31,0,23.4,1338
51,331,217,36.5,1339
55,485,189,33.0,1340
24,190,359,64.3,1341
12,133,237,59.3,1342
7,25,0,10.7,1343
59,409,149,22.6,1344
11,98,112,43.0,1346
22,24,23,22.8,1347
59,261,105,23.9,1349
0,42,6,9.9,1350
67,533,459,38.2,1351
59,311,470,50.1,1354
14,226,119,32.1,1355
132,517,532,45.2,1360
350,2351,732,19.9,1364
49,216,156,39.4,1366
33,117,61,29.9,1367
77,406,126,21.4,1368
125,617,915,52.3,1370
188,566,704,42.7,1373
17,600,589,48.0,1375
213,1574,493,23.1,1376
19,220,130,30.5,1378
27,165,172,47.1,1379
2012,8984,3710,21.4,1420
39,1080,1027,36.4,1430
120,727,525,40.6,1431
169,1224,1581,48.2,1432
82,490,324,31.1,1434
111,623,479,27.5,1436
33,109,58,22.6,1438
1215,5104,1959,18.9,1440
157,1194,2910,65.8,1450
46,253,1287,75.8,1451
114,820,687,32.9,1452
1962,8369,5896,29.8,1453
143,1443,2051,54.9,1460
239,2307,2017,38.8,1462
304,2155,1911,38.4,1463
482,2209,1217,27.9,1464
0,13,82,74.8,1467
285,697,691,29.7,1468
201,1321,1317,37.6,1469
170,1670,1482,41.7,1473
94,386,311,35.1,1474
496,2586,1041,22.3,1475
469,3003,3085,41.4,1501
92,635,807,51.0,1503
143,2081,1776,39.1,1504
94,503,1148,56.3,1505
132,934,518,27.7,1506
414,2787,2064,37.1,1507
678,2570,2199,36.1,1510
122,554,280,29.3,1515
123,1837,1558,36.4,1516
96,830,472,37.0,1518
153,906,1899,57.4,1519
170,1897,3156,58.5,1520
89,458,397,33.1,1521
22,281,595,49.8,1522
437,1678,1718,46.0,1523
243,1352,732,25.0,1524
14,67,55,29.1,1525
502,3189,1774,32.0,1527
143,689,453,25.9,1529
76,240,127,29.6,1531
187,1375,3495,65.8,1532
302,998,964,40.7,1534
210,1479,504,24.6,1535
177,1218,1251,47.0,1536
141,466,339,33.7,1537
279,2643,1371,28.6,1540
67,316,781,61.7,1541
71,489,274,28.8,1542
118,1263,1478,43.1,1543
620,4193,8087,62.5,1545
1113,4031,1291,16.6,1550
94,817,802,50.5,1560
0,0,39,38.2,1561
660,3612,1051,20.8,1562
153,1173,1928,54.5,1564
167,834,1009,45.4,1566
40,848,2017,59.3,1568
326,3125,2376,36.8,1569
908,4133,2243,25.9,1570
419,2607,1331,27.4,1571
297,1833,4349,67.8,1581
530,1654,1236,35.9,1583
203,1079,786,27.9,1585
215,2537,1506,31.7,1588
219,2079,1463,40.3,1590
646,3976,4044,44.5,1602
1375,4260,1577,19.5,1603
2342,8328,5253,30.7,1604
1600,5847,2974,26.3,1605
614,3705,3153,39.2,1606
651,2003,1119,25.3,1607
351,678,537,27.8,1608
1132,2698,2880,41.3,1609
2126,3943,1297,15.1,1610
88,427,362,32.9,1611
79,567,1038,55.0,1612
612,4051,8477,61.0,1701
1609,7496,6087,39.2,1702
0,20,148,60.0,1718
79,309,1333,70.6,1719
254,1186,5262,74.9,1720
290,2075,4114,60.7,1721
233,1097,3107,68.0,1730
0,152,204,45.9,1731
31,417,1246,70.8,1740
26,169,1119,77.7,1741
510,1681,3665,72.5,1742
0,69,101,52.8,1745
192,1220,3664,65.7,1746
126,1030,1068,41.8,1747
197,1243,4667,74.5,1748
708,3132,3939,46.0,1749
1508,7628,6637,40.4,1752
105,1317,2155,56.7,1754
44,1053,1630,50.4,1756
1315,5478,4558,34.5,1757
507,3612,8209,67.1,1760
19,140,993,84.6,1770
164,741,2288,67.3,1772
44,102,1151,85.2,1773
42,365,1815,75.0,1775
63,1272,4650,79.7,1776
102,646,3287,77.8,1778
842,7493,8153,47.1,1801
360,3962,7338,58.5,1803
291,1988,8566,74.3,1810
843,6666,5877,39.2,1821
268,3188,5909,56.6,1824
1164,7211,4807,31.7,1826
39,356,808,56.8,1827
1253,5464,3249,27.6,1830
1139,5574,3089,27.5,1832
80,1074,2065,52.6,1833
114,797,1464,54.5,1834
379,2648,2308,36.1,1835
594,1067,261,11.2,1840
4373,9523,2355,10.6,1841
1655,5046,1633,16.4,1843
1693,10231,6382,29.6,1844
263,2887,6867,61.2,1845
533,4158,1030,16.2,1850
1494,5647,4002,31.5,1851
1676,7779,3943,29.2,1852
1602,5485,2910,25.8,1854
192,1238,1208,37.3,1860
477,2470,1787,33.9,1862
139,1449,1586,46.0,1863
240,2256,3697,55.0,1864
208,2841,6031,63.4,1867
816,7168,5428,38.2,1876
261,2237,2179,42.5,1879
546,4066,6148,53.3,1880
146,2037,5525,69.4,1886
415,4068,4653,48.3,1887
196,1764,4614,75.3,1890
23,438,207,21.9,1901
3217,10396,3934,17.5,1902
704,3794,2076,28.1,1904
1461,5145,2159,16.3,1905
1137,7683,3981,28.7,1906
151,1918,3303,58.5,1907
49,489,982,62.4,1908
412,3580,3403,39.9,1913
780,6623,8895,49.4,1915
111,681,2270,69.1,1921
74,459,781,55.5,1922
889,4692,5740,45.0,1923
73,395,741,59.2,1929
706,6253,5465,39.2,1930
47,100,22,12.1,1937
168,1679,3121,56.3,1938
145,1538,2975,59.5,1940
0,356,1573,74.4,1944
161,1479,6192,73.4,1945
504,2249,1876,37.6,1949
230,1915,4690,62.3,1950
33,467,949,53.7,1951
323,1964,1816,37.8,1952
1493,11568,8871,34.6,1960
163,809,1830,59.1,1966
107,923,1205,47.5,1969
1138,7121,8586,45.3,1970
53,568,2137,72.1,1982
38,540,1509,65.7,1983
7,263,1105,69.1,1984
71,524,1232,62.9,1985
289,3150,2829,39.9,2019
466,2678,5459,59.2,2021
62,675,2205,72.4,2025
620,3728,5583,55.3,2026
48,221,1025,82.9,2030
36,421,959,63.6,2032
227,2442,3835,55.2,2035
366,3920,6936,55.3,2038
165,1832,6271,71.9,2043
201,1895,2442,50.2,2045
0,61,0,14.1,2047
498,3119,5120,52.9,2048
292,3718,5927,49.4,2050
19,586,2966,75.4,2052
262,1477,3404,59.7,2053
106,1240,1921,48.4,2054
524,1735,2556,50.8,2056
65,998,3008,66.4,2061
793,4324,6879,50.1,2062
195,1744,4903,61.1,2066
154,1007,3877,72.0,2067
37,308,128,19.0,2071
1013,5592,5008,40.3,2072
345,2456,4885,55.8,2081
359,1098,4057,70.1,2090
203,1671,2986,54.3,2093
86,268,1301,82.9,2108
59,249,1240,78.7,2109
46,48,803,86.0,2110
208,739,1168,58.7,2111
106,377,3119,81.1,2113
299,615,4747,83.1,2114
550,1211,4191,66.1,2115
344,1257,5647,77.2,2116
1285,2956,6138,56.3,2118
1883,5461,3400,28.6,2119
780,1195,2032,42.7,2120
1593,7106,2373,18.5,2121
1922,4907,3591,32.2,2122
2637,10527,6888,29.6,2124
1371,6467,5309,37.8,2125
1685,6674,2388,19.3,2126
861,4180,13607,68.4,2127
2886,9642,6838,30.2,2128
814,2197,5299,66.8,2129
1056,3892,9339,67.9,2130
1180,4828,5957,48.7,2131
436,3506,6150,60.3,2132
350,1530,5445,72.2,2134
1213,3569,14137,69.5,2135
1782,6335,5001,30.6,2136
253,844,6978,86.3,2138
680,2105,8579,76.6,2139
356,1493,4049,76.0,2140
319,924,3153,71.1,2141
0,73,1007,90.7,2142
531,2341,7144,73.6,2143
562,2084,7223,72.4,2144
1325,3879,6276,51.7,2145
1997,11382,10540,40.6,2148
2142,11583,4932,23.7,2149
2612,7828,3412,19.9,2150
2489,14990,6211,24.1,2151
419,4080,3957,40.5,2152
1509,8577,12057,54.7,2155
0,12,818,94.6,2163
1724,10535,11529,45.6,2169
1171,2953,3630,41.2,2170
835,2743,4083,50.4,2171
449,3290,6500,61.1,2176
519,4346,5132,49.0,2180
913,6343,7237,44.4,2184
461,2734,5341,62.5,2186
468,3260,3082,40.2,2188
489,2765,2725,36.0,2189
408,3337,3434,42.6,2190
192,1902,1790,41.2,2191
0,44,590,91.2,2199
0,13,0,0.0,2203
0,57,1605,90.5,2210
260,552,3453,82.6,2215
4345,13143,5590,18.9,2301
1622,8345,2524,17.4,2302
183,1267,702,27.1,2322
656,5312,4232,38.6,2324
253,3340,1124,23.6,2330
483,1182,4199,68.8,2332
261,3399,1924,28.8,2333
156,1937,1111,33.1,2338
256,2090,2669,48.2,2339
399,2439,1709,33.7,2341
424,2386,1612,29.6,2343
758,6374,3215,25.4,2346
390,2067,1904,35.7,2347
326,3417,3100,38.2,2351
125,1567,2688,56.8,2356
8,0,8,82.3,2357
226,3482,3300,40.0,2359
1626,11874,11781,40.0,2360
227,2396,2982,42.8,2364
13,106,0,5.1,2366
105,802,465,34.4,2367
2113,6950,4552,27.6,2368
381,4108,3077,33.1,2370
293,2045,1961,40.8,2375
131,1561,1431,38.2,2379
382,3524,1983,27.8,2382
99,401,2426,85.8,2420
115,847,3407,84.2,2421
184,818,4275,84.1,2445
315,1402,5922,82.4,2446
398,2859,3461,51.8,2451
427,1674,2508,52.6,2452
926,3603,5681,52.7,2453
0,0,9,52.9,2457
80,971,2719,69.3,2458
20,438,3967,87.6,2459
81,743,1916,76.4,2460
29,244,1327,83.6,2461
18,57,277,80.1,2462
71,251,729,68.4,2464
187,766,2545,76.8,2465
88,755,1500,73.9,2466
53,624,3439,81.6,2467
23,69,962,89.0,2468
525,4289,8963,66.1,2472
309,2290,6369,73.4,2474
232,1562,3732,71.2,2476
276,1557,4784,76.4,2478
110,234,2925,87.6,2481
69,618,2270,79.8,2482
103,974,4448,82.2,2492
71,717,2578,84.4,2493
143,764,1959,70.5,2494
341,2864,2226,38.4,2532
25,126,210,65.2,2534
25,192,519,50.0,2535
760,3670,3707,40.8,2536
68,606,1438,52.8,2537
105,1256,380,15.0,2538
61,774,831,39.2,2539
261,806,1859,61.7,2540
8,116,85,38.1,2542
8,36,157,80.1,2543
0,0,61,63.5,2553
177,1520,2579,47.0,2554
17,324,751,63.3,2556
127,684,825,45.4,2557
63,449,260,24.7,2558
43,694,497,39.5,2559
0,0,106,62.1,2561
56,330,701,45.4,2562
102,1768,2279,48.2,2563
0,11,66,84.7,2564
170,1162,710,38.1,2568
292,2441,1547,29.2,2571
18,298,339,55.4,2575
321,1317,542,23.0,2576
0,0,0,-,2584
758,4067,1457,25.2,2601
53,138,384,56.4,2630
154,1504,1787,46.7,2631
210,1695,1981,44.4,2632
60,405,1206,64.5,2633
21,213,664,60.7,2635
0,0,94,92.9,2637
142,692,620,49.3,2638
109,622,514,33.7,2639
0,0,130,100.0,2641
68,840,1087,49.4,2642
0,0,0,-,2643
101,557,475,30.4,2644
136,1963,1686,41.5,2645
18,211,448,59.6,2646
0,0,97,100.0,2647
206,1232,1164,40.2,2648
112,2797,2679,39.4,2649
14,125,256,58.3,2650
0,0,16,100.0,2651
23,142,52,55.0,2652
38,736,1738,62.5,2653
35,472,724,54.8,2655
28,407,794,58.9,2657
29,131,248,49.1,2659
202,1326,1151,35.0,2660
0,25,11,67.5,2663
270,2632,1152,29.0,2664
0,92,87,51.4,2666
95,545,642,55.3,2667
7,287,562,47.7,2668
0,0,44,82.1,2669
14,180,380,59.7,2670
0,155,178,53.9,2671
0,46,124,69.6,2672
238,1781,1408,36.0,2673
38,971,1585,52.6,2675
87,759,954,38.8,2702
1895,9851,6946,31.7,2703
7,5,12,54.1,2713
31,1166,467,30.6,2715
190,1018,889,34.1,2717
575,1233,825,26.5,2718
403,4032,2342,28.6,2719
2023,6741,3276,22.4,2720
2345,5969,1655,12.4,2721
844,4374,897,11.0,2723
1625,4299,1032,13.0,2724
183,497,360,24.6,2725
480,3644,2599,31.4,2726
112,1085,961,45.6,2738
109,865,1492,54.5,2739
2990,9545,3640,19.6,2740
603,3210,1318,20.6,2743
900,2173,823,13.1,2744
1563,6475,2340,17.8,2745
1117,3787,713,10.1,2746
1007,4140,2754,30.6,2747
185,2312,1942,42.3,2748
758,5149,5029,40.4,2760
217,1754,1868,41.7,2762
0,144,487,64.6,2763
116,734,448,33.2,2764
453,3617,3498,41.2,2766
473,2831,2634,41.0,2767
176,1925,2405,45.9,2769
132,844,1151,53.4,2770
507,2715,2698,41.3,2771
618,4180,2193,27.9,2777
175,1390,1304,39.7,2779
2648,11982,5649,22.1,2780
593,3147,2207,34.2,2790
0,25,77,74.4,2791
50,193,91,29.8,2802
53,479,234,20.6,2804
191,1209,3523,72.0,2806
9,151,198,46.4,2807
182,626,266,25.2,2808
1328,3021,3475,40.5,2809
30,142,279,54.1,2812
232,1405,1326,37.9,2813
237,1928,956,31.7,2814
0,0,59,52.3,2815
1158,7534,4403,28.0,2816
311,1261,1082,39.4,2817
392,2270,4361,59.5,2818
404,883,1201,47.7,2822
228,1422,701,34.8,2825
0,169,63,31.6,2826
94,566,307,27.6,2827
257,1454,1383,39.5,2828
155,989,787,32.0,2830
99,686,541,29.5,2831
248,884,800,33.8,2832
26,252,184,31.6,2833
83,611,1652,60.0,2835
5,30,0,31.1,2836
47,470,1054,56.9,2837
211,841,515,34.5,2838
282,390,207,21.4,2839
476,3093,5101,52.9,2840
0,40,367,63.2,2841
268,2643,3024,47.7,2842
268,3110,4004,45.4,2852
83,1515,1292,36.4,2857
0,48,84,19.4,2858
360,1609,996,22.8,2859
2873,10076,5373,24.8,2860
1695,6674,2686,20.3,2861
1567,4225,892,9.2,2863
1216,5721,7339,42.7,2864
479,2660,3730,47.3,2865
353,2099,4251,55.9,2871
37,37,44,33.0,2872
0,22,34,38.6,2873
109,517,1329,62.6,2874
0,0,60,49.0,2875
0,235,91,23.3,2876
641,3373,2806,34.9,2878
818,2765,4800,54.3,2879
37,146,703,72.4,2881
143,1512,2564,56.4,2882
578,2681,1947,35.0,2885
1082,6101,4447,33.9,2886
549,3799,2343,31.2,2888
1398,6159,3798,27.4,2889
689,4745,3609,37.7,2891
126,1027,804,45.6,2892
1304,7385,3788,24.6,2893
23,286,0,13.2,2894
3192,9915,3564,17.8,2895
441,2655,1664,28.9,2896
30,218,116,21.4,2898
397,1909,1805,50.5,2903
1838,6768,3727,29.0,2904
1164,4868,2146,25.5,2905
494,1601,5788,77.4,2906
1913,6598,2166,17.4,2907
1474,8284,4046,28.0,2908
2068,10368,3352,19.2,2909
869,4329,2925,28.4,2910
715,3643,2353,30.1,2911
0,0,10,93.8,2912
1946,4824,2655,23.3,2914
705,3662,2336,33.4,2915
482,1676,1930,44.3,2916
669,2487,1777,33.4,2917
1087,8755,4334,26.4,2919
1781,8316,4866,29.7,2920
460,2313,2467,49.3,2921
60,987,3136,62.1,3031
56,766,1480,49.5,3032
73,477,1368,60.5,3033
88,799,568,30.0,3034
64,995,792,39.1,3036
268,753,810,38.6,3037
1277,7394,5148,31.3,3038
202,1690,1046,26.2,3042
41,268,336,46.9,3043
95,927,588,26.2,3044
362,2868,2253,34.2,3045
101,514,367,38.4,3046
51,470,255,29.5,3047
268,795,483,24.4,3048
29,1044,1858,58.4,3049
616,5340,4234,33.9,3051
297,1409,1852,42.4,3052
358,3829,5346,46.6,3053
429,3827,5330,47.2,3054
585,3384,2224,32.6,3055
68,386,586,49.3,3057
1928,6294,3793,25.4,3060
656,4909,5838,45.7,3062
311,2538,3420,43.3,3063
677,2906,2000,35.9,3064
79,948,1427,50.8,3070
144,1145,597,30.0,3071
304,2872,2357,38.1,3076
407,2954,1190,20.9,3077
780,6909,5171,38.3,3079
48,353,302,38.4,3082
12,290,229,37.3,3084
58,1054,621,33.2,3086
102,1170,3110,57.2,3087
247,337,677,52.9,3101
1635,6912,4598,28.0,3102
2595,8391,3814,21.3,3103
1107,5818,6523,42.5,3104
312,2491,2062,38.3,3106
297,2149,1268,25.6,3109
257,1774,5996,63.3,3110
0,13,27,66.3,3215
57,381,295,38.0,3216
66,489,164,28.2,3217
61,269,48,14.2,3218
571,1682,993,26.1,3220
76,362,363,40.0,3221
290,1432,767,25.0,3222
214,510,499,46.5,3223
82,324,457,44.0,3224
149,903,508,29.6,3225
17,217,177,40.6,3226
12,150,191,61.9,3227
102,825,1031,51.4,3229
100,392,114,19.9,3230
0,69,50,42.4,3231
11,12,176,77.3,3233
228,1028,793,38.4,3234
406,2715,842,18.6,3235
72,480,246,31.6,3237
0,41,5,6.2,3238
56,304,165,29.6,3240
48,138,202,47.3,3241
48,702,611,38.0,3242
48,231,98,26.9,3243
321,1892,786,25.5,3244
34,259,273,41.2,3245
859,3710,2158,27.0,3246
44,1049,1171,46.6,3249
126,199,190,25.7,3251
141,1350,1109,42.2,3253
59,731,977,47.2,3254
19,192,555,58.7,3255
71,590,419,32.8,3256
20,279,770,60.0,3257
69,582,456,32.9,3258
21,69,145,54.5,3259
12,170,157,41.0,3260
130,1031,730,34.6,3261
45,156,292,49.9,3262
173,1470,347,18.4,3263
42,1077,1161,44.0,3264
83,551,313,29.9,3266
54,325,152,35.8,3268
155,562,415,33.0,3269
0,29,61,53.3,3273
575,2646,1159,25.2,3275
438,2279,621,19.5,3276
72,619,378,34.3,3278
25,286,61,17.1,3279
25,326,118,20.9,3280
202,1458,1540,43.2,3281
26,214,148,33.4,3282
32,390,169,31.8,3284
55,586,444,36.5,3285
17,174,296,57.9,3287
159,1047,859,39.2,3290
0,0,24,100.0,3291
0,15,23,35.4,3293
1102,6187,5157,40.1,3301
628,3940,2316,29.1,3303
110,852,1846,56.1,3304
242,1871,612,19.5,3307
638,4041,4166,41.0,3431
88,734,484,31.6,3440
0,93,34,26.3,3441
96,378,255,30.8,3442
0,45,48,34.5,3443
38,275,325,51.0,3444
31,169,91,26.5,3445
273,1708,770,27.5,3446
121,545,396,31.1,3447
22,204,72,23.6,3448
42,296,326,51.0,3449
28,161,208,46.2,3450
222,1395,255,13.4,3451
91,1366,674,34.3,3452
63,577,427,36.4,3455
8,208,79,26.5,3456
13,95,158,55.2,3457
196,958,1543,53.9,3458
81,1139,710,30.4,3461
52,346,242,45.1,3462
20,280,148,24.9,3464
53,483,246,25.8,3465
109,506,274,22.7,3466
8,266,505,52.4,3467
359,1455,392,15.5,3470
430,1402,893,29.9,3561
750,3295,685,12.8,3570
55,470,440,33.4,3574
0,0,3,37.5,3575
242,802,276,18.4,3576
7,171,22,11.1,3579
12,170,320,54.6,3580
106,847,522,33.7,3581
144,780,99,9.0,3582
51,221,198,35.9,3583
89,969,313,24.0,3584
99,708,341,27.2,3585
4,81,111,59.4,3586
63,470,147,20.2,3588
148,312,47,7.3,3590
54,441,122,16.9,3592
6,35,122,65.3,3593
28,202,102,28.4,3595
36,218,24,6.5,3597
198,745,367,24.9,3598
24,125,75,31.0,3601
88,789,351,25.6,3602
311,1816,552,18.7,3603
21,36,23,19.7,3604
63,253,98,23.6,3605
10,105,50,27.3,3607
32,598,706,42.8,3608
0,56,150,48.9,3609
30,246,113,30.6,3740
292,1145,379,25.6,3741
1009,4378,1612,20.6,3743
32,372,273,37.5,3745
4,39,24,54.7,3746
95,971,803,44.1,3748
11,43,181,83.3,3750
0,218,125,44.8,3751
48,310,135,25.3,3752
33,282,879,66.9,3753
0,25,0,0.0,3754
20,237,1456,81.6,3755
16,243,56,28.4,3765
383,1600,1805,53.0,3766
20,212,288,70.5,3768
0,41,67,67.0,3770
35,215,141,28.1,3771
329,2024,986,26.3,3773
120,370,222,24.8,3774
69,336,146,28.0,3777
18,174,131,44.7,3779
1,100,91,54.9,3780
28,411,357,46.1,3781
40,546,380,41.1,3782
214,456,888,55.9,3784
211,744,161,14.6,3785
417,2852,6526,61.3,3801
192,828,303,23.5,3809
26,114,398,46.6,3810
85,1365,1340,42.1,3811
37,189,60,19.1,3812
251,932,538,26.6,3813
166,783,189,16.8,3814
37,225,172,34.9,3816
74,158,248,37.5,3817
214,767,746,37.8,3818
130,889,804,31.3,3819
929,4723,6958,46.4,3820
30,234,403,53.6,3823
40,255,1486,75.6,3824
222,1642,1719,44.7,3825
52,383,355,30.9,3826
60,535,532,42.9,3827
31,422,146,16.5,3830
4,36,111,57.7,3832
582,3310,4938,51.0,3833
392,1586,690,17.6,3835
34,287,215,36.2,3836
70,288,239,27.7,3837
90,250,144,35.5,3838
125,1025,397,23.6,3839
33,555,1053,51.5,3840
101,1393,1189,39.5,3841
422,3095,3342,44.6,3842
28,342,579,55.5,3844
0,350,137,36.1,3845
2,163,270,56.7,3846
0,0,268,96.3,3847
270,1317,1080,31.4,3848
34,325,157,28.2,3849
0,52,76,64.6,3850
140,1259,410,21.0,3851
24,159,106,30.9,3852
8,50,163,51.8,3853
4,54,255,67.8,3854
50,633,478,30.8,3855
39,205,491,63.0,3856
221,1217,2142,46.9,3857
118,1195,762,32.8,3858
14,520,658,42.0,3860
109,451,959,56.1,3861
47,627,968,55.0,3862
113,557,278,19.6,3864
118,2149,811,24.7,3865
765,5791,2383,20.4,3867
178,1515,694,20.8,3868
32,600,383,33.1,3869
100,706,1584,59.7,3870
0,13,92,79.9,3871
79,782,626,36.1,3872
276,1019,767,30.6,3873
367,3173,1047,21.0,3874
25,171,156,36.6,3875
459,2767,1673,24.7,3878
