total_pop,eighteen_plus,sixty_five_plus,nonhisp_white_perc,hisp_perc,nonhisp_black_perc,two_plus_races_perc,nonhisp_asian_perc,zip
32750,26042,7465,0.2,99.7,0.1,9.3,0.0,985
58583,45635,9485,0.4,99.4,0.1,11.1,0.0,987
17537,14302,4068,87.8,6.6,1.2,1.8,2.6,1001
30280,26428,3353,73.4,6.3,5.1,3.7,11.6,1002
11131,11061,6,70.6,5.3,6.3,2.7,14.7,1003
5014,3927,737,94.6,1.7,2.2,0.7,0.8,1005
14906,11555,2122,93.3,1.3,0.4,1.7,3.0,1007
1272,1080,287,98.3,0.5,0.0,0.6,0.6,1008
384,384,198,100.0,0.0,0.0,0.0,0.0,1009
3724,3046,701,96.4,2.5,0.7,0.0,0.4,1010
1507,1195,193,96.0,2.7,0.6,0.4,0.2,1011
531,435,102,98.5,0.8,0.0,0.0,0.0,1012
23026,17922,3375,67.7,26.4,2.6,1.8,2.1,1013
30148,24878,5743,77.3,15.7,3.7,2.9,1.5,1020
2604,2184,609,67.7,9.5,14.8,6.9,2.4,1022
958,745,226,92.7,2.3,4.5,1.1,0.4,1026
17870,15107,3156,89.0,5.3,2.3,2.1,1.8,1027
16156,12805,3406,86.9,2.3,4.9,1.3,4.5,1028
728,624,142,97.8,0.5,1.2,0.4,0.0,1029
11211,8777,1823,89.2,7.4,1.2,0.5,1.9,1030
1151,956,216,97.7,0.9,0.5,1.0,0.0,1031
551,463,88,97.8,2.2,0.0,0.0,0.0,1032
6300,5149,1125,92.1,6.3,0.0,0.6,0.3,1033
2313,1925,396,95.7,1.8,0.0,1.9,0.2,1034
5301,4452,1422,85.2,5.1,7.3,1.3,1.3,1035
5193,4235,1196,95.2,3.2,0.2,0.7,0.5,1036
772,561,127,91.3,7.0,1.6,2.5,0.1,1037
2897,2471,729,97.0,0.4,1.1,0.6,0.8,1038
1129,996,222,96.2,3.2,0.6,0.5,0.0,1039
40362,30906,5754,43.0,51.2,2.9,2.6,1.5,1040
2334,1863,368,92.4,0.9,1.7,4.2,0.0,1050
1658,1386,455,89.7,4.3,3.8,1.2,0.9,1053
1997,1630,519,94.9,1.2,0.7,1.4,1.6,1054
21331,17306,3534,88.9,7.8,1.3,1.2,0.7,1056
8801,7068,1610,95.6,1.5,0.6,1.7,0.5,1057
15729,13471,2364,81.9,8.3,2.9,3.6,4.2,1060
10587,8307,1771,79.2,9.9,1.6,2.7,6.8,1062
574,569,0,67.8,8.0,3.8,11.3,13.6,1063
9,9,9,100.0,0.0,0.0,0.0,0.0,1066
1849,1510,253,95.4,3.0,0.2,0.7,0.2,1068
8919,7342,1535,93.0,3.8,1.8,1.9,0.5,1069
637,524,138,89.6,3.1,0.5,4.2,3.9,1070
1206,989,216,93.2,1.6,2.0,2.9,0.0,1071
1490,1173,210,88.3,4.8,1.3,4.7,0.5,1072
6090,4934,1401,97.7,0.1,0.0,0.5,1.8,1073
477,335,0,100.0,0.0,0.0,0.0,0.0,1074
17755,15357,3097,84.8,5.7,2.6,3.3,4.4,1075
9711,7810,1949,97.4,0.2,0.1,1.3,1.0,1077
480,383,126,86.3,13.8,0.0,0.0,0.0,1079
2532,1994,317,86.5,4.7,1.6,7.7,0.0,1080
1827,1387,342,96.1,2.7,0.2,1.1,0.0,1081
10637,8447,1851,90.9,6.1,0.5,2.6,0.5,1082
3182,2400,293,93.5,1.3,0.0,0.5,4.7,1083
183,152,49,87.4,12.6,0.0,0.0,0.0,1084
41652,33383,6731,86.5,8.3,1.5,1.3,2.2,1085
683,683,0,89.0,4.4,5.6,0.0,1.0,1086
399,369,98,90.0,1.5,6.5,2.0,0.0,1088
28671,22509,4367,77.9,9.9,4.4,2.4,4.5,1089
1133,973,159,94.7,5.1,0.2,0.0,0.0,1092
348,302,79,100.0,0.0,0.0,0.0,0.0,1093
327,280,126,100.0,0.0,0.0,0.0,0.0,1094
14659,11599,3035,89.2,4.2,2.8,3.3,0.9,1095
2607,2064,445,98.2,0.9,0.0,0.0,0.4,1096
54,21,4,87.0,0.0,0.0,13.0,0.0,1097
1186,1024,238,96.0,0.8,0.3,1.6,1.0,1098
2409,2008,255,18.8,63.7,12.2,2.1,3.2,1103
23635,17503,2996,29.2,59.7,7.9,4.7,1.3,1104
11601,8614,1248,16.0,63.0,19.7,3.7,0.1,1105
16048,12291,3426,86.2,4.5,0.7,1.9,7.0,1106
11304,7738,905,11.2,78.0,9.8,3.5,0.4,1107
28925,20104,2607,30.6,43.4,17.6,4.3,5.1,1108
30125,22841,3293,21.3,39.1,35.4,4.5,1.2,1109
14774,11267,2460,59.7,22.5,11.3,3.7,3.8,1118
13236,10582,1943,47.8,25.7,23.1,3.2,1.8,1119
2798,2331,595,65.8,13.1,13.2,6.5,0.4,1128
6750,5360,1193,60.8,17.0,16.4,4.5,1.4,1129
8884,6362,955,37.4,38.1,18.8,5.7,0.9,1151
0,0,0,-,-,-,-,-,1199
44775,36377,8592,84.7,5.9,4.2,3.4,2.0,1201
8211,6663,1473,96.9,0.9,0.8,0.8,0.4,1220
818,691,186,97.1,0.6,0.0,0.0,0.0,1222
2351,1954,486,93.4,3.5,1.1,2.3,0.2,1223
209,201,0,100.0,0.0,0.0,0.0,0.0,1224
3169,2621,669,98.4,1.4,0.0,0.2,0.0,1225
6839,5633,1389,95.2,1.9,0.4,1.0,1.5,1226
86,86,59,81.4,9.3,0.0,9.3,0.0,1229
8359,6745,2024,83.4,10.0,3.0,4.2,1.7,1230
2671,2195,451,97.9,0.7,0.1,1.5,0.0,1235
1197,884,251,88.8,4.8,4.6,1.8,0.0,1236
2662,2065,477,96.2,0.7,2.7,0.7,0.1,1237
5917,4786,1554,90.2,2.1,1.3,0.4,2.9,1238
4493,3930,1742,92.9,2.6,2.2,0.6,2.0,1240
475,328,66,99.8,0.0,0.0,0.2,0.0,1242
333,312,66,99.4,0.0,0.0,0.0,0.6,1243
108,98,38,100.0,0.0,0.0,0.0,0.0,1244
803,711,263,97.1,0.5,0.6,0.4,0.6,1245
15703,13052,3016,91.1,3.2,1.4,4.1,0.5,1247
742,675,293,98.1,0.5,0.0,0.7,0.0,1253
977,840,312,94.3,0.2,1.0,1.8,2.4,1254
859,696,210,94.1,2.1,0.3,2.2,1.0,1255
764,613,138,87.0,2.1,4.7,5.9,0.0,1256
2138,1865,635,98.8,0.5,0.0,0.0,0.0,1257
357,325,142,84.6,11.2,0.0,0.0,0.3,1258
506,486,185,97.8,0.0,1.4,0.8,0.0,1259
447,312,14,100.0,0.0,0.0,0.0,0.0,1260
1110,1023,404,89.5,5.9,2.3,1.1,1.2,1262
205,185,79,92.2,6.8,1.0,0.0,0.0,1264
1360,1164,414,88.2,2.8,3.8,1.4,1.7,1266
7853,6643,1583,78.4,7.3,4.5,4.2,6.0,1267
813,680,148,94.2,1.6,0.0,2.6,1.2,1270
17715,14522,3540,87.6,7.1,2.0,2.9,0.9,1301
1468,1233,281,94.1,2.0,0.1,3.5,0.7,1330
13281,10701,2167,91.0,5.0,0.8,2.7,0.8,1331
2626,2101,573,97.6,1.6,0.4,0.2,0.3,1337
170,154,42,91.2,0.0,0.0,8.8,0.0,1338
1472,1192,384,94.5,1.5,0.7,1.8,1.6,1339
1642,1387,367,94.8,0.7,0.8,2.1,1.6,1340
1743,1396,349,97.2,2.5,0.0,0.1,0.2,1341
1759,1370,334,88.8,5.5,3.9,3.2,0.5,1342
46,46,15,100.0,0.0,0.0,0.0,0.0,1343
1518,1191,265,94.4,1.1,2.1,1.8,0.7,1344
464,373,108,97.0,0.9,0.0,1.5,0.4,1346
126,111,25,100.0,0.0,0.0,0.0,0.0,1347
1231,970,194,95.4,0.0,0.5,2.4,0.0,1349
86,71,22,100.0,0.0,0.0,0.0,0.0,1350
2209,1835,453,95.4,1.7,0.1,2.2,0.0,1351
1604,1419,267,92.5,0.4,4.3,2.1,0.7,1354
917,742,215,97.3,0.4,0.0,2.3,0.0,1355
3012,2343,486,95.2,1.9,0.4,1.5,1.9,1360
7819,6267,1242,95.3,1.6,0.2,1.9,1.2,1364
1218,1053,298,95.8,2.0,0.5,1.6,0.2,1366
605,454,137,95.4,3.0,0.2,1.7,0.0,1367
1316,1089,256,97.0,1.4,0.3,0.0,0.6,1368
4032,3430,990,95.0,0.5,0.4,1.6,2.2,1370
4160,3381,712,94.5,3.4,0.3,1.8,0.6,1373
3662,3127,416,74.4,7.5,2.6,3.4,10.0,1375
5096,4246,1154,84.7,6.3,2.3,5.3,2.0,1376
744,655,167,95.7,1.7,0.0,1.5,0.7,1378
836,713,171,92.6,1.7,0.6,3.2,1.3,1379
40666,31426,5773,64.3,26.5,3.4,3.7,3.7,1420
6210,4543,742,95.0,1.2,1.4,2.3,0.1,1430
3195,2583,444,94.9,2.0,0.7,1.4,0.8,1431
7703,6183,904,80.0,6.5,4.9,3.5,4.5,1432
1712,1604,256,61.3,12.4,17.8,4.0,4.1,1434
3460,2585,562,96.0,2.0,0.0,1.1,0.9,1436
563,537,144,99.8,0.0,0.2,0.0,0.0,1438
20496,16325,3208,85.3,8.1,2.0,3.7,1.3,1440
11282,8550,1664,92.5,1.3,0.5,1.5,4.3,1450
4630,3410,784,90.6,1.6,1.9,1.2,3.5,1451
4581,3526,599,93.9,1.7,3.5,0.7,0.3,1452
41446,32053,6616,71.6,17.8,4.9,3.0,2.9,1453
9754,7581,1418,89.0,0.8,0.7,3.7,5.9,1460
11150,8453,1723,87.5,6.3,2.2,2.0,2.2,1462
12049,9177,1573,91.8,2.6,1.2,2.3,2.0,1463
7572,6329,981,68.4,11.8,8.2,8.4,4.9,1464
511,450,135,94.3,0.0,0.0,3.5,2.2,1467
4124,3524,840,96.0,0.9,0.0,0.0,2.7,1468
7454,5642,968,93.8,2.5,0.1,1.3,1.1,1469
7566,5915,1245,95.9,3.4,0.2,0.3,0.3,1473
1964,1564,222,93.2,4.1,0.0,0.0,2.1,1474
10738,8235,1707,92.3,4.1,0.9,3.5,0.4,1475
16412,13356,3225,91.7,4.2,1.4,0.9,1.9,1501
3098,2516,620,96.9,0.8,0.7,0.8,0.7,1503
9201,7236,1051,92.5,2.2,2.4,2.1,0.4,1504
4524,3476,694,91.8,1.9,1.0,1.4,4.3,1505
3406,2733,673,91.9,0.0,1.0,5.1,1.1,1506
13379,10452,1682,95.2,1.9,0.9,1.5,0.7,1507
13855,11021,1902,78.5,16.6,1.2,3.6,1.4,1510
2123,1696,347,96.4,2.3,0.0,0.3,0.3,1515
8745,6549,824,87.5,7.5,0.5,3.1,1.7,1516
3490,2683,748,95.1,2.1,0.0,0.2,2.5,1518
6657,5184,949,82.2,2.6,7.4,2.9,5.1,1519
15061,11505,2255,90.6,3.0,1.4,2.7,2.5,1520
2510,1989,361,95.3,2.4,1.3,2.0,0.0,1521
3497,2566,633,87.7,9.0,1.0,0.5,1.3,1522
7735,6165,1138,86.2,6.5,4.9,2.0,0.1,1523
6702,5724,1135,96.0,2.6,0.3,0.9,0.3,1524
227,162,12,71.4,28.6,0.0,0.0,0.0,1525
13521,10833,2449,92.4,1.3,0.8,1.6,2.6,1527
3237,2451,332,94.9,1.6,0.0,2.8,0.5,1529
1247,960,154,97.8,1.2,0.5,0.0,0.5,1531
14918,11488,2434,84.4,3.1,1.7,2.0,8.7,1532
6262,4948,963,92.7,5.1,0.7,0.5,1.3,1534
4760,3790,689,96.6,1.4,0.8,0.7,0.8,1535
7709,5967,974,79.4,8.9,3.4,4.1,5.6,1536
2337,1674,407,83.8,11.1,0.0,4.2,1.5,1537
11386,8727,1539,90.1,5.0,0.8,3.7,1.9,1540
3438,2782,626,92.5,3.3,0.6,3.2,1.0,1541
2299,1858,381,95.3,0.8,2.4,1.6,0.0,1542
8463,6272,964,95.7,2.2,0.1,0.5,1.5,1543
36269,27556,5661,70.9,4.8,2.9,4.2,18.1,1545
16858,13234,2627,62.4,34.0,1.8,3.5,0.7,1550
4477,3230,551,68.9,5.8,5.0,4.5,15.7,1560
243,220,106,53.5,0.0,0.0,15.2,31.3,1561
11856,9785,2112,93.1,3.2,0.9,0.5,2.4,1562
8000,6012,1287,91.6,4.7,0.5,0.8,1.7,1564
6006,4446,906,92.6,3.7,0.5,0.9,2.3,1566
7706,5676,971,88.7,4.0,0.1,5.6,2.5,1568
13864,10727,1707,93.0,1.5,2.4,0.9,2.1,1569
16926,13481,2996,81.0,11.6,4.3,2.6,1.1,1570
11637,9120,1382,91.5,2.6,1.7,1.3,2.7,1571
18836,13838,2323,67.4,4.8,2.3,2.3,23.4,1581
7639,6643,1235,79.7,11.3,5.2,2.7,1.5,1583
4661,3839,905,95.3,1.4,0.1,0.6,2.1,1585
9864,7428,1391,90.3,3.5,2.0,1.9,2.3,1588
9297,6982,1266,92.9,0.2,3.1,2.5,1.0,1590
24166,20073,3868,72.6,11.6,8.1,4.2,4.8,1602
19981,15782,2704,55.4,20.8,9.7,3.0,11.4,1603
36772,28357,4331,54.6,20.0,13.9,3.4,8.4,1604
28742,21857,3692,46.1,29.3,15.1,7.3,6.4,1605
19375,16024,2916,77.6,8.1,7.8,1.9,4.6,1606
8698,6953,894,55.3,15.4,20.2,4.6,5.6,1607
3371,2572,282,30.3,40.0,24.5,4.5,1.6,1608
20714,18129,3323,65.0,15.7,8.9,2.6,7.5,1609
23438,19134,1945,41.3,36.1,10.9,5.7,9.0,1610
2451,1993,246,81.4,7.9,4.9,2.8,3.1,1611
4845,3956,769,88.5,2.9,7.0,0.7,0.7,1612
32098,26166,6182,79.4,6.0,5.2,1.3,7.3,1701
39226,30591,4325,55.0,24.8,5.7,6.9,8.1,1702
716,523,109,50.0,6.0,15.6,7.8,24.3,1718
5546,4397,690,73.6,2.9,0.9,2.4,20.2,1719
22680,17040,3180,69.7,1.8,1.9,1.4,24.8,1720
17478,13466,2563,81.5,4.9,3.0,2.0,8.5,1721
14031,10537,2585,76.7,4.0,3.1,2.2,14.5,1730
2012,1118,9,66.1,17.3,1.1,6.7,9.5,1731
5167,3725,634,90.2,3.7,0.4,1.8,4.5,1740
5160,3963,963,84.0,2.3,0.0,2.3,11.3,1741
19383,14920,3741,81.6,6.4,3.4,2.5,6.3,1742
501,298,81,89.4,2.0,0.0,0.0,6.6,1745
14480,10682,2085,89.0,3.7,1.1,1.8,4.2,1746
5955,4515,1026,94.1,4.0,0.4,0.9,0.5,1747
16720,12028,1632,87.2,2.7,1.9,1.7,6.3,1748
19843,15906,3578,87.5,6.7,1.3,2.5,2.7,1749
39771,31438,5560,73.0,13.0,2.7,7.9,5.4,1752
10560,8344,1641,88.6,2.8,4.1,1.3,2.9,1754
5995,4537,853,93.6,0.8,0.5,2.8,1.2,1756
28694,21959,3908,78.7,11.7,2.4,2.4,2.8,1757
35715,26995,5499,80.1,3.9,1.7,1.5,12.5,1760
4302,3040,725,89.4,2.9,0.4,3.3,4.1,1770
9520,6965,1266,83.9,2.0,1.1,1.2,11.5,1772
4791,3791,1174,77.6,5.1,4.3,2.6,10.4,1773
7061,5269,1194,91.0,2.5,0.0,1.7,4.0,1775
18697,13180,2853,84.7,1.8,0.6,2.3,10.0,1776
13850,10197,2469,82.7,3.8,0.7,1.5,10.8,1778
40375,32738,6381,80.4,3.6,5.8,1.4,7.2,1801
26103,20777,5085,74.5,2.0,5.1,2.3,16.0,1803
35375,26343,5061,79.4,3.7,2.5,2.1,12.3,1810
32348,25835,4999,86.6,2.4,2.7,1.5,6.8,1821
25961,20693,4515,85.2,3.4,0.5,1.1,9.8,1824
30948,24166,4538,83.4,5.9,3.9,2.8,4.1,1826
3337,2550,469,92.7,1.1,0.0,2.2,4.1,1827
26524,20575,3766,72.2,21.5,2.5,3.9,1.0,1830
23372,17686,2677,68.2,27.0,1.7,3.4,1.1,1832
8569,6541,1356,93.0,3.8,0.6,1.4,0.9,1833
6697,5260,1101,95.0,4.0,0.8,0.0,0.2,1834
13047,10042,1433,83.6,9.9,3.1,1.1,2.3,1835
5248,3865,727,8.9,85.9,3.9,3.0,0.0,1840
48295,35443,4473,12.0,84.9,1.6,2.9,1.1,1841
25942,19100,2615,23.4,66.8,3.8,3.2,5.0,1843
49587,38598,7259,65.0,27.2,2.4,2.9,3.8,1844
30170,22985,4382,82.8,6.0,2.6,2.5,6.2,1845
16890,12023,1271,54.5,27.6,10.6,1.4,5.7,1850
29849,23016,3103,38.5,14.0,7.0,2.2,37.7,1851
34756,27174,4313,56.5,21.1,5.9,3.2,12.4,1852
29561,23675,3003,48.0,21.6,5.1,2.9,22.7,1854
6752,5420,1301,96.3,2.7,0.1,0.6,0.3,1860
10676,8791,1396,78.2,9.8,4.9,3.0,4.2,1862
9106,7205,1802,83.8,4.8,1.3,2.3,8.5,1863
15598,12197,2283,90.1,1.3,1.2,1.1,5.3,1864
24894,18913,3928,92.2,1.9,0.3,1.7,4.1,1867
30433,24388,5284,91.2,1.6,1.6,1.3,3.8,1876
12305,9722,1198,84.7,3.0,0.5,3.5,8.0,1879
26450,21404,4621,91.8,3.8,1.0,1.4,2.0,1880
24087,17427,2970,78.4,2.2,0.4,1.4,17.7,1886
23538,18336,3656,88.9,1.5,2.6,2.2,4.9,1887
22579,16268,4005,82.2,1.6,0.7,2.6,12.4,1890
1878,1525,458,37.7,43.3,16.8,12.4,0.9,1901
48218,36049,5454,29.7,44.4,13.9,7.9,8.3,1902
17320,13681,2364,67.3,20.3,4.8,3.2,5.7,1904
25590,18734,2384,33.2,40.9,11.3,6.2,9.9,1905
28037,23011,5488,86.3,4.8,2.7,1.2,4.6,1906
14758,11326,2976,91.9,3.5,0.6,3.1,0.9,1907
3488,3032,847,96.6,1.4,1.0,0.5,0.6,1908
17218,13576,2612,92.8,2.7,0.8,2.5,1.1,1913
41431,34276,6914,91.6,4.2,0.8,1.7,1.6,1915
8228,6261,1393,90.4,1.8,0.0,3.0,4.8,1921
2812,2235,524,96.3,1.8,0.0,0.0,1.9,1922
27391,21804,5865,90.7,4.3,1.1,1.6,2.2,1923
3687,2811,669,98.9,0.5,0.0,0.5,0.0,1929
29858,24930,6285,94.6,1.9,1.0,1.0,1.1,1930
136,136,0,94.1,5.9,0.0,0.0,0.0,1937
13810,10998,3009,94.6,3.1,0.8,0.9,0.7,1938
13425,10288,2705,90.6,3.0,0.7,0.9,4.9,1940
5327,4231,1288,97.2,1.6,0.0,0.6,0.6,1944
20393,15546,4496,92.7,3.5,1.4,0.8,1.6,1945
9656,7811,1717,86.1,9.5,1.5,3.4,1.1,1949
17890,14326,3483,92.8,2.0,1.3,1.0,2.2,1950
4152,3362,793,94.8,3.1,0.8,0.4,0.0,1951
9035,7553,1727,92.8,2.6,0.9,1.8,1.6,1952
52313,43185,10938,84.3,9.4,2.7,2.6,1.4,1960
7184,5891,2055,95.9,2.1,0.2,0.4,0.1,1966
6232,4881,875,96.9,0.5,0.6,1.0,0.9,1969
42991,35472,6123,71.8,17.6,4.9,4.1,2.5,1970
7991,5801,1086,91.5,1.1,1.0,1.0,5.1,1982
6496,4898,1499,95.4,1.3,0.0,0.9,2.6,1983
5179,4246,817,89.7,4.7,1.9,0.8,2.9,1984
4545,3406,724,97.4,1.0,0.0,0.7,0.9,1985
16929,13218,2206,91.6,2.6,1.4,1.3,3.0,2019
22829,17681,4001,80.3,4.2,6.1,2.3,7.2,2021
8393,6165,1454,97.7,0.7,0.1,0.5,0.7,2025
25362,20452,5014,78.5,8.4,7.8,2.2,2.6,2026
5922,4290,952,82.9,4.7,3.0,1.7,8.0,2030
4410,3323,593,83.2,1.6,4.2,2.5,8.5,2032
17448,13716,2963,87.7,2.9,5.3,2.1,1.8,2035
32843,24357,3873,89.0,2.2,0.9,2.4,5.6,2038
23047,17049,4959,95.5,1.4,0.3,1.4,1.6,2043
10402,9094,2399,92.7,3.7,0.5,1.9,0.9,2045
