hs_incomp_25_plus,hs_grad_25_plus,bach_grad_25_plus,perc_bach_grad_and_above,zip
0,0,0,-,19112
0,27,4,12.3,19113
1666,9286,4142,26.0,19114
1311,8094,6050,37.1,19115
1794,9306,5685,32.4,19116
202,908,2164,66.9,19118
932,4347,4816,49.8,19119
5865,15901,4472,13.8,19120
3229,6570,1601,15.7,19121
1459,4065,2063,26.1,19122
838,2365,4532,57.9,19123
6021,18030,2951,10.6,19124
1587,4982,5849,46.2,19125
958,3534,1676,24.3,19126
203,724,1890,64.9,19127
1372,6677,9006,51.4,19128
360,1439,2558,62.7,19129
491,2760,8350,73.5,19130
2332,8967,4545,27.5,19131
3699,9929,1544,9.8,19132
4042,5744,930,6.5,19133
7531,15214,2802,10.3,19134
2436,9377,2189,13.2,19135
2651,10254,3087,17.4,19136
518,3215,545,14.4,19137
2187,8604,2612,16.7,19138
3623,11084,3099,16.5,19139
5725,13996,1969,8.6,19140
2334,8355,2347,16.2,19141
2200,6999,1146,9.8,19142
4198,15113,6072,25.4,19143
3654,8509,5245,32.2,19144
2939,12864,5961,24.9,19145
1648,7015,8160,53.5,19146
1610,4705,9744,61.6,19147
4019,13842,6829,26.5,19148
4294,14446,3942,14.8,19149
899,5973,2692,25.2,19150
1375,7374,3700,28.1,19151
2361,9711,4506,25.8,19152
1231,3494,1107,19.8,19153
1596,10427,4027,23.6,19154
48,794,1687,67.6,19301
222,653,239,21.8,19310
232,1252,1401,45.0,19311
91,554,3093,79.7,19312
24,54,20,17.2,19316
174,1075,2286,64.4,19317
0,113,61,21.0,19319
2588,11873,7979,32.9,19320
131,1316,850,35.4,19330
7,480,1752,78.4,19333
545,6571,12056,55.6,19335
247,1779,4728,62.0,19341
214,2922,4275,58.0,19342
153,1048,1695,53.8,19343
686,2664,1420,29.4,19344
0,72,36,54.0,19345
619,2961,4785,54.4,19348
224,1333,2726,59.3,19350
226,1281,1914,48.6,19352
335,2374,7025,69.0,19355
34,212,30,9.4,19358
302,2064,414,13.8,19362
855,3739,1922,26.6,19363
391,1825,826,24.1,19365
0,29,0,0.0,19367
20,333,426,54.1,19372
668,1098,596,34.8,19373
79,184,89,13.8,19374
0,0,0,-,19375
978,5712,13716,60.3,19380
741,6243,12445,60.1,19382
0,0,5,100.0,19383
834,2213,2712,42.8,19390
2976,9685,4636,27.2,19401
1154,9633,9296,44.1,19403
294,981,760,29.4,19405
643,3342,6649,58.9,19406
182,2078,4523,64.6,19422
132,912,4296,71.5,19425
1244,5930,8402,50.3,19426
356,2945,5031,58.0,19428
0,16,47,83.2,19435
0,60,242,73.3,19436
0,29,285,87.5,19437
568,4216,4815,47.9,19438
639,3833,3912,41.6,19440
0,0,0,-,19442
119,1265,2518,65.9,19444
1485,9684,11795,48.5,19446
41,398,291,26.7,19453
514,4097,7023,54.3,19454
85,127,100,42.3,19456
0,46,0,0.0,19457
946,6156,10301,56.6,19460
430,2505,3215,51.4,19462
2259,11984,5233,25.1,19464
498,3679,3357,43.1,19465
713,5168,4911,41.6,19468
0,5,0,0.0,19472
401,2526,3209,48.1,19473
0,69,286,62.9,19474
310,2214,2031,38.5,19475
5,54,6,12.5,19477
14,218,45,16.5,19492
59,450,84,15.4,19501
67,488,105,15.7,19503
180,1421,698,27.6,19504
176,1189,330,20.1,19505
352,2048,843,23.5,19506
205,1019,228,16.1,19507
775,4310,1870,26.4,19508
104,1902,1538,34.3,19510
0,79,0,0.0,19511
944,5496,1911,22.7,19512
569,3680,2194,32.8,19518
0,67,16,11.9,19519
171,1483,1074,37.9,19520
467,4401,1418,21.8,19522
0,192,12,3.9,19523
345,3137,3170,41.5,19525
948,3808,1001,17.7,19526
150,828,431,29.0,19529
474,2910,1225,28.7,19530
598,2378,920,20.6,19533
62,586,373,34.8,19534
0,10,0,0.0,19535
52,141,64,21.2,19536
15,16,8,20.5,19538
260,1339,562,24.5,19539
346,3099,1414,30.0,19540
270,1141,533,25.0,19541
0,25,0,0.0,19542
228,1293,1056,38.0,19543
4,60,9,10.1,19544
18,189,179,34.6,19545
103,1458,641,31.7,19547
32,105,10,6.4,19549
44,137,22,7.9,19550
337,1445,488,20.9,19551
23,145,25,18.5,19554
211,1147,306,16.9,19555
37,128,27,13.7,19559
373,2193,637,16.3,19560
168,787,229,19.7,19562
0,20,12,10.6,19564
382,2395,1351,30.3,19565
315,1356,415,16.7,19567
3132,6966,1383,9.3,19601
1803,3610,811,10.6,19602
2597,5503,1098,10.4,19604
1048,5607,2183,22.7,19605
1546,8847,4383,28.9,19606
919,5809,2988,28.8,19607
678,4752,3813,38.8,19608
349,2026,1455,31.0,19609
341,2556,3315,50.2,19610
746,2313,1274,24.6,19611
1189,8839,5955,34.5,19701
1703,9763,8708,37.9,19702
579,3542,1889,30.2,19703
103,577,137,16.2,19706
133,1434,3786,67.7,19707
815,7588,6283,38.8,19709
0,0,0,-,19710
1014,7255,8996,49.3,19711
1428,8125,3989,27.5,19713
0,0,0,0.0,19716
0,5,7,35.0,19717
3224,17231,5227,20.9,19720
18,107,87,56.9,19730
73,86,0,0.0,19731
0,0,37,86.3,19732
0,34,22,43.8,19733
515,3475,1802,29.4,19734
0,0,0,100.0,19735
0,0,26,39.4,19736
1458,4888,1096,16.7,19801
1385,8111,2187,23.8,19802
353,3048,5245,59.3,19803
1379,4933,1782,19.3,19804
2249,10462,3486,21.7,19805
192,928,2902,65.0,19806
62,535,2066,74.4,19807
1182,8605,6219,37.3,19808
468,2585,2585,39.5,19809
349,4330,5394,50.8,19810
2010,6866,3313,24.5,19901
0,11,9,26.5,19902
2105,7650,3355,24.6,19904
10,306,757,64.6,19930
19,89,47,23.8,19931
814,2544,696,16.0,19933
544,2707,1893,32.7,19934
47,120,7,3.4,19936
478,2424,715,18.3,19938
267,1898,964,28.9,19939
451,1770,266,13.5,19940
293,720,138,8.3,19941
908,3314,1635,24.1,19943
11,139,224,53.8,19944
511,1834,840,24.1,19945
562,1180,443,18.2,19946
1608,4836,1259,16.4,19947
541,2125,441,12.6,19950
99,578,271,29.1,19951
635,2869,711,16.7,19952
345,1113,265,10.0,19953
59,542,48,9.1,19954
14,13,0,0.0,19955
1197,3759,958,16.0,19956
926,5176,4681,41.9,19958
343,1667,526,14.6,19960
555,2267,1165,28.5,19962
900,4361,2306,26.7,19963
76,239,87,13.8,19964
1776,8248,2630,22.2,19966
8,218,318,51.2,19967
497,2386,1919,36.1,19968
270,1573,1677,41.4,19970
374,2383,3373,52.9,19971
2082,5878,2074,18.7,19973
555,2233,1482,31.1,19975
1341,6662,3148,23.2,19977
39,265,78,14.9,19979
1552,3872,11350,71.1,20001
2601,8384,14573,61.3,20002
807,2504,8898,76.8,20003
0,39,533,91.6,20004
150,881,3057,76.8,20005
6,0,143,82.8,20006
161,683,6216,87.6,20007
303,645,7298,86.9,20008
1630,2997,14714,80.6,20009
1704,3427,7030,60.2,20010
3539,9657,11619,44.9,20011
614,1922,2416,55.5,20012
151,338,3434,87.6,20015
221,797,6092,88.4,20016
789,2805,3518,52.0,20017
1005,3008,3565,45.5,20018
4209,16884,4165,17.5,20019
3948,12646,3944,21.4,20020
791,1217,3968,69.3,20024
2308,9954,2261,16.6,20032
60,162,1453,89.4,20036
43,159,1990,89.5,20037
0,0,0,-,20045
0,0,0,0.0,20052
0,0,0,-,20053
0,4,0,92.0,20057
0,8,23,91.5,20064
208,1429,6121,69.7,20105
136,1111,758,34.8,20106
2274,7172,5401,28.9,20109
2627,8148,5756,29.8,20110
1959,5900,4443,30.8,20111
466,2917,5000,49.9,20112
213,1251,1242,42.3,20115
90,351,578,49.2,20117
0,1,0,0.0,20118
219,861,475,27.6,20119
934,3758,9178,61.1,20120
630,3353,6622,54.3,20121
169,1233,3834,69.8,20124
0,31,192,74.4,20129
13,39,65,59.4,20130
370,1742,3488,55.6,20132
108,689,553,37.2,20135
529,2707,6017,56.1,20136
109,207,426,46.9,20137
0,78,20,26.9,20139
91,510,1873,60.3,20141
34,122,153,46.0,20143
0,278,184,41.9,20144
875,4455,15572,63.8,20147
451,2074,13213,75.8,20148
742,2561,4435,54.7,20151
367,2207,8103,70.4,20152
572,3672,8019,55.0,20155
43,435,950,56.8,20158
2318,5595,6526,37.3,20164
533,1929,8376,67.3,20165
406,1431,2453,54.0,20166
277,1969,5236,57.3,20169
1600,4098,8676,55.1,20170
633,3314,12674,73.4,20171
651,3096,8258,63.1,20175
1069,4815,11650,56.1,20176
164,900,1528,51.7,20180
268,1544,1553,37.9,20181
41,116,138,39.1,20184
328,2335,2583,41.0,20186
388,2761,3587,43.5,20187
229,1551,5568,69.8,20190
735,2575,7179,63.3,20191
61,464,3669,82.2,20194
0,193,620,65.2,20197
54,383,339,38.2,20198
0,0,0,-,20202
0,0,0,-,20204
0,0,0,-,20228
0,0,0,-,20230
0,0,0,-,20240
0,0,0,-,20245
0,0,0,-,20260
0,0,20,54.1,20307
0,181,80,37.7,20317
0,0,12,100.0,20319
0,0,4,14.8,20373
0,11,4,26.7,20390
0,0,0,-,20405
0,0,0,-,20418
0,0,0,-,20427
0,0,0,-,20506
0,0,0,-,20510
0,0,0,-,20520
0,0,0,-,20535
0,0,0,-,20540
0,0,0,-,20551
0,0,0,-,20553
0,0,0,-,20560
0,0,0,-,20565
0,0,0,-,20566
0,0,0,-,20593
730,5508,2770,27.4,20601
746,5702,2403,23.9,20602
538,4493,4755,39.4,20603
15,168,21,11.5,20606
338,1511,1928,44.3,20607
56,213,124,23.3,20608
81,426,50,13.8,20609
183,456,164,21.3,20611
0,129,0,0.0,20612
538,3129,2031,32.5,20613
17,115,0,18.8,20615
128,1878,804,26.9,20616
11,188,155,40.6,20617
3,213,15,8.6,20618
396,2056,2461,45.2,20619
85,262,106,21.1,20620
31,416,42,6.8,20621
342,1613,513,20.6,20622
62,706,418,39.2,20623
102,435,104,13.8,20624
15,243,8,7.9,20625
0,105,85,30.4,20626
90,130,53,28.6,20628
0,28,30,62.2,20629
0,82,36,24.5,20630
17,131,45,16.2,20632
287,938,1082,39.8,20634
482,2043,1427,37.1,20636
157,1289,777,26.4,20637
192,2877,2022,37.9,20639
229,2473,1137,27.7,20640
80,103,147,36.7,20645
741,4661,2532,30.2,20646
687,2447,2290,42.2,20650
1189,4317,3169,30.1,20653
536,4505,2102,26.8,20657
24,313,77,17.6,20658
1132,6523,2058,19.9,20659
0,0,0,-,20660
274,1050,90,8.7,20662
156,960,334,20.4,20664
21,255,34,12.4,20667
0,85,96,26.1,20670
96,183,78,31.1,20674
135,437,202,19.5,20675
78,911,428,35.8,20676
84,493,303,29.6,20677
490,2950,1191,24.0,20678
63,255,32,12.2,20680
127,149,176,50.9,20684
264,1652,810,27.3,20685
0,128,70,44.1,20686
0,71,38,47.7,20687
41,478,266,40.5,20688
54,280,252,46.0,20689
24,153,221,53.7,20690
0,163,178,39.8,20692
6,194,115,32.8,20693
216,1833,900,29.4,20695
0,0,0,46.9,20701
1182,4065,4482,40.7,20705
1754,7825,5167,29.6,20706
1186,4641,5399,44.0,20707
1143,3610,4655,42.5,20708
522,2194,723,16.8,20710
276,1930,795,26.0,20711
836,1693,994,27.3,20712
157,758,620,35.0,20714
561,3964,4696,47.2,20715
565,3767,3620,43.7,20716
321,2478,4669,54.7,20720
420,3340,4926,54.3,20721
486,1080,590,24.6,20722
761,3360,6628,56.7,20723
612,2548,2757,44.8,20724
189,1801,1243,33.1,20732
33,559,536,38.7,20733
1188,7964,4746,29.4,20735
189,1645,1457,36.6,20736
1914,3340,1631,19.3,20737
985,2718,4048,48.3,20740
0,0,0,-,20742
2307,10122,3270,19.3,20743
2247,10057,7949,34.4,20744
1620,6485,2136,19.1,20745
1223,6186,2691,21.9,20746
1884,10894,3039,18.7,20747
1847,9350,3705,20.6,20748
72,417,365,39.6,20751
304,1453,1079,37.9,20754
130,804,1534,42.6,20755
17,63,28,33.8,20758
49,312,1039,76.7,20759
11,217,363,38.6,20762
18,324,296,32.8,20763
123,1096,455,27.2,20764
37,102,39,19.8,20765
101,637,1337,54.5,20769
530,3071,4023,45.1,20770
1442,7560,7127,39.9,20772
1262,7474,8939,44.0,20774
159,580,451,32.4,20776
0,175,1003,74.8,20777
71,402,473,45.7,20778
19,167,211,46.2,20779
549,1727,958,33.3,20781
2147,5718,3494,29.2,20782
3040,6527,3365,18.7,20783
2438,5375,2974,21.8,20784
2034,8043,4164,27.8,20785
2023,4799,2182,25.9,20794
2,7,69,91.6,20812
208,1017,6754,83.5,20814
103,962,6520,85.6,20815
96,314,3091,89.7,20816
192,1437,7780,84.0,20817
0,0,396,90.5,20818
615,2248,5567,59.3,20832
140,559,1618,63.1,20833
105,543,1369,55.9,20837
0,50,81,55.3,20838
0,7,16,69.6,20839
209,770,2368,69.7,20841
58,241,324,46.8,20842
1203,3684,10725,67.0,20850
868,1887,2372,43.5,20851
747,2896,10763,72.0,20852
1163,3297,5839,52.2,20853
414,1881,9906,81.3,20854
274,898,3474,65.6,20855
61,350,414,53.7,20860
0,161,431,70.4,20861
0,70,69,51.2,20862
360,1731,2674,45.5,20866
17,78,144,42.3,20868
207,1355,3929,64.2,20871
276,1859,2235,45.1,20872
1684,6405,10802,49.3,20874
1123,2848,5723,50.4,20876
1554,5578,5378,36.5,20877
1324,3818,13834,70.6,20878
729,3458,4421,43.3,20879
23,70,104,69.4,20880
272,1413,2804,56.3,20882
1082,4267,5303,42.8,20886
230,1234,4171,72.3,20895
0,14,143,86.0,20896
12,144,64,32.8,20899
1175,4012,6398,54.5,20901
2491,6003,8385,45.4,20902
2046,3768,2391,25.3,20903
1662,6724,9498,47.9,20904
374,2033,3504,56.3,20905
2721,11614,9922,37.4,20906
993,3211,9317,68.8,20910
1352,2850,4058,52.2,20912
1441,5111,2822,26.9,21001
30,308,297,43.1,21005
787,4876,5251,39.3,21009
0,31,33,52.8,21010
296,2054,4675,56.8,21012
93,702,963,53.8,21013
895,5776,5993,42.0,21014
694,4852,5397,46.4,21015
138,985,1058,34.9,21017
60,557,460,44.0,21028
113,597,2307,75.4,21029
523,2939,5621,52.1,21030
0,0,0,-,21031
198,1148,1695,46.0,21032
336,949,360,27.2,21034
175,990,1689,56.8,21035
11,176,463,67.7,21036
863,3943,3814,40.4,21037
966,4738,1808,21.2,21040
487,2916,9065,71.8,21042
725,3842,10498,66.3,21043
557,3848,10137,65.1,21044
724,3503,8453,58.2,21045
13,1563,3399,62.3,21046
411,2251,2146,44.2,21047
260,1976,1952,41.0,21048
469,2909,3054,43.3,21050
0,69,61,39.0,21051
5,101,5,9.9,21052
96,497,817,49.0,21053
277,1414,2120,53.1,21054
0,14,49,58.0,21056
122,469,879,56.1,21057
2307,8476,3911,23.3,21060
2878,11762,5610,23.9,21061
16,17,126,61.1,21071
545,3389,2538,34.9,21074
947,3459,6520,55.6,21075
673,1795,3896,54.0,21076
10,45,108,60.9,21077
878,3457,2771,38.1,21078
0,155,102,49.4,21082
275,1371,1207,36.0,21084
620,3493,2421,32.3,21085
112,1087,1086,44.6,21087
411,2147,1704,37.3,21090
562,3892,9515,62.3,21093
294,2948,1211,27.5,21102
19,856,1253,55.9,21104
0,0,0,-,21105
471,2635,3535,50.0,21108
145,527,1210,57.8,21111
958,4886,6102,47.7,21113
377,2673,5907,57.8,21114
1819,7184,12093,50.3,21117
156,1164,1462,48.0,21120
2463,12952,8015,29.9,21122
325,2376,2390,45.8,21128
86,26,9,6.5,21130
64,658,2004,70.2,21131
95,531,250,27.6,21132
1017,6234,4891,34.1,21133
1326,4234,6426,47.2,21136
9,472,840,55.9,21140
859,5316,5515,39.1,21144
424,2176,6236,63.4,21146
109,494,1302,61.2,21152
0,83,22,62.3,21153
356,1160,615,27.5,21154
96,470,400,36.2,21155
0,35,42,56.4,21156
1629,7869,5138,34.3,21157
792,4231,3199,33.9,21158
181,795,156,12.2,21160
73,1227,897,33.3,21161
117,733,572,33.3,21162
128,888,1321,60.0,21163
1104,2092,3115,51.2,21201
2113,4070,3432,39.3,21202
454,1700,3662,62.4,21204
1612,3825,589,10.3,21205
2584,13015,4218,19.9,21206
2409,9873,5720,27.1,21207
912,5445,6969,50.4,21208
434,2531,5594,65.7,21209
60,415,2400,84.1,21210
807,2429,3758,57.5,21211
1084,4549,5674,52.4,21212
2629,8367,1932,14.6,21213
830,4079,2976,36.3,21214
4841,13569,5191,21.8,21215
2504,8422,1942,14.1,21216
3445,7979,2352,20.0,21217
2907,8197,6161,38.2,21218
582,2545,823,19.6,21219
1850,10489,3752,21.8,21220
2713,11158,3349,16.5,21221
4580,15669,3158,13.2,21222
2973,5835,741,9.8,21223
3229,8516,8419,42.8,21224
3183,9383,1745,11.4,21225
342,1488,496,21.0,21226
2182,9146,3128,21.9,21227
1533,7227,9307,47.9,21228
3247,10683,3565,18.8,21229
2029,4203,7912,55.4,21230
958,1647,3716,62.6,21231
2431,14235,10372,33.8,21234
1330,7255,6799,38.6,21236
1459,6385,3724,30.7,21237
1433,6487,3556,29.2,21239
0,0,0,-,21240
1442,7440,5497,33.3,21244
0,0,0,0.0,21250
0,0,10,37.0,21251
0,0,0,-,21252
224,1728,4212,64.2,21286
1373,5037,7829,54.3,21401
17,332,192,28.1,21402
1141,3484,7360,55.2,21403
0,20,106,74.3,21405
264,2067,4078,55.8,21409
2254,12352,3709,19.7,21502
102,443,282,33.5,21520
80,497,56,8.1,21521
9,105,13,15.7,21522
0,77,25,27.5,21523
78,187,46,14.9,21524
15,215,21,7.8,21529
88,618,127,14.8,21530
121,611,119,16.6,21531
449,3474,980,25.2,21532
247,1234,279,15.5,21536
50,195,10,3.6,21538
105,797,198,18.1,21539
8,26,3,7.7,21540
6,383,235,35.8,21541
13,208,30,15.2,21542
46,153,0,3.4,21543
110,618,74,9.3,21545
781,4629,1104,20.3,21550
108,629,108,13.7,21555
77,472,97,11.7,21557
96,907,229,22.7,21561
248,1071,103,9.4,21562
1008,4146,3549,39.6,21601
12,193,55,13.7,21607
13,103,75,40.1,21610
0,37,31,41.1,21612
1155,4491,1738,23.2,21613
314,1950,1628,34.6,21617
267,1102,993,37.2,21619
531,2474,1671,38.6,21620
37,261,82,19.8,21622
98,584,211,23.1,21623
0,60,21,34.1,21624
219,742,311,24.1,21625
0,21,0,0.0,21626
0,0,0,-,21627
67,164,0,16.2,21628
717,2224,912,25.4,21629
160,845,335,25.9,21631
488,1794,250,11.2,21632
11,90,5,5.1,21634
112,435,328,32.8,21635
55,350,119,20.5,21636
106,1087,845,42.1,21638
288,1424,293,13.7,21639
166,383,80,9.8,21640
9,25,12,25.0,21641
387,1562,430,15.2,21643
20,32,8,11.6,21644
26,287,292,43.6,21645
14,76,21,24.5,21647
6,72,11,12.4,21648
222,521,55,8.2,21649
0,105,24,13.9,21650
182,757,322,25.6,21651
0,21,45,56.9,21652
6,25,57,46.6,21653
2,68,305,67.7,21654
181,1350,384,22.3,21655
26,203,141,30.4,21657
128,614,650,41.0,21658
182,388,103,20.5,21659
292,1287,355,19.0,21660
200,669,291,23.9,21661
10,63,140,64.6,21662
93,420,796,54.1,21663
27,160,42,18.9,21664
10,70,25,38.2,21665
350,2455,2297,42.6,21666
32,58,30,12.0,21667
115,607,197,21.4,21668
0,40,32,42.6,21669
96,212,89,23.5,21671
24,104,9,5.7,21672
106,743,408,37.8,21673
0,35,0,0.0,21675
6,92,40,32.0,21676
7,104,67,37.6,21677
129,370,294,35.3,21678
8,27,40,43.8,21679
1067,6171,6708,46.0,21701
1224,6392,6234,41.5,21702
1060,5453,5620,37.2,21703
312,1898,3022,57.5,21704
0,3,0,0.0,21705
177,722,722,45.3,21710
70,496,100,18.5,21711
389,2647,1069,24.3,21713
0,0,81,84.8,21714
203,1133,746,29.4,21716
0,0,0,30.2,21717
1,26,30,51.9,21718
74,324,95,15.5,21719
514,1755,337,14.4,21722
65,50,236,67.1,21723
247,1249,673,28.8,21727
46,259,138,26.9,21733
98,248,60,16.4,21734
13,242,616,69.2,21737
15,255,736,73.1,21738
5025,16341,4560,17.3,21740
1683,6299,4342,33.4,21742
573,1026,95,4.9,21746
214,1302,152,11.5,21750
89,842,1267,49.8,21754
94,1118,990,39.7,21755
109,692,284,24.9,21756
171,900,269,21.1,21757
114,973,721,36.4,21758
0,100,52,31.5,21762
21,253,36,9.1,21766
45,260,68,12.4,21767
185,1706,2166,48.4,21769
65,893,1142,47.4,21770
728,5078,4885,42.2,21771
137,1270,771,36.7,21773
146,1208,2638,55.1,21774
224,1478,698,27.7,21776
47,286,405,51.1,21777
101,299,50,13.4,21778
36,305,172,29.8,21779
87,579,127,16.1,21780
0,0,0,0.0,21781
217,1222,349,19.7,21782
555,2073,918,24.8,21783
1305,5286,7601,46.8,21784
645,3215,951,20.2,21787
603,3336,1055,22.9,21788
7,62,25,24.2,21790
252,1463,524,21.7,21791
459,1617,1429,35.0,21793
51,154,405,63.5,21794
423,2868,841,21.6,21795
225,1446,1451,43.4,21797
97,502,248,26.4,21798
1414,5336,3404,33.1,21801
9,36,0,10.0,21802
2151,7426,3772,26.9,21804
0,122,187,37.0,21810
888,5338,3742,32.7,21811
98,658,349,28.6,21813
0,40,28,23.3,21814
445,1427,305,14.6,21817
94,269,78,16.2,21821
150,363,166,30.6,21822
5,45,16,20.8,21824
186,1048,581,33.6,21826
7,191,31,12.8,21829
163,1077,472,26.6,21830
0,99,27,17.9,21835
131,1070,136,10.4,21837
149,421,168,22.1,21838
10,126,31,19.7,21840
52,450,92,11.7,21841
476,2502,1844,32.2,21842
311,1057,330,18.0,21849
124,883,168,11.4,21850
508,1805,788,21.6,21851
727,2529,630,14.7,21853
121,174,39,15.1,21856
28,253,45,15.5,21861
0,30,0,0.0,21862
338,1292,520,23.2,21863
41,155,10,14.0,21864
24,149,50,24.8,21865
0,20,0,0.0,21866
0,9,0,0.0,21867
58,336,122,20.4,21869
132,535,239,20.9,21871
72,112,18,19.9,21872
261,385,100,12.4,21874
431,1665,776,25.2,21875
661,1133,53,2.2,21890
728,3811,2096,26.4,21901
31,48,35,32.1,21902
96,1330,628,28.4,21903
505,1745,633,20.3,21904
718,2957,866,20.9,21911
98,376,81,21.3,21912
128,319,67,14.5,21913
67,155,74,19.6,21914
199,709,330,25.5,21915
0,4,12,90.7,21916
105,761,211,23.3,21917
197,1268,246,13.9,21918
14,1025,514,33.1,21919
15,139,0,0.0,21920
2610,10864,4725,24.3,21921
0,132,0,0.0,21930
1798,6906,11404,50.7,22003
808,3377,9807,63.1,22015
289,1646,3762,54.3,22025
668,2062,1706,33.9,22026
0,57,598,79.2,22027
1120,4679,12827,64.2,22030
527,2238,8051,69.6,22031
421,2225,6906,66.5,22032
389,3095,9823,65.9,22033
0,0,0,-,22035
148,746,4067,77.5,22039
1031,3058,5167,49.0,22041
1770,4173,7126,50.4,22042
689,1829,5011,67.1,22043
313,1300,2778,55.3,22044
231,1290,4074,73.5,22046
63,555,1163,49.2,22060
86,779,4323,79.2,22066
890,4003,6913,50.3,22079
227,862,6611,83.4,22101
73,857,6230,82.8,22102
210,644,4228,79.0,22124
3,143,259,52.6,22125
32,553,829,43.2,22134
1143,3947,5094,42.0,22150
1079,2030,3311,50.7,22151
569,2642,6658,61.9,22152
479,2489,6593,62.4,22153
566,1273,1375,34.6,22172
268,1507,5129,70.1,22180
301,597,3174,77.6,22181
254,1064,5761,77.9,22182
0,0,0,-,22185
3049,9969,9719,35.3,22191
1628,6850,9706,44.6,22192
4199,12394,9984,32.0,22193
280,1510,11976,84.9,22201
64,1012,7507,84.0,22202
403,1187,6639,75.3,22203
1670,5656,12424,56.8,22204
378,921,4159,77.6,22205
394,946,5844,76.2,22206
269,1864,7010,79.7,22207
129,218,4083,85.3,22209
0,55,50,32.9,22211
1,157,1037,82.2,22213
0,0,0,-,22214
90,653,3340,82.7,22301
326,1327,4796,70.5,22302
239,1382,3247,63.6,22303
1258,5540,10227,54.5,22304
641,1609,3719,56.6,22305
1839,4681,5023,39.2,22306
125,571,2442,69.1,22307
25,644,3222,79.2,22308
1318,5390,5045,38.7,22309
863,3548,6609,56.6,22310
757,1948,3302,43.3,22311
1234,4599,5335,45.8,22312
339,2045,9085,78.2,22314
596,2786,6426,58.8,22315
952,4097,3901,40.9,22401
871,5475,5188,40.7,22405
522,3964,3647,38.5,22406
2103,11449,7301,31.3,22407
1103,4879,4747,38.6,22408
280,1116,492,25.0,22427
0,165,9,4.9,22432
0,96,0,0.0,22433
138,605,169,17.8,22435
78,150,41,12.8,22436
51,224,74,12.8,22437
6,107,28,21.3,22438
632,2256,753,19.1,22443
0,59,59,38.7,22448
137,488,128,14.1,22454
160,424,72,14.5,22460
104,482,159,18.0,22469
368,1437,580,24.6,22473
18,104,22,11.9,22476
31,119,160,54.5,22480
164,787,519,30.2,22482
825,4571,3752,35.9,22485
70,189,90,16.2,22488
108,786,496,35.2,22503
65,74,11,4.5,22504
509,2541,2036,33.7,22508
0,9,0,0.0,22509
35,124,146,29.2,22511
187,473,272,27.9,22514
424,1346,565,20.8,22520
45,13,14,12.1,22529
0,64,29,58.2,22530
206,1018,214,13.6,22534
14,123,103,30.1,22535
9,7,0,0.0,22538
68,556,472,38.2,22539
144,704,180,16.4,22542
1003,4101,1402,18.9,22546
0,0,65,35.7,22548
1046,4627,2044,25.0,22551
464,2864,2309,35.3,22553
1894,7834,9247,42.2,22554
741,4094,3885,36.0,22556
656,1814,689,20.1,22560
277,1236,238,12.1,22567
747,2109,703,18.2,22572
188,660,115,19.5,22576
118,614,414,35.0,22578
0,9,26,82.7,22579
632,1436,388,15.7,22580
1486,4810,3849,34.8,22601
1303,6435,3615,30.4,22602
732,4395,1601,25.4,22603
186,570,107,14.3,22610
410,1792,1067,31.9,22611
132,537,393,33.1,22620
119,133,81,18.2,22623
186,782,201,17.0,22624
109,719,495,33.5,22625
17,185,82,40.4,22627
2179,7910,3375,21.9,22630
185,630,244,20.9,22637
20,76,120,51.8,22639
21,88,34,30.7,22640
10,86,32,13.0,22641
266,1066,804,27.7,22642
0,16,97,54.6,22643
118,718,175,18.8,22644
236,1063,446,27.0,22645
0,0,9,24.1,22646
8,223,74,19.0,22650
68,380,182,25.7,22652
54,173,88,31.0,22654
989,4294,2368,29.2,22655
156,735,418,26.5,22656
500,2497,1028,21.0,22657
147,639,104,11.0,22660
115,173,98,33.8,22663
415,2230,1222,25.6,22664
1998,7028,3831,26.3,22701
23,451,172,23.4,22709
0,0,0,100.0,22711
407,2143,824,20.1,22712
88,325,145,26.8,22713
128,234,162,25.5,22714
59,385,89,19.0,22715
5,98,82,41.6,22716
47,148,20,6.4,22718
12,54,13,12.7,22719
23,302,84,27.2,22720
0,95,0,0.0,22722
38,12,22,29.8,22723
104,248,372,36.5,22724
24,293,48,14.5,22726
401,1682,681,23.8,22727
220,725,338,24.4,22728
227,565,32,4.7,22729
21,29,0,0.0,22730
0,0,0,100.0,22731
0,0,28,52.6,22732
57,180,100,35.8,22733
266,598,320,20.8,22734
307,551,383,27.7,22735
86,90,29,12.8,22736
192,986,168,14.9,22737
50,259,175,26.8,22738
33,262,172,33.8,22740
45,11,12,11.8,22741
98,469,220,25.3,22742
82,58,33,28.7,22743
35,248,258,51.9,22747
0,40,23,40.4,22749
1152,4583,4848,42.8,22801
1888,6207,3189,28.2,22802
0,0,0,-,22807
6,206,79,34.1,22810
49,289,32,10.8,22811
256,1663,1500,41.8,22812
846,2352,758,20.3,22815
11,120,0,0.0,22820
205,1324,489,22.3,22821
453,2001,653,18.8,22824
812,3464,632,12.5,22827
265,582,127,9.9,22830
110,396,136,18.3,22831
105,214,117,26.5,22832
38,286,129,29.7,22834
889,3547,1002,18.1,22835
185,703,749,42.2,22840
184,707,282,22.7,22841
324,1569,453,16.6,22842
231,582,194,19.2,22843
466,1373,426,20.5,22844
0,9,0,0.0,22845
109,410,220,33.8,22846
