hs_incomp_25_plus,hs_grad_25_plus,bach_grad_25_plus,perc_bach_grad_and_above,zip
151,1020,3869,73.2,2067
122,271,269,25.7,2071
977,5313,4965,36.0,2072
382,2694,4311,52.2,2081
243,1394,3538,68.3,2090
177,1788,2334,47.7,2093
15,140,1268,82.9,2108
147,196,1287,73.6,2109
21,51,757,87.4,2110
340,923,1503,52.6,2111
125,508,3360,77.2,2113
280,587,3773,81.7,2114
456,1288,3442,64.8,2115
398,1241,5851,76.2,2116
1475,3037,4940,55.0,2118
2052,4885,2941,23.5,2119
644,1506,1458,41.7,2120
2017,5808,1632,14.1,2121
1572,5376,2801,24.1,2122
3409,11127,5637,24.3,2124
2161,6558,5216,32.5,2125
2103,7016,2394,17.3,2126
1391,5239,11935,59.4,2127
2959,9915,4494,22.3,2128
630,2156,4757,62.6,2129
1174,4204,8966,64.5,2130
1101,5695,5251,43.2,2131
756,4357,5629,54.2,2132
653,1600,3874,62.2,2134
1151,3883,11058,63.9,2135
1595,6485,3465,26.1,2136
314,1191,6543,84.3,2138
803,2104,7518,73.6,2139
498,2017,3934,68.1,2140
501,1477,2480,63.8,2141
0,33,526,94.0,2142
923,2976,7160,66.7,2143
805,2576,6557,70.0,2144
1516,5021,4404,37.9,2145
2284,13061,8434,33.5,2148
2826,11034,3703,18.0,2149
2796,8261,2612,17.5,2150
2563,15041,5174,19.7,2151
513,3920,3234,36.0,2152
1843,9740,10059,47.6,2155
0,8,1294,98.0,2163
2245,11094,10975,41.0,2169
864,3606,3783,40.7,2170
606,3198,3747,47.0,2171
808,3695,6235,53.4,2176
553,4200,4112,42.0,2180
978,7346,6474,40.1,2184
580,2671,5370,61.6,2186
349,3139,2958,36.8,2188
534,3457,2005,27.9,2189
341,3758,2879,35.5,2190
363,1831,1400,34.4,2191
0,60,507,86.8,2199
0,0,0,-,2203
0,70,989,85.1,2210
169,544,2892,78.2,2215
3772,13427,4409,16.7,2301
1997,8222,2953,18.2,2302
285,1240,679,26.5,2322
861,5245,3853,34.0,2324
596,2882,1365,22.6,2330
95,1282,3913,67.1,2332
364,3307,1761,26.0,2333
91,1955,882,26.5,2338
227,2177,2874,48.6,2339
351,2129,1624,31.9,2341
205,2756,1466,26.0,2343
629,5843,3413,29.1,2346
331,2438,1638,34.2,2347
317,3438,2552,30.4,2351
151,1565,2596,50.4,2356
0,0,6,66.1,2357
408,3792,3071,35.0,2359
1484,12123,9326,35.3,2360
249,2595,2520,43.0,2364
21,80,8,4.5,2366
107,706,474,32.3,2367
1680,7077,4467,27.7,2368
486,4690,2385,26.8,2370
212,1616,1994,45.0,2375
264,1641,1034,31.8,2379
532,3210,2068,29.6,2382
170,703,2567,79.4,2420
211,918,3596,79.9,2421
143,1262,3715,78.6,2445
320,1134,6689,83.5,2446
420,3232,3900,51.4,2451
434,1955,2400,50.6,2452
935,4292,5329,48.7,2453
0,0,0,0.0,2457
106,1086,2794,71.9,2458
79,459,3820,83.8,2459
75,706,1702,73.8,2460
64,277,1579,83.8,2461
27,81,332,79.4,2462
97,396,711,61.3,2464
159,1166,2158,70.5,2465
120,674,1329,73.1,2466
130,739,2974,79.4,2467
17,170,1088,86.7,2468
803,4336,8349,62.0,2472
296,2712,6291,68.9,2474
178,1590,3631,68.5,2476
264,1554,5008,73.4,2478
63,495,3143,85.5,2481
108,409,2292,81.8,2482
168,1072,4564,76.7,2492
56,493,2376,83.9,2493
120,996,2064,71.0,2494
310,2868,1913,34.7,2532
30,306,122,30.4,2534
11,221,458,54.6,2535
723,4519,2854,34.3,2536
57,835,1460,53.3,2537
196,985,234,17.1,2538
537,947,488,29.4,2539
165,1379,1640,53.3,2540
10,77,84,29.2,2542
8,42,198,79.6,2543
0,45,19,29.7,2553
344,1923,1787,41.8,2554
23,432,623,53.8,2556
42,797,846,40.5,2557
0,262,97,15.3,2558
0,690,735,37.8,2559
0,69,149,54.2,2561
61,714,322,32.4,2562
106,1700,1943,44.5,2563
0,25,56,47.5,2564
125,734,744,38.9,2568
465,2478,1221,25.4,2571
21,422,506,46.4,2575
256,1415,504,19.3,2576
0,0,0,100.0,2584
772,4107,1096,18.9,2601
15,127,513,52.1,2630
103,1554,2420,51.3,2631
159,1852,2030,40.9,2632
59,512,976,53.3,2633
14,458,738,54.7,2635
12,0,0,57.3,2637
103,629,739,47.4,2638
30,748,404,35.5,2639
0,20,57,52.1,2641
120,869,1142,48.8,2642
0,0,0,0.0,2643
37,830,533,27.5,2644
267,1629,1759,41.6,2645
4,248,343,53.8,2646
0,9,70,78.0,2647
112,1366,1270,41.1,2648
327,2851,2530,36.6,2649
30,264,316,53.2,2650
0,0,26,100.0,2651
23,119,166,56.3,2652
57,851,1544,54.7,2653
37,583,850,49.5,2655
145,510,745,49.7,2657
16,101,222,48.3,2659
268,1523,1166,32.8,2660
13,9,0,38.9,2663
349,2082,1253,31.0,2664
23,145,196,51.4,2666
66,529,670,54.9,2667
67,431,556,47.1,2668
0,71,32,29.1,2669
30,280,290,44.3,2670
48,87,201,51.7,2671
0,0,75,89.5,2672
475,1838,1257,30.1,2673
136,1187,1290,44.3,2675
291,942,657,30.9,2702
2038,8512,6445,31.4,2703
0,7,11,52.8,2713
65,894,465,33.5,2715
189,1227,564,24.0,2717
365,1508,970,27.8,2718
685,3716,2233,29.2,2719
2014,6974,2939,20.9,2720
2742,5653,1286,9.7,2721
1200,3561,755,10.4,2723
1727,4252,989,12.1,2724
176,415,167,15.1,2725
888,3904,1895,25.1,2726
99,760,957,51.9,2738
91,1080,1195,47.5,2739
2830,8956,3223,17.5,2740
682,2764,1129,20.1,2743
924,2143,780,14.9,2744
1480,6362,2032,17.8,2745
1561,3327,625,8.1,2746
1105,4092,2343,26.9,2747
640,2402,1617,36.3,2748
735,4737,4458,40.1,2760
197,1744,1733,42.1,2762
10,164,301,46.7,2763
137,1027,316,23.6,2764
454,3276,3100,39.1,2766
574,2883,2208,35.4,2767
229,1802,1823,37.9,2769
134,954,954,43.1,2770
507,3095,2387,34.7,2771
741,3906,1654,22.7,2777
267,1357,904,30.2,2779
3375,11991,4739,19.1,2780
716,3289,2057,33.1,2790
8,0,106,82.1,2791
0,210,139,22.1,2802
46,561,148,22.9,2804
375,1214,3407,67.2,2806
18,149,204,47.0,2807
319,598,235,20.4,2808
1046,3591,3472,38.9,2809
35,115,337,64.1,2812
227,1469,1411,39.5,2813
250,1792,1018,27.5,2814
0,16,72,89.0,2815
1433,7768,3845,25.6,2816
95,1253,857,39.8,2817
301,2385,3984,55.6,2818
356,1095,1117,41.3,2822
199,1092,790,33.1,2825
11,133,110,34.1,2826
33,546,335,32.0,2827
307,1385,1198,35.7,2828
371,1247,838,30.1,2830
82,641,611,40.1,2831
113,1014,717,32.9,2832
59,193,165,33.8,2833
99,561,1337,66.4,2835
0,35,42,51.5,2836
39,463,756,49.6,2837
206,933,338,24.4,2838
249,429,98,17.9,2839
580,3339,4742,49.1,2840
0,7,487,84.6,2841
478,2662,2902,41.0,2842
582,3214,4231,47.5,2852
255,2013,1560,37.2,2857
10,25,122,28.0,2858
436,1914,912,22.3,2859
3268,9558,3478,18.7,2860
1559,6358,2480,19.7,2861
2027,3429,657,8.7,2863
1473,6202,5553,36.9,2864
585,2882,3107,40.5,2865
558,2615,3503,48.2,2871
0,50,91,55.6,2872
0,76,47,38.1,2873
73,571,1491,64.7,2874
0,58,114,40.4,2875
0,63,18,19.9,2876
643,3881,2309,31.4,2878
700,3052,4091,51.3,2879
32,164,446,69.0,2881
229,1299,2725,59.6,2882
509,2320,1497,31.1,2885
1343,5501,4927,35.0,2886
738,4122,2698,30.4,2888
1571,6154,4060,29.0,2889
1008,4327,3169,32.8,2891
212,1077,736,34.7,2892
1658,6586,3230,22.5,2893
30,177,41,20.5,2894
3719,10312,3010,15.8,2895
430,2825,1756,30.2,2896
96,303,175,25.5,2898
769,1210,1420,44.0,2903
1957,6404,3421,25.8,2904
1342,4513,2189,25.6,2905
421,1616,5377,75.4,2906
1662,4876,1591,15.1,2907
2345,5936,3296,26.5,2908
4018,7864,2545,12.6,2909
755,4598,2646,27.2,2910
643,3526,2380,31.1,2911
0,0,0,84.6,2912
1897,5093,1572,15.9,2914
933,3684,2351,29.9,2915
429,1267,1711,42.8,2916
412,2410,1755,34.6,2917
1699,7973,3341,22.3,2919
2159,9517,4278,25.0,2920
356,2137,2477,47.2,2921
64,1034,2622,62.4,3031
59,907,1104,43.5,3032
88,670,1105,51.6,3033
133,729,694,34.8,3034
86,912,610,36.3,3036
95,958,776,38.9,3037
979,7853,4429,27.6,3038
396,1303,991,30.2,3042
43,225,284,44.7,3043
133,906,683,31.1,3044
338,2775,2092,31.5,3045
41,500,440,35.8,3046
120,455,167,23.9,3047
124,951,366,23.0,3048
68,872,1863,64.2,3049
828,4721,4441,35.8,3051
464,1504,1540,34.9,3052
704,3953,4657,42.3,3053
505,4512,5418,44.4,3054
329,3040,2437,35.8,3055
38,498,529,45.2,3057
1528,6540,3075,23.4,3060
1002,4078,5024,43.4,3062
305,2933,3362,42.8,3063
504,2474,2016,31.9,3064
133,787,1093,39.6,3070
276,904,616,33.1,3071
465,3023,1703,29.6,3076
434,2705,1199,23.6,3077
1135,6715,4878,34.1,3079
65,394,314,38.6,3082
47,308,319,40.8,3084
123,870,575,32.9,3086
288,1817,2796,49.6,3087
163,571,388,31.9,3101
1665,7221,3783,24.9,3102
2087,8912,3846,20.6,3103
1403,5618,5129,36.5,3104
367,2355,2367,37.9,3106
234,2268,1608,32.9,3109
374,2467,5254,58.7,3110
0,8,39,68.2,3215
113,573,435,37.4,3216
31,489,351,35.6,3217
16,296,115,20.0,3218
634,1803,641,18.1,3220
104,443,396,38.0,3221
277,1533,642,22.5,3222
68,738,509,42.9,3223
48,276,534,51.4,3224
125,789,483,25.2,3225
23,160,232,46.6,3226
22,119,224,52.3,3227
34,653,1255,58.3,3229
96,306,141,23.4,3230
6,71,23,30.7,3231
0,16,21,72.9,3233
215,1336,606,23.2,3234
533,2370,759,16.7,3235
23,545,397,38.3,3237
4,30,3,3.9,3238
65,409,134,22.0,3240
41,197,206,43.0,3241
126,523,755,46.9,3242
41,311,93,20.6,3243
567,1809,1075,25.6,3244
24,511,346,38.2,3245
1129,3895,1937,25.3,3246
229,1443,1302,38.4,3249
53,410,107,13.7,3251
221,931,1086,41.3,3253
70,770,1011,45.7,3254
51,285,443,52.0,3255
69,442,380,40.8,3256
74,258,990,62.9,3257
76,543,505,37.8,3258
12,92,74,37.7,3259
3,72,140,58.6,3260
144,1081,549,28.6,3261
16,212,154,35.4,3262
213,996,412,20.7,3263
175,1022,456,37.8,3264
98,688,259,24.8,3266
17,336,165,28.9,3268
60,606,466,35.4,3269
15,22,112,64.8,3273
549,2981,1278,22.4,3275
442,2260,939,21.9,3276
83,514,428,34.1,3278
38,226,79,18.1,3279
30,243,157,27.5,3280
200,1632,1328,33.0,3281
33,222,76,23.4,3282
31,258,149,32.4,3284
117,444,390,42.0,3285
53,238,255,46.2,3287
81,930,687,35.0,3290
0,19,0,0.0,3291
0,12,17,45.9,3293
1116,5713,4924,38.9,3301
872,3413,2008,26.7,3303
109,1095,1577,52.0,3304
123,1629,598,20.9,3307
702,4624,3679,38.4,3431
131,601,280,21.2,3440
0,116,11,14.8,3441
65,397,156,26.5,3442
0,160,169,43.5,3443
60,372,289,46.1,3444
24,173,120,34.9,3445
205,1730,759,27.1,3446
78,705,294,23.4,3447
51,206,91,26.6,3448
39,224,388,56.4,3449
26,153,215,49.8,3450
213,1272,232,11.2,3451
251,1229,473,21.6,3452
64,495,316,32.2,3455
24,188,91,24.4,3456
6,108,119,48.4,3457
106,973,1393,54.3,3458
179,1177,666,29.3,3461
101,307,292,42.5,3462
12,246,170,30.5,3464
88,619,287,25.9,3465
0,343,128,32.5,3466
13,406,334,40.8,3467
346,1676,391,15.6,3470
240,1331,621,23.9,3561
787,3433,758,12.0,3570
114,437,416,33.2,3574
0,0,22,50.0,3575
219,888,310,21.0,3576
28,149,36,17.8,3579
18,189,396,55.5,3580
159,816,364,24.7,3581
186,797,150,11.2,3582
72,256,143,28.7,3583
134,987,293,23.1,3584
202,703,299,21.6,3585
11,82,148,53.3,3586
80,489,180,20.1,3588
95,273,50,11.1,3590
60,397,94,15.6,3592
12,71,107,49.6,3593
55,176,87,24.0,3595
28,151,11,3.5,3597
264,830,296,18.1,3598
13,154,51,20.2,3601
158,652,355,33.7,3602
374,1798,417,12.7,3603
7,81,63,32.3,3604
49,335,104,16.5,3605
9,149,84,33.6,3607
46,455,514,42.3,3608
19,175,113,25.4,3609
43,215,83,26.4,3740
301,1026,329,23.3,3741
944,4104,1386,17.6,3743
38,249,224,40.3,3745
4,44,53,46.6,3746
222,984,796,42.0,3748
0,59,249,75.3,3750
0,177,40,33.8,3751
55,185,68,21.9,3752
38,434,751,57.9,3753
42,0,73,63.5,3754
94,276,1820,81.3,3755
6,184,82,22.0,3765
390,1708,1417,49.3,3766
29,181,342,67.8,3768
10,49,110,58.0,3770
43,228,144,32.2,3771
414,2101,632,19.4,3773
206,485,143,16.0,3774
57,251,182,37.7,3777
14,206,128,36.7,3779
14,128,49,18.1,3780
64,402,264,47.2,3781
9,408,716,50.7,3782
100,919,484,39.2,3784
185,758,262,21.5,3785
567,2789,6146,56.9,3801
133,706,518,33.8,3809
12,314,309,32.0,3810
98,987,1543,45.2,3811
5,95,93,35.2,3812
123,820,488,28.0,3813
232,738,219,16.8,3814
33,270,191,30.8,3816
83,198,59,27.9,3817
89,958,562,27.1,3818
140,1007,549,28.1,3819
1132,4288,5379,42.6,3820
48,198,312,55.1,3823
26,289,1384,76.4,3824
196,1524,1468,36.6,3825
73,307,423,40.9,3826
72,602,501,35.4,3827
68,546,324,21.2,3830
1,31,105,57.1,3832
518,3364,4111,46.3,3833
392,1889,600,18.4,3835
34,373,216,30.1,3836
20,283,184,34.7,3837
91,210,173,47.8,3838
203,848,355,21.6,3839
31,443,950,59.5,3840
134,1038,1136,40.2,3841
155,2667,3134,48.9,3842
12,350,637,58.1,3844
0,74,223,45.9,3845
8,105,340,58.2,3846
0,0,37,60.8,3847
103,1243,1065,34.8,3848
23,342,181,28.8,3849
0,65,45,34.9,3850
91,1187,395,19.0,3851
47,69,105,33.1,3852
0,98,132,50.8,3853
0,87,259,60.3,3854
83,597,319,25.7,3855
14,158,299,52.8,3856
202,1464,1571,42.5,3857
100,896,833,37.2,3858
62,768,753,37.2,3860
73,388,1062,58.5,3861
68,706,1036,50.2,3862
129,580,218,18.8,3864
259,2061,897,24.2,3865
1197,5428,2425,21.6,3867
293,1463,736,23.5,3868
57,434,412,38.0,3869
129,664,1155,50.0,3870
15,16,0,0.0,3871
116,805,500,33.0,3872
99,1284,918,27.9,3873
550,2862,807,15.6,3874
64,471,142,28.9,3875
