civ_emp_16_plus,civ_unemp_16_plus,med_h_Y,perc_below_pov_line,mean_com_time_min,priv_HI,pub_HI,uninsured,hh_w_child_pov_perc,zip
20247,1444,87582,11.7,33.7,30064,12562,4622,10.2,30180
1415,73,55235,9.2,34.7,2235,1782,431,3.7,30182
3029,202,92083,8.4,33.5,4559,2047,967,0.0,30183
2948,165,102019,5.7,32.9,5195,1754,797,5.5,30184
2052,104,54286,21.0,33.5,2395,1615,536,19.3,30185
4094,281,92671,6.9,38.1,5617,2215,1024,7.0,30187
34506,1063,100467,7.0,33.8,50247,14748,6581,7.5,30188
23600,912,104295,6.5,32.4,32365,8289,4076,8.7,30189
5574,467,58867,13.3,28.0,8378,4705,1668,16.6,30204
1540,34,114479,6.0,36.6,2460,964,317,4.9,30205
1693,69,81503,6.5,40.4,2437,920,256,4.3,30206
24084,1649,83756,10.7,31.8,32088,15087,5010,14.8,30213
15134,533,84020,6.5,34.4,21580,11021,3939,6.1,30214
17941,923,113381,4.1,33.2,31680,10298,2548,3.3,30215
923,75,69643,12.2,26.7,1242,842,226,20.6,30216
3606,183,60085,16.1,34.5,4457,4100,1290,20.3,30217
761,49,63973,11.0,33.7,1014,534,324,6.4,30218
2491,70,81250,12.6,29.5,3328,1350,716,11.5,30220
2120,158,58977,19.1,36.8,2819,1768,789,23.4,30222
14396,1072,51542,20.3,29.1,18685,17283,5320,26.5,30223
13867,547,68835,15.8,25.2,18588,10042,3427,18.6,30224
23089,1263,78490,13.2,36.5,33738,17173,4309,17.9,30228
4,0,23676,0.0,N,2,23,19,-,30229
4126,187,53444,17.4,32.6,5993,3623,1235,18.5,30230
10642,397,67823,15.9,32.4,14548,8597,2667,17.9,30233
757,38,44849,10.6,36.7,1285,808,108,21.6,30234
25187,1899,65660,11.4,32.8,26582,19236,10443,15.8,30236
19144,1204,59701,18.8,35.3,24070,15555,6721,21.7,30238
13748,656,57589,15.6,21.2,20104,10988,3043,16.7,30240
11344,589,50647,23.5,23.8,15467,8638,2545,30.7,30241
15070,698,80151,8.4,34.9,24089,7573,3252,3.9,30248
0,0,-,-,-,0,0,0,-,30250
805,38,53512,20.5,34.6,1141,1077,352,29.8,30251
23836,1276,98582,4.1,37.3,38250,11382,4569,4.0,30252
29402,1769,80697,11.3,31.8,42508,17785,5636,13.6,30253
906,109,88125,9.5,35.1,1784,971,209,18.2,30256
1645,23,73721,3.5,41.3,3246,1096,201,4.3,30257
1333,100,57804,13.6,27.3,1664,1075,407,15.2,30258
2031,54,100893,2.3,34.9,3030,817,483,0.5,30259
11408,1135,53809,21.2,28.2,13845,10203,6432,27.5,30260
28752,863,74853,11.6,29.7,40288,19366,5494,12.7,30263
19033,657,102653,6.8,29.3,28548,9672,3790,6.9,30265
5097,237,71184,9.9,31.6,7223,3261,1140,12.6,30268
17830,670,110821,6.3,29.3,31959,9970,2724,6.7,30269
0,0,-,-,-,0,0,0,-,30272
8215,410,63380,17.7,35.2,10476,6464,1839,18.1,30273
16509,816,50337,21.9,31.6,17637,13260,6471,29.6,30274
276,13,77800,6.6,N,386,28,13,12.1,30275
9425,320,99764,5.7,34.1,14789,4222,1193,5.1,30276
11057,219,116257,4.9,30.0,18309,4871,1185,4.7,30277
34970,2594,67855,8.5,29.2,49032,18431,9111,10.7,30281
0,0,-,0.0,-,0,6,0,-,30284
401,45,75469,8.0,21.9,489,346,164,0.0,30285
9979,294,48346,23.3,23.5,13323,9955,2870,30.7,30286
3600,186,48839,15.9,34.1,4534,3273,1205,21.3,30288
36,0,"250,000+",0.0,N,46,9,0,-,30289
4233,116,110380,2.4,31.0,7488,2147,459,0.0,30290
12383,431,45290,13.0,26.6,13656,9734,3415,15.7,30291
2509,94,78345,13.7,33.8,3868,1898,732,19.5,30292
819,0,52784,25.1,36.2,975,819,293,45.5,30293
21293,1506,73608,11.5,32.1,25744,13816,6672,13.8,30294
2253,98,77260,11.0,33.4,3262,1285,835,9.7,30295
12951,1236,58799,13.8,31.6,14408,9901,4540,14.1,30296
12129,1098,44267,19.4,29.0,11791,11672,6572,18.4,30297
1694,208,-,54.3,24.0,3739,985,835,55.6,30303
15211,299,103982,8.9,24.4,22809,4840,1618,4.5,30305
14087,597,120679,9.5,24.8,20473,3854,1602,2.8,30306
12878,734,140417,9.3,25.6,18559,3303,988,9.2,30307
16110,850,78429,18.6,22.0,18588,3576,1679,32.3,30308
21975,743,110303,10.9,22.1,25998,3611,1652,10.4,30309
12322,1182,45641,23.0,32.4,13370,9926,4862,26.2,30310
14395,1363,46988,25.2,37.7,15958,15609,5570,34.4,30311
15266,623,70540,23.0,25.1,17719,7752,2351,26.5,30312
5411,652,64514,17.6,24.9,9933,1544,935,2.6,30313
7742,1001,32374,39.1,31.1,12140,8578,4046,48.0,30314
14256,1944,36436,33.1,33.7,14565,14962,5625,40.1,30315
20191,1172,91135,13.7,31.3,24689,8515,2996,15.1,30316
8996,529,105785,7.2,27.0,12225,3421,691,5.3,30317
31914,1639,69640,19.3,27.1,40841,13933,6487,22.8,30318
26602,920,127776,7.2,24.1,37587,7673,3072,9.2,30319
593,239,-,-,12.3,2104,184,107,-,30322
20047,760,90455,9.4,22.9,25012,3460,2631,3.7,30324
5795,243,110208,10.7,22.3,6931,1557,697,9.6,30326
11546,281,173761,3.7,21.8,20272,4450,256,2.6,30327
21544,786,101186,5.7,24.9,33090,8765,1809,5.7,30328
14879,437,69912,20.1,23.7,16948,5755,4565,19.7,30329
29516,2311,60748,14.6,35.5,37101,24521,8599,19.4,30331
491,113,-,-,14.7,2597,22,124,-,30332
0,0,-,-,-,0,0,0,-,30334
240,25,51415,8.8,N,149,67,68,-,30336
5580,546,49558,17.2,26.9,6300,4574,1745,27.1,30337
20260,369,123125,3.8,24.3,34261,7162,1866,1.6,30338
24492,864,97106,5.3,25.0,28976,4301,2940,6.3,30339
16249,701,57564,17.0,30.0,15977,8490,8294,19.1,30340
18021,461,75104,15.9,25.6,21846,7068,5441,15.2,30341
20513,644,115779,6.6,22.5,27509,5019,2333,11.1,30342
18290,1488,58710,21.3,29.9,19672,12921,5439,27.0,30344
14993,176,101875,9.2,28.0,17303,5254,3934,9.6,30345
3434,46,68350,3.8,25.3,3767,532,565,0.0,30346
40447,3905,58713,14.4,31.7,45718,27909,11489,16.5,30349
22135,1077,77116,9.1,30.9,27194,7614,5489,6.3,30350
7407,510,51424,22.9,31.2,7022,6287,2748,23.0,30354
8309,176,88875,16.5,27.8,8614,4425,3499,20.7,30360
2360,40,103879,10.9,25.5,2889,85,304,0.0,30363
5487,624,49292,23.1,27.7,6092,6549,2383,33.7,30401
691,61,65208,13.8,24.1,1053,726,169,24.4,30410
1704,152,43218,33.7,36.1,1696,1444,1439,33.7,30411
44,0,48125,16.3,20.0,85,76,13,-,30412
644,50,44427,15.0,26.1,554,738,164,8.7,30413
53,0,-,0.0,N,53,7,0,-,30414
2670,66,66350,11.3,28.8,3950,1980,688,9.7,30415
4630,350,56236,20.6,23.9,5380,4981,1705,28.9,30417
510,152,50214,17.3,26.3,1125,855,91,5.6,30420
1174,24,51290,19.3,29.3,1963,947,304,20.6,30421
3,0,17000,39.1,N,11,18,2,100.0,30423
717,32,59033,14.9,29.9,1177,906,79,15.6,30425
342,33,78635,4.5,25.6,753,348,37,0.0,30426
4089,250,59324,18.3,26.9,5588,3664,1321,19.2,30427
1162,38,43008,12.6,40.8,1353,1251,235,7.4,30428
104,0,41375,2.0,16.8,25,85,39,0.0,30429
2070,51,43750,19.4,33.4,2884,2309,633,36.3,30434
4074,212,45214,22.3,21.8,4549,5871,2230,29.3,30436
4336,181,46388,19.1,23.7,5164,4106,2153,21.0,30439
748,51,37500,22.6,35.8,1127,686,253,22.1,30441
2841,139,31579,29.1,23.3,3319,3683,1498,11.5,30442
1021,176,35906,27.6,33.0,1842,1241,428,38.0,30445
915,34,70833,7.5,38.2,1188,754,154,4.4,30446
6,0,-,0.0,N,6,1,0,-,30448
3,0,-,58.6,N,0,27,2,71.4,30449
920,125,53036,24.9,33.9,1176,1013,364,27.1,30450
15,0,-,0.0,N,10,7,12,-,30451
655,26,51083,21.2,23.2,899,702,250,27.7,30452
2566,231,44942,22.4,27.4,3005,2901,1545,22.5,30453
14,13,47368,9.9,N,69,414,0,26.9,30454
184,38,43583,15.1,35.4,373,279,36,16.4,30455
985,35,51083,17.0,23.0,1292,776,218,21.0,30456
1677,234,31269,31.9,32.0,2178,2679,682,39.2,30457
21509,2458,46451,29.1,21.0,32697,12590,5429,21.8,30458
0,0,-,-,-,0,0,0,-,30460
7882,568,69790,13.0,25.4,11194,5375,1780,14.6,30461
80,0,80714,45.6,12.7,73,166,15,25.0,30464
4883,387,44701,19.9,32.0,6452,4970,1341,19.2,30467
563,4,70650,10.9,18.8,850,379,103,14.2,30470
1695,176,38179,20.3,30.1,2006,1552,713,18.2,30471
1202,84,68000,14.8,35.3,1447,1095,458,26.6,30473
6795,433,51580,19.8,25.7,8885,7231,2691,24.1,30474
1122,86,40642,19.8,29.2,1130,1521,293,20.5,30477
15653,792,58777,18.3,22.6,16373,9705,7924,17.6,30501
12841,558,67046,15.3,26.1,15507,9649,6888,19.9,30504
21076,764,88691,8.0,33.0,31382,13722,4848,6.3,30506
14275,605,72119,20.7,26.7,17201,10477,5401,26.9,30507
2876,88,47420,18.6,31.2,3646,2893,1455,21.5,30510
1726,4,74115,13.2,31.1,2155,972,376,8.1,30511
9370,252,61169,11.4,23.4,13730,10908,2685,20.9,30512
4568,239,55648,10.4,24.5,6692,5913,1733,9.7,30513
896,87,72593,22.0,21.2,1111,663,414,32.3,30516
9163,256,104314,5.9,31.8,13388,4378,1689,7.0,30517
26798,819,94079,9.7,31.2,38076,13457,8328,8.9,30518
28509,971,98228,6.5,33.6,41888,13750,5182,6.1,30519
2013,71,58981,20.6,20.4,2637,1768,857,16.3,30520
2381,191,58869,6.8,20.8,3145,1634,1003,10.3,30521
220,0,71406,9.8,31.8,429,360,17,0.0,30522
5816,196,73131,9.5,30.1,8141,5572,1449,4.9,30523
3179,90,57475,13.2,24.5,4225,3560,1051,24.7,30525
2147,36,92273,5.7,33.3,3079,1219,315,6.0,30527
11013,391,66401,14.4,27.8,15836,8985,3137,20.7,30528
5586,78,62772,10.6,22.6,6762,4602,2178,8.1,30529
3865,23,59881,25.2,30.4,4222,2809,1509,37.4,30530
5361,112,54688,21.4,26.7,6386,3807,2134,20.5,30531
12211,709,65902,15.8,27.1,19708,7867,2620,16.1,30533
16149,693,84601,8.4,30.9,21935,9040,4180,8.6,30534
4214,77,50545,13.8,23.5,6066,2719,922,11.6,30535
4364,77,70080,14.4,28.0,5821,4154,1196,12.7,30536
489,38,42292,23.0,19.5,628,683,224,19.0,30537
1699,8,51789,7.7,19.1,2004,1918,386,4.0,30538
33,10,25096,48.2,N,43,114,20,55.2,30539
8372,215,71806,15.3,29.2,10603,9049,3830,15.6,30540
405,0,88922,7.5,29.9,690,846,316,0.0,30541
19961,795,88531,10.0,29.0,26980,9355,5427,14.4,30542
2439,153,74908,12.4,32.7,3570,1776,695,11.5,30543
387,6,72604,8.4,20.8,644,461,106,8.7,30545
2815,159,55076,15.1,21.0,4418,4404,1252,28.5,30546
1665,35,87386,10.4,35.4,1954,1035,471,11.8,30547
11026,288,107727,5.6,33.8,16724,6699,2438,8.4,30548
14217,559,90876,8.5,32.0,21802,8353,2999,7.4,30549
566,12,53125,12.4,42.1,1041,774,134,8.8,30552
3066,236,53786,16.8,28.4,4732,3523,1250,23.1,30553
4262,164,69292,8.7,29.7,5980,2627,1213,10.1,30554
1157,3,36875,16.2,23.9,1196,1114,418,15.1,30555
2007,170,63261,11.9,25.4,2895,2133,993,8.7,30557
1976,130,51977,13.1,32.3,2583,2064,1048,11.8,30558
2066,241,55441,10.0,26.7,2884,2216,1078,14.8,30559
1620,112,51053,18.6,34.2,2618,1819,522,33.8,30560
315,0,45938,7.1,25.0,398,325,188,20.7,30562
2930,96,78594,7.8,26.2,4145,1874,894,9.6,30563
2502,41,72985,11.3,33.7,3455,1948,709,19.6,30564
2375,160,56471,6.1,24.9,2992,1777,802,1.9,30565
4793,121,63375,14.1,25.5,5155,2674,1607,18.4,30566
2241,63,71000,11.6,31.8,3415,1157,406,10.9,30567
910,13,70511,21.8,28.8,1387,1095,241,20.3,30568
1348,68,64185,4.7,37.0,2289,1863,184,0.0,30571
283,0,60104,5.2,35.3,655,412,64,0.0,30572
55,0,-,3.5,18.0,61,59,4,-,30573
754,60,78250,10.8,28.7,1144,544,315,10.5,30575
1236,24,72500,11.6,22.1,2154,1169,423,8.5,30576
9040,584,51988,14.7,23.6,11761,9345,3404,13.8,30577
2,0,-,50.9,N,40,114,0,100.0,30581
1973,110,59224,16.9,19.3,3471,2187,556,21.2,30582
482,12,-,-,23.5,1047,32,88,-,30597
39,0,-,100.0,N,70,0,0,-,30598
11135,664,36319,41.1,20.3,14578,6706,3796,30.8,30601
412,114,-,-,14.5,1295,67,81,-,30602
21309,1232,46701,27.6,22.1,31792,9181,4347,17.6,30605
24805,967,58727,20.3,19.8,34647,12285,5180,17.9,30606
5083,359,57455,13.4,27.8,5604,3681,2038,14.3,30607
717,265,-,-,12.3,3272,56,230,-,30609
705,5,71932,13.4,33.0,1075,427,206,21.4,30619
7067,391,77833,9.8,36.2,9740,4469,2464,10.1,30620
2842,150,109259,3.1,24.2,5037,1292,247,1.7,30621
6112,77,128571,3.4,27.0,9172,2145,1347,3.1,30622
49,0,-,3.2,14.3,110,16,0,0.0,30623
1859,199,68289,10.3,30.8,2038,1396,654,10.9,30624
1171,89,80063,4.0,28.3,1927,682,154,0.0,30625
1469,65,70571,14.9,32.7,1748,773,536,4.2,30627
2796,293,62035,16.5,25.4,3603,2519,1097,26.7,30628
2070,141,50733,22.0,29.0,2587,2123,531,20.2,30629
956,9,39948,16.4,35.1,1362,854,212,18.0,30630
717,41,46127,21.7,28.6,782,930,254,39.1,30631
3534,261,48815,21.8,32.7,4309,3075,1575,33.0,30633
962,30,48314,6.2,21.1,1184,935,266,4.2,30634
6380,443,44933,21.6,23.8,8014,7293,1616,27.7,30635
24,0,-,0.0,N,4,21,12,0.0,30639
778,38,66103,13.4,27.8,1204,563,242,7.3,30641
5511,387,83592,13.2,26.8,8599,6291,2382,19.6,30642
6727,385,60331,10.5,23.6,10767,6004,1257,17.1,30643
3508,201,60545,18.0,23.7,4701,3506,1075,15.2,30646
1258,96,68911,15.5,36.8,1825,1556,189,22.9,30648
6648,152,80276,7.8,23.5,9800,4326,1263,6.8,30650
11483,761,65622,23.9,30.1,16183,11335,3386,24.1,30655
9122,656,86976,9.5,33.0,12061,5226,2231,12.7,30656
475,35,85417,20.7,38.6,607,370,203,26.7,30660
3795,190,54070,16.2,29.3,4777,3048,1313,24.3,30662
1452,39,63000,18.1,32.0,2021,1190,328,28.4,30663
6,0,-,0.0,N,6,1,0,-,30664
74,0,20577,34.2,24.3,92,105,12,39.1,30665
4936,130,81150,9.4,29.0,7600,3090,913,11.0,30666
377,6,47941,2.3,28.5,526,312,55,3.4,30667
778,35,53417,13.5,36.8,1499,1045,546,17.7,30668
1263,31,51818,13.3,28.3,1290,1341,770,15.8,30669
2788,51,51186,16.5,27.0,3245,2402,1110,28.9,30673
10254,394,101224,5.0,26.2,16263,5485,1393,5.3,30677
448,2,49224,5.0,40.7,671,607,221,0.8,30678
23566,889,74081,9.7,33.2,28771,14698,7258,11.8,30680
3758,82,71351,10.9,25.7,4929,3081,1150,18.7,30683
20098,566,58209,13.5,23.0,25593,12802,7207,15.9,30701
14877,868,61990,12.5,25.6,20254,11921,4506,13.8,30705
8834,477,63250,5.4,30.2,11664,5783,1885,3.5,30707
170,0,55521,9.4,28.4,121,178,43,17.5,30708
3277,143,68227,8.6,26.5,4638,2293,895,6.4,30710
1525,227,62237,16.1,30.0,2190,1120,516,14.2,30711
12492,688,64034,13.3,17.6,15756,7916,4565,15.8,30720
24510,1591,51775,15.9,20.7,28995,17984,10631,20.3,30721
33,0,-,20.4,N,38,5,11,-,30724
2425,41,68056,11.7,23.7,3233,1811,500,8.0,30725
0,0,-,-,-,0,0,0,-,30726
7605,463,46702,17.9,28.8,9630,8129,2667,24.1,30728
680,16,46603,11.8,24.4,813,898,265,16.0,30730
886,148,45909,20.0,28.4,1489,1037,191,32.1,30731
838,3,51893,23.4,22.0,1262,932,422,18.0,30733
1279,36,52917,18.2,28.9,1386,1347,661,23.4,30734
2716,221,56791,10.4,24.9,4023,2574,807,2.8,30735
21570,647,81445,6.0,25.0,31559,13404,3883,7.6,30736
1471,27,53228,6.8,31.4,2121,1314,429,8.2,30738
3309,272,70302,8.5,28.0,4619,2620,513,11.5,30739
3628,325,76088,9.3,25.8,4918,2684,1246,2.4,30740
12714,689,47850,19.2,26.4,15502,12077,4667,28.2,30741
3236,211,44294,11.6,20.2,4965,2963,920,18.8,30742
541,0,80769,13.9,22.9,999,551,75,17.0,30746
5542,220,42820,18.5,29.9,7280,7906,1552,28.1,30747
2138,125,99150,1.8,19.8,3694,673,447,1.3,30750
19,0,-,100.0,N,35,66,0,100.0,30751
4119,175,55083,8.9,26.8,5911,3032,1196,8.5,30752
2991,85,47017,21.3,25.9,3579,2727,1280,26.7,30753
5025,434,69993,11.3,28.4,7024,3354,2007,15.9,30755
4,0,14306,9.1,N,7,18,4,0.0,30756
490,140,64561,3.3,32.9,1191,912,144,0.0,30757
2588,77,82853,13.3,28.4,4632,2365,296,26.7,30802
448,4,54630,11.9,30.9,619,339,173,20.5,30803
1172,75,49167,20.3,37.4,1460,1272,407,29.9,30805
98,12,62895,4.1,20.5,189,48,5,0.0,30807
1777,10,49964,21.3,23.9,1925,2030,671,35.8,30808
24110,1486,125020,5.3,27.4,42348,13188,3253,6.5,30809
872,14,66484,15.9,37.0,925,997,251,16.4,30810
10,0,-,55.9,N,15,14,10,-,30812
22029,1016,81133,7.2,28.2,35399,12166,4618,9.7,30813
4780,378,72977,7.7,26.9,7809,2877,892,9.3,30814
18836,1758,62081,14.2,25.8,27146,17704,4277,16.9,30815
897,38,33992,24.0,30.7,1273,865,217,44.0,30816
3214,126,48684,19.5,30.2,4300,3555,1046,30.9,30817
240,0,-,14.9,N,318,152,71,0.0,30818
330,7,42250,32.9,33.2,441,470,82,28.0,30820
337,2,41284,36.3,34.5,486,569,48,54.8,30821
0,0,-,-,-,0,0,0,-,30822
764,16,55170,20.5,30.8,699,606,350,29.4,30823
7646,378,55540,15.0,22.1,9730,7696,1700,26.4,30824
1507,165,46324,19.7,26.7,2071,1689,321,26.7,30828
6266,373,52202,17.2,23.9,8521,5629,1340,26.3,30830
1348,130,42361,22.4,22.5,1406,1884,869,31.7,30833
5252,845,22282,41.1,22.6,5951,9863,2272,59.6,30901
12449,758,41189,24.7,19.2,13712,10160,3801,34.8,30904
1021,79,69511,11.1,10.3,2597,460,285,10.9,30905
25448,2718,44271,24.6,22.9,30828,28301,8411,33.8,30906
23521,1288,77831,8.9,22.0,34942,13865,4876,10.8,30907
20206,1397,64647,13.9,19.5,29616,14985,3803,13.3,30909
0,0,-,-,-,0,0,0,-,30912
883,97,39258,35.5,37.5,1349,1264,359,40.9,31001
1375,122,57781,14.5,30.6,1484,1152,556,10.8,31002
22,2,37083,0.0,N,84,70,0,0.0,31003
0,0,-,-,-,0,0,0,-,31004
9749,321,99722,5.9,21.2,16881,5119,1453,6.1,31005
1764,149,42886,24.5,25.6,1960,2290,607,27.8,31006
338,17,48603,11.6,26.0,417,444,76,10.8,31007
9558,681,79957,12.1,23.7,14045,6945,2421,17.1,31008
591,56,47453,22.0,39.6,707,577,333,14.2,31009
227,1,68625,13.3,20.0,376,400,91,15.0,31011
433,5,65313,31.5,37.1,591,418,175,40.0,31012
5209,364,55207,16.0,25.3,8652,5211,1172,22.7,31014
8036,746,45578,24.2,20.5,8682,8654,3051,34.8,31015
886,2,52500,9.3,31.2,945,1109,231,4.2,31016
549,4,60017,11.1,27.6,745,747,187,8.6,31017
549,17,40644,12.3,27.5,576,806,152,12.8,31018
1394,65,53571,16.9,29.4,1989,946,353,21.5,31019
682,25,37298,14.1,37.2,950,759,237,1.9,31020
10503,665,46258,28.1,22.2,15382,11864,3005,33.3,31021
772,22,48889,16.4,22.7,1512,491,113,20.8,31022
5809,160,45084,24.0,28.4,8418,5618,1926,17.9,31023
8757,305,60102,16.6,32.6,12618,9654,2596,21.4,31024
712,35,135000,2.7,30.4,1084,284,67,0.0,31025
4695,275,46020,18.5,28.0,5715,4131,2209,26.1,31027
2435,66,72265,15.7,25.1,4282,1931,1037,16.0,31028
7835,345,70177,16.5,29.2,10966,5154,2066,17.2,31029
7327,508,54322,23.6,22.7,10310,7152,2357,26.9,31030
2682,174,47500,21.7,25.9,3843,2734,746,25.1,31031
6572,333,69741,13.9,30.4,9467,5899,1192,15.7,31032
853,39,73750,10.3,46.8,1630,1018,210,17.6,31033
25,0,-,24.0,N,0,51,49,0.0,31034
568,13,46875,20.9,21.6,583,432,179,45.2,31035
3996,131,43665,19.8,27.4,5822,4827,686,37.7,31036
1202,19,51625,14.5,17.8,1173,990,477,0.0,31037
415,0,66406,9.2,47.2,590,482,79,0.0,31038
0,0,-,-,-,0,0,0,-,31039
224,47,24539,56.0,24.2,201,500,101,67.6,31041
538,35,33806,8.9,27.3,957,586,60,7.6,31042
827,50,33558,26.1,22.3,1612,1140,275,35.2,31044
23,0,-,0.0,N,0,11,23,-,31045
2074,75,84792,13.7,24.9,2624,960,489,18.7,31046
9000,421,112738,6.0,25.8,16499,3835,586,6.2,31047
661,68,55952,21.8,40.2,835,690,326,21.0,31049
283,67,46789,4.5,31.8,264,424,281,25.0,31050
29,6,24643,40.9,N,28,51,44,53.8,31051
4014,103,76509,8.5,28.7,6219,3385,611,9.2,31052
606,22,67692,14.6,25.2,791,382,194,22.0,31054
1803,10,38083,44.9,21.9,2454,3018,484,50.9,31055
555,71,23935,29.8,29.4,623,755,304,56.0,31057
607,8,34773,36.0,35.9,763,961,189,56.5,31058
630,37,45000,20.5,46.0,835,906,209,7.9,31060
16202,1226,54391,23.3,26.6,26195,12973,4764,24.0,31061
18,0,-,42.2,N,10,0,35,-,31062
1781,145,48184,15.1,20.4,1628,1926,1264,9.9,31063
4320,298,53006,13.9,31.8,5853,3851,1039,10.1,31064
413,22,59830,13.9,28.4,915,614,78,5.1,31065
590,59,78537,5.1,34.6,872,307,153,6.8,31066
106,11,72500,5.7,23.0,172,93,11,33.3,31067
773,78,23946,35.5,25.0,908,1706,614,41.1,31068
10268,299,66485,10.5,22.6,15200,6858,2177,13.9,31069
410,9,80625,21.1,21.0,416,385,113,40.5,31070
496,44,39875,14.1,26.4,633,522,202,8.0,31071
469,14,61713,8.1,26.9,598,551,238,8.7,31072
930,22,43455,32.1,41.1,1464,1411,275,34.2,31075
1019,75,40560,25.6,37.5,1595,1242,319,8.5,31076
497,6,35078,10.4,36.1,381,348,371,39.3,31077
1030,64,25682,31.8,36.2,1427,1468,338,50.3,31078
1354,37,49000,19.2,22.6,1621,1036,460,18.9,31079
4,0,45625,0.0,N,31,30,0,-,31081
4130,229,47449,16.4,20.8,5395,4525,1359,20.2,31082
46,0,46250,13.6,40.3,53,198,32,5.9,31083
0,0,-,-,-,0,0,0,-,31084
482,12,42639,16.3,42.4,554,649,139,31.7,31085
2547,168,29970,28.4,37.4,4017,3538,815,38.2,31087
27889,1570,80716,8.4,21.9,42185,17265,5969,8.2,31088
1957,64,40217,15.0,26.8,1994,1769,643,12.9,31089
442,23,65221,12.8,25.7,651,485,203,7.6,31090
1336,87,72321,9.9,18.9,1574,899,375,6.0,31091
1903,199,52665,27.3,24.0,2563,2175,1032,46.4,31092
10728,927,45619,18.2,23.7,14188,10878,4412,27.0,31093
296,0,38672,19.7,33.0,541,439,165,28.6,31094
2440,168,43578,25.2,26.2,3351,3002,618,23.5,31096
572,2,63808,7.2,28.6,768,570,178,1.9,31097
1008,61,84444,7.5,19.7,1946,614,150,13.5,31098
2717,330,21642,42.3,15.7,3686,2835,952,44.4,31201
12324,1387,40228,32.5,21.6,14190,14738,6176,40.7,31204
8796,1246,28915,39.3,22.2,8969,14122,4640,52.4,31206
695,58,-,-,10.0,1417,106,135,-,31207
16568,685,76214,15.1,21.0,24068,11183,2754,20.9,31210
6263,340,47560,25.7,22.2,8040,6853,1704,28.0,31211
0,0,-,-,-,0,0,0,-,31213
7326,343,67073,11.0,22.5,11165,5024,2289,13.0,31216
6080,403,41145,28.8,23.5,7865,8568,2474,38.3,31217
7932,576,86141,5.3,24.0,11957,5258,1037,5.8,31220
2030,59,46618,21.8,25.0,2351,1583,798,28.7,31301
3302,492,62773,14.8,25.7,4261,3941,1203,21.2,31302
775,0,-,5.2,46.7,1598,847,154,15.6,31303
1898,87,42799,16.1,25.7,2678,2600,687,28.4,31305
936,0,97857,0.0,21.0,1386,286,51,0.0,31307
3486,331,62500,13.5,37.2,5432,2916,1171,6.8,31308
241,0,49844,19.1,25.9,298,366,105,19.4,31309
11145,662,92114,6.1,31.6,18318,5903,2441,4.5,31312
16365,1589,55579,15.0,24.6,26459,13649,4300,22.5,31313
15,0,-,-,6.2,0,0,0,-,31314
1528,239,48538,15.2,15.4,5259,545,551,18.9,31315
4741,232,59841,15.1,32.6,7810,4118,1318,6.7,31316
116,0,58125,5.1,N,359,189,50,0.0,31318
4469,345,65306,14.2,31.5,6159,3702,1130,21.4,31320
3397,164,68689,11.0,38.2,4385,2885,1020,13.6,31321
14984,834,90019,5.7,24.3,20544,6543,2963,3.2,31322
509,132,44167,17.2,21.9,882,815,146,6.1,31323
15575,703,104411,6.1,32.3,26865,7080,2231,6.9,31324
11938,515,76960,5.5,29.6,18376,5146,2086,4.2,31326
26,0,-,0.0,N,0,0,26,-,31327
1344,59,99729,4.1,28.3,1912,1327,414,4.3,31328
4443,98,62051,8.3,25.9,7083,2195,571,5.2,31329
2570,108,54543,24.3,35.4,3636,2644,847,25.5,31331
41,0,-,57.8,N,83,112,0,-,31333
9740,943,49881,34.1,16.4,12289,7040,2669,42.7,31401
15413,1271,45872,21.6,20.9,16034,13673,5149,29.0,31404
16330,1528,54197,17.4,19.1,21988,13965,5108,20.6,31405
17320,709,62698,13.5,21.4,22023,10766,4732,13.2,31406
11815,727,77270,9.7,26.5,15830,4489,2512,13.8,31407
4834,497,46635,11.7,18.1,4476,3508,2388,14.4,31408
0,0,-,-,9.2,0,0,0,-,31409
11908,433,89316,4.4,24.9,18848,5510,1977,2.9,31410
2782,203,119670,2.4,26.3,7299,5102,186,0.0,31411
5032,775,35753,26.3,22.2,4819,5747,2493,38.8,31415
29267,1600,66078,11.2,24.1,38394,17852,8097,13.5,31419
0,0,-,0.0,-,22,22,0,-,31421
4726,208,38633,28.8,17.8,6142,6463,2348,35.4,31501
8415,403,50559,20.4,22.4,9445,9156,3626,24.3,31503
3583,117,44438,20.4,21.7,4484,3516,1461,19.1,31510
1134,54,72500,19.1,13.3,1548,753,287,14.5,31512
6305,235,42244,25.5,21.4,8188,6879,2253,27.9,31513
6854,178,56825,14.0,25.9,9117,5877,1993,19.5,31516
402,0,48807,17.7,22.8,412,229,222,40.0,31518
1521,0,45938,17.0,23.8,2109,1312,515,23.1,31519
8903,693,35181,31.9,19.0,8329,10125,5131,47.3,31520
7543,195,99738,4.9,17.4,12919,7662,723,6.0,31522
6955,197,86178,11.7,22.1,10312,4428,1497,11.0,31523
0,0,-,-,-,0,0,0,-,31524
14146,624,64856,14.4,19.4,18967,9875,4354,18.3,31525
243,0,72689,8.1,16.9,637,506,134,-,31527
161,4,31053,25.0,32.6,234,370,45,26.3,31532
7025,262,45223,17.8,16.4,7948,6934,3219,19.6,31533
5259,383,49379,25.9,19.1,5937,4634,2449,31.9,31535
