hs_incomp_25_plus,hs_grad_25_plus,bach_grad_25_plus,perc_bach_grad_and_above,zip
2700,8642,4099,21.1,769
2207,8489,3428,18.1,771
1644,5587,1269,11.5,772
1366,4435,1893,18.6,773
118,373,87,10.1,775
1991,7834,4623,22.6,777
2640,7203,7077,33.1,778
646,2022,1968,34.0,780
1559,3793,1184,12.9,782
2462,6882,2716,14.8,783
2798,10005,4304,19.1,784
38,132,0,0.0,786
3130,10430,5677,23.6,791
2219,5684,2914,18.9,794
3362,9059,4940,21.3,795
534,885,1093,37.4,901
0,0,16,87.7,906
1114,2250,3478,47.9,907
303,907,638,29.1,909
330,991,1696,49.7,911
299,997,894,32.3,912
618,1353,467,19.2,913
2667,6209,1623,10.7,915
1595,3204,1975,21.2,917
689,1979,2853,47.8,918
1034,2833,2820,29.7,920
2260,6152,4884,26.8,921
2245,4489,2487,20.2,923
3308,8657,6124,25.5,924
592,826,738,26.2,925
4009,13499,19003,43.6,926
331,1587,3428,56.4,927
0,0,0,100.0,934
67,241,54,7.6,936
4389,15234,9969,24.1,949
0,0,0,-,950
0,8,0,0.0,951
656,1978,680,13.4,952
3541,11549,10915,30.7,953
4783,12852,9325,23.1,956
2362,7094,5418,24.8,957
2224,7080,8085,33.8,959
461,638,31,1.9,960
1608,4295,5598,35.2,961
1376,4081,1643,16.2,962
730,2148,439,9.3,965
260,1113,4225,63.8,966
68,338,1163,68.4,968
912,3968,10618,59.5,969
2290,4701,3450,23.5,971
2682,9710,10610,35.2,976
597,2060,3633,47.7,979
808,2875,1901,24.5,982
1750,7227,5060,26.2,983
1662,6861,3753,21.6,985
2734,9526,9554,32.5,987
788,3802,2218,28.0,1001
286,1636,3230,68.0,1002
30,12,23,24.5,1003
101,1405,483,24.0,1005
553,2305,2254,42.0,1007
38,298,149,27.9,1008
33,96,47,17.1,1009
132,518,685,41.6,1010
65,465,124,17.8,1011
11,114,90,41.0,1012
1805,5807,1543,16.0,1013
1823,8588,2609,17.4,1020
86,571,286,27.5,1022
19,270,169,37.4,1026
507,4380,2982,33.4,1027
367,2927,2546,41.2,1028
30,207,85,22.6,1029
365,2542,1518,29.1,1030
78,436,141,20.7,1031
26,115,93,43.2,1032
170,1420,806,34.1,1033
74,545,315,30.1,1034
143,1089,1074,46.4,1035
130,1037,803,37.9,1036
14,155,90,40.6,1037
11,762,482,38.6,1038
26,129,234,54.7,1039
3163,7504,3842,23.4,1040
114,612,174,18.5,1050
118,349,285,41.1,1053
67,207,368,62.5,1054
1369,5477,2131,20.8,1056
412,2269,1071,27.7,1057
217,1580,2482,60.3,1060
338,1338,1934,56.9,1062
0,0,0,0.0,1063
0,0,0,100.0,1066
72,334,278,37.5,1068
538,2265,981,24.5,1069
17,101,95,44.7,1070
40,388,213,29.9,1071
37,155,249,62.9,1072
315,1268,764,29.8,1073
25,59,63,36.8,1074
646,2504,2411,39.3,1075
385,2021,1120,33.5,1077
25,130,137,29.2,1079
145,816,210,15.6,1080
49,538,171,18.5,1081
513,2858,1086,21.6,1082
172,835,305,15.0,1083
3,34,37,62.3,1084
1426,7686,5843,32.7,1085
0,0,8,50.0,1086
36,174,71,36.0,1088
1397,5687,3739,29.6,1089
97,260,231,24.9,1092
15,51,78,59.0,1093
6,101,36,23.9,1094
411,2382,2644,43.4,1095
106,558,416,38.5,1096
0,10,0,0.0,1097
69,251,180,37.6,1098
325,208,139,20.3,1103
1948,5467,1272,12.5,1104
1327,2330,344,8.4,1105
271,1356,3117,65.7,1106
1381,1492,393,9.3,1107
2226,4586,1779,20.6,1108
2160,5798,1493,14.2,1109
680,2791,1878,29.4,1118
1054,2513,1083,20.5,1119
56,641,325,26.6,1128
421,1491,672,23.8,1129
616,1846,515,15.3,1151
0,0,0,-,1199
2067,10885,5158,26.4,1201
386,2525,949,22.2,1220
63,215,157,32.8,1222
118,616,322,33.3,1223
0,31,0,18.6,1224
121,937,306,17.7,1225
168,1587,932,29.6,1226
0,27,32,41.3,1229
334,1656,1257,42.3,1230
128,820,421,29.4,1235
13,193,244,59.3,1236
121,672,321,31.7,1237
240,1136,1059,39.1,1238
94,770,836,49.9,1240
0,98,51,28.1,1242
0,129,40,24.2,1243
0,23,34,48.6,1244
15,214,196,47.3,1245
1136,3966,1575,23.1,1247
27,152,80,28.6,1253
23,139,224,51.1,1254
75,199,121,35.8,1255
60,249,48,16.5,1256
116,536,289,33.2,1257
1,72,116,52.9,1258
31,110,108,46.0,1259
95,74,19,8.1,1260
22,309,152,35.6,1262
2,43,19,43.8,1264
23,209,293,50.4,1266
208,703,1032,60.6,1267
20,136,140,41.3,1270
797,3724,2154,31.1,1301
20,254,292,46.7,1330
855,3675,1131,17.0,1331
93,662,350,29.1,1337
5,38,22,31.0,1338
53,326,162,32.3,1339
82,428,177,26.5,1340
19,198,332,55.1,1341
16,124,341,68.0,1342
2,23,2,23.9,1343
55,463,140,17.6,1344
11,130,67,34.7,1346
0,43,0,20.6,1347
46,275,186,28.2,1349
1,44,13,18.3,1350
38,513,378,35.6,1351
32,313,318,46.3,1354
18,183,153,41.1,1355
98,572,402,36.7,1360
567,2099,529,15.1,1364
16,242,172,39.6,1366
44,125,79,27.8,1367
73,399,78,15.0,1368
145,734,728,38.0,1370
92,713,761,39.1,1373
123,290,557,61.2,1375
489,1146,609,24.3,1376
42,153,129,34.3,1378
30,176,161,45.1,1379
2671,8579,3659,20.7,1420
123,1099,1235,41.3,1430
105,849,332,24.3,1431
184,1687,1159,36.3,1432
93,471,210,25.9,1434
213,1037,208,16.1,1436
0,192,1,11.6,1438
1378,5310,1457,16.4,1440
53,1033,2760,66.7,1450
30,271,1126,75.5,1451
147,988,488,27.8,1452
2408,9347,5232,27.0,1453
83,1252,2246,58.8,1460
437,2134,1794,35.3,1462
362,2276,1958,36.8,1463
546,2203,995,23.9,1464
0,8,106,88.7,1467
181,1112,328,15.2,1468
120,1656,1077,32.1,1469
234,1022,1451,42.7,1473
49,400,312,43.6,1474
549,2651,915,19.8,1475
592,3599,2621,36.4,1501
73,528,655,48.6,1503
397,2064,1161,27.6,1504
103,556,1038,53.5,1505
129,884,545,31.1,1506
358,2937,1886,31.9,1507
692,2883,2245,33.9,1510
62,622,367,29.9,1515
98,1523,1498,36.5,1516
29,632,597,46.2,1518
32,782,1541,56.0,1519
395,1984,3049,52.1,1520
83,584,369,32.1,1521
34,516,518,50.2,1522
392,1333,1133,34.3,1523
275,1642,863,27.4,1524
0,53,13,55.1,1525
661,3232,1952,31.7,1527
168,685,372,25.9,1529
42,245,176,35.6,1531
269,1775,2985,53.4,1532
200,1498,882,36.8,1534
198,1238,489,25.8,1535
113,1262,1336,47.5,1536
161,584,350,27.6,1537
317,2763,1665,28.2,1540
9,435,774,61.0,1541
68,525,215,21.5,1542
30,1574,1586,44.3,1543
672,4386,6702,54.3,1545
1211,4170,1171,16.3,1550
169,683,815,47.2,1560
0,27,83,67.5,1561
644,3091,1332,24.4,1562
227,1255,1582,46.6,1564
110,849,1257,44.7,1566
167,1076,1450,46.2,1568
192,2881,2148,35.2,1569
1258,4317,1841,22.4,1570
412,2266,1482,29.9,1571
252,1901,4835,64.3,1581
389,1553,1154,33.0,1583
241,1453,642,29.5,1585
485,1799,1349,30.3,1588
197,1561,1539,42.7,1590
932,3609,3984,45.6,1602
1477,4483,1727,20.6,1603
1696,8033,4601,27.1,1604
1671,5422,2877,26.1,1605
712,3675,3442,37.4,1606
578,2066,1349,28.6,1607
227,561,252,19.0,1608
1010,2347,2408,39.8,1609
1864,4948,1181,14.0,1610
53,592,346,24.2,1611
66,373,798,51.7,1612
493,4693,7910,57.2,1701
2196,6726,5839,37.4,1702
0,0,113,91.5,1718
10,294,1162,76.4,1719
196,1072,4778,75.7,1720
250,2091,3809,59.2,1721
162,968,2773,66.8,1730
2,47,278,54.4,1731
24,522,1119,65.8,1740
23,194,1296,83.3,1741
556,1837,4167,68.1,1742
0,69,68,55.1,1745
210,1265,3429,60.0,1746
164,935,1271,40.2,1747
88,1412,3856,65.6,1748
589,3866,3340,36.5,1749
1321,8131,6272,37.9,1752
186,1944,2098,49.8,1754
74,759,1094,47.5,1756
812,5519,4589,35.7,1757
406,3163,8625,69.1,1760
20,214,1079,81.6,1770
58,765,2458,70.8,1772
49,208,1194,82.3,1773
1,744,1506,65.1,1775
74,839,4396,78.7,1776
86,556,3288,82.1,1778
1142,9353,6703,37.4,1801
481,4244,4837,47.1,1803
256,2463,7413,71.9,1810
974,7517,4755,32.0,1821
434,3827,5478,52.5,1824
1182,7756,3588,24.9,1826
32,452,686,56.0,1827
1322,5472,3147,26.3,1830
1289,4623,2827,27.5,1832
133,1274,1607,48.2,1833
136,1289,1047,34.0,1834
243,2152,2067,35.5,1835
363,931,281,12.4,1840
3661,10073,1846,8.9,1841
1600,4874,1494,15.5,1843
1727,10327,6095,28.9,1844
423,3478,6214,58.5,1845
1086,3861,1293,19.8,1850
2165,6295,2563,20.2,1851
2045,7090,3776,26.0,1852
1843,6133,1981,19.5,1854
98,1068,1169,44.9,1860
460,2673,1522,30.8,1862
251,1752,1718,45.1,1863
253,2604,3713,51.0,1864
368,2975,5584,58.0,1867
877,7135,4870,32.5,1876
236,2067,2537,44.5,1879
746,4824,5530,46.9,1880
149,1754,4884,67.7,1886
407,4834,3269,37.1,1887
234,1627,4317,72.1,1890
97,277,123,20.9,1901
2514,9156,3402,17.3,1902
473,4181,2420,29.7,1904
1356,5561,1905,15.1,1905
1135,7377,3399,24.9,1906
250,1754,2854,55.7,1907
32,643,693,49.2,1908
583,2904,3203,42.8,1913
1136,6460,7865,45.8,1915
105,862,2119,61.6,1921
13,192,846,58.9,1922
695,4702,5266,41.3,1923
41,593,770,51.1,1929
1581,6387,4697,34.4,1930
12,34,14,20.1,1937
277,2007,2749,49.9,1938
164,1897,2805,50.9,1940
109,640,1207,60.6,1944
180,1571,5125,68.3,1945
388,2032,1546,37.2,1949
264,2052,4562,59.9,1950
118,369,961,60.8,1951
430,1932,1224,29.1,1952
2062,12857,7146,29.1,1960
116,1366,1456,47.9,1966
185,1441,996,37.4,1969
1285,7397,6974,38.1,1970
47,577,1944,66.1,1982
98,778,1311,59.0,1983
18,409,1008,67.5,1984
66,434,998,57.6,1985
500,4055,2221,28.2,2019
277,2642,5296,54.2,2021
140,650,2274,67.7,2025
637,4276,4953,47.1,2026
20,153,1498,84.5,2030
93,707,742,47.2,2032
461,2442,4072,47.4,2035
533,4122,7058,54.2,2038
278,2188,5807,67.6,2043
205,2267,2139,41.9,2045
0,99,0,0.0,2047
328,3100,4795,52.5,2048
638,3499,5527,45.5,2050
148,967,2843,69.4,2052
225,1612,2961,54.1,2053
123,1341,1740,48.9,2054
478,1608,2557,51.5,2056
157,1372,2576,58.7,2061
613,5400,5918,43.8,2062
232,1994,4444,56.7,2066
121,1038,4132,73.4,2067
151,265,244,25.9,2071
1071,5372,4489,34.8,2072
348,2466,4444,53.1,2081
181,1352,3685,69.2,2090
148,1660,2397,49.5,2093
19,138,1200,80.1,2108
317,202,1299,69.5,2109
25,28,681,87.0,2110
641,835,1414,53.0,2111
138,463,3124,77.5,2113
263,486,3730,81.7,2114
414,1417,3358,63.6,2115
486,1139,5543,76.4,2116
1425,2805,5190,57.1,2118
1913,4805,2803,24.0,2119
545,1478,1424,41.4,2120
2293,5662,1526,13.4,2121
1787,5327,2628,22.1,2122
3814,11039,5483,23.5,2124
2036,6135,5206,33.4,2125
2166,6550,2018,15.6,2126
1644,5681,11118,56.5,2127
2790,9744,4140,20.5,2128
521,2147,4407,62.0,2129
1105,4216,8552,64.2,2130
1196,5620,4779,41.2,2131
718,4472,5718,53.7,2132
677,1908,4075,57.5,2134
1063,3959,9670,61.9,2135
1406,6623,3248,25.1,2136
353,1368,6618,83.6,2138
948,2173,7270,73.4,2139
456,1744,3615,69.5,2140
441,1554,2833,65.4,2141
8,35,629,91.9,2142
977,2792,6419,64.5,2143
728,2769,6319,69.6,2144
1394,5026,4030,36.8,2145
2366,12857,7861,32.8,2148
2804,11187,3522,16.8,2149
2955,7890,2441,16.9,2150
2929,15127,5220,19.5,2151
522,3981,3109,34.8,2152
2003,10252,9818,44.8,2155
0,8,909,97.4,2163
2220,11215,10589,39.2,2169
865,3567,3700,39.7,2170
664,3016,3704,45.0,2171
880,3575,6200,53.0,2176
670,4300,4000,40.0,2180
950,7565,6119,38.5,2184
453,2726,5329,61.9,2186
407,3229,2684,33.3,2188
496,3232,2254,30.2,2189
414,3799,2831,34.3,2190
310,1893,1346,32.4,2191
0,76,514,86.6,2199
0,0,0,-,2203
0,72,850,82.3,2210
133,514,2824,78.5,2215
3619,12971,4714,17.6,2301
2125,8142,2863,18.0,2302
250,1177,590,25.9,2322
925,5104,3706,33.0,2324
651,2977,1290,21.0,2330
135,1302,4069,65.3,2332
307,3418,1700,25.3,2333
81,2027,791,25.1,2338
176,1879,3168,49.7,2339
284,2140,1501,31.1,2341
205,2765,1595,27.0,2343
733,5219,3292,29.7,2346
372,2375,1608,33.6,2347
208,3312,2664,31.3,2351
152,1497,2818,52.5,2356
0,0,6,40.6,2357
503,3723,2701,32.7,2359
1428,12131,9094,35.1,2360
330,2660,2202,39.2,2364
28,67,6,3.4,2366
117,689,408,30.7,2367
1412,6669,4836,30.5,2368
478,4779,2143,24.6,2370
162,1660,1896,43.0,2375
264,1611,957,31.4,2379
519,3334,1912,27.0,2382
185,900,2486,76.1,2420
254,918,3345,78.6,2421
148,1350,3509,77.0,2445
366,1184,6408,83.1,2446
602,3161,3909,49.2,2451
460,2017,2421,51.3,2452
1031,4788,5404,47.2,2453
0,0,0,0.0,2457
143,1228,2784,71.2,2458
94,426,3649,84.8,2459
98,742,1596,72.3,2460
68,357,1544,83.9,2461
15,112,294,77.2,2462
47,334,743,64.8,2464
121,1172,2016,70.1,2465
126,659,1489,73.1,2466
125,911,3165,78.0,2467
19,261,1030,84.4,2468
682,4503,7887,59.6,2472
434,2728,6365,66.9,2474
161,1756,3674,68.6,2476
232,1598,5150,73.3,2478
64,514,3022,85.2,2481
115,398,2310,81.3,2482
229,1038,4352,76.3,2492
76,493,2301,83.0,2493
92,1014,2106,72.2,2494
267,2633,1668,34.0,2532
28,256,90,28.4,2534
7,205,403,54.4,2535
733,4363,2963,35.4,2536
85,868,1294,49.4,2537
135,975,182,14.0,2538
567,892,441,25.8,2539
168,1477,1624,51.3,2540
18,101,75,23.0,2542
8,41,150,79.2,2543
0,48,80,42.3,2553
293,1909,1966,44.0,2554
21,367,552,51.4,2556
50,604,802,44.2,2557
0,526,65,8.9,2558
8,702,727,37.6,2559
0,115,117,43.6,2561
32,876,194,24.4,2562
134,1653,1839,42.9,2563
0,27,31,27.2,2564
84,815,917,40.1,2568
554,2599,1167,23.3,2571
21,426,624,49.7,2575
190,1274,369,17.3,2576
0,0,0,100.0,2584
828,3677,1293,20.7,2601
26,163,456,55.2,2630
140,1579,2339,50.4,2631
161,1867,2043,39.3,2632
42,583,913,50.4,2633
12,486,765,52.7,2635
15,0,0,47.8,2637
89,615,731,45.4,2638
81,703,419,34.7,2639
0,27,69,58.3,2641
135,920,1028,45.7,2642
0,0,0,0.0,2643
37,723,544,30.2,2644
357,1778,1701,39.8,2645
1,273,405,56.3,2646
0,9,27,69.9,2647
115,1201,1241,42.0,2648
396,2663,2384,36.2,2649
12,230,347,54.3,2650
0,0,27,100.0,2651
46,165,168,51.0,2652
32,1037,1420,50.3,2653
39,663,869,50.8,2655
146,459,728,50.2,2657
13,118,201,46.6,2659
228,1394,1159,34.1,2660
13,10,0,38.1,2663
461,2019,1406,31.0,2664
25,142,234,50.1,2666
109,502,629,52.5,2667
69,560,598,45.3,2668
0,55,28,30.9,2669
26,319,294,41.1,2670
50,110,198,48.5,2671
0,0,0,88.6,2672
495,1829,1067,26.1,2673
123,1288,1155,41.3,2675
328,988,614,30.1,2702
2175,8564,6668,31.1,2703
0,6,10,53.4,2713
83,720,466,33.2,2715
156,1205,509,22.5,2717
416,1466,744,25.1,2718
1027,3721,2066,26.0,2719
2223,7321,2873,20.0,2720
2749,5678,1242,9.6,2721
1409,3448,751,9.9,2723
1768,4045,1032,11.1,2724
232,454,239,19.2,2725
989,3458,1902,26.8,2726
110,809,936,50.3,2738
119,1020,1140,47.9,2739
3036,8930,3494,17.9,2740
766,2545,1224,23.1,2743
875,2296,727,14.5,2744
1638,6211,2072,17.9,2745
1565,3264,549,7.6,2746
1177,3967,2221,25.5,2747
699,2320,1520,34.7,2748
698,4435,4365,40.4,2760
220,1626,1813,42.4,2762
13,165,320,48.4,2763
130,1185,414,24.1,2764
437,3311,2741,36.6,2766
487,3073,2165,35.1,2767
268,2072,1666,37.4,2769
164,951,926,40.7,2770
473,3037,2196,32.9,2771
698,3821,1745,23.8,2777
273,1302,739,28.0,2779
3377,12274,4313,17.9,2780
793,3698,2087,30.2,2790
7,0,64,91.0,2791
0,218,125,20.1,2802
67,688,229,24.7,2804
315,1310,3438,67.2,2806
17,142,267,55.2,2807
258,539,295,25.5,2808
1008,3825,3278,37.0,2809
40,112,313,56.1,2812
250,1649,1397,38.3,2813
379,1555,1025,28.5,2814
0,17,44,83.5,2815
1507,7701,3749,25.2,2816
136,1218,797,35.7,2817
323,2351,3984,55.3,2818
296,1093,1044,39.1,2822
181,1068,778,33.6,2825
15,177,90,26.0,2826
62,568,295,27.4,2827
309,1426,1164,34.4,2828
435,1439,758,27.0,2830
101,697,522,36.1,2831
138,1193,762,30.7,2832
35,130,84,21.3,2833
83,578,1201,64.2,2835
0,30,34,60.5,2836
28,497,779,50.3,2837
225,754,418,26.0,2838
92,447,106,23.3,2839
741,3450,4537,47.3,2840
0,5,446,84.2,2841
487,2622,2970,41.5,2842
657,3210,4329,47.2,2852
260,2081,1627,38.4,2857
9,58,112,22.8,2858
507,1804,766,20.7,2859
3521,9267,3303,17.9,2860
1763,6205,2383,18.6,2861
2060,3240,706,8.9,2863
1551,5902,5395,36.5,2864
684,2830,2878,38.4,2865
534,2779,3109,45.9,2871
0,83,63,56.5,2872
0,72,19,35.3,2873
90,589,1571,63.8,2874
0,54,111,38.2,2875
0,79,18,17.3,2876
701,3624,2491,33.8,2878
587,2957,3975,50.0,2879
51,123,626,71.8,2881
263,1265,2712,59.2,2882
480,2457,1396,29.3,2885
1270,5445,4787,34.7,2886
804,4341,2800,29.2,2888
1525,6127,3909,27.8,2889
1037,4435,3180,32.3,2891
185,1029,763,38.2,2892
2108,6576,2936,21.3,2893
26,97,42,16.8,2894
3682,10529,2817,14.4,2895
528,2881,1769,30.0,2896
110,368,169,24.3,2898
824,1101,1324,42.7,2903
1989,5945,3242,25.4,2904
1377,3915,2112,26.6,2905
334,1399,5617,76.1,2906
1906,4162,1496,14.5,2907
2497,5493,3257,26.1,2908
4237,7286,2599,13.1,2909
981,4530,2682,28.2,2910
795,3256,2375,30.5,2911
0,0,0,100.0,2912
1989,5279,1554,17.0,2914
1075,3773,2439,29.6,2915
387,1379,1536,41.5,2916
461,2263,1749,34.2,2917
1995,7383,3325,22.9,2919
2546,9588,4313,23.8,2920
288,2230,2194,43.9,2921
110,1010,2597,64.5,3031
56,1109,960,37.5,3032
69,754,871,45.5,3033
158,874,714,33.9,3034
83,899,539,34.2,3036
65,1015,752,36.7,3037
919,8283,4358,26.6,3038
342,1189,929,30.5,3042
41,206,246,44.5,3043
143,823,746,32.1,3044
375,2818,1904,30.0,3045
27,526,470,37.6,3046
121,451,198,25.2,3047
118,908,352,23.0,3048
90,933,1736,62.0,3049
941,4586,4173,35.4,3051
486,1384,1407,33.8,3052
656,3886,4437,42.7,3053
488,4832,5247,42.3,3054
341,3152,2404,34.4,3055
30,490,588,48.9,3057
1674,6501,3224,24.1,3060
909,3909,5094,43.7,3062
415,2689,3311,45.1,3063
494,2220,2007,33.0,3064
159,852,1074,38.7,3070
238,870,606,34.5,3071
450,2973,1770,29.4,3076
604,2669,1246,23.2,3077
984,6632,4355,31.2,3079
74,394,308,36.2,3082
53,337,291,37.0,3084
94,848,517,28.4,3086
364,1832,3077,52.4,3087
173,513,283,29.2,3101
1608,6759,3785,24.3,3102
2106,9034,3537,19.8,3103
1253,6173,5296,36.3,3104
395,2280,2443,37.5,3106
179,2412,1556,32.0,3109
413,2346,5125,58.7,3110
0,29,50,57.2,3215
106,587,387,35.7,3216
59,499,310,30.9,3217
27,371,124,18.2,3218
554,1857,671,18.0,3220
116,466,398,37.4,3221
280,1576,665,22.6,3222
51,671,536,43.5,3223
38,302,516,51.4,3224
82,787,475,26.0,3225
16,179,261,48.5,3226
13,140,275,56.1,3227
38,692,1310,58.8,3229
86,325,114,21.0,3230
6,79,7,19.9,3231
0,17,39,77.0,3233
238,1266,555,22.2,3234
535,2340,770,18.1,3235
75,456,352,36.4,3237
3,29,10,16.1,3238
44,389,162,24.2,3240
38,161,164,39.3,3241
121,613,726,46.9,3242
47,341,90,18.0,3243
676,1736,985,24.1,3244
29,427,352,43.8,3245
1051,3977,1949,25.4,3246
236,1715,1276,35.6,3249
58,430,122,16.4,3251
231,1067,981,38.6,3253
64,796,927,44.2,3254
56,329,392,48.1,3255
91,403,361,39.1,3256
82,234,1010,65.4,3257
89,530,440,34.0,3258
13,85,70,46.4,3259
3,106,195,62.9,3260
105,1118,570,28.2,3261
10,249,169,32.8,3262
260,927,370,19.6,3263
213,971,591,36.7,3264
96,696,267,24.5,3266
23,375,160,26.0,3268
65,577,512,37.3,3269
16,32,98,60.4,3273
565,2918,1147,22.3,3275
550,2287,971,22.3,3276
91,502,518,37.1,3278
46,224,93,20.4,3279
35,302,140,27.3,3280
259,1524,1453,33.7,3281
52,261,78,19.4,3282
33,299,128,29.7,3284
125,457,442,40.6,3285
53,234,259,45.5,3287
96,838,751,37.1,3290
0,18,0,0.0,3291
0,19,14,38.5,3293
1061,5960,5061,37.6,3301
801,3439,2054,26.7,3303
254,1100,1554,49.2,3304
112,1561,608,20.9,3307
737,4483,3677,38.8,3431
110,705,261,20.3,3440
45,133,6,11.6,3441
63,339,137,26.5,3442
0,238,203,39.2,3443
48,403,284,44.0,3444
28,160,111,37.1,3445
192,1735,764,27.2,3446
63,776,306,24.1,3447
41,186,83,26.3,3448
33,178,429,61.3,3449
33,173,228,49.9,3450
254,1316,187,12.0,3451
322,1319,540,21.1,3452
83,446,277,33.2,3455
23,196,101,24.8,3456
7,122,143,51.4,3457
92,1031,1462,54.8,3458
177,1216,660,27.5,3461
106,238,329,46.0,3462
13,247,182,35.1,3464
107,622,309,24.6,3465
17,352,121,34.2,3466
33,428,299,40.1,3467
342,1632,431,18.1,3470
278,1369,536,20.9,3561
849,3190,698,11.8,3570
139,440,380,32.2,3574
0,0,22,51.6,3575
194,849,342,22.9,3576
29,176,33,13.8,3579
20,221,369,52.3,3580
151,835,336,23.0,3581
152,761,176,12.8,3582
59,249,137,29.0,3583
131,963,278,23.1,3584
196,688,295,21.9,3585
9,90,123,45.1,3586
79,495,180,21.0,3588
107,239,51,10.8,3590
67,404,86,14.8,3592
6,73,99,49.5,3593
51,189,90,24.3,3595
28,146,7,2.2,3597
270,874,296,17.7,3598
15,169,35,13.6,3601
143,580,377,37.7,3602
453,1831,428,14.0,3603
0,100,53,35.1,3604
50,324,95,17.9,3605
9,128,59,32.3,3607
42,494,469,38.5,3608
23,272,102,18.9,3609
67,209,78,25.3,3740
287,1029,455,25.8,3741
893,4101,1202,16.9,3743
51,226,228,40.1,3745
3,50,47,40.9,3746
156,1055,776,42.4,3748
44,62,227,58.5,3750
0,277,46,30.7,3751
69,220,68,19.9,3752
56,445,564,52.7,3753
48,0,84,63.6,3754
62,259,1683,82.2,3755
14,165,110,29.6,3765
473,1693,1588,48.1,3766
26,167,349,67.9,3768
9,65,108,54.3,3770
37,236,126,28.3,3771
401,2237,714,21.0,3773
149,479,164,20.1,3774
43,272,228,40.7,3777
13,190,111,36.6,3779
11,156,38,14.7,3780
67,351,239,46.0,3781
10,393,809,52.3,3782
55,821,554,41.0,3784
218,889,226,16.4,3785
543,2758,6172,57.1,3801
124,758,522,30.6,3809
23,243,215,25.6,3810
78,1078,1567,44.0,3811
6,131,76,32.5,3812
108,700,411,27.6,3813
234,678,206,20.1,3814
29,242,194,33.6,3816
31,233,72,38.0,3817
144,1061,484,21.6,3818
134,1071,596,30.1,3819
1268,4136,5077,41.3,3820
57,200,305,53.6,3823
13,334,1325,76.9,3824
101,1470,1718,40.7,3825
73,410,331,35.3,3826
87,630,549,36.6,3827
135,510,229,18.8,3830
2,53,99,53.2,3832
421,3281,3996,47.1,3833
418,1874,565,17.1,3835
35,354,189,28.9,3836
22,317,219,35.0,3837
10,142,219,64.8,3838
245,797,300,20.8,3839
31,460,897,58.8,3840
133,1175,1069,38.9,3841
186,2619,3092,48.2,3842
14,292,609,58.1,3844
7,126,275,44.9,3845
9,90,278,60.5,3846
0,72,35,48.1,3847
227,1345,878,29.5,3848
30,379,247,31.7,3849
0,77,14,15.0,3850
94,1271,357,18.5,3851
52,119,117,29.2,3852
0,114,156,55.5,3853
0,67,270,68.0,3854
95,586,313,26.9,3855
10,182,350,55.2,3856
228,1504,1575,42.0,3857
108,858,717,33.2,3858
71,757,522,31.3,3860
60,420,1070,57.5,3861
72,642,1007,49.9,3862
94,559,177,19.1,3864
238,2035,845,23.9,3865
1201,5480,2342,20.9,3867
292,1526,608,20.2,3868
95,396,403,39.4,3869
151,839,1131,47.4,3870
17,18,0,0.0,3871
133,969,430,24.8,3872
107,1335,832,25.7,3873
584,2832,668,12.4,3874
47,470,114,25.0,3875
