housing_units_occ,homeowner_units_occ,renters_units_occ,med_rent,med_household_price,zip
1445,1096,349,1063,157100,13116
108,68,40,-,103400,13117
2113,1713,400,810,151100,13118
0,0,0,-,-,13119
897,834,63,950,107000,13120
0,0,0,-,-,13121
468,390,78,919,295800,13122
32,32,0,-,-,13123
46,43,3,-,157500,13124
13759,9084,4675,955,131300,13126
1297,1084,213,720,124000,13131
1636,1503,133,1039,189000,13132
25,25,0,-,126600,13134
2349,1660,689,939,150000,13135
135,113,22,700,104000,13136
52,52,0,-,-,13138
1690,1334,356,951,114100,13140
269,247,22,962,146600,13141
2442,1883,559,819,137200,13142
847,747,100,959,115900,13143
462,386,76,723,89400,13144
708,478,230,812,139500,13145
752,572,180,711,96100,13146
359,301,58,825,139700,13147
4908,3328,1580,866,124400,13148
3270,2673,597,1301,397100,13152
112,104,8,-,229400,13153
11,11,0,-,-,13154
223,180,43,827,95000,13155
982,864,118,-,150000,13156
301,213,88,924,107200,13157
525,382,143,768,154300,13158
2036,1752,284,970,212700,13159
798,612,186,923,163900,13160
206,115,91,949,177500,13162
104,104,0,-,159400,13163
914,854,60,1097,200000,13164
4108,2842,1266,874,113600,13165
2420,1900,520,988,151800,13166
1222,1019,203,1299,150600,13167
3292,265,3027,864,82100,13202
7813,2668,5145,871,135500,13203
8512,2689,5823,968,95500,13204
7223,3295,3928,870,93000,13205
7850,4169,3681,887,119800,13206
5391,3579,1812,1059,102600,13207
9046,4115,4931,949,99700,13208
5933,4204,1729,989,144500,13209
7723,2056,5667,994,172400,13210
2389,1787,602,1122,106100,13211
8924,6731,2193,1013,146700,13212
3097,2229,868,983,207800,13214
5549,4612,937,1127,263600,13215
6309,5328,981,1029,164500,13219
3632,2363,1269,979,188200,13224
5,0,5,-,-,13244
0,0,0,-,-,13290
64,64,0,-,300000,13301
591,495,96,1034,107300,13302
534,466,68,729,143400,13303
753,584,169,1320,243900,13304
91,60,31,-,129200,13305
1684,1399,285,1009,120400,13308
2622,1875,747,751,181500,13309
280,233,47,-,145600,13310
159,140,19,-,229200,13312
235,173,62,680,70200,13313
32,32,0,-,101800,13314
529,446,83,822,192400,13315
2691,2302,389,828,137400,13316
1266,987,279,830,115300,13317
383,370,13,-,157400,13318
311,186,125,807,96500,13319
708,637,71,779,187300,13320
458,277,181,1052,-,13321
392,340,52,1118,201800,13322
4376,2994,1382,1068,217400,13323
734,659,75,853,135700,13324
403,355,48,781,117100,13325
1877,1429,448,1102,321500,13326
810,666,144,753,156700,13327
616,557,59,800,180000,13328
1468,1002,466,794,110000,13329
42,42,0,-,450000,13331
880,741,139,1125,118600,13332
34,13,21,-,162500,13333
433,294,139,746,134100,13334
482,354,128,650,119900,13335
321,197,124,1101,280900,13337
592,539,53,950,148100,13338
2082,1677,405,862,95100,13339
3159,2623,536,852,138500,13340
81,75,6,-,-,13342
678,582,96,726,155700,13343
79,66,13,-,121100,13345
1770,1284,486,982,213900,13346
608,491,117,890,182100,13348
4163,2639,1524,776,117900,13350
2,2,0,-,-,13352
21,19,2,-,153100,13353
1245,1135,110,856,190800,13354
369,324,45,847,168200,13355
4482,3129,1353,709,99500,13357
41,40,1,-,288900,13360
248,203,45,583,161900,13361
902,843,59,1327,178000,13363
98,98,0,-,123400,13364
3193,2462,731,724,126100,13365
3511,2611,900,747,153900,13367
447,397,50,688,110500,13368
541,422,119,1054,98200,13402
1921,1509,412,1110,200700,13403
52,35,17,-,84400,13404
177,171,6,-,149500,13406
1924,1550,374,693,125200,13407
792,655,137,896,156400,13408
818,755,63,854,119900,13409
285,189,96,584,46700,13410
1137,912,225,638,114300,13411
6831,5099,1732,1127,205500,13413
39,39,0,-,154400,13415
862,734,128,724,154600,13416
1655,826,829,807,149200,13417
72,34,38,1672,115600,13418
529,469,60,-,342400,13420
5539,3685,1854,841,136500,13421
920,770,150,1188,178600,13424
756,597,159,804,116700,13425
658,489,169,456,160400,13428
699,573,126,941,178000,13431
626,488,138,686,96300,13433
75,62,13,-,137500,13435
49,37,12,-,305000,13436
125,114,11,-,88900,13437
1283,1077,206,808,170400,13438
1364,1080,284,815,177500,13439
17390,11168,6222,860,140100,13440
146,0,146,884,-,13441
69,50,19,-,-,13450
1858,1417,441,692,98800,13452
318,289,29,784,-,13454
11,8,3,-,-,13455
1459,1256,203,950,228400,13456
23,10,13,-,82500,13457
792,587,205,1050,156400,13459
1632,1308,324,810,117700,13460
1323,970,353,930,192600,13461
522,435,87,1105,64600,13464
104,60,44,713,100000,13468
476,462,14,-,194300,13469
241,202,39,725,145600,13470
1072,935,137,1091,112900,13471
111,111,0,-,295500,13472
418,406,12,960,139900,13473
23,14,9,-,-,13475
1210,791,419,806,161400,13476
556,425,131,685,102100,13477
1299,1146,153,864,183300,13478
1327,966,361,863,152000,13480
25,25,0,-,165400,13482
138,71,67,777,98000,13483
29,29,0,-,-,13484
521,458,63,856,121600,13485
333,283,50,1008,132900,13486
74,63,11,-,77500,13488
200,183,17,765,155700,13489
427,427,0,-,201500,13490
1336,1106,230,748,138500,13491
4779,3747,1032,968,168300,13492
776,660,116,840,105800,13493
97,92,5,-,125000,13494
943,580,363,875,131300,13495
14933,7624,7309,837,128700,13501
13471,7943,5528,919,138700,13502
16574,8314,8260,960,164100,13601
0,0,0,-,-,13602
4626,127,4499,1475,-,13603
1987,1513,474,808,174900,13605
933,834,99,1250,177800,13606
900,537,363,778,165500,13607
688,511,177,796,125200,13608
137,112,25,-,167700,13611
1199,794,405,885,194900,13612
1088,819,269,690,113900,13613
106,66,40,786,79300,13614
274,211,63,771,166900,13615
990,284,706,1144,141800,13616
4181,2248,1933,919,143300,13617
785,695,90,850,179500,13618
4165,2327,1838,1035,151300,13619
802,643,159,950,164200,13620
220,145,75,-,127100,13621
729,666,63,797,223100,13622
30,30,0,-,-,13623
1922,1285,637,934,192600,13624
612,547,65,844,147700,13625
931,763,168,852,166100,13626
96,69,27,963,113400,13628
435,378,57,574,82600,13630
51,51,0,-,-,13632
117,115,2,-,91800,13633
1498,1186,312,744,207100,13634
426,341,85,581,91200,13635
50,39,11,820,157500,13636
1854,494,1360,1295,194200,13637
124,49,75,-,153800,13638
21,21,0,-,43400,13639
156,156,0,-,341500,13640
28,28,0,-,86400,13641
3699,2727,972,826,111300,13642
24,10,14,-,-,13643
0,0,0,-,-,13645
834,654,180,844,122300,13646
67,20,47,1140,-,13647
853,700,153,792,102200,13648
16,16,0,-,-,13649
580,464,116,748,172700,13650
76,76,0,-,330000,13651
628,480,148,923,94600,13652
833,679,154,783,111100,13654
1271,1011,260,976,206800,13655
1040,809,231,443,144700,13656
992,851,141,931,124300,13658
155,146,9,-,116700,13659
617,515,102,836,120600,13660
661,623,38,-,138100,13661
7024,4601,2423,708,114400,13662
141,106,35,1038,159400,13664
308,305,3,-,121900,13665
80,44,36,-,45000,13666
1297,941,356,775,97000,13667
1289,1083,206,837,107000,13668
5810,4357,1453,738,95100,13669
159,144,15,-,57400,13670
166,89,77,894,87000,13672
796,497,299,704,186700,13673
57,57,0,-,-,13674
21,21,0,-,-,13675
5507,3344,2163,784,152000,13676
105,0,105,564,-,13678
413,388,25,1792,185500,13679
423,381,42,439,121100,13680
384,310,74,986,66800,13681
317,272,45,1075,175000,13682
27,0,27,-,-,13683
460,406,54,767,95300,13684
1080,597,483,1386,253800,13685
233,226,7,-,163700,13687
311,247,64,733,77400,13690
1135,858,277,1012,150600,13691
85,80,5,-,289100,13692
139,135,4,-,192700,13693
530,424,106,683,198100,13694
59,56,3,-,197200,13695
82,34,48,-,-,13696
831,722,109,-,127200,13697
0,0,0,-,-,13699
1298,968,330,743,115900,13730
518,455,63,1000,265900,13731
3028,2633,395,1003,168400,13732
2273,1942,331,690,122400,13733
971,921,50,-,135200,13734
736,655,81,1031,141800,13736
16,16,0,-,-,13738
345,284,61,1375,170000,13739
254,232,22,775,314600,13740
1501,1102,399,843,148400,13743
427,374,53,833,112200,13744
962,817,145,747,122300,13746
29,29,0,-,-,13747
1678,1327,351,1331,128700,13748
351,326,25,850,158000,13750
54,54,0,-,144300,13751
324,235,89,944,233000,13752
1821,1292,529,917,194800,13753
1151,918,233,696,125700,13754
398,331,67,719,123300,13755
314,269,45,-,159100,13756
545,507,38,-,172400,13757
19223,12751,6472,869,144300,13760
69,65,4,-,132300,13774
751,627,124,738,178600,13775
182,140,42,1016,147000,13776
156,143,13,-,225000,13777
2319,1708,611,760,160900,13778
324,293,31,-,133300,13780
295,218,77,826,210900,13782
1049,801,248,930,138400,13783
127,85,42,1000,"10,000-",13784
202,197,5,-,147100,13786
1356,1092,264,665,141900,13787
404,327,77,771,213000,13788
8013,4483,3530,937,113500,13790
1501,1194,307,950,127100,13795
465,323,142,950,160900,13796
786,577,209,684,99300,13797
664,568,96,910,121400,13801
540,407,133,-,-,13802
1509,1252,257,926,129200,13803
70,48,22,1054,128100,13804
92,80,12,-,194200,13806
490,391,99,747,145200,13807
542,447,95,669,134300,13808
728,612,116,892,146000,13809
500,422,78,742,212700,13810
1647,1402,245,840,121800,13811
920,734,186,1025,134300,13812
302,293,9,-,182100,13813
6,6,0,-,-,13814
5622,3650,1972,829,120900,13815
7867,4958,2909,985,166600,13820
1244,921,323,824,169000,13825
44,31,13,-,-,13826
5014,3477,1537,890,134100,13827
1988,1662,326,742,96800,13830
180,169,11,-,117000,13832
1486,1153,333,1024,128200,13833
87,46,41,-,159500,13834
538,421,117,800,97500,13835
1590,1036,554,672,99600,13838
497,423,74,775,110100,13839
207,155,52,957,101600,13841
200,182,18,1063,256700,13842
791,703,88,792,161700,13843
235,189,46,957,112500,13844
190,167,23,638,203200,13846
11,11,0,-,-,13847
1874,1554,320,759,112700,13849
9477,7297,2180,1036,171600,13850
2785,1903,882,747,139200,13856
34,25,9,-,-,13859
74,74,0,-,-,13860
269,150,119,-,180900,13861
1500,1132,368,831,130200,13862
208,187,21,-,99400,13863
623,441,182,873,116300,13864
2647,2278,369,751,145600,13865
8493,4729,3764,754,138800,13901
0,0,0,-,-,13902
8112,5201,2911,838,142100,13903
3717,2367,1350,739,111900,13904
11464,5729,5735,925,138700,13905
3950,3052,898,841,198900,14001
4201,3598,603,696,221200,14004
717,598,119,742,155700,14005
3999,3377,622,897,143600,14006
621,479,142,-,183900,14008
2514,1966,548,849,143900,14009
2277,1760,517,773,149400,14011
1094,988,106,573,151200,14012
658,564,94,885,139100,14013
10295,6476,3819,878,137900,14020
616,540,76,700,121900,14024
1596,1435,161,869,228600,14025
280,223,57,1922,188800,14026
30,11,19,-,-,14027
732,675,57,984,150600,14028
19,19,0,-,-,14029
740,616,124,736,186500,14030
4139,3284,855,927,301800,14031
3758,3444,314,1802,429200,14032
685,557,128,947,284900,14033
876,748,128,940,144100,14034
19,19,0,-,-,14035
2279,1781,498,832,163400,14036
379,347,32,-,202000,14037
40,32,8,-,166700,14039
636,606,30,-,219100,14040
64,49,15,797,97500,14041
1852,1420,432,807,99600,14042
11158,7943,3215,1025,172000,14043
2506,2005,501,869,166500,14047
6676,4246,2430,825,91600,14048
7995,6488,1507,1732,354000,14051
7210,6165,1045,925,294000,14052
514,396,118,789,155400,14054
754,664,90,648,148600,14055
93,93,0,-,-,14056
3036,2631,405,877,217300,14057
803,702,101,950,147800,14058
3743,3071,672,1213,312300,14059
189,144,45,-,92500,14060
35,30,5,-,166700,14061
1246,1057,189,914,107900,14062
5138,3372,1766,914,166900,14063
645,605,40,390,110900,14065
460,417,43,707,112900,14066
1710,1597,113,863,162700,14067
2990,2099,891,1347,326700,14068
281,225,56,-,210300,14069
2364,1763,601,735,97800,14070
8907,7029,1878,1204,277900,14072
19800,14037,5763,1073,227900,14075
1814,1530,284,750,235900,14080
1196,986,210,894,114200,14081
196,180,16,-,263100,14082
5,5,0,-,-,14083
2932,2888,44,1446,261700,14085
14852,12264,2588,959,246100,14086
558,489,69,1942,252000,14091
4922,3546,1376,976,231400,14092
21428,15374,6054,787,164600,14094
1232,1001,231,879,124900,14098
746,642,104,1055,106500,14101
562,529,33,-,297700,14102
4389,3036,1353,878,120000,14103
1860,1569,291,701,154100,14105
2114,1755,359,785,133300,14108
0,0,0,-,-,14109
1264,979,285,805,161300,14111
27,13,14,-,-,14112
305,279,26,-,154600,14113
19029,13923,5106,872,187700,14120
1427,1002,425,813,138300,14125
160,137,23,-,171200,14126
12970,9502,3468,1149,301600,14127
459,403,56,782,121100,14129
39,33,6,-,83100,14130
2077,1812,265,828,184500,14131
2468,2002,466,931,212200,14132
37,37,0,-,112500,14134
57,50,7,-,-,14135
2215,1794,421,909,124300,14136
776,541,235,846,107900,14138
739,691,48,700,230300,14139
3289,2363,926,700,180800,14141
418,372,46,1182,161500,14143
509,444,65,762,194000,14145
19202,13739,5463,992,168800,14150
95,95,0,-,135300,14166
726,617,109,697,152800,14167
27,27,0,-,-,14168
71,71,0,-,"10,000-",14169
879,749,130,1009,249600,14170
755,691,64,711,143800,14171
1327,1148,179,670,164600,14172
60,60,0,-,109400,14173
2438,2000,438,1102,230400,14174
5797,1172,4625,917,278300,14201
2103,564,1539,650,485500,14202
1615,13,1602,1084,-,14203
4353,1356,2997,758,147500,14204
9579,5827,3752,832,99200,14206
9968,3548,6420,886,97800,14207
4636,2478,2158,888,99900,14208
4313,1183,3130,978,417000,14209
6942,3299,3643,864,115000,14210
9649,4306,5343,951,72700,14211
5002,2660,2342,826,83200,14212
9649,3383,6266,1003,165500,14213
8401,3799,4602,1067,204700,14214
17139,8130,9009,932,93100,14215
11849,5616,6233,1076,259400,14216
10872,7411,3461,902,178300,14217
8933,5004,3929,815,122800,14218
5227,3761,1466,902,162700,14219
10364,7163,3201,917,160900,14220
23980,17881,6099,1452,279800,14221
6705,2538,4167,1132,402200,14222
10187,8007,2180,899,181800,14223
18002,13837,4165,1049,203200,14224
15836,11431,4405,894,140400,14225
12380,8997,3383,1071,213900,14226
10034,6678,3356,1047,171700,14227
10136,5654,4482,1205,238100,14228
0,0,0,-,-,14260
0,0,0,-,-,14261
5891,2276,3615,734,69200,14301
111,0,111,-,-,14302
2835,1252,1583,843,72800,14303
12661,9428,3233,817,141600,14304
7398,4492,2906,754,95800,14305
4964,3537,1427,806,101200,14411
50,26,24,-,-,14413
2881,2157,724,1090,182400,14414
42,31,11,1354,102200,14415
1397,1232,165,742,158300,14416
474,442,32,835,169800,14418
7239,4429,2810,953,166800,14420
658,574,84,855,142000,14422
2067,1586,481,843,173800,14423
12726,8215,4511,1157,236100,14424
5040,3440,1600,1416,196500,14425
802,623,179,781,100900,14427
3013,2503,510,1086,191900,14428
2059,1715,344,704,147100,14432
1704,1371,333,634,90600,14433
1089,970,119,1093,186600,14435
4005,3247,758,884,118100,14437
121,109,12,913,111100,14441
3454,2046,1408,1115,135500,14445
18380,14209,4171,1192,267200,14450
0,0,0,-,-,14453
3220,1749,1471,998,209400,14454
7995,5076,2919,945,157600,14456
272,260,12,775,181900,14462
141,141,0,-,142100,14463
2676,2355,321,915,140700,14464
653,623,30,664,183100,14466
4403,2969,1434,1085,198500,14467
6966,6096,870,1132,199400,14468
2631,2198,433,842,176200,14469
3276,2718,558,804,134300,14470
1360,1060,300,1071,173400,14471
3474,2634,840,958,293900,14472
134,134,0,-,345700,14475
936,833,103,1016,165400,14476
651,595,56,-,159000,14477
273,204,69,964,278100,14478
45,45,0,-,158100,14479
262,193,69,942,-,14480
727,622,105,875,154700,14481
3614,2747,867,915,151500,14482
1628,1284,344,808,182200,14485
107,84,23,-,157700,14486
2245,1874,371,854,200800,14487
2745,2073,672,933,95800,14489
4192,3517,675,908,203000,14502
662,531,131,1073,101500,14504
2036,1707,329,668,160400,14505
372,322,50,1200,280700,14506
407,375,32,1406,133700,14507
2010,1522,488,793,92400,14510
114,96,18,-,124300,14511
1923,1633,290,838,166500,14512
5743,3916,1827,951,122500,14513
2538,1696,842,1324,189200,14514
89,89,0,-,85600,14515
875,759,116,1215,121500,14516
1184,866,318,806,112200,14517
5271,4427,844,891,198800,14519
1201,961,240,850,134700,14521
4100,3133,967,845,141200,14522
1002,858,144,864,149200,14525
7957,6719,1238,1141,242400,14526
4923,3561,1362,744,172200,14527
17,17,0,-,-,14529
2490,1848,642,750,125400,14530
1633,1351,282,838,151400,14532
783,587,196,864,184500,14533
12514,11252,1262,1611,309300,14534
279,191,88,658,97800,14536
61,49,12,-,130200,14537
63,56,7,-,168200,14539
845,618,227,1124,206700,14541
0,0,0,-,-,14542
1399,1335,64,1045,231700,14543
808,564,244,1144,169100,14544
45,45,0,-,75000,14545
2146,1404,742,1219,167300,14546
1725,1355,370,885,136700,14548
152,152,0,-,102900,14549
558,412,146,643,106200,14550
2321,1853,468,821,114100,14551
650,578,72,-,201000,14555
0,0,0,-,-,14556
41,41,0,-,93400,14557
7322,5906,1416,1104,201000,14559
986,810,176,1097,175600,14560
999,939,60,1205,182300,14561
6529,5203,1326,1366,339500,14564
2541,2409,132,856,170200,14568
2957,1852,1105,828,144900,14569
551,489,62,1345,159100,14571
1884,1551,333,775,106100,14572
23601,16932,6669,1314,238700,14580
102,71,31,650,"10,000-",14585
4639,3695,944,1496,236200,14586
0,0,0,-,-,14588
3033,2476,557,872,169000,14589
2242,1778,464,821,94800,14590
679,582,97,767,141500,14591
58,58,0,-,155000,14592
1850,71,1779,1167,677500,14604
4217,1104,3113,777,80600,14605
10969,6983,3986,984,137300,14606
10688,1928,8760,1072,296800,14607
5732,1252,4480,915,164600,14608
17796,10714,7082,1095,131700,14609
7248,3926,3322,1153,221700,14610
7063,2133,4930,984,73400,14611
15325,10752,4573,1003,177300,14612
5730,1928,3802,929,98700,14613
109,6,103,1588,-,14614
7924,4174,3750,1025,111100,14615
11548,8073,3475,1118,130600,14616
9520,8020,1500,1106,165800,14617
8281,6408,1873,1250,267300,14618
5467,3474,1993,1103,101700,14619
12175,3670,8505,1139,186700,14620
12987,4495,8492,931,76400,14621
5789,4735,1054,1045,145000,14622
8825,4514,4311,1169,157000,14623
15478,12336,3142,1212,162400,14624
4805,4163,642,1319,221400,14625
12943,8788,4155,1109,174200,14626
0,0,0,-,-,14627
0,0,0,-,-,14642
17033,9743,7290,719,90200,14701
2563,1990,573,731,148400,14706
46,33,13,-,47700,14707
56,56,0,-,56700,14708
509,427,82,825,82200,14709
1295,1161,134,542,137700,14710
652,549,103,633,82500,14711
1421,1268,153,785,203300,14712
195,180,15,647,164600,14714
1036,814,222,788,74600,14715
776,518,258,712,96400,14716
306,280,26,675,150000,14717
754,668,86,890,102300,14718
1411,1090,321,672,105200,14719
347,175,172,868,61100,14720
76,60,16,933,130600,14721
66,66,0,-,835000,14722
445,390,55,829,100000,14723
912,770,142,668,157900,14724
648,587,61,1059,96800,14726
2014,1582,432,845,101100,14727
435,351,84,944,177700,14728
361,290,71,789,155500,14729
585,472,113,689,255100,14731
6,6,0,-,-,14732
1403,1046,357,615,95200,14733
944,803,141,700,106200,14735
69,66,3,-,121400,14736
1710,1486,224,775,93100,14737
1363,1227,136,896,132800,14738
1041,890,151,829,65600,14739
424,353,71,1146,102800,14740
776,729,47,-,126800,14741
59,42,17,-,109200,14742
843,623,220,801,94400,14743
442,317,125,875,146300,14744
846,665,181,595,84500,14747
233,179,54,568,86400,14748
1991,1300,691,1046,139100,14750
106,106,0,-,157600,14752
420,336,84,716,67400,14753
256,208,48,525,79700,14754
1137,910,227,683,118400,14755
0,0,0,-,-,14756
1343,1036,307,687,159400,14757
7955,4802,3153,763,95600,14760
820,697,123,727,129900,14767
288,237,51,578,117500,14769
1126,858,268,733,105200,14770
1573,1302,271,635,112700,14772
60,42,18,838,76700,14774
978,785,193,651,96700,14775
192,157,35,796,61700,14777
0,0,0,-,-,14778
2883,1653,1230,719,81300,14779
780,628,152,819,109600,14781
959,780,179,763,96900,14782
58,41,17,-,112500,14783
302,250,52,627,120500,14784
48,29,19,-,-,14785
2309,1680,629,672,97800,14787
29,10,19,-,-,14788
1886,1523,363,759,104700,14801
498,285,213,789,138700,14802
600,495,105,823,135800,14803
543,494,49,970,108600,14804
377,349,28,775,148400,14805
787,616,171,764,83600,14806
1204,1043,161,900,115100,14807
240,218,22,-,76900,14808
1003,758,245,852,96100,14809
5373,3536,1837,707,108400,14810
1285,1118,167,957,118800,14812
831,669,162,650,88700,14813
773,584,189,1423,179500,14814
320,265,55,853,132700,14815
250,231,19,-,102200,14816
1239,829,410,1623,209900,14817
779,735,44,1431,196600,14818
247,196,51,1260,75000,14819
212,178,34,975,122400,14820
1238,1092,146,953,127100,14821
359,328,31,1389,88300,14822
1512,1212,300,657,109300,14823
289,235,54,1367,123400,14824
309,238,71,683,147000,14825
756,652,104,862,93700,14826
16,16,0,-,-,14827
8602,5753,2849,1016,155300,14830
443,422,21,720,92700,14836
1977,1623,354,723,131400,14837
819,746,73,700,126500,14838
252,213,39,784,115300,14839
1227,1057,170,744,198500,14840
326,252,74,-,279300,14841
283,207,76,830,160900,14842
5550,3286,2264,736,93900,14843
9018,6478,2540,1177,171100,14845
333,309,24,817,128000,14846
930,756,174,885,180400,14847
28134,12209,15925,1372,320600,14850
0,0,0,-,-,14853
53,53,0,-,-,14854
305,246,59,638,108300,14855
0,0,0,-,-,14856
493,433,60,817,133200,14858
408,341,67,1054,141100,14859
512,319,193,635,152200,14860
515,418,97,1112,123100,14861
452,419,33,-,137500,14864
1068,788,280,631,129000,14865
2386,1796,590,1113,166700,14867
561,379,182,856,143500,14869
4101,2975,1126,1092,151300,14870
1826,1507,319,1183,169100,14871
233,171,62,722,147900,14872
808,718,90,996,118900,14873
51,42,9,-,96000,14874
226,171,55,675,118800,14877
256,245,11,-,142400,14878
862,742,120,804,101600,14879
671,607,64,840,99900,14880
141,58,83,960,236100,14881
1520,1322,198,1279,268900,14882
1776,1391,385,986,174900,14883
119,103,16,950,123400,14884
230,183,47,850,138700,14885
2848,2262,586,1206,239500,14886
507,439,68,1070,119700,14889
2014,1277,737,700,139300,14891
3322,2196,1126,860,131300,14892
6,6,0,-,-,14893
460,392,68,1219,94200,14894
3888,2918,970,623,87100,14895
283,245,38,628,73800,14897
541,442,99,682,109400,14898
5499,2862,2637,805,88700,14901
2966,1965,1001,898,123900,14903
6357,3878,2479,966,83400,14904
3820,2589,1231,1041,159600,14905
14430,10958,3472,924,170400,15001
5107,3225,1882,869,110200,15003
132,132,0,-,103500,15004
3999,3463,536,685,205600,15005
69,33,36,-,-,15006
126,90,36,-,-,15007
6738,5082,1656,756,236600,15009
11600,8126,3474,760,179000,15010
6998,5308,1690,825,184100,15012
1467,1093,374,718,84600,15014
528,525,3,-,438900,15015
7657,5696,1961,1061,218800,15017
347,323,24,-,68300,15018
678,577,101,768,154200,15019
244,244,0,-,257600,15020
2769,2122,647,793,170500,15021
4219,3027,1192,713,114100,15022
3664,2950,714,1119,190100,15024
6873,5190,1683,1079,201200,15025
1616,1240,376,1105,224300,15026
1104,731,373,761,169900,15027
80,77,3,-,95600,15028
479,277,202,928,90800,15030
209,114,95,882,98500,15031
2306,1203,1103,800,60100,15033
823,421,402,565,92700,15034
1012,679,333,730,80400,15035
4305,3684,621,874,151700,15037
90,51,39,-,82300,15038
3363,2866,497,1428,217300,15042
794,714,80,875,200000,15043
10648,9858,790,1170,348700,15044
1797,1212,585,820,81300,15045
1035,923,112,1048,165300,15046
122,122,0,-,156400,15047
483,395,88,997,122600,15049
919,873,46,1351,218600,15050
224,143,81,1117,134700,15051
1275,1064,211,1011,168600,15052
34,34,0,-,187500,15053
251,185,66,-,114500,15054
648,568,80,971,219300,15055
537,287,250,1094,116700,15056
6322,5592,730,953,307800,15057
1662,943,719,634,94600,15059
378,324,54,716,113700,15060
5298,3599,1699,930,178800,15061
3236,2486,750,633,81400,15062
4799,3688,1111,859,140800,15063
137,60,77,1281,-,15064
4933,3698,1235,735,137300,15065
5513,3538,1975,814,131000,15066
1103,846,257,723,105800,15067
16436,11822,4614,772,154300,15068
4945,3618,1327,1362,236000,15071
44,0,44,-,-,15072
3830,2583,1247,752,126000,15074
20,11,9,-,-,15075
381,247,134,693,120400,15076
97,73,24,950,122300,15077
179,137,42,-,96600,15078
170,120,50,788,123900,15081
94,61,33,-,176500,15082
476,449,27,775,146100,15083
4487,3339,1148,795,103900,15084
3296,2856,440,876,178800,15085
297,195,102,1103,328000,15086
28,18,10,-,-,15087
166,129,37,744,74300,15088
2911,2064,847,673,163800,15089
9334,7375,1959,1639,417000,15090
10597,8048,2549,1153,290800,15101
13460,10797,2663,1150,246600,15102
3673,1628,2045,568,54300,15104
9215,6419,2796,880,181400,15106
17016,12324,4692,1113,243000,15108
2083,929,1154,681,53400,15110
1485,614,871,811,83000,15112
5861,5116,745,970,234000,15116
8377,5112,3265,785,109800,15120
8184,6393,1791,717,120100,15122
0,0,0,-,-,15123
3198,2461,737,752,212100,15126
4425,3342,1083,1161,221000,15129
3973,2822,1151,952,129500,15131
9098,4509,4589,767,60200,15132
2744,2136,608,925,87100,15133
2091,1601,490,893,175700,15135
10173,6498,3675,972,169100,15136
4775,3066,1709,884,101300,15137
3392,2011,1381,995,286600,15139
1379,529,850,744,68000,15140
804,503,301,1620,625000,15142
8639,6812,1827,1457,416400,15143
1886,1267,619,843,137200,15144
2882,1310,1572,810,92700,15145
12373,8803,3570,1134,182700,15146
8027,5289,2738,895,125700,15147
1128,465,663,817,59800,15148
6813,3703,3110,1372,234500,15201
9757,5020,4737,928,183800,15202
5814,2317,3497,1422,254100,15203
3461,2218,1243,985,101400,15204
11200,6351,4849,1147,161900,15205
14601,5928,8673,1220,281500,15206
4752,2984,1768,961,121700,15207
4016,2066,1950,978,206800,15208
5700,4330,1370,961,214400,15209
10860,5983,4877,977,85300,15210
5785,2735,3050,1193,175500,15211
14033,6910,7123,1017,148800,15212
9332,2325,7007,1172,224200,15213
6038,4076,1962,1022,153400,15214
5428,3994,1434,985,292900,15215
10164,6449,3715,1044,171100,15216
11722,6093,5629,1314,403500,15217
6732,3770,2962,1039,185200,15218
5440,1251,4189,875,164500,15219
9074,4957,4117,1184,199700,15220
15044,6502,8542,920,144100,15221
2818,473,2345,1872,472800,15222
3335,2127,1208,978,146300,15223
5634,2140,3494,1155,226300,15224
524,279,245,838,122200,15225
6256,4229,2027,1073,163300,15226
13143,9484,3659,837,156800,15227
7374,5323,2051,1123,347900,15228
6255,4642,1613,1074,221400,15229
6340,1790,4550,1377,445800,15232
1439,624,815,837,282600,15233
6142,4321,1821,973,179400,15234
15521,11356,4165,1020,121900,15235
13619,10464,3155,1071,204800,15236
18326,14499,3827,1218,284900,15237
5532,4274,1258,1174,414100,15238
8274,6986,1288,1146,194500,15239
8262,7010,1252,1688,364800,15241
5715,4977,738,1221,247200,15243
0,0,0,-,-,15260
0,0,0,-,-,15275
0,0,0,-,-,15282
0,0,0,-,-,15290
21432,14626,6806,879,192300,15301
117,97,20,950,114900,15310
481,453,28,-,233900,15311
1559,1267,292,888,192300,15312
170,155,15,925,132900,15313
1400,997,403,492,173300,15314
251,195,56,1022,58000,15315
93,69,24,-,86300,15316
17332,13767,3565,1147,300000,15317
2248,1835,413,670,146600,15320
748,595,153,1614,270200,15321
701,620,81,788,88000,15322
1555,1268,287,638,187700,15323
308,203,105,1008,112500,15324
123,69,54,-,-,15325
552,427,125,920,116100,15327
592,492,100,907,221100,15329
2207,1996,211,1065,313700,15330
305,217,88,938,90800,15331
3876,3398,478,947,178600,15332
645,511,134,283,244600,15333
66,58,8,-,191700,15334
204,175,29,741,180500,15337
613,540,73,792,95000,15338
563,476,87,780,268700,15340
245,161,84,819,123400,15341
2275,1941,334,988,227800,15342
681,599,82,-,146500,15344
571,486,85,982,124300,15345
238,204,34,-,76700,15346
58,47,11,-,169500,15347
34,34,0,-,-,15348
650,488,162,681,191100,15349
214,106,108,679,76400,15350
376,255,121,-,83700,15351
